panel	gene_id	primary_interaction_log2fc	primary_q	mapping_qc	salmon_interaction_log2fc	salmon_q	edgeR_interaction_log2fc	edgeR_q	cpm_filter_log2fc	cpm_filter_q	observed_mapping_sensitivity_status	loo_sign_agreement_count	loo_q_below_threshold_count	salmon_sign_agreement	salmon_absolute_lfc_difference	edgeR_sign_agreement	cpm_filter_sign_agreement	quantification_pass	statistical_method_pass	filter_pass	leave_one_out_pass	internal_robustness_status
A_D_gene_robustness	LITCHI017561	3.02538115857601	0.00985441008076491	PASS	3.37809336858722	0.0786934944262131	3.0266262828089	0.197068282252123	3.02527732821229	0.0095407191495952	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.352712210011207	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI030216	1.11016595345081	0.00985441008076491	PASS	1.26461448516188	0.00279902529750263	1.12584211861308	0.162318129089194	1.10972716490537	0.00912598943753556	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.154448531711075	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI029066	-1.73638501526778	0.00985537135712735	PASS	-1.74825944372105	0.00741920618045324	-1.72013773340131	0.218338597246019	-1.73703404352981	0.00935503590112326	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0118744284532681	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI005012	-0.603717446828414	0.0100595515648978	PASS	-0.623792476649156	0.00366794499067669	-0.590107711959476	0.196170656522242	-0.603992736096533	0.00873684612034872	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0200750298207416	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI017310	-1.8443511902293	0.0100595515648978	PASS	-1.79790208893395	0.0116610320853884	-1.8320381209609	0.218338597246019	-1.84440835332188	0.0095407191495952	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0464491012953512	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI013379	0.929987136454016	0.0103045388417412	PASS	0.924599952049645	0.552221209869392	0.943740887894579	0.156080722091555	0.92969643671525	0.00935503590112326	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.00538718440437125	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI025819	-1.180436171034	0.0106625384470729	PASS	-1.08334968264181	0.0375770496240062	-1.16411490780054	0.184875193274345	-1.18095187723283	0.009948312437748	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0970864883921947	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI010845	-0.589437260790394	0.0106625384470729	PASS	-0.668640180779928	0.00282404893171432	-0.576068551790711	0.233953930388612	-0.589713784441607	0.00935503590112326	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0792029199895337	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI009696	0.877317013434791	0.0110762823221137	PASS	0.813652649858455	0.0279845373674848	0.889498059168064	0.145610677744886	0.877083855139408	0.0102534569259525	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0636643635763357	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI020862	1.68182036176105	0.0120703394923609	PASS	1.65027160569249	0.0148911035867447	1.69123690823128	0.217104454022314	1.68192480664429	0.0116976639404974	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0315487560685646	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI014813	1.19184717471856	0.0122778271178884	PASS	1.17993332353178	0.0544734402416074	1.20262020945212	0.180304153255627	1.19158798301737	0.0114801693851238	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0119138511867793	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI010541	-1.93771431424803	0.0127348877162897	PASS	-1.83268146962623	0.0249923024744488	-1.91982345177995	0.219651334928665	-1.93817303925935	0.0120715157269807	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.105032844621804	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI017753	-1.48680468278964	0.0127348877162897	PASS	-1.55259086597601	0.00765508281430173	-1.46870525617332	0.20973886643645	-1.48715066697401	0.0119655572834408	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0657861831863673	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI027669	-1.1700691646389	0.0127348877162897	PASS	-1.16300207037874	0.0194852586135436	-1.15592273324102	0.174290073432055	-1.17024807620763	0.0120670636840647	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.00706709426016006	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI021828	-0.87216298559225	0.0129022055145959	PASS	-0.836215932351661	0.00777608851028004	-0.856882591604799	0.205211541525024	-0.87249716014699	0.0116976639404974	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0359470532405891	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI029443	-6.13477361654741	0.0129147884732084	PASS	-5.74063010417971	0.0265250758461567	-6.63531540602803	0.219651334928665	-6.13519396502494	0.0124715518201958	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.394143512367698	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI003742	0.963236541966524	0.013283710325449	PASS	0.884796204006057	0.0413273783152248	0.976151279062275	0.180304153255627	0.963057954957949	0.0120715157269807	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0784403379604671	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI014759	0.849969569756354	0.013283710325449	PASS	0.649035207365136	0.0842057526734126	0.862457289120858	0.171656475529715	0.849615297411588	0.0120715157269807	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.200934362391218	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI013276	-3.6536389628409	0.0132931244960457	PASS	-3.66873795375921	0.0176458532254824	-3.62508338159525	0.233953930388612	-3.65456356341555	0.0133854698242155	PASS_NO_SEVERE_OBSERVED_BIAS	12	11	TRUE	0.0150989909183101	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI029667	-2.45463725882432	0.0132931244960457	PASS	-2.72531689797059	0.000816095053399816	-2.4322320814246	0.191875066144714	-2.45455631862267	0.0132402902743388	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.270679639146274	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI016983	-0.746760905700001	0.0132931244960457	PASS	-0.624716263701568	0.0691774793330237	-0.731976538766247	0.20973886643645	-0.747090589797695	0.0120715157269807	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.122044641998433	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI013088	-1.011668265781	0.0133540718978896	PASS	-1.14636374565266	0.034966958197967	-0.995958866083215	0.197068282252123	-1.0120762618066	0.0124715518201958	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.134695479871662	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI015950	0.883765913569474	0.0134135175408401	PASS	0.939185179088373	0.00538293447435195	0.895072585295372	0.162318129089194	0.883577775970472	0.0126071838510227	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.0554192655188995	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI011424	1.11630166760944	0.0143200358216911	PASS	0.908127656671918	0.120324372398404	1.12550631696462	0.187258454274173	1.11598872391056	0.0133621244372712	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.208174010937522	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI016395	2.43386897971149	0.0166022529206087	PASS	2.6056918527637	0.00771859891028318	2.43693336729852	0.233953930388612	2.4342836354372	0.016336801578803	PASS_NO_SEVERE_OBSERVED_BIAS	12	12	TRUE	0.17182287305221	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI027135	-1.05820066585026	0.017162174612666	PASS	-0.995288250796351	0.0652513810197568	-1.042750235385	0.217104454022314	-1.05846829155238	0.0158047669923042	PASS_NO_SEVERE_OBSERVED_BIAS	12	11	TRUE	0.0629124150539094	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI007293	-0.730037782635866	0.017162174612666	PASS	-0.713565869122745	0.0148911035867447	-0.716126013789154	0.197068282252123	-0.730416481444939	0.015253944357935	PASS_NO_SEVERE_OBSERVED_BIAS	12	11	TRUE	0.0164719135131207	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI014914	3.40666375247417	0.0175133685648839	PASS	3.46362809753294	0.0151201863047264	3.41471584643673	0.233953930388612	3.40630800590977	0.017896694664276	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.0569643450587742	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI014858	2.19092478072678	0.0180957507647159	PASS	2.33722473080026	0.00493389688637787	2.20492851112027	0.220897988357012	2.19052752163652	0.017896694664276	FAIL_SEVERE_BILATERAL_MULTIMAPPING	12	12	TRUE	0.146299950073483	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI027763	-1.31900810871656	0.0180957507647159	PASS	-0.218228022382578	0.8841853027237	-1.30411744379861	0.209398334435634	-1.31939180577395	0.0177407068723894	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	1.10078008633398	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI006466	-2.90585812748376	0.0180957507647159	PASS	-2.81857416547565	0.0284093587732714	-2.88420517569123	0.244907602033832	-2.90666203306407	0.0182962427530281	PASS_NO_SEVERE_OBSERVED_BIAS	12	11	TRUE	0.0872839620081134	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI031448	5.0400074040038	0.0207025498617949	PASS	5.20161756743556	0.0151854019023698	4.71927847940224	0.142308441199791	5.04008851829866	0.019703436752255	PASS_NO_SEVERE_OBSERVED_BIAS	12	11	TRUE	0.16161016343176	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI021120	-0.690888890755379	0.0208075997419099	PASS	-0.686052783464129	0.0222540742337112	-0.677060629504516	0.204240742646364	-0.691254970595848	0.017896694664276	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.00483610729125017	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI031200	-2.00322323132095	0.0214889436930011	PASS	-2.07271741001282	0.183861110274814	-1.98223948997469	0.231130709591962	-2.00380610569279	0.0214656636618521	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.0694941786918673	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI018073	-3.27682717125617	0.0216010862561126	PASS	-3.17340140326265	0.0383303232692209	-3.25294967058068	0.251307187989844	-3.27786257303439	0.0217829181014474	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.103425767993521	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI007955	-1.69097855203688	0.0223796779584966	PASS	-1.66355202451303	0.0298339553595308	-1.67362031320325	0.233953930388612	-1.69168689188285	0.0217829181014474	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.0274265275238523	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI028428	1.38959554514111	0.0226131345205089	PASS	1.37627661259985	0.022352952074851	1.39968484404525	0.20973886643645	1.3895259005377	0.0217829181014474	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.0133189325412559	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI003497	1.1305649144961	0.0237781645677548	PASS	1.02214669386704	0.0540165371475837	1.14197988033382	0.20973886643645	1.13042588379252	0.0222810598307923	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.10841822062906	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI008905	2.1368656141355	0.0237799610235217	PASS	2.14100620038989	0.0195556955929145	2.14236849792026	0.244462338207295	2.13705034879995	0.0231558805176634	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.00414058625438729	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI028081	0.72960609595432	0.0237799610235217	PASS	0.401024916438216	0.299080917025023	0.741826962820659	0.180304153255627	0.729308474575639	0.0221427803697586	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.328581179516104	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI002040	-0.723185622564108	0.0242237324194914	PASS	-0.630598026549811	0.0544734402416074	-0.70931769753214	0.234411125125589	-0.723527589685767	0.0222798668883412	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.0925875960142971	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI005048	1.11009307709941	0.0242237324194914	PASS	1.08333688382052	0.0314438927898763	1.1224541921541	0.197068282252123	1.10999048227785	0.0230541955476035	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.0267561932788873	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI001963	-1.40869605221674	0.0242643296453318	PASS	-1.3313468887216	0.0621205889249348	-1.39124080538115	0.20973886643645	-1.40899100303695	0.0231558805176634	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.0773491634951402	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI010704	-1.43552465463083	0.0245865363809489	PASS	-1.03609465310724	0.150254357871633	-1.41687682013811	0.219651334928665	-1.43611576801223	0.0232411981636833	FAIL_SEVERE_BILATERAL_MULTIMAPPING	12	9	TRUE	0.399430001523589	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI024820	1.9919935225984	0.0245865363809489	PASS	1.99213860158547	0.0249164901000778	1.99750992443589	0.235137948535793	1.99220775435347	0.0232411981636833	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.000145078987067171	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI030334	-3.63502003196055	0.0246370068041364	PASS	-6.38588389016934	0.00068140815648874	-3.50791381745922	0.234411125125589	-3.63514009523053	0.0232411981636833	PASS_NO_SEVERE_OBSERVED_BIAS	12	11	TRUE	2.75086385820879	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI021264	-0.892337358971538	0.0253257166273663	PASS	-0.92037697506286	0.0353521095520234	-0.87792130039767	0.217104454022314	-0.892655310838564	0.0232411981636833	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.0280396160913221	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI031005	-2.63208593626992	0.0253257166273663	PASS	-2.94101917615095	0.0126126757126912	-2.59741296442346	0.233953930388612	-2.6322765267666	0.0246723954509425	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.308933239881025	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI016994	1.31490156469587	0.0253257166273663	PASS	1.34263354551373	0.0301126320718776	1.32625027829988	0.218338597246019	1.3147363795723	0.0239308892308836	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.0277319808178602	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI006920	-0.803295207735255	0.025340810714752	PASS	-0.824747793790782	0.0345048833712912	-0.788564430794424	0.218338597246019	-0.803699018412101	0.0232411981636833	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.0214525860555274	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI028340	0.855400255500143	0.0254833839226817	PASS	1.23899050210195	0.048411647456941	0.866365385087619	0.204240742646364	0.855151436425812	0.0234315010744017	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.383590246601805	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI004929	-0.681206531769031	0.0254833839226817	PASS	-0.680291594940818	0.0188660285576756	-0.666487781118134	0.231130709591962	-0.681594970634178	0.0232411981636833	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.000914936828213531	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI005518	0.641695934895725	0.0254833839226817	PASS	0.688429008269671	0.00920292043753172	0.6548926155813	0.217459494585274	0.641331306240902	0.0232411981636833	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.0467330733739459	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI016297	0.678850117835252	0.0254833839226817	PASS	0.647376425713435	0.0390799146061104	0.692775655604656	0.196170656522242	0.678619590684309	0.0232411981636833	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.0314736921218171	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI015702	1.06295289132018	0.0257912169134975	PASS	1.03543169901645	0.0331644640973245	1.07600279621506	0.217104454022314	1.06277227567045	0.0239308892308836	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.0275211923037295	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI008330	-2.09059823672944	0.0259712123677265	PASS	-1.44463543884292	0.171047942812134	-2.06860726395075	0.220897988357012	-2.09117568674321	0.0254691839645007	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.645962797886518	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI001603	1.37592070302234	0.0267215543898487	PASS	1.36096557417746	0.0515478889207383	1.38496257194816	0.217104454022314	1.37599436497109	0.0257839447845722	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0149551288448841	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI001879	1.01190079100949	0.0271132151471055	PASS	0.9852516123362	0.0301126320718776	1.0225553818985	0.197068282252123	1.01190898138801	0.0254691839645007	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0266491786732904	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI028584	-0.670279437700654	0.0281835203349208	PASS	-0.641326451378156	0.0243682515828991	-0.656055994075464	0.231130709591962	-0.670676457487184	0.0254449898846275	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.0289529863224977	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI030862	7.38186016098182	0.0286622782654542	PASS	7.20797988705825	0.0413738866868437	7.36686242519658	0.36620604832926	7.38296419793908	0.027171961407165	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.17388027392357	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI016911	0.622077699791301	0.0288677332097676	PASS	0.612051919279039	0.0632806952485962	0.634502344050601	0.218338597246019	0.621903274353748	0.0263559116146903	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0100257805122617	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI029789	-0.702223969804124	0.0290162118143486	PASS	-0.665113740724061	0.0333649108243311	-0.688346926217191	0.233953930388612	-0.70249598150566	0.0266142701169982	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.0371102290800629	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI002015	1.29967922262935	0.0293033913799139	PASS	1.13459670471399	0.0670668367500922	1.31176060102716	0.217104454022314	1.29932012345204	0.027714138507207	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.165082517915364	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI023078	-2.33502259632456	0.029974437210403	PASS	-2.05515271625278	0.0803179956877103	-2.29865116176943	0.233953930388612	-2.3351338114534	0.0292194409842648	PASS_NO_SEVERE_OBSERVED_BIAS	12	11	TRUE	0.279869880071782	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI017634	0.823683127651957	0.029974437210403	PASS	0.809800804007974	0.0382376288397272	0.836083772964363	0.20973886643645	0.823416816733979	0.0276897135631278	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0138823236439825	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI028716	0.992473409466396	0.029974437210403	PASS	0.952737310949103	0.0284093587732714	1.00479411414198	0.218338597246019	0.992208123226057	0.0281608665304844	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.0397360985172931	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI013895	-0.757894468723173	0.0300568201378754	PASS	-0.555033399750271	0.235387626783212	-0.743306005830644	0.204240742646364	-0.758295233163987	0.027714138507207	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.202861068972902	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI016917	-1.59509565553956	0.0309146703458552	PASS	-1.52344843950979	0.0544734402416074	-1.57692702566844	0.219651334928665	-1.59535629119836	0.0294484724618887	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0716472160297748	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI023464	2.36454357605204	0.0316462326146919	PASS	2.28664630655389	0.120793293556574	2.36765892635041	0.228584786492088	2.36423503883513	0.0311975993057204	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.0778972694981497	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI021860	-0.652689384570268	0.0316462326146919	PASS	-0.642876324780533	0.0182974299830071	-0.638553523712481	0.217104454022314	-0.652943574083741	0.0283099336066619	PASS_NO_SEVERE_OBSERVED_BIAS	12	6	TRUE	0.00981305978973479	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI022789	1.27403475292407	0.0316462326146919	PASS	1.26770071362302	0.0268943110282189	1.28344188837994	0.218338597246019	1.27396581705881	0.031766780318581	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.00633403930105314	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI010765	-3.42056372242776	0.0316651525347151	PASS	-3.20259602299736	0.0407940053164541	-3.34355571264563	0.234411125125589	-3.4208806538208	0.031260230687541	PASS_NO_SEVERE_OBSERVED_BIAS	12	9	TRUE	0.217967699430402	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI030869	-2.96746007383302	0.0322882142056094	PASS	-2.00638085608834	0.102343217645184	-2.91931896938741	0.233953930388612	-2.96778665256114	0.031766780318581	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.961079217744678	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI030763	0.76963037086022	0.0322882142056094	PASS	0.735725102374762	0.0719035350748598	0.782373283257761	0.217104454022314	0.769434736058257	0.0296367888894166	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0339052684854583	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI001700	3.7029482582072	0.0331090371894025	PASS	4.20212479574158	0.0482377372278122	3.69155157681162	0.27690839411695	3.70228472827288	0.031260230687541	PASS_NO_SEVERE_OBSERVED_BIAS	12	10	TRUE	0.499176537534379	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI019913	0.713260301753304	0.0334816271989166	PASS	0.650670823870266	0.165666423933584	0.724937354689612	0.205211541525024	0.713090626280389	0.0308723187284457	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.0625894778830381	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI006481	1.08203171495676	0.0339229289462483	PASS	1.18572139435237	0.0410277682593919	1.09324696752463	0.218338597246019	1.08188497314749	0.0321505939165952	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.103689679395608	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI010273	-1.95528721108059	0.0339229289462483	PASS	-1.95604254156843	0.0353521095520234	-1.93586327810525	0.264767713164823	-1.95611174553153	0.032652992795694	PASS_NO_SEVERE_OBSERVED_BIAS	12	7	TRUE	0.000755330487839601	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI021650	1.51730692249576	0.0344028685172605	PASS	1.41204670059994	0.0544734402416074	1.53430942991266	0.231130709591962	1.51660828549294	0.0330344513320814	PASS_NO_SEVERE_OBSERVED_BIAS	12	11	TRUE	0.105260221895824	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FAIL
A_D_gene_robustness	LITCHI013925	0.732979856813129	0.0347426658623961	PASS	0.721397881532553	0.0362241602667247	0.745301287402165	0.209398334435634	0.732819482560068	0.0321505939165952	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	TRUE	0.0115819752805761	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FAIL
A_D_gene_robustness	LITCHI007341	1.12275410016893	0.0347426658623961	PASS	NA	NA	1.13386612733272	0.218338597246019	1.12241426243358	0.0330344513320814	PASS_NO_SEVERE_OBSERVED_BIAS	12	8	FALSE	NA	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FAIL
