gene_id	feature_id	lr	df	pvalue	adj_pvalue
LITCHI002995	LITCHI002995.m3	0.39509530790383	1	0.529633177529027	0.946179456553168
LITCHI002995	LITCHI002995.m4	7.99219027980871	1	0.00469795478420676	0.138915179855103
LITCHI002998	LITCHI002998.m1	0.0950029823652585	1	0.757910721180093	1
LITCHI002998	LITCHI002998.m2	0.0950029823652585	1	0.757910721180093	1
LITCHI002999	LITCHI002999.m1	1.54085046927503	1	0.214491258903257	0.760878097063607
LITCHI002999	LITCHI002999.m2	1.54085046927503	1	0.214491258903257	0.760878097063607
LITCHI003004	LITCHI003004.m1	1.61732790041424	1	0.203464776605208	0.74679424049192
LITCHI003004	LITCHI003004.m3	1.61732790041424	1	0.203464776605208	0.74679424049192
LITCHI003005	LITCHI003005.m1	0.196596345165744	1	0.657482319646069	0.982186387568017
LITCHI003005	LITCHI003005.m2	4.14867392479209	1	0.0416671429649122	0.413654089316419
LITCHI003005	LITCHI003005.m3	0.558710133831482	1	0.454780416549672	0.91573147181471
LITCHI003005	LITCHI003005.m4	-0.11583324323874	1	1	1
LITCHI003005	LITCHI003005.m5	0.345312697987538	1	0.556778567189111	0.95357761677497
LITCHI003005	LITCHI003005.m6	1.53329863067484	1	0.215618053415216	0.760878097063607
LITCHI003005	LITCHI003005.m7	0.00393253797665238	1	0.949997473098763	1
LITCHI003005	LITCHI003005.m8	0.226853090513032	1	0.633867095890678	0.975693649262945
LITCHI003005	LITCHI003005.m9	0.143889549945015	1	0.704444487394391	0.995829950217164
LITCHI003006	LITCHI003006.m2	0.283984721580055	1	0.594101303798052	0.963841689758534
LITCHI003006	LITCHI003006.m3	0.283984721580055	1	0.594101303798052	0.963841689758534
LITCHI003007	LITCHI003007.m1	1.82384301593811	1	0.176856512200128	0.717698362282195
LITCHI003007	LITCHI003007.m2	1.82384301593811	1	0.176856512200128	0.717698362282195
LITCHI003046	LITCHI003046.m1	0.0306559993405244	1	0.86101005731933	1
LITCHI003046	LITCHI003046.m2	0.0306559993405244	1	0.86101005731933	1
LITCHI003048	LITCHI003048.m1	0.805379459285177	1	0.369489850766809	0.874568242183767
LITCHI003048	LITCHI003048.m3	1.19495042180642	1	0.274333267093458	0.804207488560052
LITCHI003048	LITCHI003048.m5	3.07559682813007	1	0.0794754181213005	0.534007171121419
LITCHI003048	LITCHI003048.m6	0.0675954088219442	1	0.794870584262327	1
LITCHI003049	LITCHI003049.m2	0.364750386172091	1	0.545879756235899	0.951240950843907
LITCHI003049	LITCHI003049.m3	-0.00183182981345453	1	1	1
LITCHI003049	LITCHI003049.m4	0.316894821327878	1	0.57347974662386	0.955820221883824
LITCHI003050	LITCHI003050.m1	0.511970898252912	1	0.47428691176373	0.922818818892483
LITCHI003050	LITCHI003050.m2	0.244145626726095	1	0.621227828015172	0.974376957994199
LITCHI003050	LITCHI003050.m3	0.12809363938868	1	0.72041686537151	1
LITCHI003050	LITCHI003050.m5	3.89746563480003	1	0.0483590061613328	0.438892213449939
LITCHI003051	LITCHI003051.m2	0.0125899509293959	1	0.910660903983827	1
LITCHI003051	LITCHI003051.m4	0.0125899509293959	1	0.910660903983827	1
LITCHI003054	LITCHI003054.m1	4.12678044944187	1	0.0422095825809845	0.414452231171926
LITCHI003054	LITCHI003054.m3	4.12678044944187	1	0.0422095825809845	0.414452231171926
LITCHI003055	LITCHI003055.m1	0.000950085057411343	1	0.975410339069202	1
LITCHI003055	LITCHI003055.m3	0.000950085057411343	1	0.975410339069202	1
LITCHI003062	LITCHI003062.m1	0.767834994532677	1	0.380887648484835	0.877475338426546
LITCHI003062	LITCHI003062.m2	0.00160053773106483	1	0.968087767942558	1
LITCHI003062	LITCHI003062.m3	1.2570399597862	1	0.262212130368904	0.795495384870734
LITCHI003068	LITCHI003068.m11	1.03815603140538	1	0.308250718318495	0.830735422810896
LITCHI003068	LITCHI003068.m2	1.94879791050334	1	0.162716446225154	0.700980935843998
LITCHI003068	LITCHI003068.m5	2.48849156204233	1	0.114681592469276	0.616599504935496
LITCHI003120	LITCHI003120.m10	4.07030480542744	1	0.043643398352141	0.419843917594484
LITCHI003120	LITCHI003120.m11	1.94307863834547	1	0.163334649909563	0.701210994659623
LITCHI003120	LITCHI003120.m19	0.357113603269681	1	0.550113652711875	0.951240950843907
LITCHI003120	LITCHI003120.m5	-0.227607082561008	1	1	1
LITCHI003120	LITCHI003120.m6	0.105074633858749	1	0.7458228260964	1
LITCHI003120	LITCHI003120.m7	0.157814082878758	1	0.691177063154756	0.992543081078341
LITCHI003120	LITCHI003120.m9	-0.465526939340634	1	1	1
LITCHI003123	LITCHI003123.m1	0.00495238856819924	1	0.943896614357872	1
LITCHI003123	LITCHI003123.m2	0.00110693254100624	1	0.973458801971939	1
LITCHI003123	LITCHI003123.m3	0.0274524617707357	1	0.868402612619895	1
LITCHI003132	LITCHI003132.m1	0.587066408232204	1	0.443555767800899	0.908751209754275
LITCHI003132	LITCHI003132.m2	0.587066408232204	1	0.443555767800899	0.908751209754275
LITCHI003134	LITCHI003134.m1	1.05882230144744	1	0.303483944415588	0.827269745389079
LITCHI003134	LITCHI003134.m2	1.05882230144744	1	0.303483944415588	0.827269745389079
LITCHI003155	LITCHI003155.m15	NA	1	NA	NA
LITCHI003155	LITCHI003155.m5	NA	1	NA	NA
LITCHI003169	LITCHI003169.m11	NA	1	NA	NA
LITCHI003169	LITCHI003169.m14	NA	1	NA	NA
LITCHI003169	LITCHI003169.m15	NA	1	NA	NA
LITCHI003169	LITCHI003169.m17	NA	1	NA	NA
LITCHI003169	LITCHI003169.m18	NA	1	NA	NA
LITCHI003169	LITCHI003169.m2	NA	1	NA	NA
LITCHI003169	LITCHI003169.m3	NA	1	NA	NA
LITCHI003179	LITCHI003179.m1	3.38058513766737	1	0.0659686305892866	0.495374506394441
LITCHI003179	LITCHI003179.m2	-0.0620694211393129	1	1	1
LITCHI003179	LITCHI003179.m4	-0.0129076176672243	1	1	1
LITCHI003179	LITCHI003179.m5	0.51899351272732	1	0.471271336841115	0.922162832057556
LITCHI003179	LITCHI003179.m6	-0.0293445411371067	1	1	1
LITCHI003179	LITCHI003179.m7	6.26062615480623	1	0.0123450563774224	0.222728819195398
LITCHI003183	LITCHI003183.m2	0.68311901762354	1	0.408514766306798	0.891315207956934
LITCHI003183	LITCHI003183.m3	0.68311901762354	1	0.408514766306798	0.891315207956934
LITCHI003184	LITCHI003184.m1	6.78746883035637	1	0.00917999799240677	0.192543307240599
LITCHI003184	LITCHI003184.m8	5.34968052711338	1	0.0207260679687513	0.291160687924006
LITCHI003184	LITCHI003184.m9	0.649961161543615	1	0.420126565652482	0.898736115779901
LITCHI003264	LITCHI003264.m1	0.122291367180878	1	0.726562483074381	1
LITCHI003264	LITCHI003264.m2	1.33743556108675	1	0.247486718944209	0.785809266232329
LITCHI003264	LITCHI003264.m3	0.355281171971001	1	0.551138703966722	0.951240950843907
LITCHI003264	LITCHI003264.m4	0.00834407671936788	1	0.927217733253036	1
LITCHI003266	LITCHI003266.m1	0.309210116029135	1	0.578165294604843	0.957063613877877
LITCHI003266	LITCHI003266.m2	0.309210116036411	1	0.57816529460037	0.957063613877877
LITCHI003275	LITCHI003275.m3	0.373470569675192	1	0.541118561284012	0.950639421748786
LITCHI003275	LITCHI003275.m4	0.373470569675192	1	0.541118561284012	0.950639421748786
LITCHI003286	LITCHI003286.m1	0.352276127930963	1	0.55282748868368	0.951405563631097
LITCHI003286	LITCHI003286.m2	0.850013027811656	1	0.356548652289109	0.868058352879708
LITCHI003286	LITCHI003286.m3	0.933357175206766	1	0.333992081973964	0.850870799933546
LITCHI003287	LITCHI003287.m2	1.38443752602325	1	0.239346719063994	0.777630595477462
LITCHI003287	LITCHI003287.m3	1.21019814274041	1	0.271292883781586	0.803204174006187
LITCHI003287	LITCHI003287.m5	0.572371441492578	1	0.449318104585133	0.911894887410981
LITCHI003291	LITCHI003291.m1	0.229349454893963	1	0.632006617938291	0.975693649262945
LITCHI003291	LITCHI003291.m2	0.229349454893963	1	0.632006617938291	0.975693649262945
LITCHI003292	LITCHI003292.m1	2.46833781116584	1	0.116160708593007	0.619470005378958
LITCHI003292	LITCHI003292.m2	0.281590259332006	1	0.59566079389833	0.96446717962004
LITCHI003292	LITCHI003292.m3	2.51956933018664	1	0.112441289612662	0.612451035574106
LITCHI003294	LITCHI003294.m1	8.31008974488213	1	0.0039425443117549	0.129913780754303
LITCHI003294	LITCHI003294.m2	0.0161128672516497	1	0.898990681728828	1
LITCHI003294	LITCHI003294.m3	-0.175360791326966	1	1	1
LITCHI003294	LITCHI003294.m4	5.95431220030514	1	0.0146813295947823	0.239647677639452
LITCHI003300	LITCHI003300.m2	0.119503519210411	1	0.729573587949867	1
LITCHI003300	LITCHI003300.m3	0.119503519211321	1	0.729573587948879	1
LITCHI003306	LITCHI003306.m5	0.00194146653666394	1	0.964854922418961	1
LITCHI003306	LITCHI003306.m6	0.00194146653666394	1	0.964854922418961	1
LITCHI003318	LITCHI003318.m1	6.85486985565512	1	0.00883999953038825	0.189673633296664
LITCHI003318	LITCHI003318.m2	6.85486985565512	1	0.00883999953038825	0.189673633296664
LITCHI003319	LITCHI003319.m1	0.00605708201328525	1	0.937965463838354	1
LITCHI003319	LITCHI003319.m2	0.00605708201328525	1	0.937965463838354	1
LITCHI003321	LITCHI003321.m1	0.017516586704005	1	0.894707269053367	1
LITCHI003321	LITCHI003321.m2	0.0828895166305301	1	0.77341915686739	1
LITCHI003321	LITCHI003321.m3	0.00737112579008681	1	0.931581476918963	1
LITCHI003322	LITCHI003322.m11	0.0181199125945568	1	0.892920057048165	1
LITCHI003322	LITCHI003322.m14	0.785050623409916	1	0.375600916733778	0.876728617889397
LITCHI003322	LITCHI003322.m3	0.232993267418351	1	0.629313193455518	0.975616440716509
LITCHI003338	LITCHI003338.m1	0.0479550330201164	1	0.826660660324662	1
LITCHI003338	LITCHI003338.m2	0.0124694666592404	1	0.911087631258445	1
LITCHI003338	LITCHI003338.m3	0.0298622660338879	1	0.86280311919046	1
LITCHI003339	LITCHI003339.m1	0.0698597670416348	1	0.791541068514001	1
LITCHI003339	LITCHI003339.m11	0.426824830356054	1	0.513551082677147	0.940326248142727
LITCHI003339	LITCHI003339.m2	0.007880180637585	1	0.929264396849151	1
LITCHI003339	LITCHI003339.m3	1.32678113432485	1	0.249378665567736	0.787695364935897
LITCHI003340	LITCHI003340.m1	0.00221273053466575	1	0.962481610580862	1
LITCHI003340	LITCHI003340.m2	0.00221273053466575	1	0.962481610580862	1
LITCHI003341	LITCHI003341.m1	0.959304532851093	1	0.327362162450716	0.848915839234161
LITCHI003341	LITCHI003341.m2	0.959304532851093	1	0.327362162450716	0.848915839234161
LITCHI003343	LITCHI003343.m10	-0.0338302741292864	1	1	1
LITCHI003343	LITCHI003343.m11	0.000267422408796847	1	0.986952731394618	1
LITCHI003343	LITCHI003343.m12	1.35789801925421	1	0.24390210560773	0.782131244424464
LITCHI003343	LITCHI003343.m3	0.927443560445681	1	0.335528096532738	0.851259743013319
LITCHI003343	LITCHI003343.m5	0.0186111171497032	1	0.891487233516208	1
LITCHI003343	LITCHI003343.m9	-0.0163017099257559	1	1	1
LITCHI003346	LITCHI003346.m1	-0.117251966279582	1	1	1
LITCHI003346	LITCHI003346.m2	0.634059704170795	1	0.425870086370632	0.900419784078762
LITCHI003346	LITCHI003346.m4	1.93883871112484	1	0.163794680521643	0.701625439537463
LITCHI003346	LITCHI003346.m5	0.340628269623267	1	0.559466797109313	0.95357761677497
LITCHI003346	LITCHI003346.m7	2.68655737984227	1	0.10119824283334	0.584248721878773
LITCHI003348	LITCHI003348.m1	0.549591892573517	1	0.458484494551267	0.916286837093202
LITCHI003348	LITCHI003348.m3	0.549591892573517	1	0.458484494551267	0.916286837093202
LITCHI003349	LITCHI003349.m1	0.155173765961081	1	0.693639354607288	0.993339594779587
LITCHI003349	LITCHI003349.m2	3.03215515025659	1	0.0816295242072109	0.538175443520609
LITCHI003349	LITCHI003349.m3	3.23624220123747	1	0.0720256626022571	0.515308206837173
LITCHI003349	LITCHI003349.m4	0.130599490483291	1	0.717811274715218	1
LITCHI003354	LITCHI003354.m1	0.0275060996500542	1	0.868275288117655	1
LITCHI003354	LITCHI003354.m2	0.0444109032177948	1	0.833090982750362	1
LITCHI003354	LITCHI003354.m4	0.00633819458744256	1	0.936545231271014	1
LITCHI003359	LITCHI003359.m1	0.432510656684826	1	0.510759571834075	0.939209623386985
LITCHI003359	LITCHI003359.m2	0.432510656684826	1	0.510759571834075	0.939209623386985
LITCHI003362	LITCHI003362.m1	1.96571395974024	1	0.160903536820198	0.699887049028973
LITCHI003362	LITCHI003362.m3	1.96571395974024	1	0.160903536820198	0.699887049028973
LITCHI003364	LITCHI003364.m2	1.57571383670438	1	0.209379162560262	0.754111864720911
LITCHI003364	LITCHI003364.m4	3.55876634654123	1	0.0592317442528182	0.476934850459969
LITCHI003364	LITCHI003364.m5	4.12735543854069	1	0.0421952419766777	0.414452231171926
LITCHI003366	LITCHI003366.m1	NA	1	NA	NA
LITCHI003366	LITCHI003366.m3	NA	1	NA	NA
LITCHI003369	LITCHI003369.m1	1.12693789610057	1	0.288429434866877	0.816057456673028
LITCHI003369	LITCHI003369.m3	1.12693789610057	1	0.288429434866877	0.816057456673028
LITCHI003370	LITCHI003370.m1	0.0287108708798769	1	0.865448341137956	1
LITCHI003370	LITCHI003370.m2	0.00506187150313053	1	0.94328089715475	1
LITCHI003370	LITCHI003370.m3	0.424196941152331	1	0.514850246623798	0.940477548112437
LITCHI003370	LITCHI003370.m4	0.447225825162604	1	0.503655318321667	0.934624218627232
LITCHI003378	LITCHI003378.m1	NA	1	NA	NA
LITCHI003378	LITCHI003378.m2	NA	1	NA	NA
LITCHI003378	LITCHI003378.m3	NA	1	NA	NA
LITCHI003378	LITCHI003378.m4	NA	1	NA	NA
LITCHI003384	LITCHI003384.m1	6.34608058279264	1	0.0117640926359761	0.217003531217363
LITCHI003384	LITCHI003384.m2	7.18562891776674	1	0.00734897886512706	0.172166730386285
LITCHI003384	LITCHI003384.m3	6.23945138764975	1	0.012493517080087	0.224684094185164
LITCHI003384	LITCHI003384.m5	5.60302087762102	1	0.0179295362553413	0.272743138219499
LITCHI003384	LITCHI003384.m8	1.31335583989858	1	0.251787960002982	0.790585830872539
LITCHI003385	LITCHI003385.m2	0.0644938626501244	1	0.799529227250848	1
LITCHI003385	LITCHI003385.m4	0.143529132619733	1	0.704797481320794	0.995829950217164
LITCHI003385	LITCHI003385.m5	0.244182055401325	1	0.621201796870523	0.974376957994199
LITCHI003401	LITCHI003401.m1	0.00227002854808234	1	0.961999314089578	1
LITCHI003401	LITCHI003401.m2	0.00227002854808234	1	0.961999314089578	1
LITCHI003407	LITCHI003407.m1	2.94307960111473	1	0.0862461556466286	0.547266771879275
LITCHI003407	LITCHI003407.m2	2.94307960111473	1	0.0862461556466286	0.547266771879275
LITCHI003408	LITCHI003408.m4	0.15589892398566	1	0.692960693723505	0.992882523988692
LITCHI003408	LITCHI003408.m5	0.15589892398566	1	0.692960693723505	0.992882523988692
LITCHI003411	LITCHI003411.m1	2.06580132663657	1	0.150635729389766	0.687527477333807
LITCHI003411	LITCHI003411.m2	0.522642196825473	1	0.469716767154371	0.920899995823011
LITCHI003411	LITCHI003411.m6	1.88213882145647	1	0.17009125573519	0.706959970533998
LITCHI003412	LITCHI003412.m1	-0.101036072563147	1	1	1
LITCHI003412	LITCHI003412.m3	5.55654273793334	1	0.0184117395649191	0.276178143896724
LITCHI003412	LITCHI003412.m4	0.832145405831398	1	0.361652895303361	0.870679545574511
LITCHI003415	LITCHI003415.m10	3.1162530251313	1	0.0775148375241971	0.531051731803297
LITCHI003415	LITCHI003415.m11	0.15127275371924	1	0.697322024464658	0.995265741680909
LITCHI003415	LITCHI003415.m2	3.49445035681129e-05	1	0.995283422556579	1
LITCHI003415	LITCHI003415.m3	0.420092759770341	1	0.516890762575893	0.941243154405584
LITCHI003415	LITCHI003415.m4	-0.19360751286149	1	1	1
LITCHI003415	LITCHI003415.m5	1.7202935241512	1	0.189655266346112	0.732456250417054
LITCHI003416	LITCHI003416.m1	0.886759005756176	1	0.346357100368877	0.861120865190453
LITCHI003416	LITCHI003416.m2	0.6086181522478	1	0.435308575109233	0.904973797922209
LITCHI003416	LITCHI003416.m3	0.00193108496750938	1	0.964948953060114	1
LITCHI003420	LITCHI003420.m1	0.430298917402979	1	0.511842310482997	0.939613723563095
LITCHI003420	LITCHI003420.m3	0.430298917402979	1	0.511842310482997	0.939613723563095
LITCHI003427	LITCHI003427.m2	NA	1	NA	NA
LITCHI003427	LITCHI003427.m3	NA	1	NA	NA
LITCHI003429	LITCHI003429.m1	3.84022754675243	1	0.0500367301733242	0.442438574675501
LITCHI003429	LITCHI003429.m5	3.84022754675243	1	0.0500367301733242	0.442438574675501
LITCHI003430	LITCHI003430.m1	0.789814782358008	1	0.374156137116607	0.876728617889397
LITCHI003430	LITCHI003430.m2	0.789814782358008	1	0.374156137116607	0.876728617889397
LITCHI003432	LITCHI003432.m1	NA	1	NA	NA
LITCHI003432	LITCHI003432.m2	NA	1	NA	NA
LITCHI003463	LITCHI003463.m1	0.0219118069444448	1	0.882321955298685	1
LITCHI003463	LITCHI003463.m2	0.0219118069444448	1	0.882321955298685	1
LITCHI003496	LITCHI003496.m1	3.62320154497866	1	0.0569791246359445	0.469602835497455
LITCHI003496	LITCHI003496.m3	2.63757021294441	1	0.104363047858109	0.594477823116717
LITCHI003496	LITCHI003496.m4	0.172119916125666	1	0.678234602653991	0.990708589337225
LITCHI003496	LITCHI003496.m6	0.0103337292093784	1	0.919030560156451	1
LITCHI003497	LITCHI003497.m1	0.333587419336254	1	0.563554282217192	0.95357761677497
LITCHI003497	LITCHI003497.m2	0.0275688084875583	1	0.868126592793379	1
LITCHI003497	LITCHI003497.m3	0.00366087452130159	1	0.951753305409326	1
LITCHI003497	LITCHI003497.m4	1.22333883348983	1	0.268706398497747	0.80122184456223
LITCHI003497	LITCHI003497.m5	0.00119258529593935	1	0.972451467358183	1
LITCHI003503	LITCHI003503.m2	-0.0141406674729296	1	1	1
LITCHI003503	LITCHI003503.m3	1.69901585070875	1	0.192416732676803	0.736081722087365
LITCHI003503	LITCHI003503.m4	-0.0431889499132012	1	1	1
LITCHI003503	LITCHI003503.m5	0.266322192282132	1	0.605809615534407	0.969209903626657
LITCHI003505	LITCHI003505.m1	NA	1	NA	NA
LITCHI003505	LITCHI003505.m11	NA	1	NA	NA
LITCHI003505	LITCHI003505.m4	NA	1	NA	NA
LITCHI003508	LITCHI003508.m1	4.13047244702466	1	0.0421175908186611	0.414452231171926
LITCHI003508	LITCHI003508.m2	4.13047244702466	1	0.0421175908186611	0.414452231171926
LITCHI003520	LITCHI003520.m1	0.979090146793169	1	0.322423537531179	0.843861627345884
LITCHI003520	LITCHI003520.m2	6.55531298757705	1	0.0104571443713093	0.20549904752039
LITCHI003520	LITCHI003520.m4	0.04919765482191	1	0.824465341610385	1
LITCHI003526	LITCHI003526.m1	-0.0178903355263174	1	1	1
LITCHI003526	LITCHI003526.m3	-0.0503482889762381	1	1	1
LITCHI003526	LITCHI003526.m8	1.30487148978864	1	0.253325303595475	0.791933836202322
LITCHI003535	LITCHI003535.m1	0.231819060078124	1	0.630178291011072	0.975616440716509
LITCHI003535	LITCHI003535.m3	0.231819060078124	1	0.630178291011072	0.975616440716509
LITCHI003545	LITCHI003545.m18	-0.00494209505268373	1	1	1
LITCHI003545	LITCHI003545.m21	0.207855696498882	1	0.648453303570055	0.979622981727283
LITCHI003545	LITCHI003545.m23	0.146264402981615	1	0.702131099247494	0.995265741680909
LITCHI003545	LITCHI003545.m25	-0.050781147860107	1	1	1
LITCHI003545	LITCHI003545.m5	0.00461605444434099	1	0.94583216169694	1
LITCHI003545	LITCHI003545.m6	0.66511789202923	1	0.414758928139585	0.896841281134008
LITCHI003545	LITCHI003545.m9	5.10882948429207	1	0.023804375061171	0.310772113769275
LITCHI003554	LITCHI003554.m1	1.51417888564765	1	0.218502531203782	0.762450724779087
LITCHI003554	LITCHI003554.m2	1.51417888564765	1	0.218502531203782	0.762450724779087
LITCHI003555	LITCHI003555.m1	NA	1	NA	NA
LITCHI003555	LITCHI003555.m2	NA	1	NA	NA
LITCHI003557	LITCHI003557.m1	0.320428590384836	1	0.571350191624771	0.954551450506474
LITCHI003557	LITCHI003557.m2	1.36002329119219	1	0.243533445064293	0.78212841092115
LITCHI003557	LITCHI003557.m3	1.52760350539029	1	0.216472472466437	0.760878097063607
LITCHI003557	LITCHI003557.m4	0.220261600574304	1	0.638840664128101	0.976549104070489
LITCHI003561	LITCHI003561.m1	1.14005959767383	1	0.285639734583228	0.813860082170057
LITCHI003561	LITCHI003561.m11	3.14027891407022	1	0.0763807450901995	0.527812676137527
LITCHI003561	LITCHI003561.m2	0.0413282862864435	1	0.838905560458533	1
LITCHI003561	LITCHI003561.m3	1.41366155724972	1	0.234449503700422	0.771845078126813
LITCHI003561	LITCHI003561.m5	1.77793511468917	1	0.182403087012203	0.724338575068265
LITCHI003561	LITCHI003561.m6	1.80779334373074	1	0.178773165910192	0.719938561692799
LITCHI003565	LITCHI003565.m1	1.35473961016396	1	0.244451237731634	0.782544871434846
LITCHI003565	LITCHI003565.m2	0.455804690194782	1	0.499591211628631	0.934265639108926
LITCHI003565	LITCHI003565.m3	-0.0225644845340867	1	1	1
LITCHI003565	LITCHI003565.m4	0.386167908698553	1	0.534320621070461	0.948394596774948
LITCHI003577	LITCHI003577.m1	6.68971343641169	1	0.00969707912003376	0.19808134450884
LITCHI003577	LITCHI003577.m2	6.68971343641169	1	0.00969707912003376	0.19808134450884
LITCHI003580	LITCHI003580.m10	0.0119182241614908	1	0.913067163242598	1
LITCHI003580	LITCHI003580.m13	10.9525596449967	1	0.00093474398619742	0.0555572903477548
LITCHI003580	LITCHI003580.m16	1.79860288160853	1	0.179881491489786	0.72107863686817
LITCHI003580	LITCHI003580.m5	0.267322433646768	1	0.605133588125583	0.969209903626657
LITCHI003582	LITCHI003582.m1	5.57818313114694	1	0.0181855794423658	0.274300687080205
LITCHI003582	LITCHI003582.m4	0.0520814819028601	1	0.819480130056505	1
LITCHI003582	LITCHI003582.m6	3.76075726220734	1	0.0524688109765309	0.450865222453226
LITCHI003584	LITCHI003584.m1	0.574757269656402	1	0.448374672628724	0.911175814775748
LITCHI003584	LITCHI003584.m2	0.574757269656402	1	0.448374672628724	0.911175814775748
LITCHI003586	LITCHI003586.m1	1.67665412317729	1	0.195369634712089	0.738883838026444
LITCHI003586	LITCHI003586.m2	1.67665412317729	1	0.195369634712089	0.738883838026444
LITCHI003594	LITCHI003594.m4	NA	1	NA	NA
LITCHI003594	LITCHI003594.m5	NA	1	NA	NA
LITCHI003594	LITCHI003594.m6	NA	1	NA	NA
LITCHI003595	LITCHI003595.m2	0.0868690531788161	1	0.768195892542511	1
LITCHI003595	LITCHI003595.m3	0.0868690531788161	1	0.768195892542511	1
LITCHI003596	LITCHI003596.m2	1.41389162848645	1	0.234411433574456	0.771845078126813
LITCHI003596	LITCHI003596.m3	1.41389162848645	1	0.234411433574456	0.771845078126813
LITCHI003598	LITCHI003598.m2	1.26919344070484	1	0.259918044409071	0.794477349125971
LITCHI003598	LITCHI003598.m3	0.441808995878091	1	0.506250619970905	0.937922119611954
LITCHI003598	LITCHI003598.m7	2.44472001644317	1	0.117920924031271	0.622707183460047
LITCHI003602	LITCHI003602.m1	0.100980310002342	1	0.750656380260219	1
LITCHI003602	LITCHI003602.m2	1.14360462130571	1	0.284891939389211	0.813860082170057
LITCHI003602	LITCHI003602.m3	0.0509873856499326	1	0.821353970529567	1
LITCHI003602	LITCHI003602.m5	1.83678080009122	1	0.175328726304203	0.717069431849624
LITCHI003607	LITCHI003607.m1	0.0512783001177013	1	0.820853679731147	1
LITCHI003607	LITCHI003607.m4	0.0512783001177013	1	0.820853679731147	1
LITCHI003608	LITCHI003608.m2	18.2327490962489	1	1.95488454753665e-05	0.00771690675140092
LITCHI003608	LITCHI003608.m3	18.2327490962489	1	1.95488454753665e-05	0.00771690675140092
LITCHI003612	LITCHI003612.m1	2.22936440922786	1	0.135409540207142	0.65950544104589
LITCHI003612	LITCHI003612.m2	0.0874318295973353	1	0.767467798824476	1
LITCHI003612	LITCHI003612.m3	0.436778450559359	1	0.50868147258694	0.938875564248717
LITCHI003612	LITCHI003612.m4	0.0227942185592838	1	0.879993430726344	1
LITCHI003617	LITCHI003617.m1	NA	1	NA	NA
LITCHI003617	LITCHI003617.m5	NA	1	NA	NA
LITCHI003617	LITCHI003617.m8	NA	1	NA	NA
LITCHI003618	LITCHI003618.m1	0.798420981476738	1	0.371565889791128	0.87574646255445
LITCHI003618	LITCHI003618.m2	0.798420981476738	1	0.371565889791128	0.87574646255445
LITCHI003624	LITCHI003624.m1	0.100402606287389	1	0.751347024695641	1
LITCHI003624	LITCHI003624.m2	1.8922826190028	1	0.168944689386835	0.705419605132449
LITCHI003624	LITCHI003624.m5	3.77623825892806	1	0.0519854096352468	0.448792110718326
LITCHI003624	LITCHI003624.m6	7.05634693776665	1	0.00789848984233939	0.178934224692308
LITCHI003624	LITCHI003624.m7	7.23799173368025	1	0.00713767727950245	0.168214812303498
LITCHI003624	LITCHI003624.m8	1.43905902023835	1	0.230291672118065	0.770418248385109
LITCHI003630	LITCHI003630.m1	0.30600730900187	1	0.580140657804579	0.957301806535092
LITCHI003630	LITCHI003630.m2	0.30600730900187	1	0.580140657804579	0.957301806535092
LITCHI003631	LITCHI003631.m1	1.49383211488021	1	0.221622836213044	0.765068776520324
LITCHI003631	LITCHI003631.m2	1.49383211488021	1	0.221622836213044	0.765068776520324
LITCHI003632	LITCHI003632.m1	NA	1	NA	NA
LITCHI003632	LITCHI003632.m2	NA	1	NA	NA
LITCHI003632	LITCHI003632.m3	NA	1	NA	NA
LITCHI003632	LITCHI003632.m4	NA	1	NA	NA
LITCHI003632	LITCHI003632.m5	NA	1	NA	NA
LITCHI003640	LITCHI003640.m2	3.66159785859054	1	0.0556802100632281	0.464688433878632
LITCHI003640	LITCHI003640.m3	3.66159785859054	1	0.0556802100632281	0.464688433878632
LITCHI003641	LITCHI003641.m1	0.756481707168859	1	0.384431811032047	0.880603450491574
LITCHI003641	LITCHI003641.m2	0.756481707168859	1	0.384431811032047	0.880603450491574
LITCHI003661	LITCHI003661.m2	1.89877198936301	1	0.168215836915498	0.705419605132449
LITCHI003661	LITCHI003661.m3	1.89877198936301	1	0.168215836915498	0.705419605132449
LITCHI003673	LITCHI003673.m1	0.00723314678907627	1	0.932223302947822	1
LITCHI003673	LITCHI003673.m2	0.725715050793951	1	0.394275643218571	0.884261088155691
LITCHI003673	LITCHI003673.m3	0.0363415236715809	1	0.848811935982803	1
LITCHI003674	LITCHI003674.m3	4.07682152996858	1	0.0434753673101032	0.418582957211299
LITCHI003674	LITCHI003674.m6	4.07682152996858	1	0.0434753673101032	0.418582957211299
LITCHI003677	LITCHI003677.m1	1.2709490377747	1	0.259588716551564	0.794477349125971
LITCHI003677	LITCHI003677.m2	1.2709490377747	1	0.259588716551564	0.794477349125971
LITCHI003679	LITCHI003679.m1	2.38288007036317	1	0.122671202247114	0.634035444674935
LITCHI003679	LITCHI003679.m2	2.38288007036317	1	0.122671202247114	0.634035444674935
LITCHI003686	LITCHI003686.m1	NA	1	NA	NA
LITCHI003686	LITCHI003686.m3	NA	1	NA	NA
LITCHI003686	LITCHI003686.m5	NA	1	NA	NA
LITCHI003686	LITCHI003686.m7	NA	1	NA	NA
LITCHI003686	LITCHI003686.m8	NA	1	NA	NA
LITCHI003686	LITCHI003686.m9	NA	1	NA	NA
