gene_id	GI_24hpi_1	GI_24hpi_2	GI_24hpi_3	GC_24hpi_1	GC_24hpi_2	GC_24hpi_3	GI_48hpi_1	GI_48hpi_2	GI_48hpi_3	GC_48hpi_1	GC_48hpi_2	GC_48hpi_3	GI_6hpi_1	GI_6hpi_2	GI_6hpi_3	GC_6hpi_1	GC_6hpi_2	GC_6hpi_3	HI_24hpi_1	HI_24hpi_2	HI_24hpi_3	HC_24hpi_1	HC_24hpi_2	HC_24hpi_3	HI_48hpi_1	HI_48hpi_2	HI_48hpi_3	HC_48hpi_1	HC_48hpi_2	HC_48hpi_3	HI_6hpi_1	HI_6hpi_2	HI_6hpi_3	HC_6hpi_1	HC_6hpi_2	HC_6hpi_3
LITCHI014238	6.63679278296355	6.52443850928803	6.61214687611287	6.60697712332897	6.5679615339938	6.45877503368783	6.42598175278161	6.50521207195591	6.64453214551895	6.40504758032093	6.71262668943074	6.46718110457524	6.57983498143977	6.65187342960028	6.45101067233109	6.44456619617995	6.62443163894112	6.57951960009555	6.7504382776446	6.60335987478626	6.61764238988003	6.53608413595297	6.4216248820843	6.72020618504715	6.51684620125227	6.58807427993601	6.52196418393617	6.55471252035178	6.55751743263603	6.65598145653687	6.74759613176685	6.61581604118923	6.6375354784429	6.74118053599778	6.61231073110206	6.75025967631888
LITCHI014241	6.5909340337472	6.5829610334768	6.54445725357526	6.52872951991308	6.5679615339938	6.685295901049	6.46281785267934	6.81367097243593	6.62012666506045	6.56002960891044	6.62559394414612	6.7209890491717	6.43050613307104	6.71248245786919	6.42327510365677	6.70926583328371	6.57214226154301	6.44778725865229	6.67428979135005	6.66754652863209	6.69999853639588	6.56372369270307	6.58225334855022	6.66889651570062	6.61695405812908	6.73712560208404	6.54894237914935	6.52747599836515	6.4382327048596	6.55008179424237	6.6741395479401	6.57421917891189	6.56192905612762	6.61620944060137	6.53944647516717	6.66873488045047
LITCHI014242	7.92469561713256	7.77422878563935	7.76541666252296	7.79581696717412	7.76503334815786	7.61091375414576	7.43179637578068	7.40970336080651	7.66559451633239	7.79300573881173	7.79627497117882	7.70528696660045	7.71939638486868	7.75252847891734	7.82331684788616	7.74282719994575	7.68374455709562	7.85175411858108	7.61083501001621	7.50037218992564	7.5595045076172	7.75306327095428	7.64345617348875	7.64707749980269	7.46287939748091	7.55034017179501	7.41245456186918	7.42578936269067	7.38417736053934	7.40007987749425	7.73648357490821	7.60165668640689	7.68082689068357	7.6159795273652	7.58393154047985	7.60262096661267
LITCHI014243	9.06381608043366	9.15514864452656	9.15146769957054	9.32454515550919	9.19026954821905	9.08265431848322	9.09853479396659	9.04998649282992	9.06860554144182	9.11239039537167	9.08588103526507	9.18387518181376	8.88105870962008	8.82660709329806	8.91412336565982	8.8753575185541	8.84222602385646	8.92256979285918	7.97994979767811	8.16248385444437	8.14181657875922	8.08460787999989	8.02729033313521	8.14812697920159	8.11309517084399	8.16400702419551	8.33939632979871	8.20418750159759	8.21319102247933	8.21184919270211	8.23498740442016	8.28013368987589	8.12321364263088	8.00425080272457	8.19347270716454	8.23203483764458
LITCHI014247	7.95953584591621	8.04177455734481	8.12672806693317	8.19338793030051	8.06803908545357	8.06659154183403	8.1114825344625	8.15157694066859	8.19064919380316	7.85428445710883	8.11142142924951	7.99513692557752	8.45821411685734	8.45780623318498	8.47800711481845	8.29251117140458	8.20307880112489	8.2945469732388	7.9431139568718	7.89552644198316	7.86462065866527	7.86467750979624	7.83931289618441	7.71972073254252	7.87749242018335	7.74058621909863	7.7555767220876	7.80582822414827	7.80680855076348	7.74685887292426	8.12258955803104	7.94048379375419	8.0847289863305	8.21910110406609	8.13019339265919	7.96787509925591
LITCHI014249	9.40800423635884	9.27302063891519	9.25660265486303	9.26344911802102	9.24944562978751	9.08552877107598	9.207032228876	9.33667726068176	9.14924491229032	9.28874407502415	9.43399974979272	9.39689136689363	9.58246483063498	9.66706807386497	9.68406430008018	9.53796584173447	9.4419044598746	9.78093825539715	9.34631281691999	9.27517060260404	9.3966496505941	9.35560851228857	9.53529087529512	9.46241473024627	9.35706634116764	9.22558633523588	9.28910614632407	9.31479163371497	9.38280887605922	9.36616031796993	9.64919540180245	9.44219469502662	9.69554431994751	9.72764643728695	9.57738598400631	9.76362006084564
LITCHI014252	8.6515801211978	8.61907879568496	8.69392674679976	8.71962877176354	8.70654821388691	8.91148346676457	8.71876403897605	8.86194338986746	8.81779104687127	8.78793066479886	8.81009832772568	8.6791580018583	8.67535473153195	8.79084718660432	8.75908988705228	8.85953260445984	8.71456077593112	8.68481748527718	8.83364160870435	8.87065607956404	8.86216498492312	8.76133532032692	8.75402059759649	8.93773490888702	8.74948627402346	8.88658210589919	8.70716089311429	8.65920111125821	8.75547908087995	8.86160325599622	8.95636103460018	9.19343527503272	9.03361358567847	8.8426964168518	9.04405319371453	8.99211375318466
LITCHI014253	7.68524512490499	7.51001634924748	7.55218600044688	7.46576697856814	7.68873349582245	7.56624104493893	7.85506403486316	7.84332749724621	7.71247762837149	7.64472800807549	7.5744387193568	7.67129952445712	7.9092998557072	7.8108010114437	7.81776370748017	7.91531192845289	7.85416207814357	7.73851771958914	7.43084656014419	7.28692516260719	7.37079557251142	7.52002095551205	7.31027154979727	7.34971893798419	7.41836858766028	7.38926690767591	7.49318265936667	7.24230585913607	7.36433530287643	7.45084444945137	7.85773151869407	7.85592502116456	8.02769116975426	8.00980258381591	8.06369222800955	8.01957229561248
LITCHI014254	9.5548793401382	9.41856968490179	9.46200511679666	9.48359339838635	9.57287393269484	9.54269364871742	9.68824255897135	9.45734669666344	9.44089169909781	9.48014074176706	9.37846615205734	9.49803921493705	9.69134339878704	9.70861698814974	9.83211138841151	9.80936780028522	9.80139335750538	9.67248165176846	9.42925852875238	9.32481632410483	9.42466118014378	9.41867850311624	9.36736762458984	9.38272232920655	9.3898599261359	9.16897357601705	9.43831770807265	9.29691929101911	9.23666243708076	9.17803205745401	9.49473734998134	9.5070901633134	9.58709236989418	9.48679663431465	9.51477601803086	9.53255924072532
LITCHI014255	11.6209694229608	11.5508933832788	11.4847121453744	11.8016951451773	11.4431813022742	11.5191940222343	11.7369878148599	11.6026004123572	11.8087110174504	11.8107898997277	11.8324307521926	11.8083126912998	11.9432999497411	11.944572341935	11.9800941151324	11.6347250436826	11.7874061013636	11.9943830848489	11.3701794868417	11.3804171121564	11.3891171581884	11.3696133798108	11.4251217503781	11.327230386042	11.4746643191509	11.4590873528822	11.4427889360503	11.3836669687226	11.3999939167819	11.3546908849043	11.5679657582206	11.4090793192627	11.6550314601818	11.5685428931272	11.4767741154003	11.5623320005141
LITCHI014256	7.14672317335207	7.30021729446808	7.20180190432335	7.1515684545075	7.18379167496393	7.19062319754333	7.06097429919394	6.94678467424933	7.17488667671117	7.34961813907387	7.35051210328507	7.23621148675665	7.01680976455539	7.13580952974251	7.06959274748163	7.00768669620085	7.13107019479623	7.31424041581592	6.79701842706271	6.84620125880142	6.97709835771979	6.87843747572086	6.92347114644688	6.93372771193246	6.79705795598622	6.85994597066116	6.80464221690153	6.81280664368605	6.99440589727445	6.9989789553656	7.11789591157548	7.09826381656445	6.98705653907533	6.87967192067775	6.93507278608773	6.89026651739762
LITCHI014259	6.45682046286359	6.33820406871045	6.46724283860416	6.5820561768208	6.39198401501236	6.4222309656623	6.42598175278161	6.39234872127722	6.41111593397947	6.53255521612032	6.62559394414612	6.56454666937471	6.53460446806311	6.5092748580245	6.54852805587637	6.40904948355585	6.51461300631035	6.55562862581748	5.96179592408707	5.96179592408707	6.16108972559837	5.96179592408707	5.96179592408707	6.40300224429807	5.96179592408707	5.96179592408707	5.96179592408707	5.96179592408707	5.96179592408707	5.96179592408707	6.30024287588959	5.96179592408707	5.96179592408707	6.1380889012411	5.96179592408707	6.14019047788814
LITCHI014268	7.33787110595553	7.27680937297205	7.27593444966292	7.18763727145669	7.16090538031069	7.28879073853235	7.37841857185146	7.31826197024253	7.59161753019285	7.05531513076903	7.10525768326415	7.23621148675665	7.22137576622772	7.35390933021866	7.11260949133221	7.02230767702072	7.41690809730145	7.13745687896802	7.44226253065389	7.38994787961612	7.37079557251142	7.62207465971475	7.2144979339853	7.31257364445336	7.12762131687154	7.69163711376444	7.44001743601154	7.36804600199927	7.34412237692799	7.46072512866871	7.3014739771303	7.24828263856244	7.21112512637921	7.28168956281464	7.31438279312892	7.37645228014782
LITCHI014269	7.19241647834583	7.16432094369482	6.97770011918659	7.18763727145669	7.05062983794205	7.15119768501722	6.99898052966452	6.92903761374355	7.0557033600456	7.10870657445099	7.09253165280574	6.94055702718454	7.14046991643361	7.02523936067048	7.12306606511473	6.9777048605151	6.85570715363804	7.19273762087815	6.70062265461172	6.76237075979821	6.5876015778671	6.78818012601383	6.68435508064531	6.74449472467696	6.45885339867442	6.69109720896439	6.68903833617988	6.65244253512246	6.63258658613481	6.67986315643425	6.72994890301237	6.67338128371196	6.53436972818028	6.45828441860331	6.67735903072614	6.78774757639456
LITCHI014272	10.1181257163075	10.3280293438179	10.4967548084993	10.8820557444396	10.480125783212	10.9801458621269	11.6861125285657	11.8337621205526	11.4332125664094	11.1897127938417	11.0307332063468	11.1547505184028	9.74141092761712	9.64418381102438	9.14985921266505	9.82231703539109	9.93081880897542	9.57901728400422	11.3721303912014	11.5189259942635	11.0607461250849	10.9542373508443	10.6812766633826	10.9290641356808	12.2920975729518	11.7909181019215	12.020406042071	11.7218864364298	11.1841334894643	11.026295773041	11.5158422285104	11.7165947981788	10.7655171478781	11.2953529449674	11.3833646904504	11.3665441339128
LITCHI014275	7.32812649708943	7.52897930253465	7.41013431987173	7.55317484637148	7.59181716341537	7.35678732851603	7.38930398209743	7.43141442829668	7.42778899379875	7.24195484044881	7.36039409684203	7.30995568493039	7.240622576477	7.2350177036576	7.51588578656634	7.38177437690142	7.16990004148926	7.30464096546937	7.39587443072897	7.4076675846199	7.25593483701948	7.42742805802308	7.33290437156397	7.22041924798956	7.60235085628276	7.38926690767591	7.56854126232118	7.4443838874257	7.55686116180389	7.70770261022331	7.20364106904464	7.20074892017849	7.03070495504749	7.239685765811	7.19990128827102	7.12731077503248
LITCHI014276	8.4019925444889	8.51916089185019	8.35724649438206	8.57215422164394	8.52029561672296	8.55363784307611	8.64465800485751	8.57232628725102	8.7499445835619	8.42469627145015	8.49344675014431	8.52795530720639	8.66028672142198	8.49575243222791	8.48135850746656	8.62795560521808	8.4828053868941	8.61923297586481	8.4606311717227	8.48067971562916	8.65574167785674	8.6220486697902	8.42296937785388	8.46497262763498	8.59392962405356	8.53189704865214	8.51648321947611	8.43620205121934	8.64058855768892	8.4908167888334	8.57230194362142	8.58845657884263	8.66001429700265	8.5255405088903	8.60012488390755	8.63062179929066
LITCHI014277	7.16983415320378	7.28857874988039	7.29014225760945	7.1515684545075	7.26001883055682	7.300430901434	7.28712707489489	7.12166742515223	7.09710765239605	7.06895116290866	7.33047106084586	7.03949545765491	7.23104461372793	7.25579761226429	7.13341019412608	7.44086788404162	7.19496140531995	7.25527915299298	7.69594272773071	7.5633275169701	7.41815092705282	7.42742805802308	7.39807412380301	7.45408299294378	7.43638706670544	7.44213088150925	7.41245456186918	7.38763432574408	7.49627114407804	7.42066594832976	7.45763075255648	7.59489415090114	7.67309754149564	7.66085194053608	7.55255665230571	7.61048915506052
LITCHI014278	10.4937904344718	10.3364052450224	10.2391725602698	10.6020839603242	10.3501226053643	10.2969304107328	10.3451034998917	10.27614450249	10.4223224389283	10.3937075967712	10.4024099607902	10.3151897281816	10.3150499921995	10.4141363393039	10.3877834875026	10.3150487780933	10.2536185340056	10.431640695419	9.86595842219206	9.82795209864848	10.123966142608	10.1265856384946	9.98849768293022	10.0607523144676	9.92828278802275	10.102577272836	9.94492115075587	9.95890017171244	9.88963124653466	9.87186501720195	9.95248410603808	9.84954718493382	10.0565902509606	9.95012040810273	9.9278461075752	10.0020606628793
LITCHI014279	6.73891449624102	6.55446269015491	6.46724283860416	6.75856523551841	6.74062935533832	6.81439015912203	6.8408227402665	6.65201905065499	6.90207381640241	6.72366961709614	6.8429198782545	6.64757214696458	6.85892198070899	6.9432818896639	6.85954176544835	6.66482449239333	6.71755586211036	6.76126862330164	6.88241845064923	6.79702572144903	6.61764238988003	6.80709486117173	6.77281427734924	6.98817171178136	6.61695405812908	6.61546490493006	6.64575374989851	6.75682486497858	6.63258658613481	6.67986315643425	6.94603430909157	6.93281574691254	6.92526187347156	6.94078822776771	6.82550901675192	6.90614255052541
LITCHI014283	8.71479872979675	8.65474574686048	8.486112390924	8.69554297387402	8.55376284648437	8.73490888843368	8.63662012533689	8.64030631152274	8.67493212680212	8.53585437929644	8.57039586991555	8.62646003014497	8.65116607122168	8.85571953329089	8.81796294321834	8.73993846181338	8.79869789236034	8.71647435426245	8.44030030842339	8.563832801008	8.61587871948828	8.6220486697902	8.50813050510447	8.50401574881694	8.43056519710944	8.48317411706035	8.50095303420113	8.33200930177462	8.33227239709765	8.53358210135371	8.8286770830086	8.81348910815344	8.88735464727659	8.86048120978224	8.81140224639103	8.81999849237356
LITCHI014285	9.68473922522901	9.55263162077021	9.70102403117165	9.8329596312352	9.80942087308285	9.87164072250441	10.1545293275042	10.1956524872113	10.0903008297887	10.1207947609802	9.77494098687125	9.71571400172311	10.3503983130185	10.1918139155124	10.2350504598408	10.5072394626679	10.5785804435659	10.1105496155357	10.2087596400123	10.1316155541118	10.0181885495312	10.103074882887	10.110582379528	10.0891353162864	10.1716185169865	10.0248312278713	10.2622197930242	9.98548885420887	9.98935333507086	9.81889126923712	10.7927182856029	10.7003595556448	10.7142645523796	10.7864483032328	10.7685922425094	10.8425953293983
LITCHI014286	6.81109877594878	6.52443850928803	6.72876970169091	6.46952156801741	6.79553044620037	6.52453345561098	6.80105563652557	6.70215504522621	6.73394123136312	6.95363906880982	6.77130786326566	6.95784184511465	6.40047303814858	6.48148775744452	6.52580431047151	6.56539605360909	6.57214226154301	6.55562862581748	6.67428979135005	6.79702572144903	6.79631700353984	6.89531897017688	6.94047618894596	6.66889651570062	6.88069969811781	6.91480015093512	7.00823858203122	6.86496121808429	6.93409610214791	6.90032668860508	6.6341421230661	6.65476349433506	6.78574667937353	6.63877247027798	6.65640327477702	6.75025967631888
