gene_id	GI_24hpi_1	GI_24hpi_2	GI_24hpi_3	GC_24hpi_1	GC_24hpi_2	GC_24hpi_3	GI_48hpi_1	GI_48hpi_2	GI_48hpi_3	GC_48hpi_1	GC_48hpi_2	GC_48hpi_3	GI_6hpi_1	GI_6hpi_2	GI_6hpi_3	GC_6hpi_1	GC_6hpi_2	GC_6hpi_3	HI_24hpi_1	HI_24hpi_2	HI_24hpi_3	HC_24hpi_1	HC_24hpi_2	HC_24hpi_3	HI_48hpi_1	HI_48hpi_2	HI_48hpi_3	HC_48hpi_1	HC_48hpi_2	HC_48hpi_3	HI_6hpi_1	HI_6hpi_2	HI_6hpi_3	HC_6hpi_1	HC_6hpi_2	HC_6hpi_3
LITCHI014220	205.638086236541	167.475091080883	191.935000052564	187.187809477347	174.931973187007	195.276541974466	206.091369754489	234.883981511685	190.966012765629	200.627033415939	180.33510792456	165.578979470015	197.443463227063	153.517336311787	194.562801953113	210.333498290842	179.10488330003	178.496776455721	236.278178318717	203.167080854153	237.061755683557	224.1637237731	219.23627945846	211.494206109189	219.489224395373	231.026308277529	166.515527235169	207.703042557757	225.3793271227	196.498008023869	240.351362448016	220.692110213332	196.947989288904	190.095071922131	225.542538142683	218.515521226224
LITCHI014221	39.830800487258	58.6696178945769	47.6617114224488	56.5463174462818	71.6476698691466	60.8238409428664	52.0651881485025	76.0576702037837	68.0570364643464	46.4505939435919	62.3499043356191	52.9852734304048	38.9909360154283	29.0683713726461	32.1591408186964	28.1786504887252	22.6454450149463	27.6670003506367	14.3198895950738	15.2151558348925	19.0602416629995	15.0109636455201	15.963806756684	32.899098728096	7.47197359643823	20.6079805505777	28.5455189546005	23.293799165356	26.4575731839691	17.8634552748971	10.3376930085168	13.02979248492	9.94686814590425	9.31838587853582	6.44407251836238	1.90843249979235
LITCHI014225	572.451969793615	560.02817081187	713.637516973963	601.535825247515	673.674194613794	735.221515958508	893.785729882627	929.469469696239	757.769391080633	649.320004700848	550.597616748391	645.758019933059	986.387721752006	888.402100076496	967.186160122295	938.952889499309	866.702941026582	824.655107225429	1769.69968912453	1375.62908930763	1464.06481273915	1365.99769174233	1397.36521810174	1556.83235052597	1722.28991397901	1424.11991910045	1530.99133326507	1141.39615910244	1279.76261400977	1144.31192908018	1901.27403914972	1436.53462146243	1763.57972226882	1654.01349344011	1498.70715141342	1616.44232732412
LITCHI014226	150.98652277728	194.143099214782	202.240234954715	188.162745985041	179.584419282406	185.672777615066	164.873095803591	150.996845257512	130.019412946811	178.884202208301	211.030445443634	203.110214816552	103.699297913373	152.608949706392	138.284305520395	142.906013192821	115.285901894272	190.991550807621	284.01114363563	230.912365023663	212.04518850087	233.170301960413	292.669790539207	192.694721121705	263.387069274447	386.128477684508	270.230912770218	242.643741305791	331.209619858576	400.351556455048	136.112957945471	136.81282109166	202.916110176447	130.457402299502	173.069376207447	145.040869984218
LITCHI014227	164.880988063533	146.140684573764	185.49422823872	152.090095200344	146.086807395533	158.99565439451	172.465935741915	110.731019855509	173.69780948363	133.421918774147	153.47668759537	157.851960428081	205.739407060132	198.936666581547	189.738930830309	201.276074919466	167.782160792557	181.174228102556	198.091806065187	176.316805851401	213.236453604807	218.159338314892	213.915010539566	207.969302674036	174.657382816744	146.425124964631	178.885252115496	163.056594157492	167.564630165138	198.599590997386	256.719376378168	230.464454577022	238.724835501702	287.006285058903	245.795337486108	232.828764974666
LITCHI014230	32.4204190012565	27.7347284592545	34.7801677947599	38.022523800086	25.1232089151553	24.542953362911	22.7785198149699	31.317864201558	25.394416591174	31.62593630202	36.4507133039004	7.72701904193404	31.5245865656655	21.8012785294846	27.335269695892	29.1850308633226	24.7041218344869	24.0970648215223	23.8664826584563	24.1652475024763	34.5466880141867	43.0314291171577	36.1846286484837	19.9744527992012	31.7558877848625	7.59241388705494	35.2061400440072	23.293799165356	27.4374833018939	7.35554040731059	34.4589766950561	30.1313951213774	37.7980989544361	44.728252216972	50.6319983585615	27.672271246989
LITCHI014231	56.5041588307613	89.6045073298993	82.4418792172087	72.145301569394	82.8135404981045	55.4884162987553	53.149879568263	45.8583011522813	53.8361631732889	54.3570780190969	92.0860125572221	69.5431713774064	74.6634944976287	103.556073015052	82.0058090876759	67.4274850980211	65.8776582252984	122.270291872169	83.532689304597	74.2857608409457	95.3012083149978	67.0489709499899	77.6905262158622	72.8480043264983	43.8978448790746	77.008769425843	64.7031762970944	70.8519724612911	93.0914612028543	93.5204423215204	63.7491068858537	62.7058763336773	70.6227638359202	86.6609886703832	61.6789798186113	72.5204349921092
LITCHI014234	691.944371255389	689.10133017994	584.822080697074	754.600856955553	727.642569320423	627.445938147464	566.208921114965	514.507769025596	614.544881506411	636.471968078152	678.175113312042	612.642224039056	530.110810933164	512.330045442887	494.446790087458	522.311414416014	484.818391001805	584.576942892485	720.76777628538	706.162232572364	739.77562954517	759.554760463318	821.603921077337	717.905332959524	578.143957024408	686.571141500825	608.971071031477	869.635168839956	722.193756910565	773.382534254371	491.901892321925	478.030511790501	498.338094109803	396.963238425626	474.099620993803	519.093639943518
LITCHI014235	500.2007503051	462.95662120448	480.481577312794	412.398142754779	475.479990949791	435.370650959465	426.283727965865	421.672671570977	364.663822249259	409.160550907384	396.161699855549	391.870251412369	485.312714234587	486.895220491822	492.034854526056	450.858407819604	461.143607577089	449.811876668416	434.369984383905	416.179262542648	461.019595223802	403.294556609641	482.106964051857	459.412414381627	442.714435588965	386.128477684508	407.2494037523	440.641034211317	416.461800118033	429.77371808429	408.338873836414	372.977809880834	468.49748967209	426.782073236941	374.676787853355	440.847907452032
LITCHI014236	113.934615347273	104.538591884882	103.052349021511	80.9197301386446	98.6318572224615	82.1655395193107	59.6580280868258	79.4131556539506	68.0570364643464	87.9596353399931	86.3306367723957	93.8280883663419	83.7890327140056	94.4722069610998	97.2814009765567	92.5869944629544	79.2590575523121	91.0333559924175	94.2726065009023	77.8657975079793	97.6837385228727	78.0570109567046	72.3692572969675	97.5223283725703	75.653732663937	101.955272197595	78.9759357743946	82.498872043969	88.1919106132304	74.6061955598646	57.7187859642189	71.6638586670598	78.5802583526436	71.7515712647258	65.3613069719613	72.5204349921092
LITCHI014237	90.7771732035182	84.2709057031195	74.7129530405954	117.967317431036	77.2306051836255	83.232624448133	73.7590165437119	76.0576702037837	107.672326346578	60.2869410757256	83.4529488799825	80.5817700087407	74.6634944976287	78.1212480639864	90.8495728128174	67.4274850980211	69.9950118643795	74.9686461114026	68.0194755766004	52.8055408387446	54.7981947811237	74.0540873178993	76.6262724320832	63.4482618327566	58.841792071951	86.770444423485	64.7031762970944	73.7636973569606	68.5937082547348	73.5554040731059	84.4244929028873	81.4362030307497	99.4686814590425	74.5470870282866	81.9317791620359	95.4216249896174
LITCHI014238	13.8944652862528	9.60048292820349	12.8815436276889	12.6741746000287	11.1658706289579	7.46959450175552	6.50814851856282	8.94796120044514	14.2208732910575	5.92986305662875	17.2661273544791	7.72701904193404	11.6143213662978	14.534185686323	7.2358066842067	7.04466262218131	13.3813993270137	11.6022904696218	19.093186126765	12.5301283346174	13.1039161433122	10.0073090970134	6.3855227026736	17.6245171757657	9.33996699554778	11.9309361082292	9.51517298486682	10.6763246174548	10.7790112971726	14.7110808146212	18.9524371822808	13.02979248492	13.9256154042659	18.6367717570716	12.8881450367248	19.0843249979235
LITCHI014241	12.0418699147524	11.7339235789154	10.3052349021511	9.74936507694513	11.1658706289579	16.0062739323333	7.59283993832329	22.3699030011129	13.2050966274105	10.8714156038194	13.4292101645949	17.6617578101349	6.63675506645589	17.2593455025086	6.43182816373929	17.1084663681546	11.3227225074732	7.13987105822882	15.5132137279966	15.2151558348925	16.6777114551246	11.0080400067148	11.7067916215683	15.2745815523303	13.0759537937669	18.4387194399906	10.4666902833535	9.70574965223165	6.85937082547348	10.5079148675866	15.5065395127752	11.401068424305	10.9415549604947	13.0457402299502	10.1263996717123	15.2674599983388
LITCHI014242	134.313164433777	112.005634162374	110.781275198124	115.042507907953	110.728217070499	90.7022189498885	70.5049422844305	68.2282041533942	97.5145597101082	114.644019094822	115.107515696528	102.658967271409	104.52889229668	109.006392647423	118.988821029177	107.682700081914	99.8458257477179	123.162775754447	90.6926341021339	77.8657975079793	84.5798223795605	109.079669157446	94.7185867563251	95.1723927491349	73.7857392648275	83.5165527576043	68.5092454910411	69.8813974960679	65.6539779009604	67.250655152554	106.822827754674	89.5798233338247	99.4686814590425	91.3201816096511	87.4552698920608	89.6963274902403
LITCHI014243	417.760256273334	452.28941795092	450.85402696911	522.565968124259	466.175098758993	424.699801671243	430.622493644906	412.724710370532	419.515762086195	435.844934662213	425.897808077152	463.621142516042	355.06639605539	337.919817207011	365.810226812672	353.239511483663	342.769690453506	368.595843381063	143.198895950738	175.421796684643	171.542174966996	161.117676461916	151.124037296609	172.720268322504	166.251412520751	175.710149957557	211.236840264043	183.438668427178	185.203012287784	184.939301669523	189.524371822808	198.704335395029	168.102071665782	147.230496880866	181.354612302484	188.934817479442
LITCHI014247	139.870950548278	153.607726851256	168.748221522724	181.338190431179	158.18316724357	157.928569465688	165.957787223352	173.366748258625	180.808246129159	123.538813679766	165.946668462494	145.709501933613	238.093588009105	237.99729061354	242.801513181158	201.276074919466	183.222236939111	201.701357394964	137.232275286124	129.776329179965	125.082835913435	125.091363712668	121.324931350798	104.572135242877	127.02355113945	107.378424974063	109.424489325968	116.46899582678	116.609304033049	108.231523136142	167.987511388398	136.81282109166	161.139263963649	186.367717570716	169.387049054097	141.224004984634
LITCHI014249	560.410099878862	500.291832591938	493.363120940483	496.242682416507	490.367818455068	425.766886600065	472.925459015565	527.929710826263	449.989061995604	507.003291341758	572.659890590225	555.241511156117	647.083618979449	693.09897991653	702.677226888517	623.955832250345	576.429509471361	759.503783819091	532.222563283575	501.205133384694	555.129538434862	536.391767599919	622.588463510676	586.30893804714	537.048102243998	480.491335995048	507.158720093402	518.28703142917	548.749666037878	541.157615680708	683.149212979486	576.568317457708	709.211698802973	727.765937113648	644.407251836238	749.059756168496
LITCHI014252	287.152282582558	278.414004917901	298.851812162382	306.130063416077	302.408996200943	364.943045657198	305.882980372452	348.97048681736	335.206299003497	326.142468114581	332.852566222459	294.730583456627	293.676411690673	327.019177942269	317.571515584627	348.207609610676	304.684169292005	296.304648916496	340.097377883002	351.738602536044	349.040675453679	318.232429285027	316.083373782343	373.639764126233	314.75688774996	356.843452691582	302.582500918765	289.231339636503	316.510968089705	348.862773603874	379.910218062993	467.443805396504	406.826907167484	342.916600330118	410.579477598517	392.182878707327
LITCHI014253	100.04015006102	78.9373040763398	83.7300335799776	74.095174584783	100.492835660621	85.3667943057774	123.654821852694	121.915971356065	103.60921969199	94.87780890606	86.3306367723957	98.2435278188756	131.905506945811	117.18187209598	118.184842508709	132.842209446848	123.520609172434	107.098065873432	70.4061238424461	56.3855775057781	64.3283156126235	80.0584727761073	58.5339581078414	62.2732940210389	69.1157557670536	66.1624638729073	77.0729011774213	52.4110481220509	63.6941576651109	72.5046125863472	124.052316102202	123.78302860674	151.192395817745	148.16233546872	157.419485805709	149.811951233699
LITCHI014254	632.661319367377	565.36177243865	586.110235059843	596.661142709042	642.03756116508	626.378853218642	705.049422844305	583.854468329045	575.945368287827	594.962926681751	546.760699558506	603.811345133988	706.814414577552	716.717031656805	791.114864139932	776.925649189139	772.003807327716	696.13742817731	570.408935537105	522.685353386895	568.233454578174	565.412963981258	541.705175943477	548.709968072173	551.992049436874	457.714094333884	574.716448285956	510.522431707385	485.055508372767	461.29746268705	602.170617746105	608.328436639701	649.530489927547	598.240373402	612.186889244426	621.194778682409
LITCHI014255	3026.21453934586	2876.94471748498	2742.48063833496	3446.4005547001	2661.1991665683	2811.76878744654	3289.8690761335	2986.38205064857	3463.79842303614	3468.96988812782	3523.24920961122	3462.80839064958	3814.47497444552	3817.94890247599	3916.17937319676	3056.37719765209	3411.22748997873	3956.38105014105	2523.88054113175	2542.72104276056	2558.83744325769	2522.84262335708	2626.57833836641	2446.28298399628	2722.60037920218	2692.05303823862	2660.44236656876	2548.72985867603	2579.12343037803	2495.62978105181	2912.64500514961	2596.1861526203	3101.43348789294	2913.85926421815	2726.76325705562	2900.81739968437
LITCHI014256	44.4622889160089	57.602897569221	48.9498657852177	44.8470793539476	47.4549501730711	48.0188217969998	37.9641996916164	30.1993690515023	46.7257265277602	62.2635620946019	62.3499043356191	51.8814135672714	34.8429640988934	43.6025570589691	38.5909689824357	34.2169327363092	43.2322132103521	58.9039362303878	21.4798343926107	24.1652475024763	32.1641578063117	26.0190036522349	28.7348521620312	29.3741952929429	21.4819240897599	24.946502771752	21.8848978651937	22.3232242001328	33.3169440094426	33.625327576277	42.2122464514437	40.7181015153749	32.824664881484	26.0914804599003	29.4586172267994	26.7180549970929
LITCHI014259	7.41038148600149	4.26688130142377	7.72892617661332	11.6992380923342	5.58293531447895	6.40250957293331	6.50814851856282	5.59247575027821	6.09465998188176	9.88310509438124	13.4292101645949	11.0385986313343	9.95513259968383	9.0838660539519	10.4517207660763	6.03828224758398	9.26404568793258	10.7098065873432	0	0	1.19126510393747	0	0	5.87483905858858	0	0	0	0	0	0	3.44589766950561	0	0	0.931838587853582	0	0.954216249896174
LITCHI014268	61.1356472595123	55.4694569185091	55.3906375990621	47.7718888770311	45.5939717349115	56.5555012275775	65.0814851856282	59.2802429529491	88.3725697372856	37.5557993586487	41.2468597912557	51.8814135672714	50.6052573817261	62.6786757722681	41.8068830643054	35.2233131109066	68.9656734546093	43.7317102316515	71.5994479753689	66.2306783401203	64.3283156126235	92.0672436925234	50.0199278376099	58.7483905858858	42.9638481795198	100.870641642301	71.3637973865012	64.0579477047289	61.7343374292613	73.5554040731059	57.7187859642189	52.9335319699873	49.7343407295212	55.9103152712149	58.9172344535989	64.8867049929398
LITCHI014269	48.1674796590097	45.8689739903056	32.2038590692222	47.7718888770311	37.219568763193	44.8175670105331	33.6254340125745	29.0808739014467	37.5837365549375	41.5090413964012	40.2876304937847	29.8042163046027	43.9685023152702	35.4270776104124	42.6108615847728	32.2041719871146	24.7041218344869	48.1941296430446	16.7065378609194	19.6902016686844	11.9126510393747	21.0153491037282	15.963806756684	18.7994849874834	7.47197359643823	16.2694583294034	16.1757940742736	14.5586244783475	13.718741650947	15.7618723013798	18.0909627649044	15.4728785758425	9.94686814590425	7.45470870282866	15.6498904017372	20.9927574977158
LITCHI014272	990.212226066949	1163.79187496333	1322.93453056365	1764.63507892707	1306.40686358808	1897.2770034459	3171.63771137961	3526.61520812544	2642.03510214574	2212.82723063196	1969.29774770809	2156.94217256273	735.850217993296	680.381567440998	450.22797146175	784.976692185917	855.380218519109	645.26584688743	2527.46051353052	2811.22379278808	2013.23802565433	1861.3594920445	1519.75440323632	1827.07494722105	4891.34071556837	3419.8401408406	4030.62727638959	3254.33785839327	2203.81785521284	1962.87849726517	2804.96070297756	3241.97524265415	1618.35544733862	2390.16597784444	2548.17039011815	2517.22246722611
LITCHI014275	60.2093495737621	81.0707447270517	68.272181226751	83.8445396617281	88.3964758125834	62.9580108005108	66.1661766053886	70.4651944535055	70.0885897916403	52.3804570002206	63.3091336330902	58.504572746072	52.2644461483401	51.7780365075259	79.5938735262737	65.4147243488265	46.3202284396629	58.0114523481092	66.8261514436776	68.0206966736371	53.6069296771862	70.0511636790939	60.6624656753992	50.5236159038617	89.6636831572587	66.1624638729073	85.6365568638014	71.8225474265142	84.2722701415313	102.977565702348	49.1040417904549	48.8617218184499	35.8087253252553	52.1829609198006	48.7908347818866	42.9397312453278
LITCHI014276	225.090337637295	252.812717109359	215.121778582404	266.157666600602	253.093067589713	261.435807561443	285.273843397003	266.201845713243	314.890765730558	230.276348699083	246.521929450063	254.991628383823	289.528439774138	247.081156667492	243.605491701626	280.780124512655	243.953203115558	278.454971270924	238.664826584563	243.44249335828	288.286155152868	279.203923806674	229.87881729625	239.693433590414	271.793039570441	255.972811049281	252.152084098971	232.93799165356	284.173934198187	245.885207901525	266.195594969308	270.368194062089	289.453863045814	254.391934484028	273.412791136232	281.493793719371
LITCHI014277	46.3148842875093	56.536177243865	56.678791961831	44.8470793539476	53.9683747066299	57.6225861563998	56.4039538275444	42.5028157021144	40.6310665458784	38.5441098680869	60.431445740677	36.4273754834033	51.4348517650331	53.5948097183162	43.4148401052402	71.4530065964104	48.3789052592035	53.5490329367162	101.432551298439	85.0258708420463	69.0933760283734	70.0511636790939	67.0479883780728	72.8480043264983	70.9837491661632	71.5856166493752	68.5092454910411	65.9990976351752	77.4128993160578	69.3522381260713	73.2253254769941	88.7654613035172	98.4739946444521	96.9112131367726	83.7729427387109	90.6505437401365
LITCHI014278	1319.97420219401	1171.25891724083	1087.20228217694	1432.18172980324	1183.58228666954	1136.44544919566	1179.05957327963	1118.49515005564	1250.42107294941	1223.5284106844	1231.65041795285	1152.4296971113	1152.3065984134	1242.67287618062	1218.02745850813	1152.30552891394	1099.33342163467	1259.29475789511	812.653734520437	788.503075914135	994.706361787789	996.727986062536	895.037432158083	947.024056244478	853.672983393067	978.336760874794	864.929224324394	874.488043666072	828.024049646441	816.464985211476	870.089161550165	802.146599852885	943.957787046313	868.473563879539	853.379317788846	904.597004901572
LITCHI014279	18.5259537150037	10.6672032535594	7.72892617661332	19.4987301538903	18.6097843815965	22.4087835052666	23.8632112347303	14.5404369507234	27.4259699184679	17.7895891698862	23.9807324367766	14.3501782207346	24.8878314992096	29.9767579780413	24.9233341344897	15.09570561896	17.4987529660949	19.6346454101293	26.2531309243019	21.4802200022012	13.1039161433122	22.0160800134295	20.2208218917997	32.899098728096	13.0759537937669	13.0155666635228	14.2727594773002	19.4114993044633	13.718741650947	15.7618723013798	30.1516046081741	29.3170330910699	28.8459176231223	29.8188348113146	23.0145447084371	27.672271246989
LITCHI014283	304.751938611811	288.014487846105	244.749328926088	299.305507862216	261.467470561431	310.521714287265	283.104460557483	284.097768114133	293.559455793972	256.960732453912	265.706515399485	280.380405235892	287.039656624217	347.003683260963	335.25904303491	311.977916125172	329.388291126492	305.229487739282	233.891530052872	264.027704193723	277.564769217431	279.203923806674	250.099639188049	249.093176084156	231.631181489585	244.041874941052	248.346014905024	209.644192488204	209.700765235903	256.393122769112	338.559446028926	333.888432426074	357.092566437963	348.50763185724	333.250607378169	335.884119963453
LITCHI014285	703.059943484391	631.498432610719	712.349362611194	791.648444247945	776.958497931654	816.319970548996	1018.52524315508	1051.3854410523	969.050937119201	992.263751475877	755.872686407198	720.820490626132	1183.83118497907	1048.27814262605	1083.76304559007	1333.45399634146	1407.10560615598	984.409722153299	1062.05847830131	1000.62024843587	916.082864927916	978.714829687912	984.434749995513	968.173476855397	1032.06635300803	920.851341444235	1106.61461814001	892.928968005312	895.637847783251	782.839657635199	1651.44645811056	1541.58732337209	1557.67955164861	1643.76326897372	1622.06511105064	1713.77238481353
LITCHI014286	22.2311444580045	9.60048292820349	18.0341610787644	7.79949206155611	21.401252038836	9.60376435939996	21.6938283952094	16.7774272508346	18.2839799456453	30.6376257925819	20.1438152468923	30.9080761677362	5.8071606831489	8.17547944855671	9.64774224560893	11.0701841205706	11.3227225074732	10.7098065873432	15.5132137279966	21.4802200022012	21.4427718708745	27.0197345619362	29.7991059458101	15.2745815523303	26.1519075875338	28.2003944376326	34.2546227455206	25.2349490958023	29.3973035377435	27.3205786557251	13.7835906780224	14.658516545535	20.8884231063989	13.9775788178037	14.7293086133997	19.0843249979235
LITCHI014287	307.530831669062	248.545835807935	215.121778582404	327.578666585356	267.05040587591	291.314185568465	287.443226236524	246.068933012241	326.064309030674	324.165847095705	236.929636475353	277.068825646492	237.263993625798	229.821811164983	226.72194277181	175.110185179935	225.425111739693	245.433067626616	195.705157799342	162.891668350026	272.799708801681	233.170301960413	176.666128107303	144.521040841279	141.967498332326	199.572022174016	174.127665623063	184.409243392401	182.26328193401	200.701173970903	174.017832310033	211.734127879949	219.825786024484	191.026910509984	192.401593762534	196.568547478612
LITCHI014288	162.102095006283	149.340845549832	184.206073875951	165.739206308067	181.445397720566	171.800673540377	210.430135433531	192.381165809571	179.792469465512	169.001097113919	182.253566519502	186.55231686955	188.317925010686	158.967655944158	160.795704093482	171.084663681546	170.870176021868	173.141873162049	194.511833666419	198.692035020361	197.75000725362	183.133756475345	171.344859188408	187.994849874834	217.621230996263	156.186799962273	196.012563488257	210.614767453427	173.444090872686	183.888510182765	130.082637023837	122.968666576432	134.282719969707	134.184756650916	138.087268250622	125.956544986295
LITCHI014289	800.32120048816	849.109378983331	866.92788614346	1191.3724124027	1001.20639972989	1176.99467649091	1147.60352210658	1194.55282025943	1126.49631998448	811.4029282487	877.694807186023	840.037355844543	1146.49943773025	1198.16193251626	1115.92218640877	1034.55902508606	1080.8053302588	965.667560625448	1016.71216125024	980.035037600429	1003.04521751535	1038.75868426999	996.141541617082	1038.67154555846	999.376468523613	1000.02937198067	1035.25082075351	821.106420578798	883.878926368154	902.629887125685	1223.29367267449	1349.39788421952	1262.25756771525	1163.86639622912	1170.05945297694	1215.67150236773
LITCHI014290	718.807004142144	502.425273242649	413.497550448812	859.893999786561	660.647345546676	930.498057932974	771.215599449694	946.246896947073	715.10677120746	570.255163945798	504.554610469779	576.214848555653	735.850217993296	811.189238617905	889.200243636957	665.217427608835	689.656734546093	812.160332873529	288.784440167321	303.408107531092	251.356936930807	364.266051131288	292.669790539207	385.389442243411	457.658382781841	276.580791599859	385.364505887106	298.937089288735	302.792226438758	241.682041954491	388.524962236757	386.821964396061	353.113819179601	457.532746636109	570.760708769239	463.74909744954
