gene_id	RNA-Seq_FZX_Fr_C1	RNA-Seq_FZX_Fr_C2	RNA-Seq_FZX_Fr_C3	RNA-Seq_FZX_Fr_M1	RNA-Seq_FZX_Fr_M2	RNA-Seq_FZX_Fr_M3	RNA-Seq_FZX_Le_C1	RNA-Seq_FZX_Le_C2	RNA-Seq_FZX_Le_C3	RNA-Seq_FZX_Le_M1	RNA-Seq_FZX_Le_M2	RNA-Seq_FZX_Le_M3
LITCHI014220	142.99579208996	162.296032763992	160.731681007796	171.07969525361	147.323787315053	166.973368112734	21.8140431724773	84.1362065691019	75.2620299347082	46.0825742582026	44.4915400530413	96.6542699011541
LITCHI014221	6.80932343285522	4.24858724513068	6.10373472181505	3.69902043791589	10.3993261634155	2.73726832971695	8.98225307102008	16.0259441084004	24.7129053516952	10.0179509256962	8.47457905772216	21.6794624077355
LITCHI014225	2407.58221375952	2651.96815841057	2151.5664894398	1394.53070509429	1434.24040003772	1545.64418351351	1235.70138677033	984.593941159847	982.899644669696	949.701747756001	820.974846216834	896.987757120056
LITCHI014226	357.003099979695	311.846303792592	286.875531925307	423.537840141369	375.242352396576	386.867257266663	537.652005251059	570.924258861763	554.91705653352	697.249384428457	705.50870655537	728.06861252645
LITCHI014227	1769.45133205195	1615.31287059868	1751.77186516092	1544.34103282988	1561.63214553956	1625.93738785187	2101.8472186187	2036.29652327362	2046.67788867221	2295.112557077	2215.04310121213	2216.72503119095
LITCHI014230	27.2372937314209	28.0406758178625	34.5878300902853	45.3130003644696	27.7315364357747	28.2851060737418	16.6813271318944	17.0275656151754	22.4662775924502	14.0251312959747	18.0084804976596	8.12979840290081
LITCHI014231	181.906211706275	168.244054907175	146.489633323561	202.521368975895	190.654312995951	229.018116919652	136.016975075447	151.244847523028	141.537548832436	241.432617309279	217.16108835413	207.761514740798
LITCHI014232	197.470379552801	183.538968989645	216.682582624434	162.756899268299	228.785175595141	223.543580260218	0	4.00648602710009	1.12331387962251	1.00179509256962	1.05932238221527	0
LITCHI014233	105.058132964052	96.8677891889794	89.5214425866207	94.3250211668552	106.593093175009	109.490733188678	0	0	0	0	0	0.903310933655645
LITCHI014234	1353.10984215737	1331.50724262395	1382.49591449111	1460.1883178673	1313.78153864483	1396.91927093222	1213.88734359786	1130.830681149	1070.51812728025	1139.04102025166	1192.79700237439	1202.30685269566
LITCHI014235	1041.82648522685	845.468861781005	805.692983279586	723.158495612556	752.217925820389	746.361831236156	1652.7345650677	1591.57657426551	1380.55275805606	1511.70879468756	1564.61915853195	1510.33588107224
LITCHI014236	712.060678978574	583.755887480955	653.09961523421	540.981739045199	684.622305758188	729.025798481282	708.314813600441	776.256667750642	748.127043828591	802.437869148267	794.491786661452	941.249992869183
LITCHI014237	192.606577100762	140.203379089312	140.385898601746	151.659837954551	162.922776560176	147.812489804715	115.486110913115	160.259441084004	175.236965221112	205.367993976772	218.220410736346	179.758875797473
LITCHI014238	76.8480787422232	40.7864375532545	66.123792819663	66.582367882486	46.7969677353698	38.3217566160373	39.7785493145175	66.1070194471515	71.8920882958406	82.147197590709	93.2203696349437	65.9416981568621
LITCHI014241	17.509688827342	40.7864375532545	29.5013844887727	46.2377554739486	53.7298518443135	35.5844882863204	100.087962791367	58.0940473929513	88.7417964901783	88.1579681461267	120.762751572541	92.1377152328758
LITCHI014242	447.469825587629	470.743466760479	401.829202519491	343.084145616699	404.707109859587	444.349892190719	981.63194276148	990.603670200497	939.090403364418	919.647894978913	823.093490981264	868.985118176731
LITCHI014243	115.758498358539	174.192077050358	150.558789804771	189.574797443189	154.256671423997	137.77583926242	32.0794752536432	31.0502667100257	42.6859274256554	29.052057684519	39.194928141965	30.7125717442919
LITCHI014247	194.552098081578	193.735578377959	174.973728692031	181.252001457879	188.921091968715	175.185173101885	413.183641266924	490.794538319761	487.518223756169	563.008842024128	560.381540191878	428.169382552776
LITCHI014249	827.819177337113	672.126502179673	669.37624115905	636.231515321533	687.222137299042	699.828269630967	887.959875020843	701.135054742516	782.949774096889	908.628148960647	852.754517683292	896.0844461864
LITCHI014252	1472.75938247754	1535.43943039023	1639.87006192764	1574.85795144269	1793.01715267556	1677.94548611649	1131.76388694853	1208.95715867745	1278.33119501042	1323.37131728447	1395.12757737751	1399.22863623259
LITCHI014253	136.186468657104	169.093772356201	137.334031240839	107.271592699561	121.325471906514	66.6068626897792	57.7430554565577	76.1232345149017	92.1117381290458	111.199255275228	85.8051129594369	81.2979840290081
LITCHI014254	1158.5577440758	1247.38521517037	1074.25731103945	974.691885390837	955.871396520609	987.241444251247	1208.75462755727	1369.21659976146	1332.2502612323	1229.20257858293	1179.0258114056	1138.17177640611
LITCHI014255	6547.6508609355	6530.07859576585	6140.35713014594	5740.87971964546	5477.84505657912	5611.40007591975	8626.81248520972	8464.70335375571	8411.37433061335	10090.0801723612	10140.8931649468	10042.1076494498
LITCHI014256	159.532720426894	168.244054907175	136.316742120536	143.337041969241	202.786860186602	139.600684815565	142.432870126176	156.252955056903	105.591504684516	142.254903144886	113.347494897034	141.819816583936
LITCHI014258	4.86380245203944	0	1.01728912030251	0	0	0	30.7962962434974	17.0275656151754	24.7129053516952	4.00718037027849	23.3050924087359	10.8397312038677
LITCHI014263	25.2917727506051	22.0926536746795	26.4495171278652	21.2693675180164	32.9311995174825	20.9857238611633	277.166666191477	205.33240888888	246.00573963733	238.42723203157	305.084846077998	279.123078499594
LITCHI014268	903.694495588928	887.105016783285	1029.49658974614	725.932760940993	751.351315306771	743.624562906439	261.768518069728	264.428077788606	288.691667062985	195.350043051076	169.491581154443	160.789346190705
LITCHI014269	70.038755309368	69.6768308201431	98.6770446693433	112.820123356435	103.126651120537	114.05284707154	87.2561726899094	103.167015197827	105.591504684516	83.1489926832786	134.533942541339	91.2344042992202
LITCHI014270	37.9376591259077	24.6418060217579	24.4149388872602	29.5921635033271	51.9966308170776	33.7596427331757	8.98225307102008	17.0275656151754	41.5626135460329	13.0233362034051	8.47457905772216	28.9059498769807
LITCHI014272	8168.26983795504	8727.44791894744	8224.78253764578	4692.20742549631	3917.07952155318	4235.4665288487	255.352623019	321.520503674782	320.144455692415	270.484674993798	273.30517461154	215.891313143699
LITCHI014275	126.458863753026	209.030492460429	166.835415729611	127.616205108098	172.455492209974	164.236099783017	345.1751537292	270.437806829256	279.705156026005	385.691110639304	359.110287570976	448.945534026856
LITCHI014276	1162.44878603743	1095.28579179469	1138.34652561851	1045.89802882072	1046.8655004505	1109.50609631194	1109.94984377605	1119.81284457447	1059.28498848403	1119.00511840027	1188.55971284553	1061.39034704538
LITCHI014277	20.4279702985657	57.7807865337772	65.1065036993605	38.8397145981168	56.3296833851674	62.9571715834899	35.9290122840803	35.0567527371258	55.042380101503	25.0448773142406	51.9067967285482	31.6158826779476
LITCHI014278	3152.71674941197	2990.15570312297	2807.71797203492	2929.62418682938	2852.0152003167	2793.83854186444	3757.14814170669	3429.55203919768	3832.746957272	3446.1751184395	3725.6368182511	3470.52060710499
LITCHI014279	10.7003653944868	8.49717449026135	11.1901803233276	15.7208368611425	4.3330525680898	16.4236099783017	43.6280863449547	7.01135054742516	32.5761025090528	34.0610331473671	22.2457700265207	12.646353071179
LITCHI014283	1644.93798927974	1760.61455438215	1616.47241216069	1806.97148392191	1708.089322341	1717.1796655091	1175.39197329349	1142.8501392303	1107.58748530779	969.737649607394	1145.12749517471	1189.66049962449
LITCHI014285	1249.02446968373	1296.66882721388	1386.56507097232	1026.47817152166	1312.04831761759	1182.49991843772	660.837190225049	636.029656802139	734.647277273121	652.168605262824	616.525626449287	528.436896188553
LITCHI014286	14.5914073561183	13.5954791844182	21.3630715263527	10.1723062042687	15.5989892451233	23.7229921908803	21.8140431724773	27.0437806829256	12.3564526758476	10.0179509256962	7.41525667550689	13.5496640048347
LITCHI014287	736.379691238772	809.780728921907	856.557439294712	890.53917042825	705.420958085019	835.779263340243	1619.37191080391	1506.43874618963	1607.46216173981	1406.52030996775	1317.7970434758	1414.58492210474
LITCHI014288	405.64112450009	413.812397675728	384.535287474348	425.387350360327	368.309468287633	328.472199566034	656.987653194612	647.047493376664	633.549028107095	556.99807146871	591.101889276121	559.149467932845
LITCHI014289	3517.50193331493	3727.71044887766	3382.48632500584	3248.66469959963	3100.73241772506	3261.91142624603	2295.6072491507	2540.11214118146	2479.15373232688	2713.86290577111	2795.5517666661	2608.7619763975
LITCHI014290	3895.90576408359	3904.45167827509	3686.65577197629	3614.8677229533	3325.18454075211	3519.21464923943	4641.25847969709	4302.9659931055	4414.62354691646	5219.35243228773	5121.82371801083	5726.08800844314
LITCHI014291	68.0932343285522	67.9773959220908	91.5560208272257	82.3032047436285	51.1300203034596	53.8329438177667	98.8047837812209	109.176744238477	165.127140304509	144.258493330026	119.703429190325	124.656908844479
LITCHI014293	1942.60269934455	1766.56257652534	1937.93577417628	1942.91048501532	1831.14801527475	1963.53381518363	1845.21141658955	1685.72899590236	1644.53151976735	1654.96549292502	1808.26330644147	1695.51462247165
LITCHI014294	704.278595055311	776.641748409888	640.89214579058	727.782271159951	618.759906723223	611.323260303453	28.229938223206	35.0567527371258	15.7263943147151	14.0251312959747	18.0084804976596	9.03310933655645
LITCHI014295	596.302180620036	499.633860027368	493.385223346717	562.251106563215	637.825338022818	653.294708025779	273.31712916104	347.562662850933	375.186835793918	423.75932415695	396.186570948511	431.782626287399
LITCHI014298	670.231977891035	746.901637693973	648.013169632698	627.908719336222	499.167655843945	578.476040346849	1347.33796065301	1186.9214855284	1298.55084484362	1119.00511840027	1200.2122590499	948.476480338428
LITCHI014299	6702.31977891035	6552.17124944053	6298.03694379283	5919.3574557749	6307.19131811151	6196.26307570261	4175.46449901419	4217.82816502962	4237.13995393611	4158.4514292565	4138.77254731506	4456.0328357233
LITCHI014300	319.065440853787	304.198846751356	301.117579609542	286.674083938481	241.784333299411	289.238020173425	399.068672155321	356.577256411908	397.653113386368	435.780865267786	363.347577099838	435.395870022021
LITCHI014301	26.264533241013	14.4451966334443	14.2420476842351	28.6674083938481	16.4655997587412	23.7229921908803	41.0617283246632	20.0324301355004	19.0963359535827	33.0592380547975	14.8305133510138	14.4529749384903
LITCHI014303	923.149705397086	1009.46432944305	955.234483964055	1042.1990083828	877.009839781375	930.671232103764	346.458332739346	265.429699295381	252.745622915065	245.439797679557	185.381416887672	208.664825674454
LITCHI014304	11.6731258848947	26.3412409198102	28.4840953684702	29.5921635033271	33.7978100311004	44.7087160520436	0	12.0194580813003	12.3564526758476	9.0161558331266	5.29661191107635	15.356285872146
LITCHI014313	399.804561557642	323.742348078958	360.120348587088	346.783166054615	298.980627198196	343.983386767764	468.36033870319	509.825346948486	403.269682784481	559.001661653849	590.042566893905	576.312375672302
LITCHI014314	3292.7942600307	3606.20085366692	3252.27331760712	3197.80316857829	2741.95566508722	2603.14218156082	1673.26542923003	1502.43226016253	1391.78589685229	1287.30669395196	1288.13601677377	1221.27638230243
LITCHI014315	607.002546014522	618.594302891026	582.906665933337	558.552086125299	597.094643882774	477.197112147322	1084.28626357314	1014.6425863631	981.776330790073	958.717903589128	901.483347265195	1006.28838009239
LITCHI014316	611.866348466562	594.802214318295	658.186060835723	705.588148532456	591.028370287448	656.031976355496	1109.94984377605	938.519351848196	880.678081624048	898.610198034951	998.941006428999	975.575808348097
LITCHI014317	14553.4696969924	14651.6779735577	14443.470930055	13826.0136418201	14366.6690947585	14330.5121288448	5744.79242842242	6018.74363421111	6044.55198624872	4746.50514859487	4469.28113056622	4544.55730722155
LITCHI014318	24.3190122601972	19.5435013276011	8.13831296242007	3.69902043791589	5.19966308170776	7.29938221257854	3.84953703043718	20.0324301355004	10.1098249166026	1.00179509256962	0	10.8397312038677
LITCHI014319	159.532720426894	218.377384399717	217.699871744737	220.091716055995	204.520081213838	250.003840780815	233.538579846522	251.406998200531	303.294747498078	250.448773142406	261.652628407172	317.062137713132
LITCHI014320	913.422100493007	1046.8518972002	1038.65219182886	980.240416047711	1006.13480631045	927.933963774047	794.287807280205	912.477192672045	853.718548513107	840.506082665913	1025.42406598438	878.921538446943
LITCHI014323	99.2215700216046	67.9773959220908	65.1065036993605	79.5289394151916	65.8623990349649	55.6577893709114	53.8935184261205	75.1216130081267	33.6994163886753	46.0825742582026	70.9745996084231	46.9721685500936
LITCHI014326	41.8287010875392	41.6361550022806	66.123792819663	70.2813883204019	96.1937670115935	47.4459843817605	38.4953703043718	59.0956688997263	32.5761025090528	47.0843693507722	33.8983162308886	37.0357482798815
LITCHI014327	537.936551195563	512.37962176276	592.06226801606	463.302309848965	443.704582972395	414.239940563832	293.847993323371	349.565905864483	221.292834285634	161.289009903709	193.855995945394	244.79726302068
LITCHI014328	182.878972196683	255.764952156867	211.596137022922	225.640246712869	208.853133781928	208.032393058488	377.254628982843	357.578877918683	345.980674923733	324.581609992557	378.178090450851	370.357482798815
LITCHI014329	12.6458863753026	10.1966093883136	23.3976497669577	28.6674083938481	13.8657682178874	16.4236099783017	19.2476851521859	28.0454021897006	32.5761025090528	16.0287214811139	36.0169609953192	23.4860842750468
LITCHI014330	1488.32355032407	1696.88574570519	1435.39494874684	1530.4697061877	1551.23281937615	1494.54850802546	853.314041746908	1030.6685304715	1013.2291194195	992.778936736495	966.102012580326	971.059253679819
LITCHI014332	2359.91694972954	2318.0292009433	2242.10522114673	1923.49062771626	1741.8871323721	1754.58899934857	777.60648014831	692.12046118154	916.624125771968	1126.01768404826	1016.94948692666	757.877873337087
LITCHI014333	758.753182518153	657.681305546229	701.929493008731	637.156270431012	743.551820684209	875.013442732852	669.819443296069	742.201536520291	593.109728440685	556.99807146871	621.822238360363	611.541502084872
LITCHI014335	6367.69017021004	5729.64475878323	6382.47194077794	6865.38193277189	6928.55105637559	6628.75147179789	10087.0701987556	9769.81617708357	10514.2179132667	10458.7407664269	10281.7830417814	10353.749921561
LITCHI014336	873.538920386284	992.469980462526	953.19990572345	883.141129552419	671.623148053919	837.604108893387	1616.80555278361	1371.21984277501	1197.4525956776	1262.26181663772	1310.38178680029	1251.08564311307
LITCHI014337	4.86380245203944	11.0463268373398	0	7.39804087583178	0.866610513617959	0.912422776572317	0	1.00162150677502	11.2331387962251	0	2.11864476443054	13.5496640048347
LITCHI014338	484.434724223129	540.420297580622	509.661849271557	626.983964226743	574.562770528707	635.958675270905	116.769289923261	122.197823826553	97.7283075271583	143.256698237456	202.330575003117	168.01583365995
LITCHI014339	451.36086754926	520.027078803995	518.817451354279	489.195452914376	528.632413306955	587.600268112572	361.856480861095	375.608065040633	438.092413052779	430.771889804937	343.220451837747	443.525668424922
LITCHI014341	540.854832666786	516.62820900789	570.699196489707	492.894473352292	405.573720373205	435.225664424995	816.101850452682	614.995605159864	682.974838810486	615.102186837748	573.093408778461	504.04750097985
LITCHI014344	37.9376591259077	31.439545613967	30.5186736090752	48.0872656929066	44.1971361945159	76.6435132320747	46.1944443652461	38.0616172574508	31.4527886294303	34.0610331473671	22.2457700265207	44.2622357491266
LITCHI014345	449.415346568445	613.49599819687	429.296008767658	489.195452914376	399.507446777879	527.3803648588	822.517745503411	785.271261311617	672.865013893883	595.066284986355	552.966283516371	524.82365245393
LITCHI014346	1866.72738109274	2101.35125144163	1969.47173690566	1789.40113684181	1819.88207859771	1837.61947201665	1467.95678760671	1243.0122899078	1213.17898999231	1227.19898839779	1157.83936376129	1089.39298598871
LITCHI014347	133.268187185881	129.157052251973	150.558789804771	234.887797807659	200.187028645749	205.295124728771	52.6103394159748	92.149178623302	89.8651103698008	96.1723288866837	83.6864681950063	90.3310933655646
LITCHI014348	499.026131579247	512.37962176276	433.365165248868	372.676309120026	374.375741882958	370.443647288361	926.455245325214	877.42043993492	934.597147845928	945.694567385723	893.008768207472	948.476480338428
LITCHI014349	141.050271109144	175.041794499384	148.524211564166	122.992429560703	168.122439641884	166.060945336162	17.9645061420402	31.0502667100257	8.98651103698008	23.0412871291013	30.7203490842428	16.2595968058016
LITCHI014352	357.975860470103	411.263245328649	318.411494654685	395.795186857	272.115701276039	337.596427331757	311.812499465411	332.538340249307	277.45852826676	293.525962122899	211.864476443054	214.084691276388
LITCHI014355	29.1828147122367	17.8440664295488	8.13831296242007	11.0970613137477	19.9320418132131	20.9857238611633	6.41589505072863	19.0308086287254	16.8497081943376	14.0251312959747	6.35593429329162	9.03310933655645
LITCHI014356	888.130327742402	1032.40670056675	987.787735813735	523.411391965098	643.891611618144	679.754968546376	1357.60339273418	1306.11444483463	1090.73777711346	875.568910905849	1123.9410475304	1093.90954065699
LITCHI014359	16.5369283369341	14.4451966334443	7.12102384211756	11.0970613137477	20.798652326831	32.8472199566034	3.84953703043718	2.00324301355004	0	3.00538527770887	0	2.70993280096694
LITCHI014360	15.5641678465262	20.3932187766272	21.3630715263527	27.7426532843692	24.2650943813029	37.409333839465	6.41589505072863	17.0275656151754	14.6030804350926	8.01436074055697	32.8389938486734	10.8397312038677
LITCHI014361	203.306942495249	233.672298482187	218.717160865039	150.735082845072	116.125808824807	134.126148156131	178.361882410256	228.369703544705	238.142542479972	287.515191567481	191.737351180964	268.283347295727
LITCHI014362	697.469271622456	733.306158509555	736.517323099016	537.282718607283	535.565297415899	520.993405422793	1367.86882481534	1202.9474296368	1196.32928179797	1270.27617737828	1287.07669439155	1100.23271719258
LITCHI014363	764.5897454606	853.966036271266	775.174309670511	780.493312400253	769.550136092748	881.400402168859	420.882715327798	430.69724791326	413.379507701084	367.658798973051	295.55094463806	285.446255035184
LITCHI014364	2929.95459710856	2988.45626822492	2913.51604054638	2145.43185399122	1974.13875002171	2247.29729869762	1266.49768301383	1435.32361920861	1432.2251965187	1502.69263885443	1510.59371703897	1413.68161117109
LITCHI014365	356.030339489287	299.950259506226	394.708178677373	473.474616053234	457.570351190283	517.343714316504	742.960646874375	727.177213918666	733.523963393499	622.114752485735	550.84763875194	607.928258350249
LITCHI014369	145.914073561183	141.053096538338	181.077463413846	140.562776640804	161.18955553294	176.097595878457	60.3094134768491	54.0875613658512	60.6589494996155	48.0861644433418	57.2034086396246	62.3284544222395
LITCHI014370	24.3190122601972	19.5435013276011	36.6224083308903	51.7862861308225	62.3959569804931	57.482634924056	11.5486110913115	15.0243226016253	13.4797665554701	11.0197460182658	3.17796714664581	1.80662186731129
LITCHI014372	966.923927465441	1108.03155353008	891.145269384997	968.218599624484	1038.19939531432	863.151946637412	1112.51620179634	1005.62799280212	1107.58748530779	926.6604606269	885.593511531966	1111.9757593301
LITCHI014373	115.758498358539	139.353661640286	81.3831296242007	78.6041843057126	84.92783033456	69.3441310194961	42.344907334809	60.0972904065013	84.2485409716882	35.0628282399368	72.0339219906383	27.0993280096694
LITCHI014374	548.636916590049	487.737815741002	555.439859685169	569.649147439047	656.890769322413	632.308984164616	354.15740680022	453.734542569085	422.366018738064	446.800611286051	430.0848871794	343.258154789145
LITCHI014376	977.624292859928	897.301626171599	910.473762670745	1009.83257955104	967.137333197643	967.168143166656	758.358794996124	668.08154501894	786.319715735757	759.360680167773	694.915482733217	657.61035970131
LITCHI014378	1.94552098081578	6.79773959220908	6.10373472181505	18.4951021895794	7.79949462256163	12.7739188720124	19.2476851521859	24.0389161626005	30.3294747498078	22.0394920365317	12.7118685865832	38.8423701471928
LITCHI014382	203.306942495249	243.868907870501	187.181198135662	235.812552917138	222.718901999816	188.87151475047	96.2384257609295	118.191337799453	96.6049936475358	82.147197590709	94.279692017159	85.8145386972863
LITCHI014383	644.94020514043	603.299388808556	724.309853655386	612.18788247508	852.744745400072	651.469862472635	383.670524033572	481.779944758786	630.179086468228	837.500697388204	745.76295707955	684.709687710979
LITCHI014384	75566.953176356	82597.6343500345	72510.3339169222	69766.2997244221	63771.2678656048	68253.7858014922	11886.0871709799	12541.3028863301	11311.7707677987	7604.626547696	6653.60388269411	6329.49971212511
LITCHI014385	33.0738566738682	38.2372852061761	37.6396974511928	55.4853065687383	50.2634097898417	46.5335616051882	39.7785493145175	66.1070194471515	55.042380101503	113.202845460367	60.3813757862704	64.1350762895508
LITCHI014386	1865.75462060233	1855.78290867308	1832.13770566482	1954.93230143855	1832.88123630198	1927.03690412073	3160.46990198892	3085.99586237384	2949.82224788871	2853.11242363828	2925.84841967858	3068.54724162823
LITCHI014387	66.1477133477364	83.2723100045613	67.1410819399655	90.6260007289393	84.92783033456	108.578310412106	105.22067883195	75.1216130081267	129.181096156589	116.208230738076	98.5169815460201	115.623799507923
LITCHI014388	296.691949574406	265.96156154518	341.809144421643	252.458144887759	245.250775353883	268.252296312261	390.086419084301	387.627523121934	312.281258535058	331.594175640545	266.949240318248	275.509834764972
LITCHI014391	8.754844413671	12.745761735392	11.1901803233276	46.2377554739486	42.46391516728	25.5478377440249	53.8935184261205	61.0989119132764	50.5491245830129	47.0843693507722	28.6017043198123	42.4556138818153
LITCHI014392	3134.23430009422	2855.90034617684	2940.98284679455	2836.22392077201	2849.41536877585	2920.66530780799	3510.77777175871	3877.27685272611	3512.60250157959	3926.03496778035	4188.56069927918	4001.66743609451
LITCHI014393	829.764698317929	840.370557086848	855.540150174409	946.024476996989	863.144071563488	904.210971583167	556.899690403245	552.895071739812	593.109728440685	557.999866561279	523.305256814343	572.699131937679
LITCHI014394	83.6574021750784	43.3355899003329	95.6251773084358	119.293409122787	114.392587797571	95.8043915400933	84.6898146696179	68.1102624607015	99.9749352864034	66.118476109595	91.1017248705132	43.358924815471
LITCHI014395	1385.21093834083	1469.16146936619	1319.42398903235	1298.35617370848	1143.05926746209	1042.89923362216	704.465276570004	524.849669550112	508.861187468997	461.827537674596	468.220492939149	507.660744714473
LITCHI014396	5956.2124827675	5507.01878713838	6053.88755492023	5296.07251198608	5295.85684871935	5165.22533817589	7791.46294960485	8048.0288069373	8182.21829917036	8095.50614305512	8168.43488926195	8145.15468877296
LITCHI014397	0	0	1.01728912030251	3.69902043791589	3.46644205447184	1.82484555314463	52.6103394159748	22.0356731490505	35.9460441479203	15.0269263885443	42.3728952886108	30.7125717442919
LITCHI014398	24699.3616119467	25476.2285567016	23723.1822854545	19704.6818727779	19644.3271226919	19578.7679396888	3902.14736985315	3476.6282500161	3547.42523184789	2458.40515716585	2271.18718746954	2305.24950268921
LITCHI014399	42572.8628627012	37322.989231024	42228.6886728774	47960.5742429079	43522.9132149212	46278.0832277479	266296.856796532	246582.187402395	236855.224773925	212874.444605397	208132.48369051	211610.522629105
LITCHI014400	115.758498358539	79.8734402084567	111.901803233276	147.960817516636	77.9949462256164	78.4683587852193	239.954474897251	191.309707794029	259.4855061928	165.296190273988	188.559384034318	165.305900858983
LITCHI014401	893.96689068485	860.763775863475	757.880394625369	651.952352182676	643.891611618144	622.27233362232	835.349535604868	778.259910764192	675.111641653128	663.18835128109	636.652751711377	671.160023706145
LITCHI014402	12.6458863753026	19.5435013276011	7.12102384211756	4.62377554739486	2.59983154085388	1.82484555314463	0	4.00648602710009	0	3.00538527770887	14.8305133510138	5.41986560193387
LITCHI014404	1428.98516040919	1496.35242773502	1352.99453000234	1393.60594998481	1291.24966529076	1358.59751431618	1298.57715826747	1383.23930085631	1428.85525487983	1403.51492469004	1350.63603732447	1390.19552689604
LITCHI014406	1.94552098081578	0	0	0.924755109478972	0	0	1.28317901014573	10.0162150677502	14.6030804350926	13.0233362034051	15.889835733229	19.8728405404242
LITCHI014409	10.7003653944868	11.8960442863659	5.08644560151254	7.39804087583178	8.66610513617959	9.12422776572317	3.84953703043718	18.0291871219504	12.3564526758476	14.0251312959747	15.889835733229	4.51655466827823
LITCHI014410	849.219908126087	852.266601373214	923.698521234677	981.16517115719	969.737164738497	1083.04583579134	600.5277767482	719.164241864466	702.071174764069	622.114752485735	612.288336920426	578.118997539613
LITCHI014411	19.4552098081578	80.7231576574828	39.6742756917978	86.0022251815444	81.4613882800882	75.7310904555023	14.114969111603	4.00648602710009	16.8497081943376	10.0179509256962	1.05932238221527	13.5496640048347
LITCHI014413	1044.74476669807	944.036085868036	1016.27183118221	751.825904006405	708.020789625873	715.339456832697	1138.17978199926	1038.6815025257	1048.0518496878	1388.4879983015	1368.64451782213	1226.69624790437
LITCHI014415	1460.11349610224	1527.79197334899	1564.59066702526	1346.44343940138	1338.04663302613	1399.65653926194	1097.1180536746	1166.8890553929	1165.99980704817	957.716108496558	919.491827762854	995.448648888521
LITCHI014416	233.462517697893	209.880209909455	179.042885173241	165.531164596736	168.989050155502	168.798213665879	254.069444008854	237.38429710568	311.157944655435	246.441592772127	299.788234166921	254.733683290892
LITCHI014417	400.77732204805	512.37962176276	311.290470812568	437.409166783554	346.644205447184	319.347971800311	71.8580245681607	122.197823826553	99.9749352864034	78.1400172204305	88.9830801060827	55.1019669529944
LITCHI014419	408.559405971313	451.199965432878	387.587154835256	395.795186857	445.437803999631	436.138087201568	645.4390421033	768.243695696442	667.248444495771	681.220662947343	692.796837968786	780.460646678478
LITCHI014423	205.252463476065	175.89151194841	179.042885173241	148.885572626115	169.85566066912	132.301302602986	239.954474897251	206.334030395655	229.156031442992	231.414666383583	270.127207464894	291.769431570773
