gene_id	baseMean	external_log2fc	external_lfc_se	external_signed_stat	external_p	genomewide_q	contrast	estimand
LITCHI016722	8638.95942885567	1.02673460025438	0.0721399095305794	14.2325462692625	5.75476239337059e-46	1.87426007326383e-43	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI022179	445.448866305845	1.84723061698942	0.129909953936153	14.219315464443	6.95297305231436e-46	2.22797928436015e-43	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI022826	16771.4807078809	0.902843071027405	0.0635078279325658	14.2162486171951	7.26440746128558e-46	2.29082512751366e-43	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI001658	2337.68827692919	1.72595321577269	0.121945681198433	14.1534591369757	1.777921206946e-45	5.51905634662439e-43	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI023108	10393.3903490095	0.634755419891022	0.0452585539810212	14.0250928069244	1.09468844403977e-44	3.34587312580585e-42	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI012016	4336.26166036451	1.06212401022662	0.0758760129682125	13.9981526265961	1.59975267061766e-44	4.81549792532745e-42	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI031071	3702.14285218311	0.964620620960184	0.0693982364284909	13.8997857957694	6.35312091462963e-44	1.88384258523801e-41	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI016611	11366.7744984454	0.561888932446353	0.040765356631152	13.7834911523127	3.20395452544357e-43	9.36073008190991e-41	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI006661	2221.19175850384	1.00849483855512	0.0733062225286583	13.7572883142473	4.60476855064775e-43	1.32583966370607e-40	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI007572	1748.20341353138	1.53020835579537	0.111270971635389	13.752089456085	4.94795896129078e-43	1.40430143834234e-40	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI018251	1166.90034751632	1.46325165298169	0.10646975479909	13.7433551504168	5.58274586024956e-43	1.56214664796589e-40	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI029620	4073.34135512732	1.49324986857729	0.109559665926685	13.6295584323572	2.67192080728609e-42	7.37264592754899e-40	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI019470	3252.19178271707	-0.880748417177784	0.0646955091580418	-13.6137489083863	3.31778671641449e-42	9.0293792732886e-40	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI019034	6715.45329455662	0.791132688867342	0.0583306584155555	13.5628966028672	6.64588805822682e-42	1.78424132503773e-39	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI017252	29223.2312136115	0.878392321894786	0.0650344703703289	13.5065653167146	1.43040808188671e-41	3.7890556483791e-39	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI025233	222.499426757657	4.29514276394391	0.318150838823981	13.5003345577229	1.55667635978701e-41	4.06927489998533e-39	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI010432	2746.79114057937	1.12607559229187	0.0840728346776308	13.3940481085204	6.55105534797429e-41	1.69025735841825e-38	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI015500	633.021878930413	1.99465088382894	0.149078562386064	13.3798639583299	7.92923685601798e-41	2.01961728998089e-38	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI007191	144.774339046085	3.51789302533527	0.263371198537183	13.357166785413	1.07581501428372e-40	2.70547049224997e-38	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI001383	2857.66736681418	3.67920123315995	0.277298084760893	13.2680369441874	3.54752536848748e-40	8.8098358119676e-38	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI016562	5771.85973563881	1.16764709535509	0.0886893079703977	13.1655903296124	1.38451232171507e-39	3.39581559203867e-37	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI016723	46487.3858971684	0.921742590091286	0.071345001309917	12.9195118532174	3.49350760352727e-38	8.46408726332638e-36	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI021549	1093.06892192212	2.02859189304762	0.157079538489079	12.9144248357252	3.73222420891237e-38	8.90443394718578e-36	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI001210	716.762898319768	2.3949466692822	0.185457048250798	12.9137538415011	3.76489883507125e-38	8.90443394718578e-36	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI030086	12409.3106222599	-0.540217866501702	0.0419154249613513	-12.8882831797558	5.23972880645163e-38	1.22467873173852e-35	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI008759	1834.18204495188	-1.17210393202436	0.0910865624454015	-12.8680224673857	6.81240442604698e-38	1.57374463642181e-35	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI001739	557.610246249506	4.46408333107943	0.347284283179582	12.8542624797421	8.13984891433126e-38	1.85878595840252e-35	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI001586	6359.77551829828	1.31606219852201	0.102648221151979	12.8210911377944	1.24929944958616e-37	2.82043547328729e-35	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI028689	4144.75118080285	0.700645923185285	0.0553017803991387	12.6695002968873	8.72685385287645e-37	1.9480494999449e-34	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI029086	5624.52659541237	0.977818923815402	0.0775043914342062	12.6163034857899	1.71693112585502e-36	3.7900300752624e-34	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI013063	15976.0556589634	0.56676722805951	0.0450980175938388	12.5674532562367	3.18829618888214e-36	6.88750518285951e-34	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI024526	3296.06798861225	1.07887787121561	0.0858471745744217	12.5674243394035	3.18946230846668e-36	6.88750518285951e-34	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI018600	16288.0943549098	1.7484622771981	0.139421115233723	12.5408714043566	4.46063381771274e-36	9.52896903833322e-34	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI027426	7721.39231729484	0.487929870917343	0.0403495129755763	12.092583898415	1.15593127554723e-33	2.44307304801029e-31	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI014384	40732.7638168713	0.795938919001359	0.0662395232925917	12.0160725717417	2.92548913036572e-33	6.11796763715535e-31	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI014444	7137.79116267055	0.866200707790687	0.0720930292202303	12.0150410817752	2.96222392799398e-33	6.13026070598503e-31	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI022590	873.788393976204	1.44391275815047	0.120508313561689	11.9818518363991	4.42331170018377e-33	9.05958077809803e-31	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI014398	12565.6326740253	0.634077260566954	0.0533258237221021	11.8906228972914	1.32415324792595e-32	2.68438291597397e-30	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI017529	767.508822549621	1.52038842333441	0.128029204467858	11.8753250842554	1.59014699851099e-32	3.191055597921e-30	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI006686	185.650742908943	2.22427681844361	0.187886189955712	11.8384263312163	2.47044830105345e-32	4.89018622005113e-30	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI028949	1096.38064123859	2.23978033569428	0.189204236828902	11.8378973601935	2.4860764495151e-32	4.89018622005113e-30	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI007728	513.571396260513	1.87246974526634	0.158686024211875	11.799840310866	3.91052841998615e-32	7.61671256077106e-30	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI018448	293.94408767651	2.52204536940934	0.213903348416058	11.7905838692332	4.3650431275767e-32	8.4194477490841e-30	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI019480	118.768924922539	3.32656789313047	0.282895447206858	11.7590011644763	6.34808206761323e-32	1.21266679266608e-29	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI029075	1695.94485361471	1.1404069926639	0.0972936526111457	11.7212887177931	9.91520643079901e-32	1.87605148724461e-29	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI009827	4366.44113760686	0.557202084148208	0.04783801542951	11.6476839422667	2.35779954718484e-31	4.41909467961521e-29	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI012579	1665.64824789782	-1.03782262493031	0.0895469538605723	-11.5897032806525	4.64739708658608e-31	8.62895681487904e-29	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI009436	1498.36224658175	-0.874158293345948	0.0754561851494797	-11.5849786417671	4.91088996297749e-31	9.03376397171054e-29	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI004975	17717.0182945051	0.47722586591256	0.0412465606672262	11.5700765880282	5.84304898233291e-31	1.06498948744961e-28	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI018447	174.363693923812	3.00905068903418	0.260842080328082	11.535909716904	8.69629471412438e-31	1.57062988259554e-28	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI030858	362.720532596677	-1.35835599109105	0.118225371548829	-11.4895472375827	1.48890218128595e-30	2.66486663383855e-28	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI016333	3566.4403165176	0.854268221206316	0.0744618726823737	11.4725589141479	1.81219884592601e-30	3.21454950642965e-28	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI023156	1119.49773001246	1.37314941009153	0.120242705778516	11.419814625769	3.32943342113069e-30	5.85361537854897e-28	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI026165	3373.73707530997	0.790374532251211	0.069448783341803	11.3806821980057	5.21898658249587e-30	9.09522863460047e-28	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI022476	5120.56690850292	-0.621401950468679	0.0548856422688076	-11.3217578365086	1.02397790758967e-29	1.76898861652904e-27	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI001514	6838.12784496811	0.617571106352284	0.0548528953359054	11.2586783718605	2.09882687891644e-29	3.59460289684766e-27	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI020527	1277.6425687504	1.00433162297496	0.0895268874002175	11.2182122280789	3.31912406573861e-29	5.63598613795119e-27	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI018956	9646.03961055776	0.56312055002307	0.0502801030951231	11.1996697571945	4.09256244817894e-29	6.89041848796364e-27	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI030113	518.248406230023	1.4572665745514	0.13021691932376	11.1910693488929	4.50961801940693e-29	7.528788335425e-27	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI004812	369.87769148746	1.52301396710254	0.136331403888316	11.171409694792	5.62804965477473e-29	9.31770520761746e-27	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI015508	1693.69885866581	1.1087782583453	0.0995960433884666	11.1327540796033	8.69081005004995e-29	1.42694482036647e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI031054	2093.4505329173	1.3444204893138	0.120837643388138	11.1258416799428	9.3915256770836e-29	1.52935607071e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI008114	366.840542868833	3.04018530710516	0.273831793934384	11.1023824641548	1.22143806931472e-28	1.97287074171346e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI028800	531.33395061811	1.25169948343049	0.112969477603012	11.0799793890267	1.56908679376885e-28	2.51395542998433e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI027843	4106.3804618449	0.809758493792554	0.0731118358472685	11.0756142888294	1.64746435086188e-28	2.61841394068583e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI006103	195537.537166847	0.56846998984643	0.0514288589328141	11.0535213427362	2.10781447471323e-28	3.32348810866093e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI011071	382.244371550823	1.50456585716644	0.136355111543349	11.0341727577123	2.61446318126271e-28	4.08988504111387e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI006766	14144.9557111757	0.845439601460025	0.0766265632482703	11.0332444210084	2.6415994777331e-28	4.10005131438466e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI010779	2630.43485667177	-0.794615802784002	0.072167907331608	-11.0106532413747	3.39532893176534e-28	5.22906975871179e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI027444	935.478751886096	-1.16753602886445	0.106219158452895	-10.9917650061426	4.18657813542294e-28	6.39805752434212e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI015504	3092.73303811407	0.79354400720012	0.0722077088293214	10.9897408471419	4.28153674056287e-28	6.49322827669943e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI001136	986.060283680657	2.48611640737697	0.226580049064237	10.9723535573608	5.19034828802738e-28	7.81186738168484e-26	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI015330	13553.3107675084	0.910315962396242	0.0832924999446183	10.9291468379688	8.3630996498621e-28	1.24924587025421e-25	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI025352	3951.75467979419	1.61119548974089	0.147798602711879	10.9012904058489	1.13634163606269e-27	1.68475367788489e-25	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI021684	7907.9280352754	0.516011434925447	0.0476317353187019	10.8333536763428	2.39229742576743e-27	3.52057577464604e-25	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI025638	1359.40143063611	1.24501163292772	0.115255484629553	10.8021899081797	3.36090486961003e-27	4.9096394885693e-25	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI023124	3145.13813016711	0.565122570634031	0.0524688026927873	10.7706397255319	4.73698259267923e-27	6.86931628969038e-25	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI017609	285.627936764356	2.62783511543992	0.244223285247574	10.7599695613628	5.31877316593851e-27	7.65710626722466e-25	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI025738	10479.3236063339	0.657066705759113	0.0612046906014695	10.7355612666611	6.92965887520795e-27	9.9044268254501e-25	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI029291	1283.33779440666	-0.781598636433174	0.0728581101801393	-10.7276819903879	7.546546043145e-27	1.07090878742258e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI011600	6990.14717375655	0.780379692506933	0.0727602634170095	10.7253555149238	7.73888977681264e-27	1.09041505812721e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI007903	83.9861364529997	3.59909490197049	0.335949022298175	10.7132173725336	8.82407626120893e-27	1.23456283860167e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI018696	877.139616121556	4.10513831523266	0.383587859358268	10.7019505833695	9.96579409024398e-27	1.38454846986627e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI024220	615.733138696373	2.21925085185284	0.208103816612239	10.6641525752888	1.4975797390397e-26	2.06614004690985e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI023155	464.229990841712	1.31245316469073	0.123128683568986	10.6591991942755	1.57951588944252e-26	2.16415463279687e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI011287	857.315014408436	1.10450045394698	0.103769029370127	10.6438352623248	1.86299541445445e-26	2.53507739034017e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI018804	6104.91930562573	0.712510737154509	0.0669901484963723	10.6360525114091	2.02528968072419e-26	2.73717211475833e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI009031	358.922056156128	1.43020747963643	0.134578823302195	10.6272847729164	2.22496042468446e-26	2.98670869981123e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI020245	1184.65905632976	0.959977173860031	0.0904038475445119	10.6187645762242	2.43765817862444e-26	3.2502654385726e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI021102	2337.43504507981	-0.604333487219066	0.0569369557677588	-10.614081470813	2.56302771606759e-26	3.39464477567432e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI009032	575.356305461507	1.28942710089739	0.12164250126447	10.6001363626515	2.97546057602532e-26	3.91479968635066e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
LITCHI003672	570.551013699691	-1.03159448566238	0.097806342744232	-10.5473168377233	5.22684484600208e-26	6.83169253654758e-24	primary_leaf_infection	infected-minus-mock in Feizixiao leaf
