gene_id	baseMean	external_log2fc	external_lfc_se	external_signed_stat	external_p	genomewide_q	contrast	estimand
LITCHI003626	18557.5104758369	-3.85659308175293	0.0814630878207073	-47.3416020055726	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI006468	4258.53040009351	2.32583683852561	0.0576716652110591	40.328935015381	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI006733	12204.0878576073	2.01976638943379	0.0531274137791612	38.017404683569	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI006963	3400.39636437579	5.52043471731528	0.114605442741416	48.1690449010438	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI007126	9480.13575542946	2.32109879367147	0.0538121267584739	43.1333777995675	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI007387	2743.65779036725	-4.81530035803136	0.103163317940233	-46.6764781724167	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI009125	7923.23742615951	-2.32946555031762	0.0505341469573528	-46.0968610449391	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI010397	1477.54913569616	-4.34598785972292	0.104961768518437	-41.4054366753503	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI011632	6905.15815846395	-4.76348066649797	0.0920446813766622	-51.7518296033316	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI012124	1844.34558221023	-3.50802168187489	0.0811587851094505	-43.2241768669157	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI013576	2574.79612763721	-3.25388306922981	0.0790581743568923	-41.1580851151559	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI014444	10999.628479334	-2.59856293563717	0.0677458468956599	-38.3575238145506	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI016598	1967.73941127858	-4.92197525338824	0.124377464971523	-39.572886089254	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI016644	11377.7023257017	-4.95148060641711	0.0789539743822679	-62.7135067633676	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI016723	4514.8289217871	-4.94915603500688	0.0923446919684173	-53.5943748309814	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI017544	2672.71039253851	-4.04786998913553	0.101167982896369	-40.0113738877441	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI020876	3068.34319727777	3.40000458291161	0.0729635180430077	46.5986930743596	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI021180	1836.01692698982	-3.82051674293914	0.0932859595208597	-40.9548957052302	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI021181	1893.60892467739	-3.74663433181715	0.0896555595594763	-41.7892024792025	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI022133	10727.1616996093	-2.49136651828234	0.0550503715433281	-45.2561254072823	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI022312	1321.92593765711	-6.30491076440106	0.122374097676453	-51.5216118779542	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI022580	3364.56336241244	-3.06573373877382	0.0637964163331704	-48.0549522211928	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI024969	18387.9834117684	-3.06740105249582	0.0581601264284334	-52.7406187170224	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI027467	2568.51207386671	-3.95391295825946	0.102472998824113	-38.5849248448955	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI027700	6002.54846424736	3.73704196605936	0.0614560748678545	60.8083411460121	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI028689	3551.58180854761	-3.86806350959246	0.0865579356261479	-44.6875665600322	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI028775	3917.99744249357	2.72129420345755	0.0634024102233911	42.920989815204	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI029133	3230.5274837205	2.65809993554887	0.0630168785308219	42.1807616867087	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI029225	46426.64013023	-1.62535386072611	0.0427214901740961	-38.04534565865	0	0	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI015985	12795.6452658418	-2.32837276800235	0.0627899347710219	-37.081942774639	5.4916327534566e-301	3.38742213675715e-298	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI001586	8474.71825418205	2.42264449184552	0.0656763937216461	36.887599250856	7.30433574585243e-298	4.36021719280642e-295	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI005691	3736.66823805171	-2.54244419859768	0.0710788813781503	-35.7693332998799	3.31203016658597e-280	1.91528494477104e-277	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI027850	10388.9346101148	2.35686028709529	0.0659627623490717	35.7301635523221	1.34497957898356e-279	7.54207488154267e-277	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI022796	825.410560832293	-4.12456860846431	0.11574466372589	-35.6350649411555	4.01413447300459e-278	2.18475171832206e-275	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI004861	844.120557769771	4.69744846223871	0.131848065384407	35.6277390081013	5.21250370003141e-278	2.75592517054518e-275	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI015371	3701.20728376466	-2.29476890610304	0.0649009156762681	-35.358035895049	7.54472749997283e-274	3.87819951074992e-271	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI018600	3172.68041721447	4.85499345779383	0.138853359819202	34.9648972420647	7.68932553520913e-268	3.84570186564987e-265	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI008170	1375.12714814771	-3.58439343943222	0.103252109389403	-34.7149657341537	4.68446296480206e-264	2.28121018851742e-261	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI024968	2928.06122615589	-2.74666201741747	0.079427843509343	-34.5805941098525	4.94625808784086e-262	2.34693604911526e-259	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI020908	5352.72701527558	-3.95444133683697	0.115250747711034	-34.3116328125859	5.26329600661217e-258	2.43493231505895e-255	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI031806	12246.1384269198	-1.71635099418659	0.0501112614417667	-34.2508040070221	4.24282501089548e-257	1.91496284942978e-254	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI030780	3877.42683487876	-2.4304407132607	0.0709793241216985	-34.2415308025976	5.83031689975814e-257	2.56880986261963e-254	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI008776	23187.9748280319	3.20073372986628	0.0939626937073674	34.0638779453735	2.52902649095661e-254	1.0883636096547e-251	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI000429	2307.16070202146	2.48688643081165	0.0737124015566077	33.7376937705908	1.61998026617097e-249	6.81312155124859e-247	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI027513	1115.5220488469	3.66061377197554	0.10870663954655	33.6742427808011	1.37765821226676e-248	5.66523671511032e-246	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI029119	1954.26743501094	-3.72258528118667	0.110639778498839	-33.6459936172571	3.56831346857326e-248	1.43547045078148e-245	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI028856	1539.88985475899	-3.71562976875647	0.112659968299805	-32.9809232581054	1.52495478033354e-238	6.00410387448344e-236	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI019142	701.87804244203	3.97117138072651	0.12081064067509	32.8710398234426	5.70150837401504e-237	2.19805025960726e-234	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI029917	19303.4903765978	1.52626547347354	0.046754213088614	32.644447904209	9.60726838986624e-234	3.62821431743826e-231	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI030760	4692.74473184813	-1.8635512620485	0.0576097085514575	-32.3478682483519	1.48646871231926e-229	5.50142070429357e-227	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI002939	1752.55193299121	2.67425811580818	0.0838004574871782	31.9122137992785	1.80763839937809e-223	6.55889187852776e-221	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI024090	777.124856378543	5.19865447862941	0.164098828108738	31.6800219632562	2.92809818946203e-220	1.04200878838452e-217	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI012739	1116.28886485303	-3.40193487439816	0.107856737957007	-31.5412364478724	2.36472596196331e-218	8.2564630049304e-216	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI000636	2975.44070868252	2.08536068124148	0.0661853516281399	31.5078885273286	6.7733545678397e-218	2.32112826440507e-215	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI018243	1235.94808955453	-4.62481909013645	0.147718138713552	-31.3084034933902	3.58599094702274e-215	1.20652295408465e-212	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI002037	867.771996371748	3.16798505006799	0.101452458512031	31.2263014276022	4.68414991738737e-214	1.54786061109381e-211	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI019499	5459.2113704164	-1.7564579657317	0.0564009477837269	-31.1423483957567	6.43855817276452e-213	2.09027226292995e-210	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI009383	1687.20638837944	2.6815845685539	0.0861356441254606	31.1321125624608	8.85824078226242e-213	2.82623699440976e-210	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI018359	3591.76368305571	2.1564218843098	0.0694269063253924	31.0603193840009	8.27768442911893e-212	2.59624661628552e-209	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI005416	965.571997203591	-5.71395104186258	0.184711653163766	-30.9344372376797	4.11427342425804e-210	1.26891049526492e-207	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI011826	1327.04450824041	-3.37794671756538	0.109221920409289	-30.9273697524008	5.12071446644463e-210	1.5534232983862e-207	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI020520	14912.4519733719	-1.43585798130221	0.0464598355370256	-30.9053608284498	1.01192576874606e-209	3.02027199203965e-207	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI008991	10146.986024479	-1.55821415098064	0.0510286976719006	-30.5360360360262	8.66617255578183e-205	2.54551624039274e-202	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI008481	35978.6273116381	1.49104364341235	0.0488350563048712	30.5322396702883	9.73249275677427e-205	2.81405903850168e-202	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI014715	35866.2247384382	-2.06620231714824	0.0676914724555226	-30.5238199465356	1.25884892936827e-204	3.58384606737844e-202	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI010048	4449.33418104183	1.79848228588376	0.0598129180131123	30.0684592162766	1.25277046204899e-198	3.51250263639646e-196	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI016273	763.118550256001	3.60381774814509	0.120076031967439	30.0127984669107	6.68115012386631e-198	1.84529377674845e-195	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI001210	3915.90844156663	-2.29691771905115	0.0770722792812325	-29.8021252319504	3.66660123962878e-195	9.97800822637215e-193	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI019034	3367.52734905604	-1.86109907712128	0.0647272090442387	-28.7529634693393	8.31694212434397e-182	2.23050744943457e-179	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI001321	1381.09614658979	-2.55873155467584	0.0890284905019182	-28.7405923682455	1.18740252462224e-181	3.13898338830493e-179	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI027423	1049.75358346999	-4.05167297088866	0.142491057871435	-28.4345770984756	7.56043621520951e-178	1.97050524172468e-175	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI001530	5511.3723714161	1.84273747217022	0.0648155677048957	28.4304764645459	8.49658350149673e-178	2.18373996798885e-175	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI004864	1657.49073262607	2.43554644861984	0.0858121304932818	28.3823095245318	3.3435045952202e-177	8.47555514171914e-175	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI020376	6734.23193689388	-1.86193188631163	0.0660112957504647	-28.2062617487481	4.89983730915875e-175	1.22529039737814e-172	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI021457	8661.4419059552	-1.81260314146409	0.0645331335513542	-28.0879455515926	1.37504029590074e-173	3.39268275675242e-171	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI005556	12940.9206503061	-1.61382807495534	0.057764993933612	-27.9378212488013	9.26883863871641e-172	2.2568402501243e-169	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI029319	16433.4678271467	-1.89978526464668	0.0683591445853284	-27.7912381170203	5.5356281243858e-170	1.33034803171116e-167	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI019295	2459.96062964725	-2.25635304474769	0.0826630999700997	-27.2957709735521	4.76138168434184e-164	1.12960728293264e-161	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI030477	1255.68100421328	2.17986569170097	0.0801755231982611	27.1886681214479	8.84270828806121e-163	2.07132046671611e-160	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI024186	7252.31541995877	-1.59112448741332	0.0585389805979928	-27.1805978026866	1.10152196730304e-162	2.54795800061785e-160	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI014765	4249.98614529284	-2.61338940406948	0.0963443701648615	-27.1255019841588	4.92702795303784e-162	1.12561299099957e-159	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI011382	3428.78264887624	-4.23933950182384	0.156926090577804	-27.0148799744805	9.88269460872493e-161	2.23023492359091e-158	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI005224	792.711191480903	-4.56338109404431	0.168976009431036	-27.0060886714618	1.25355317490379e-160	2.79481945802344e-158	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI017476	11542.7216897898	-1.56039534203411	0.0578138792716958	-26.9899782144188	1.93775060370859e-160	4.26881844305088e-158	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI025255	3018.75143232104	1.80670771863052	0.0670122623364136	26.9608524714555	4.25580357462375e-160	9.26513472334265e-158	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI029889	786.145403519813	-2.86515568655676	0.107032752416907	-26.7689620406714	7.42873212964919e-158	1.59847311696696e-155	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI025666	2882.14448865458	1.72661560373022	0.0645759857449971	26.7377351473722	1.71490561924175e-157	3.64762396368604e-155	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI022836	3291.49863868796	-1.72903775614818	0.0649583870969693	-26.6176214253456	4.24447456988893e-156	8.92545476315848e-154	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI013154	8603.18319839141	-1.28504321337777	0.0483184829146275	-26.5952723649928	7.69895613993194e-156	1.60077734122967e-153	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI009301	13198.8626765211	-1.9930424354315	0.0750169097126276	-26.5679090629884	1.5950199908618e-155	3.2795383256553e-153	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI005939	10817.7213842412	1.28696672581242	0.0484733009704431	26.5500120694721	2.56737448724497e-155	5.22079833917232e-153	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI011244	1379.21185085559	2.31416941093727	0.0880638309840323	26.2783186363637	3.39376687528469e-152	6.82626695947209e-150	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI020664	2155.90301150775	-1.86842475759469	0.0714476223708071	-26.150971797182	9.60757084106923e-151	1.91169998294609e-148	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI020383	1020.47183666217	2.69983210385704	0.104625491940619	25.8047255384886	7.84780172129059e-147	1.54493160481364e-144	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI012746	4820.01966036834	-1.78716515658488	0.0693588500786582	-25.7669375221489	2.08236625332872e-146	4.05623026503662e-144	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI012081	3453.97092669624	1.6503652070888	0.0641186166556441	25.7392516116226	4.25278717988577e-146	8.19769028789438e-144	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI011336	910.767417098117	3.05454106528961	0.118814840887539	25.7084135489505	9.41254103814957e-146	1.79566053516451e-143	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI030943	4676.01612322877	2.01702787013377	0.0785070521132082	25.6923144588997	1.42451993158403e-145	2.68987156469004e-143	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI007311	13553.2158599288	1.58305839626396	0.0618642231945625	25.5892390547806	2.01011321838965e-144	3.75728738447479e-142	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI016562	2928.84555795306	1.7005460607868	0.0669411382502069	25.4036024070974	2.30101338137963e-142	4.25802526224301e-140	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI015849	7912.28783990808	1.229173242268	0.0491531790387096	25.0069937755194	5.13117325207441e-138	9.40122386432049e-136	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI026607	4492.06623630968	-4.23433946514905	0.170499833955994	-24.8348597585258	3.76892023575402e-136	6.83763421202237e-134	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI022113	259.955632581444	-4.27455318790001	0.172872230935624	-24.7266617938876	5.52776428510898e-135	9.93119204814968e-133	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI018804	1653.72677138539	-2.3994299041809	0.0970453249697962	-24.7248376459936	5.78321875372744e-135	1.02902368305506e-132	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI016018	1233.6590596658	2.75669672014213	0.111906856768633	24.6338499690112	5.48252776613309e-134	9.66230250593265e-132	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI021680	1790.67603876946	-2.02900277171481	0.0826278148288351	-24.5559292100114	3.7381521772906e-133	6.52589679629835e-131	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI028537	3562.35467724738	-1.55032048483526	0.0634760129492604	-24.4237218565462	9.57467858033651e-132	1.6558824965339e-129	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI005054	840.471074521976	3.29149674604042	0.135235797210239	24.3389458556112	7.59093174201039e-131	1.30064992486947e-128	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI018518	8397.6085864382	1.69374328099867	0.0696689161334111	24.3113195238357	1.48812262321327e-130	2.52639533417996e-128	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI014663	1619.80896541333	1.87664600274004	0.0773897487956962	24.2492840711276	6.72815682421916e-130	1.13185947301978e-127	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI011633	230.768003057376	-5.94531506611052	0.245226775295434	-24.2441513939413	7.62142056282996e-130	1.27058006770422e-127	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI025161	4123.33049458168	1.57021318595643	0.0648771044763206	24.2028863438186	2.07437553192115e-129	3.42734993019651e-127	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI017588	577.246741153872	3.08790360211324	0.12786005556075	24.1506511832077	7.34992994406183e-129	1.2036323328749e-126	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI007192	679.853591094023	3.65967600337933	0.151601473531104	24.1401083916805	9.4847537408874e-129	1.53960849100984e-126	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI002257	9282.25320668388	-1.0882123596515	0.0455483134771304	-23.8913864549099	3.76404688025426e-126	6.05684239296567e-124	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI013207	9526.56908280838	-1.19103035493721	0.0500295744524112	-23.8065257994576	2.8584899248198e-125	4.5600306947233e-123	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI005514	659.306510687326	2.57764587500458	0.108810452807692	23.6893221973832	4.64582333814273e-124	7.34794537370352e-122	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI008116	3486.63208878076	-1.40859202970468	0.059522167405392	-23.6649989593134	8.27217503170797e-124	1.29725931323522e-121	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI016504	1500.04004650991	-2.0139546426989	0.0851668798092913	-23.6471577590798	1.26252885098895e-123	1.96328541071853e-121	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI006553	1123.77832857996	2.30367525521094	0.0974685742573507	23.6350564555139	1.68154835337537e-123	2.59308768993427e-121	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI019207	13103.9713382736	-1.3572266602321	0.0576709961288995	-23.5339555640515	1.83274707867699e-122	2.80289129677006e-120	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI015584	3386.53937790768	-1.94323282645754	0.082636127180265	-23.5155360344818	2.82896496758127e-122	4.29098333812225e-120	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI010929	16773.1908905762	-1.01374983989202	0.0434125331491022	-23.3515477295521	1.32915090381063e-120	1.99966971341592e-118	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI005387	1079.69767564621	2.20320541216322	0.0945152683545052	23.3105766985658	3.46318148915585e-120	5.16823979490556e-118	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI022176	2663.06612185634	3.13482955005645	0.134735073629362	23.2666184506638	9.6580741476457e-120	1.42978129681747e-117	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI022674	2885.26028124105	-1.8792200025116	0.080786172878721	-23.2616540126583	1.08427888825989e-119	1.59242704978169e-117	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI024354	1084.92640124118	2.21496175728971	0.0952969729035118	23.2427294362473	1.68499724083742e-119	2.45518692454303e-117	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI024146	1018.08376746563	-2.39584133760187	0.103097005652519	-23.2387092373651	1.85033848344999e-119	2.67504012783142e-117	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI026781	1338.46555189877	2.10598330332082	0.0907761610963344	23.1997396440448	4.58084960620629e-119	6.57121100487189e-117	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI015285	1218.01514555613	-2.33271718045359	0.1008028040539	-23.1413917732513	1.77493084485699e-118	2.52654579108297e-116	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI018310	2563.45573615756	2.69207726215651	0.116496011164103	23.1087505508176	3.78103707726688e-118	5.34107565762013e-116	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI010110	8703.9392839256	-1.70298419233271	0.0741173228872585	-22.9768713438713	7.94055168995153e-117	1.11318112895874e-114	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI012558	8083.54891053879	1.53958229616481	0.0670738410771826	22.9535430122929	1.35818551110582e-116	1.8897160062416e-114	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI008068	1387.6239900729	1.8243277929198	0.0797723535025259	22.869173502096	9.42002966124915e-116	1.30087797672698e-113	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI030113	1660.43767693827	-3.41676868737925	0.150053493340496	-22.770337506412	9.0248428349872e-115	1.23707197526991e-112	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI015330	70738.8500940519	1.58619700540317	0.0696673706650088	22.7681479904029	9.48707650778051e-115	1.29087022629763e-112	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI024192	676.306943465052	-3.17007064977855	0.13928897889783	-22.7589481584457	1.17019316258935e-114	1.58061492508876e-112	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI031449	4077.56589342392	-2.65473736403571	0.116823604004981	-22.7243234502723	2.57566570810668e-114	3.45381840061696e-112	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
LITCHI027862	460.872730098272	3.31774675869822	0.146278091840786	22.681091316869	6.88600751613235e-114	9.1673071284913e-112	exploratory_interaction	unstandardized unresolved-SFZ-group-minus-Guiwei infection interaction
