gene_id	GW_P1	GW_P2	GW_P3	GW_Mock1	GW_Mock2	GW_Mock3	SFZ_P1	SFZ_P2	SFZ_P3	SFZ_Mock1	SFZ_Mock2	SFZ_Mock3
LITCHI014263	8.98969259189638	8.98969259189638	9.06444905694945	8.98969259189638	8.98969259189638	8.98969259189638	9.26743040638989	9.30502315452438	9.23542024370787	9.34330234783965	9.34403062818082	9.34139364768008
LITCHI014268	9.48265913005243	9.42003952277377	9.45458479487807	9.44509041777906	9.50280689233113	9.50630208122908	9.73702997271286	9.78179562667753	9.67898099520557	9.42427681849566	9.38673004006238	9.40118704636493
LITCHI014269	9.49767827185587	9.43701281012736	9.49419778715477	9.62800244105877	9.69079700115801	9.67833482854844	9.09480654700777	9.11126914304051	8.98969259189638	9.1094995359187	9.04973297479077	9.04928399999225
LITCHI014272	11.9482829922039	11.9993602574664	11.9274868022273	10.1836987836188	10.2677101912577	10.1468816280083	11.1945319646558	11.2041364825559	11.2167492832593	9.59915489646768	9.62837222644757	9.64236789763784
LITCHI014275	9.65822703200465	9.70308697527598	9.68431980884634	9.80146674442437	9.78217203573264	9.8612635572137	9.72273181474886	9.71913465791272	9.74910683509766	9.69907195371494	9.66030829444535	9.64499245590026
LITCHI014276	10.3441547497258	10.3158029506182	10.3039963286879	10.4839465713017	10.4148940563439	10.4297171624737	10.3220357527876	10.2095291814208	10.2899581331015	10.409234852351	10.4439817030109	10.4709589811279
LITCHI014277	9.55361142731844	9.55851157976576	9.52574056622953	9.37801997195697	9.41388398642952	9.42937210278172	9.59231201460238	9.59630937967475	9.60018934719723	9.52260458731404	9.67059839307171	9.64760583703872
LITCHI014278	11.3474430950531	11.3398457145975	11.3979429028552	11.1703101276942	11.165021734195	11.1205983762332	11.3365944762011	11.2931431115227	11.3265042251448	11.4210787498943	11.4502968140598	11.3886967324
LITCHI014279	9.57527078206133	9.46910505717188	9.56971038935759	9.49930715145426	9.48405278793776	9.44985590586966	9.31023235295919	9.31644550775713	9.28415456193351	9.2364510166794	9.26443669000765	9.2422130234917
LITCHI014283	10.1302656373374	10.148642126992	10.1519084473016	10.2169164797915	10.2407977375711	10.2840624511283	10.6638809695274	10.6035370764438	10.5897150701478	10.5348512700566	10.5502865852234	10.4939852123012
LITCHI014285	11.4590943325802	11.4414127161073	11.3517513416352	10.6451402023018	10.5476042699075	10.572969266596	10.9780727485123	10.9872389310766	10.9600341355859	10.368461091848	10.4141208166204	10.4567067548482
LITCHI014286	9.20399626543437	9.11265036252931	9.20097061073398	9.27559117648298	9.22991870859936	9.31290286023913	9.24688439193497	9.2169736930842	9.25740761439311	9.32257790870194	9.18868061509422	9.2987692362925
LITCHI014287	10.0544234718789	10.0561402612593	10.10536562968	10.14453013789	10.2543430150811	10.1468816280083	10.207534513725	10.1918356603858	10.2049129437348	10.2138235076008	10.218824839205	10.1305983594045
LITCHI014288	10.2800684573652	10.268316860975	10.1775236486059	10.1381128487575	10.1657712841077	10.1784239939986	10.1774468311485	10.2014022531522	10.2104439979543	10.1711787720001	10.159754788548	10.173203670082
LITCHI014289	11.3989057421047	11.3262308479565	11.3926351242665	11.0625092082501	11.0390138861171	11.0312634556117	11.0384769412667	11.053290804306	11.041810595994	11.0402439625327	11.0406945079199	11.0570973980792
LITCHI014290	10.698312495835	10.7947968259099	10.8257414600283	10.4711767818149	10.6211473073233	10.6365390475455	11.6567820127317	11.6065577597785	11.6121421831276	12.1128656259942	12.1603975754854	12.1647798812013
LITCHI014291	9.80641801430019	9.86592994906475	9.8143172790946	9.86354726098454	9.8569629096332	9.78242801650464	10.0593275518701	10.0024742456973	10.0535779697804	9.88215857073623	9.95631682831931	9.90698260151587
LITCHI014293	12.0921885777914	11.9949454515031	12.0613052183051	12.5343927962001	12.6193590370992	12.5956874226794	10.8949852674216	10.8229036183927	10.8383749706293	11.1595920275822	11.2452481568917	11.1582906642992
LITCHI014294	9.34628542695385	9.3144208207994	9.21376180110933	10.2272570012512	10.2610484995643	10.2789703628451	9.84819294567998	9.83531336454953	9.78618477461306	10.0112498996484	9.98191290147944	9.95449008741216
LITCHI014295	9.36696049144626	9.42577294670641	9.30625743520818	9.22900962546805	9.128493949962	9.12650839209234	9.36283768755798	9.39624685053967	9.47558320221246	9.24358676666687	9.30108925580411	9.28115451743157
LITCHI014298	11.5955263999563	11.6453992021994	11.5407141734156	9.75442802663803	9.72682187477521	9.84902407256206	11.3812718857697	11.3241791162531	11.3140208631619	10.1615973547382	10.2381839794008	10.173203670082
LITCHI014299	11.1912886879552	11.2514218864415	11.2398717607964	11.2790335789118	11.3220396574443	11.2683169657756	11.3160713848697	11.3172853924822	11.2486376796193	11.4583063929509	11.4097871116166	11.4371949908256
LITCHI014300	10.2518509125015	10.3878895062345	10.4577518511652	10.2004471194456	10.3220317261727	10.3116297693525	10.3964309415636	10.3941859934723	10.3965608193217	10.3583049504969	10.3121352129025	10.3158006462433
LITCHI014301	9.65822703200465	9.77086191216257	9.72921772346671	9.86133557984625	9.84641792993086	9.8132421877009	9.92343062530558	9.9957135728966	9.95017205058801	9.96127991461655	10.038853366752	9.9680626433676
LITCHI014303	10.5218451346167	10.5163880385651	10.5622822206937	10.5413295895236	10.4690042359369	10.3948318001192	10.3328175711493	10.3794049974077	10.3445994972307	10.1107520408467	10.1245188471801	10.1348051473899
LITCHI014304	9.324307968631	9.37098882582795	9.36247877362266	9.22900962546805	9.28046468107079	9.30119210958792	9.28031270638717	9.232630517977	9.26434174326274	9.17904250593143	9.22959495622576	9.2202600752893
LITCHI014313	10.9106975562543	10.8574491873103	10.9816148306751	10.8072134999587	10.7261295068728	10.7185887638729	10.5868728070026	10.6539915751805	10.6520780327994	10.5756630738897	10.5720941587889	10.5067940863645
LITCHI014314	12.0376060977981	12.0294486224402	11.9883834032187	11.5470636370649	11.4939674972174	11.4469619799749	11.71649113236	11.6674203869007	11.7145037806698	11.3803324485774	11.4000756746706	11.3823879627981
LITCHI014315	10.4574151307048	10.468489462384	10.4769179164833	10.4451890459642	10.4832156108714	10.4472969064171	10.2877634006455	10.3885249233459	10.3518356037471	10.3060111366956	10.4119564075135	10.4223672575626
LITCHI014316	10.7394632982795	10.8407705697762	10.7404053550764	10.9186701878601	10.8838530736202	10.7905272912041	10.4889915662614	10.4492353712444	10.4776429241447	10.7718897756631	10.7143038937852	10.7076946604259
LITCHI014317	10.5641882634937	10.6842375496882	10.6376172383396	11.3733106347836	11.400366388194	11.3715253862493	11.1277479909736	11.1315104140394	11.0995720630774	11.3783609723217	11.2712632461646	11.2522045035954
LITCHI014318	9.19176063317904	8.98969259189638	9.06444905694945	9.28949670544867	9.22991870859936	9.28901617684613	9.05038910987282	9.07567291043427	9.11266775388317	9.65635341476012	9.6980705037581	9.71201885158719
LITCHI014319	9.7792010908448	9.7830578731439	9.74707672284152	9.79181547184028	9.77985353149873	9.75958559279707	9.83800383013714	9.83943392644405	9.80623153623327	9.97320177742926	9.97346590438461	9.97976366145538
LITCHI014320	10.4305623522004	10.4510817461189	10.6153835506478	10.6531393812527	10.5968199801816	10.6066096815054	10.5245651733709	10.5128869911676	10.4428324479924	10.8447646645057	10.8156523996103	10.7370158616226
LITCHI014323	10.1891342607832	10.132848562427	10.1921607101932	10.2519355832077	10.2201325050621	10.2412750485334	10.218252483846	10.0673861747895	10.1133901032053	10.3751787128099	10.3529624699157	10.3637339532431
LITCHI014327	9.65822703200465	9.66822838668132	9.69583368114673	9.80146674442437	9.8071991820484	9.75023809697689	9.50556933544752	9.49940018291268	9.51233907243387	9.64055711551639	9.59173655748762	9.66050965420095
LITCHI014328	11.5816967571883	11.5333971664434	11.5756715018445	11.3066571373496	11.3319479564347	11.3182308363852	11.4720795286079	11.5356459820688	11.4886305225122	11.340340848788	11.2604856935636	11.3463994510696
LITCHI014329	9.7792010908448	9.88466002774536	9.7713339317261	9.64637679012681	9.55520094840228	9.59126139404555	9.49852680394419	9.53371992708616	9.52285203989473	9.53239062344502	9.55257628245418	9.49627154582595
LITCHI014330	10.2500611215074	10.2111996158793	10.3095571345979	10.5500735012538	10.6729558957542	10.6337654141086	10.0624703883987	10.1146896845222	10.0995691008546	10.149137270017	10.1027321215544	10.0991629422313
LITCHI014332	10.8134527347978	10.7492927137873	10.8031613281917	10.5544205359983	10.6124477923699	10.5846134579486	11.2317858590793	11.2219672351197	11.1984297821529	10.5606462937393	10.547411321411	10.5761555105857
LITCHI014333	9.76989642404551	9.76157616643795	9.73641709874622	10.1697795337066	10.2325825714883	10.2239110575309	9.84209575825899	9.75463796863833	9.86129653270855	10.0304633863325	10.0149001720513	10.0139449700817
LITCHI014335	13.5065322805739	13.4820306393389	13.4508919588049	13.1764594520257	13.2371625086416	13.2182267877026	12.7817600029024	12.794406782525	12.7787528131547	12.6628779728492	12.6370044368517	12.6804964702591
LITCHI014336	10.2374432237692	10.3738566418506	10.3879177355738	10.4688392227399	10.4634897264407	10.6151049958755	10.4020315450604	10.3998176088272	10.3494290424349	10.4783913337676	10.4387085782327	10.4464133117205
LITCHI014338	9.81819851680558	9.74582250493394	9.68818048645644	9.71221266481636	9.75624490150475	9.72141339073811	9.75564340872601	9.73829773471714	9.70741569460516	9.34330234783965	9.29529011610884	9.32078006514262
LITCHI014339	10.3905753886461	10.3722860693189	10.3583225759933	10.2899409555094	10.200451611439	10.2130740457261	10.199419430437	10.2530834611068	10.1767830505191	10.0508210767788	10.1288164826023	10.1277834580404
LITCHI014341	10.4335785074341	10.4842109187847	10.4015684485587	10.5225231958641	10.5341851902784	10.5661221700117	10.5677622326613	10.5249953696492	10.5041027745661	10.7663444515463	10.6684894590962	10.7982091393654
LITCHI014344	9.23707355221021	9.35083636265233	9.39101827561403	9.40812039007663	9.31757712477156	9.34044596971361	9.37720265007133	9.41380760917457	9.35773099189176	9.35321346110548	9.3539619418256	9.39257949270029
LITCHI014345	11.8084646661217	11.8437799171258	11.7633276235876	11.6163696895594	11.5084758433322	11.5372954246234	11.4772632248824	11.5451071987526	11.5435326701505	10.8462534600657	10.9135312886715	10.9547051609244
LITCHI014346	10.542529773689	10.5583608705515	10.5869825968898	10.7433103816377	10.7471033935227	10.7424827649421	10.6149607963994	10.6304105417113	10.6419117910625	10.8395397301313	10.9114061090432	10.9065594773755
LITCHI014347	9.45109819519486	9.45334616727325	9.43029300815539	9.65832734953233	9.64701527670468	9.57280958586926	9.69570186507811	9.70439620051433	9.69205971729118	9.70149902458193	9.78300358618387	9.68800096230853
LITCHI014348	10.2938917435872	10.2974063713876	10.2699900218672	10.4451890459642	10.4252444713159	10.433034825737	10.3587192037663	10.322988136397	10.347017017129	10.502509203673	10.434471827881	10.5566294381367
LITCHI014349	9.39905558626001	9.30662659775566	9.33951310360898	9.32168752009622	9.35083817929156	9.31290286023913	9.32143427869783	9.24008883885178	9.28415456193351	9.34330234783965	9.41693470803996	9.30441865335189
LITCHI014352	10.9056579659357	10.9521344912594	10.902230875105	10.4099691830888	10.2926374755885	10.3227004319229	10.3760251001596	10.3986936242393	10.4384031711271	10.088731301671	10.174859348762	10.1235453832655
LITCHI014355	9.324307968631	9.26430299533714	9.40453487745604	9.22032309410943	9.22991870859936	9.24174233267859	8.98969259189638	8.98969259189638	8.98969259189638	9.049608972239	8.98969259189638	8.98969259189638
LITCHI014356	9.69409344068293	9.75216661486333	9.56971038935759	9.76710959408609	9.72431202591814	9.77109828248688	10.1746652885999	10.2027613778689	10.1344943557852	10.0241050752468	10.0513707589948	10.1984216562704
LITCHI014360	8.98969259189638	8.98969259189638	8.98969259189638	8.98969259189638	8.98969259189638	8.98969259189638	9.37247561338012	9.38254732945747	9.43149177326005	9.33823895415673	9.31237027766498	9.33124529539409
LITCHI014361	9.67998716736281	9.6159258480714	9.65662164239599	9.91278159963726	9.77752753308012	9.75492743175117	9.746399078527	9.70190770158811	9.65748171335739	9.61883638801326	9.5587858009867	9.52948069593633
LITCHI014362	10.4778598763947	10.4452178685484	10.38619921619	10.6846062744848	10.7522905018816	10.735704071205	10.000789347446	9.97336966525961	9.94833900652546	10.1093000225741	9.99525818729471	10.1035120366947
LITCHI014363	9.76362514817869	9.73619608038118	9.91642560698069	9.93125883523206	9.98634055573359	9.92539169284655	10.3622028535876	10.3503950717045	10.2963133538252	10.4975271709075	10.5531546485557	10.5659688866357
LITCHI014364	10.825360770896	10.836565565986	10.8292691870054	11.1274396251074	11.1077815668349	11.0643501380258	11.2101349067804	11.2356078297413	11.2290159918666	11.2630393589639	11.3145584061321	11.2655460016793
LITCHI014365	10.1502901863172	10.2130345661912	10.1921607101932	10.3305937718821	10.4546091869408	10.4858600918961	10.256172225756	10.3108457941946	10.2988445741526	10.5183054994557	10.4923611605504	10.4370664891667
LITCHI014369	9.324307968631	9.32202929744693	9.36981938258177	9.40812039007663	9.46452868332415	9.46558817474636	9.74872167858979	9.71180612072357	9.66292558259544	9.817192072056	9.82091534077487	9.79628079827965
LITCHI014370	9.39905558626001	9.34385854502606	9.36247877362266	10.0216746141725	10.0551274962384	10.0502718221122	10.078024357438	10.0611018061808	10.0728888731654	10.2671636077982	10.2381839794008	10.2507497850044
LITCHI014372	11.3409592082433	11.3764136533043	11.4197117435411	10.6074188604993	10.6571837878667	10.684495147472	10.8697717662682	10.859063163054	10.880257372332	10.4763578819635	10.5711545495524	10.5998821384876
LITCHI014373	9.54917367229044	9.54539359205156	9.48873852415386	9.19201853401958	9.20460690117348	9.09568553205772	9.476763145783	9.44685470146916	9.46004479516286	9.1094995359187	9.13670788883211	9.09289327143879
LITCHI014374	10.063164854456	10.0095525362988	10.0539864950245	10.1332714260456	10.1613482618091	10.0804810641748	10.0498332129718	10.0257345218021	10.0470486440885	10.291613895438	10.2977633591629	10.3513880512655
LITCHI014376	12.7235320779947	12.6481137090503	12.625260739169	11.5594367666854	11.5337344152056	11.5109614301149	12.4516299020326	12.4927262068704	12.4749173976849	11.7304065758178	11.7435624104504	11.7562903567739
LITCHI014382	10.0208664349466	9.98413126030313	9.90792742921859	9.97861838894852	10.0265426334731	9.94020401558272	9.68559126804359	9.7453478575568	9.71745874932214	9.81307084096515	9.83313494233779	9.82498976449094
LITCHI014383	12.2498867955193	12.1095178189208	12.0391597806455	11.8663323809194	11.9268674875062	11.8714759977753	12.2351512758773	12.1762302912151	12.2033433067889	11.1746318615458	11.1755669217552	11.1502006454014
LITCHI014384	16.0221961404295	16.0382997977541	16.0197299915799	11.7632353021286	11.8647942898091	11.9658369579611	14.9334675440679	14.8993928926309	14.9384990201116	11.3569824103264	11.4270930158981	11.4169623014548
LITCHI014385	9.149490316642	9.19038071753757	9.11914564094399	9.20187647852586	9.1758567983968	9.21016950489351	9.2083438155051	9.18183684028366	9.16355316392502	9.20553833083897	9.13670788883211	9.2124577095766
LITCHI014386	10.531544754604	10.494101703749	10.544521768031	10.9338104027882	10.8484715507939	10.8383189343253	10.7536014041723	10.7203487586529	10.7593709599072	11.0810554487227	10.9990420813277	11.0274867343989
LITCHI014387	9.98122846594073	9.99808936373357	9.99695578065146	9.69006817438511	9.72431202591814	9.75023809697689	9.78487825984394	9.76152551090898	9.81279424538694	9.65635341476012	9.67820778424254	9.6952990061888
LITCHI014388	11.1839912554366	11.1906078351732	11.1204263463662	10.828081296702	10.890810349886	10.8684199561002	10.8993823502316	10.9153961653681	10.9133728348689	10.8536707167391	10.8384144643442	10.8874843350814
LITCHI014392	11.1961311965233	11.1906078351732	11.2253065365062	11.5275341815153	11.5252085710015	11.5179410541357	11.3542325845579	11.2898907742972	11.3564190533558	11.5271744945657	11.4868875961571	11.4474303822418
LITCHI014393	9.93212287044836	9.89255371715094	9.93591865425359	10.4711767818149	10.3144431060754	10.3959747716983	10.3656751789223	10.3193601881931	10.2732491467026	10.6532123141201	10.6563179535018	10.6511332333165
LITCHI014394	11.6880513330204	11.7022440826997	11.6129887478011	11.0379316961622	11.0084782454026	11.1205983762332	11.0930269656503	11.1216788629125	11.0782133254426	10.8000171071215	10.7704121480077	10.7734752396761
LITCHI014395	11.1993496435027	11.2104069984364	11.1948024547748	10.5662906757237	10.5174493408728	10.5087882267189	10.6241751066632	10.710113269356	10.7217720376358	10.1560794014964	10.2696471696892	10.2557123145714
LITCHI014396	11.524301561764	11.5819307586626	11.6574674028302	11.8271447100809	11.9176059644984	11.8221542409265	11.7097628731422	11.6845569774992	11.6543461271752	11.8780191337659	11.8401202374467	11.845771745374
LITCHI014397	9.25684019965869	9.30662659775566	9.3148959862092	10.4367905612946	10.4993923249151	10.4570638523899	9.39554762045947	9.4180822482328	9.42725566030986	9.6941907304229	9.77430420979527	9.67064442195117
LITCHI014398	11.6919603524938	11.6651709270976	11.7563623852771	10.7643808437659	10.8484715507939	10.8082673882248	11.3983351485089	11.4420717101377	11.3856797080687	10.2952319701121	10.3483755238068	10.3592610555894
LITCHI014399	17.4480473609293	17.5054397882087	17.5234516692306	15.9735610084889	16.1811563033567	16.2362908512385	16.5059692104241	16.5345216683736	16.4768242024604	16.3521191346856	16.3993726005539	16.3634932501124
LITCHI014400	10.3342926869111	10.3041336786818	10.3547863735066	10.4475769168483	10.4137379344619	10.3752138873633	10.1275754303032	10.099691939551	10.117952261987	9.90082616110436	9.8782516076434	9.92489825830621
LITCHI014401	11.1864282463482	11.2158977562103	11.1644755091404	10.7589193879844	10.7357877869747	10.7090704866077	10.3159976843899	10.2620856795808	10.3126572663345	10.1107520408467	10.0879206780224	10.1445494382408
LITCHI014404	10.5397934207165	10.4169298269809	10.4689721130619	10.2885581252155	10.3131729716054	10.3103924336045	10.4230547303426	10.4209555586184	10.4125822366028	10.3774086090998	10.2989686242923	10.3216225083404
LITCHI014405	9.13263462065153	9.11265036252931	9.09540237767578	9.05372086231303	9.05178559703839	8.98969259189638	9.15020952022207	9.24732924195239	9.18404526919554	9.17904250593143	9.17943387639404	9.14728947698144
LITCHI014406	9.06118552847364	9.23538555525966	9.20097061073398	9.14646490965513	9.1954732003976	9.21016950489351	9.09480654700777	9.09498875832476	9.15233655143213	9.13640447334413	9.18868061509422	9.12290517582685
LITCHI014408	9.33179369187473	9.3144208207994	9.40453487745604	9.18165153606765	9.22991870859936	9.29516571842191	9.1908520229971	9.2808150076428	9.23542024370787	9.15907658260823	9.10974738048142	9.14728947698144
LITCHI014409	9.25684019965869	9.27328056382176	9.21376180110933	9.14646490965513	9.2217908978331	9.22648742793084	9.21658102668132	9.25436961314886	9.27110305708434	9.16933856621489	9.14847582453076	9.14728947698144
LITCHI014410	10.056616718425	9.98647329869159	10.0296387563663	10.2272570012512	10.2075253401346	10.1812413574548	10.1290369358679	10.141099195849	10.1419194124018	10.1860474098938	10.1775806130879	10.179903156107
LITCHI014411	9.21556547924604	9.24539226499249	9.24833903178712	9.60259017331779	9.56833520067801	9.59728057414414	9.36283768755798	9.41380760917457	9.46787941100458	9.572815549114	9.49657771084799	9.48935340121868
LITCHI014413	10.825360770896	10.7705915829216	10.8103368023255	11.0239895028695	11.0070727906165	10.9352302610472	10.7932935948207	10.7058225802223	10.754312114522	10.9156982032123	10.886342274171	10.8781951149623
LITCHI014415	11.2521209802145	11.1993562433481	11.2261677809427	11.3108108694485	11.3008770456602	11.3454075045431	11.0019040627615	10.9899749631567	11.0391225049199	11.0655113405245	11.1297584878583	11.073189598211
LITCHI014416	10.1343042824751	10.148642126992	10.145397091818	10.1153053185311	10.0584315840425	9.94932956931542	9.93984212044977	9.91010413412708	9.94281568970334	10.0080065914876	10.0067694824013	9.99294407048179
LITCHI014417	12.9542892321078	12.9976948707847	12.9336149864932	9.14646490965513	9.11384987009027	9.09568553205772	10.9347263383447	10.9574483144627	10.9785090239853	8.98969259189638	9.04973297479077	9.04928399999225
LITCHI014419	9.06118552847364	9.06069661498602	9.11914564094399	9.18165153606765	9.11384987009027	9.11207352850426	9.73466764650804	9.65001299799184	9.73952362340365	9.86882542433266	9.78083858651922	9.80045090594537
LITCHI014420	9.46186145948115	9.37746854106159	9.30625743520818	9.41767150814968	9.43570786909143	9.36594190061017	9.26075680673091	9.25436961314886	9.24296378122823	9.34330234783965	9.35882535192405	9.34139364768008
LITCHI014422	9.06118552847364	8.98969259189638	8.98969259189638	8.98969259189638	9.09722423966352	8.98969259189638	9.2083438155051	9.12560926240223	9.19351601684264	9.22151492693365	9.22199374109418	9.1356093090119
