gene_id	GW_P1	GW_P2	GW_P3	GW_M1	GW_M2	GW_M3	YR_P1	YR_P2	YR_P3	YR_M1	YR_M2	YR_M3
LITCHI014229	6.91575230434784	6.84265615085831	6.84964439089764	6.97889902414248	6.24556080678264	6.97747941441242	6.47258313177964	6.76921889892994	7.08768002763283	7.32512955615442	7.55229695477967	7.48241715546475
LITCHI014230	7.55863051311036	7.90816600093115	7.73349872726624	8.06389170887702	7.55421263440129	7.01250829820141	7.88482133185892	8.02985938655394	6.91845830118387	8.20387373529124	7.01513433512467	8.44278051163919
LITCHI014231	8.73245028397403	8.6998954958343	8.82704917214638	9.00772009851427	8.79437238326093	8.79274510026456	8.28668771185298	8.08680245649194	8.55770707600888	8.76400092159983	8.85219390391089	8.81887033469843
LITCHI014232	6.88958368193724	7.01126336439932	7.39335159672753	8.24307023341927	8.73913164556227	8.3068549128155	6.44559988994624	6.20278259291339	6.69251557569485	8.2693653133769	7.59387593415434	7.82810619878697
LITCHI014233	6.32809463275169	6.53333621922786	6.98297886729914	7.77760223654304	8.01535132535946	7.67115559354061	6.25365214926041	5.91475805474642	6.67083076510356	7.36559501638033	7.00150042888143	7.35546727169238
LITCHI014234	9.75789680887755	9.89363233213067	9.7234385171442	9.82921812838405	9.71486906392776	9.84141689816429	9.96953056884571	9.99094624674344	9.93236376316152	9.78172662734852	9.9208179277814	9.77385497489491
LITCHI014235	9.32680332307249	9.38842774869002	9.29904436439407	9.14219008600169	9.4765263299008	9.4502836767529	9.21166608014198	9.4275690296868	9.57174219717506	9.62192160610423	9.53581979008537	9.5364841730487
LITCHI014236	8.36505609270589	8.1821027550847	8.16808920748714	8.4392391368145	8.06230587823557	8.31486446565605	8.26127308143117	8.23947099521641	8.40750883648643	8.28889801349523	8.21717183925795	8.13441079049507
LITCHI014237	8.28820638654325	8.16715615359182	8.49184001053816	8.24307023341927	8.71426125655381	8.49076506259267	8.27149591684002	8.08680245649194	8.19901391486833	8.3689296482206	8.3384676741837	8.0773778674751
LITCHI014238	6.77707281697492	6.98506428967334	6.83362977483014	6.89435855622921	6.81154354428861	7.01250829820141	6.87765272935898	6.8033921028074	6.99884559496506	6.96365208137766	6.8852515536052	6.97974645320185
LITCHI014241	7.07102764826225	6.9021239939272	6.95486128792654	6.81782597215115	6.82827705628127	6.67245237539614	6.32481562904267	6.4556421704973	6.44301175826206	6.80855583894835	6.50667227853724	6.44234806664443
LITCHI014242	9.23683170079609	8.89636053680923	9.31748935262157	9.15968930365553	9.17220031892487	9.16800475199078	8.94680687027869	9.04611010306609	9.1360652208422	8.94148818698853	8.91492326122554	8.91731494076506
LITCHI014243	8.87029339350394	9.26858051185988	9.21047926497518	9.27877887444658	9.34744376613245	9.13287863364707	8.3066836732434	8.58520459199308	8.2830161224793	8.2693653133769	7.92967815608756	7.80681377644578
LITCHI014247	9.50185737308312	9.63712307863139	9.41487520067196	9.40548218303955	9.49109396639273	9.36604483789906	9.78377372122711	9.50835529319749	9.8328363969244	9.51062003532805	9.66274495778758	9.83668705171223
LITCHI014249	10.2771244597905	9.9983383483464	10.2258105720032	10.2573419321673	10.3405188555467	10.1860815684401	10.5642085973261	10.6683897488338	10.5461868073324	10.4713740147724	10.4110931563504	10.5377458471814
LITCHI014252	12.2220558251183	11.7884138349158	12.1108472648902	12.1747201499366	11.4547172865018	12.042098146507	12.2874321370912	12.2948202210251	12.3009949248507	12.2576766190882	12.5887740885145	12.7443959916459
LITCHI014253	10.4848459348968	10.8251369745316	10.4657614478209	10.3936771953213	9.85796771067872	10.7025208876622	11.1101752856803	10.9384672864109	11.0374384830037	10.9668349218699	11.1132937847314	11.2713474204144
LITCHI014254	9.28457146869868	9.60875084652541	9.2873936301345	9.09357365751568	8.68528547881531	9.1104745117077	9.78898347606541	9.57523737599018	9.61449618357338	9.30334211850098	9.22739754253648	9.44115257146781
LITCHI014255	11.6265012674433	11.9239366995406	11.6109554543847	11.6275197690954	11.3915539555238	11.6019767154105	11.6867698435801	11.4025995262054	11.3761448929911	11.3279421117989	11.3836530218571	11.5954605666758
LITCHI014256	9.36781828478391	8.95145563525494	9.44031933320887	9.58955992177081	9.44907115593447	9.63360116571621	9.37585443020727	9.55588912416802	9.45890009936528	8.95356372683455	8.92714063874781	8.91414201362945
LITCHI014258	6.64846824399406	6.84265615085831	6.71293987314273	6.19441163097223	5.99960358782347	6.29374570433714	7.0690604276634	6.8033921028074	6.6021378417308	6.20518414230506	6.75302581878772	6.85632857415636
LITCHI014259	8.40765420903477	8.03568236740947	8.41995836456183	8.69632748003165	9.38807832272628	8.35809758182899	5.71471338724482	5.71471338724482	5.71471338724482	5.71471338724482	5.71471338724482	5.71471338724482
LITCHI014263	5.71471338724482	5.71471338724482	5.71471338724482	5.91130062424667	5.91632455522181	5.71471338724482	6.21408338808866	6.16060842491834	6.27338845433027	6.34591570728245	6.37389797149964	6.46921647749007
LITCHI014268	9.2473471534104	9.42351996097559	9.07585947993281	9.03782366397584	8.13525506462079	9.35087247043135	9.76802979602654	9.68256941149324	9.60392696812121	9.79842986721281	9.6789674832141	9.8679124025407
LITCHI014269	8.26724273299174	8.01900013180992	8.20415060950896	8.27153725562947	8.40212066590225	8.22832038241347	8.10941224893477	8.14142201084746	8.23886226640413	8.35975344846643	8.29603403801367	8.28735441732471
LITCHI014272	10.7829311390215	12.0628579299303	10.4688419096466	10.5784875978894	9.78736315028188	11.0812457653662	11.3976659439343	11.273522721341	11.5163188761605	11.2040596653748	11.311193538695	11.7093013632821
LITCHI014275	8.90006461782606	8.81729281081915	8.98617005258325	8.93098928255701	8.9236545819769	8.64048703738474	8.94052864191593	8.98922875270712	9.17386420596622	9.07448814739429	9.21752381690366	8.96407128953855
LITCHI014276	9.3964081037285	9.53525412561799	9.31290047017855	9.46884940592395	9.52181856341103	9.42878363723724	9.53553102877987	9.46542409809722	9.28423124933997	9.53278527289353	9.51787787956081	9.57090424979685
LITCHI014277	7.62926461161425	7.60809566820078	7.69665434478534	7.72191977297505	7.51951584665233	7.56965320905349	7.66276865017268	7.80869455230095	7.79769444885365	7.4793070125825	7.60202717011365	7.86967076545983
LITCHI014278	10.8454563418978	11.1429101256056	10.8999350201242	11.0992044918462	11.0359789709712	11.0043997128184	11.2013000199102	10.8984849368684	10.8487826731621	10.9264896160135	10.9182800589321	11.1750421367605
LITCHI014279	7.91146830185396	8.00210583874574	7.94722686307752	8.2994213139463	8.8637246455498	8.15397979185868	7.93812977508363	7.90807533754783	7.63971115321591	7.80369219188342	8.42830876064332	7.84210924267268
LITCHI014282	6.2999435046503	6.29739563227339	6.52730110666345	6.60222540207018	6.37806722496147	6.4662309286781	6.29039219832112	6.57460178461349	6.34708240956049	6.60052491208011	6.85390463867829	6.52003828261331
LITCHI014283	9.99378949738574	9.88627412777453	9.99578629243777	10.1054254547124	10.1167432160639	10.0512053229016	9.7976245185873	9.7555552377155	9.59541497329448	9.66083716773	9.62973735432181	9.57489969301738
LITCHI014285	9.70415219073677	10.341423615041	9.64368346021292	9.64541164838188	9.61021561471109	9.70974140535328	10.3499542486057	10.2482370290754	10.118767438084	9.96297873010651	10.0031867361925	9.93306209881099
LITCHI014286	7.46815511022118	7.47845835555277	7.4494224099863	7.64114683288528	11.1123169746688	7.45907020900846	7.12149358373779	7.12864233744206	7.65729789816202	7.52369416046342	7.57741138427969	7.47311467184329
LITCHI014287	9.0594312472004	9.31773673018237	9.03731841151049	9.01324137806586	9.81073477842647	8.95298378065448	9.04070969028212	9.10079217417526	9.15944509015424	9.06340697041169	8.9482695198645	9.12884391671663
LITCHI014288	8.8675554252265	8.67241335404626	8.54439137015648	8.84674266258711	9.19787082276182	8.77280218014742	8.86624377326133	8.74245770685939	8.67289581559854	8.71142878911145	8.58049953011128	8.61820612521235
LITCHI014289	10.5006562661765	10.6764185195254	10.4972792402356	10.5849308366027	11.3987103279381	10.2897124943589	10.736386289999	10.464318973221	10.4969320910906	10.3634893312273	10.5228639788911	10.4837086679016
LITCHI014290	8.25023623404831	10.3521303719131	7.88412784496914	9.12955709662269	10.4675487155718	8.69006319853003	10.0235218083102	9.95454670876035	9.17959107378301	8.71855357901447	9.08249243747307	8.87875972622069
LITCHI014291	8.03251335518676	8.11088853444278	8.00154180893681	7.81783602579684	9.26252049602986	7.80082834280883	7.82212828958399	7.91443928948331	8.07821809403147	7.78257744461099	7.98513085569622	7.81395024710928
LITCHI014293	10.7228174570972	10.9958395812632	10.6642070624327	10.5885997783445	11.324917949592	10.5849044364832	11.569456793299	11.374836960323	11.2888105139344	10.9302731207441	11.0366139858238	11.2246322094205
LITCHI014294	11.5446467765892	11.3608519167884	11.4949968260646	11.4680063457912	10.4325380183099	11.7041501600685	11.2238479302225	11.0685665586955	11.4822449747042	11.5975645272132	11.6436076347837	11.5180378778388
LITCHI014295	6.73104983231501	6.88759784618002	6.55023035067593	7.27220916177616	7.12663402442366	7.40379588390728	7.26523870334012	7.3382323499794	7.72529501249674	7.85836943449183	8.28159126879284	8.63381273187056
LITCHI014298	6.59465356844911	7.178419672186	6.37135065849917	6.44308433489793	6.37806722496147	6.39803615329975	6.81039805670038	6.91402685670156	6.75447001677706	6.6821569450662	7.14255747483132	6.85632857415636
LITCHI014299	10.9080154064688	11.1781980844046	10.8854162586787	11.0321181663367	12.623743256421	10.9225853749585	11.1810301047365	10.9257632400089	10.9897117327059	10.9325384631186	10.963710159846	11.0151297167988
LITCHI014300	8.94227487373733	9.14267042283802	8.96282903816066	9.16217166075249	9.97778908004382	8.96053643154932	9.28753431229266	9.06273767946514	9.24384150669803	9.14184770063033	9.14641550731633	9.00337686417418
LITCHI014301	9.90535655388901	9.55025901607503	10.1304034857557	9.94844504318885	9.79575399559583	10.0216863072479	9.38047595478659	9.43394838865294	9.92729418241118	9.73563001738018	9.38554146368841	9.38530178518763
LITCHI014303	10.9948699033712	10.7806866516637	11.1511702962529	10.8285281579699	10.2868646502305	11.0547260274146	10.6167920023096	10.9657360051035	10.7346775000741	11.0767343866222	10.8025277413926	10.9299281533811
LITCHI014304	6.64846824399406	6.6367659958215	6.73121204406882	6.86447945248776	6.79450174198038	6.78084408149145	6.81039805670038	6.52931518652245	6.77419051720002	6.6821569450662	6.65924612755506	6.96513240666743
LITCHI014313	10.6771853002165	10.6601490762028	10.5679231713986	10.4762288062676	10.7647875571628	10.3658645443704	10.3499542486057	10.4297792538499	10.3608726122525	10.2161490165531	10.3551333701918	10.3046407744062
LITCHI014314	11.5497166006276	11.2701625850714	11.4919749290492	11.4660147396669	11.3051318759469	11.5681469934328	11.5057016066157	11.5998219935467	11.5719181890991	11.4206645293745	11.4489838711062	11.506630130607
LITCHI014315	9.97879618677754	9.21766388930296	9.90304158288947	9.78342635401073	11.1460797382542	10.0000503174217	9.18014678093222	9.5733142973751	9.96241066853743	9.73041535928065	9.8621032601331	9.59471106056974
LITCHI014316	10.7972200840385	10.482570246702	10.7999872154065	10.8230896917719	11.1662222476936	10.7904312994505	10.6245648676904	10.7134484885652	10.6614026613146	10.5453162685693	10.6486418305172	10.6200021120549
LITCHI014317	11.0333955200471	11.1261835101711	11.1518088053282	10.9723206660182	10.917530929928	11.4111665798935	11.3822860029854	10.752914532073	11.0964591043365	11.3852803934611	11.7536584311477	11.7124641752616
LITCHI014318	10.6332495382009	9.69392146928342	10.9997944553228	10.2573419321673	10.2483226883337	10.483879914426	9.59630286642163	9.91719954377062	10.1408188922119	10.8873194009941	10.8807200886933	10.805050721626
LITCHI014319	8.92659380699103	8.96278526160956	8.86224177046734	9.05129806140089	9.55981084837706	8.86711849357672	8.94993553493087	8.95396694210299	8.89576287182104	8.90773703033153	8.78989124311849	8.71299922519837
LITCHI014320	10.1833103127938	10.1149185126569	10.0639924827865	10.2802247478058	10.397754590079	9.99519770106597	10.372065771687	10.3047994198755	10.3770543091325	10.2922946577314	10.418606755051	10.1741636409186
LITCHI014323	9.59513360481219	9.45776924248571	9.85353182206633	9.67859560474415	9.64966843162454	9.70528547380403	9.65269076243354	9.69676141002281	9.66620134862606	9.38325685721978	9.24936570364593	9.29840415618542
LITCHI014326	6.83501422118555	6.655928975203	7.32439435095344	6.9652961838998	7.25474777964828	6.94119888888394	6.98517441995197	6.94344521110756	6.99884559496506	7.07244710746935	7.18959743863552	7.23616487997255
LITCHI014327	9.85285003702883	9.95258656345005	9.92117572423167	9.55609944106223	9.9298361873288	9.7477893136329	9.16680432845904	9.58862695442573	9.64368101297399	9.9390918918339	10.0174105205658	10.0145883290315
LITCHI014328	10.8378739234979	10.9458713541132	10.6686777344592	10.4870828918656	11.3620046474075	10.1871451233808	10.362797060165	10.5101208793931	11.056095161188	10.6352551773807	10.883048038977	10.8704621566959
LITCHI014329	8.09154274337612	7.78708339545879	7.65870798326469	7.99072581295721	8.42438533030319	7.49705487775098	7.48960226958325	7.57511873104678	7.85880533311164	7.42380247664445	7.67309332889829	8.03595750695278
LITCHI014330	9.65619782726018	9.66666432857303	9.64368346021292	9.30144453461387	10.4282358101205	9.28052179965023	9.41691833901607	9.20420630502836	9.31313802127396	9.40528970229573	9.51184679690501	9.55480981366456
LITCHI014332	6.77707281697492	6.67465792940408	6.92593353210789	6.76870287607978	6.53553811118065	6.60365026411292	6.82766781862018	6.99981307705236	7.23364423482874	6.75657357755704	7.92967815608756	7.23616487997255
LITCHI014333	10.8134789990083	10.7117431998029	10.8056805225932	10.7756121136813	10.3778128151129	11.0869469060725	11.7233930367848	11.8188369431119	11.9605541249192	12.2404193746649	12.5801974836368	12.8319454454346
LITCHI014335	10.7757331473805	10.4540366132423	10.5860011525896	10.676548171949	10.2904255362773	10.6410414966021	10.9117510385158	10.8011823169704	10.9611231123109	10.7128903282199	10.8017075712914	10.889759672796
LITCHI014336	10.0522438511428	10.175280372175	10.022619630314	10.1092660672176	10.3609808113699	9.80024874339673	9.74318997725852	9.94715465930044	9.92560033252207	9.89630815884991	9.99170533020612	9.73336092432842
LITCHI014338	8.18449417524246	8.162136949079	8.15233458099091	8.21399390239183	7.8568541047762	8.22405860694312	8.42544549115611	8.40344203041602	7.97988290992326	7.90439748955745	8.03254414300856	8.07153875449504
LITCHI014339	9.23048487534629	9.23871437674335	9.18556380477618	9.25109446976093	9.74811927504953	9.15712099826091	9.17215637338337	9.08460818075224	9.21626294243593	8.89526062099128	8.71057007926337	8.98537168705595
LITCHI014341	10.6252607910032	10.2765774529888	10.4419228587738	10.3282230608765	9.97631456096333	10.1185543346323	10.1663136939157	10.2239962684593	10.2771144760466	10.0575129701029	10.094559631194	9.98642833610328
LITCHI014342	6.23886785348236	6.22935758994739	6.65565969018474	6.19441163097223	6.81154354428861	6.42155856343175	6.0686980704799	6.11384917581183	6.13815419694054	6.16280590172489	6.1144039753239	6.12127742517516
LITCHI014343	6.42907519244833	6.38604590875076	6.52730110666345	6.23245405827292	6.62422730776858	6.37361043012152	6.25365214926041	6.16060842491834	5.71471338724482	6.20518414230506	6.20345888948027	6.00267156909883
LITCHI014344	7.18661809407825	7.36186964256123	7.26185040441887	7.27220916177616	7.52828236572382	7.34582656523842	7.0690604276634	7.40674390436952	7.18277311374358	7.26165591116232	7.340290306616	7.69471932723103
LITCHI014345	11.773136507758	12.0867391683957	11.7126654573448	11.3037570233285	11.2125713411766	11.4820924199767	11.2802586609548	11.8029956571093	11.8302884844743	11.3325225836822	11.4708068168501	12.0469142972073
LITCHI014346	10.471536639122	10.6428223635773	10.3984228177088	10.610419177524	10.4065296198795	10.4075050383187	10.6040708866371	10.4180792351957	10.6745482646555	10.4713740147724	10.6256487253056	10.727615329337
LITCHI014347	9.13625115949734	9.27312011982454	9.301363105605	9.09096809708772	8.83442045700954	9.13065409053807	9.28506952843591	9.26759871759866	9.11827378649459	9.03531830082378	8.97497829931623	9.10684328367077
LITCHI014348	9.47532426637346	9.38004366000953	9.62902731568156	9.19405323607848	9.6533696978356	9.29050319637871	9.50414727117419	9.75724844380298	9.32350566767249	9.55461177728119	9.27576262560067	8.89172912118524
LITCHI014349	7.42025521324112	7.04935827717692	7.11313606632515	7.26185809939498	6.92292146898078	7.27585229253401	7.30935433303294	7.55002817241193	7.36285030193537	7.34553718903902	7.50047635114174	7.39598828916826
LITCHI014352	8.98073139249081	8.94575651611626	8.97746233678046	8.87741283826218	8.62927944635194	8.8963257529865	8.74508760561131	8.74245770685939	9.01621265746303	8.72917316926582	8.86496548398781	8.95792594588545
LITCHI014355	6.8626889297792	6.93054511760436	6.92593353210789	6.76870287607978	6.90777642336543	6.97747941441242	6.67924882152691	6.83634125998291	6.55280376081536	6.40508313737039	6.34370909694197	6.61228336501678
LITCHI014356	7.96546403595928	7.7736537817488	8.66948947623502	7.70039655276253	8.17295451185271	7.87501165290035	7.99562942262312	7.66301814612718	7.91002047042451	7.891411193727	7.9911510186703	7.98073545045881
LITCHI014359	6.35493910136731	6.22935758994739	6.24015290750816	6.60222540207018	6.11695972737704	6.62140561773642	5.91942780035388	6.42923741431429	6.18771441043189	6.82524795338554	7.43709264142423	6.06709778892188
LITCHI014360	5.90092161124532	5.71471338724482	5.71471338724482	5.71471338724482	5.71471338724482	5.71471338724482	6.81039805670038	6.73369575609532	6.62568761749765	6.55634523835447	7.08075136237005	6.90444552252403
LITCHI014361	7.79025507526252	7.61576412349407	7.71152032928077	7.70039655276253	7.72948310967828	7.43569260802955	7.98306614422662	7.64748834452617	8.02667841608105	7.85836943449183	7.80428838441901	7.93613338310929
LITCHI014362	10.1843991591447	9.98048866569761	10.1561312736896	10.0250186460277	10.1180803927775	9.97192099232106	9.91501632980277	9.89738775979094	10.0659578667318	10.0210119268502	10.0060427926539	10.0986691230343
LITCHI014363	9.82095843138836	9.64238077061103	9.90607990829131	9.97114557164432	9.24047306635966	9.87484283684137	9.95107240827408	9.80386336647671	9.79063393352386	9.85060820589284	9.88401569031964	9.93926253683781
LITCHI014364	12.7766462638662	12.8758991042704	12.8610912417111	12.7712653112231	12.1387132127869	13.0376386817403	12.6697546177938	12.7189831519845	12.7971412865118	13.1144774484558	13.2342200980469	13.240820182836
LITCHI014365	9.78546916786372	9.07916310399212	9.83929348598309	9.90488835462638	9.75329943725698	9.7974616842403	9.50414727117419	9.7656845758755	9.92220661979886	9.34955530600484	9.35663552081219	9.31764743671066
LITCHI014369	8.8230068837165	9.17460308728387	8.85590830188415	9.14721193369555	9.44479999126605	9.07618968351583	9.02004475692205	9.36215432979044	8.85321114051567	8.84421864462634	8.52080276875806	8.29729354516076
LITCHI014370	10.9034000586963	10.3306365402678	10.9022141382702	10.9702137553927	11.598381495675	10.7355748214754	10.3766778225284	10.5111223220362	10.8443163202065	10.6952056197909	10.7541684929433	10.7862932807367
LITCHI014372	9.72679146518323	9.68715570427745	9.79898380953129	9.68204429600619	9.79240355264751	9.85085499660539	9.98775428480699	9.88660540856669	10.0127273616821	9.82638596988267	9.9253525067807	10.0204469923173
LITCHI014373	6.23886785348236	6.41294521750708	6.3412747637592	6.4922271780342	6.55868726970819	6.42155856343175	6.82766781862018	6.37299280333309	6.50001418809218	6.34591570728245	6.8852515536052	6.77024319507385
LITCHI014374	9.42073036379976	9.53713837937982	9.44451623485009	9.60962893504565	9.19532456218237	9.52476958588888	9.32400266866953	9.28419367713592	9.4775649950482	9.62004180648608	9.44587798160713	9.48005257158543
LITCHI014375	6.12994204216669	5.71471338724482	5.99667850773937	6.36178663013222	5.99960358782347	6.16442344664411	6.0039814360641	5.71471338724482	5.92700298874274	6.43271562371974	6.45665639648522	6.44234806664443
LITCHI014376	12.278104011534	12.4058689111261	12.2207793765429	11.8116840907157	11.2037972290522	12.0061585518281	12.5405374277498	12.5254098762714	12.3204069424951	12.0835568413348	12.1604950176798	12.2399214034087
LITCHI014378	6.2702866065479	6.22935758994739	6.3412747637592	6.26778338856314	6.62422730776858	5.89892578409577	6.0686980704799	6.27740517543506	6.18771441043189	6.60052491208011	6.1144039753239	6.06709778892188
LITCHI014379	6.32809463275169	6.19153842046315	6.3412747637592	6.19441163097223	6.34769352377263	6.26439517311128	5.91942780035388	6.48106216639188	6.27338845433027	5.71471338724482	6.24220378059656	5.71471338724482
LITCHI014382	9.39451985762885	8.9599613729081	9.12915950775325	9.14470323285134	9.07850770623587	9.6035709286609	9.26269211329703	9.52437633023968	9.18244586481238	8.92624687231363	8.58826859127161	8.64540400510765
LITCHI014383	6.03679015902141	6.84265615085831	6.37135065849917	6.19441163097223	6.20657422014114	5.9750526931336	6.97050496375675	6.69667326510131	6.62568761749765	6.11581931785743	6.27818246189832	6.78811597814267
LITCHI014384	7.15628893900468	9.22939708846544	7.13735987542007	6.10698264883445	6.24556080678264	6.03334740225275	10.5692521784675	9.5733142973751	9.20507983387982	6.6821569450662	7.201051652756	6.77024319507385
LITCHI014385	7.18661809407825	7.22182025376391	6.96901778530041	6.87953477640016	7.61268229926625	7.07920786238659	6.75654743572879	7.05324545350206	6.91845830118387	7.22854749715999	6.93044986513866	7.08976006398622
LITCHI014386	10.5977625570735	10.4796445962342	10.5563873842239	10.7683535253451	11.0893608444103	10.802265941122	10.6109346846851	10.5486697666271	10.5538696568655	10.6844895834185	10.6846836178793	10.643884238299
LITCHI014387	8.08672198819888	8.30063623758716	8.33951972958406	8.13325639930599	7.98513957509822	8.14042522837307	8.38854828872363	8.45967680092076	8.3045676695772	8.37804486882767	8.25223807625742	8.19447496679932
LITCHI014388	10.4363450020531	10.3869075541611	10.4282720572557	10.3315127350491	10.4759093775076	10.3696151302511	10.2566916074221	10.5535380823982	10.3918313682999	10.3363466724623	10.328026423177	10.2508772740418
LITCHI014392	11.4990717148522	11.5854481222877	11.5164703627591	11.4709886058578	11.7092329766883	11.4686203385517	11.8747314950956	11.7586181966077	11.6420079466941	11.7109490694671	11.5554244806033	11.5293560714278
LITCHI014393	11.3227202729121	11.2190833620295	11.4296411044613	11.5360339649121	11.7888962659947	11.5385046070721	11.1259965742639	11.0935012121197	11.1364538208752	11.2889982845393	11.1000159246736	11.060531344997
LITCHI014394	11.0691530326131	11.3287271704511	10.9337488734586	10.6194138731521	10.9152287160059	11.1383654347624	10.933807638982	11.5135942807137	10.8612152810613	10.7076076853648	10.7793845564294	10.510980899258
LITCHI014395	10.4883743857072	10.3796005232607	10.3951876349867	10.1791345778282	10.3733435077832	10.120782914533	10.0396220420225	9.9808471055929	10.4459313849735	10.0767896310967	10.238652261668	10.182021941071
LITCHI014396	10.8337211725438	11.1067363648205	10.9248091676251	10.9033225904917	10.602513631422	10.8929463837388	11.3345446033982	11.1853809585434	10.9209698727065	10.9393131951085	10.8461373721198	10.8476166888451
LITCHI014397	10.7213194567303	11.8477911932992	10.6434612456434	10.1245266316428	8.77734237785683	11.7440131974402	11.0327391999687	10.7689052513702	12.4031497124146	12.2510403728616	13.5983730911674	13.6331304220499
LITCHI014398	10.0159897830661	10.1035505212396	9.88467518608236	9.82610662776289	9.96446353777079	9.62261063401596	10.0938915468064	10.1729865301582	10.2271626420526	10.002407328072	10.1930439342404	10.2143099806936
LITCHI014399	9.56191531999857	10.0186619922467	9.49798140379843	9.58772141680321	8.43319132282961	10.3044853463896	11.7422542139562	11.2711621460322	11.7433004267424	12.0057722536562	12.325245245305	12.5683409380809
LITCHI014400	11.0919284631455	11.0592247938714	11.0125072544815	10.7796289100171	10.3278694632597	11.0353957666695	10.8393118244273	11.0348666127878	11.1660957301823	11.497112090382	11.5169862653715	11.6139420473586
LITCHI014401	9.47710856845255	9.75826403238168	9.49798140379843	9.21809937974404	9.5197906986232	9.36981281230547	9.66219202345821	9.58862695442573	9.63747706480155	9.26042676901148	9.30866528652429	9.15050830081053
LITCHI014402	5.9778694379213	6.05264325471432	5.91425123595719	5.9925154785137	6.40702164545191	6.16442344664411	6.0039814360641	6.59627785803941	6.01466660283509	6.57875046180388	7.30962427476218	5.91849927455995
LITCHI014404	9.33667648176765	9.3438503512206	9.29439551416633	9.2810617619068	9.30797189786943	9.3829227950369	9.39653426683064	9.16117301066225	9.24657015106196	9.25800418104579	9.41602887558889	9.41907410243568
