gene_id	maximum_cooks_distance
LITCHI014483	0.0745398862497944
LITCHI014487	0.451267686769792
LITCHI014488	0.0600179260032479
LITCHI014489	0.0166510205784125
LITCHI014490	0.146164942953003
LITCHI014491	0.160162022398398
LITCHI014492	0.152624395403976
LITCHI014493	0.577732309777739
LITCHI014494	0.0218554946639889
LITCHI014495	0.286762112576301
LITCHI014496	0.196958625692603
LITCHI014497	0.240955105428798
LITCHI014498	0.0698269933661401
LITCHI014499	0.0822084996560641
LITCHI014500	0.213236728486072
LITCHI014501	0.172570082514874
LITCHI014503	0.360989916258137
LITCHI014504	0.315069013391998
LITCHI014505	0.110477835080632
LITCHI014507	0.277075539528764
LITCHI014508	0.681332278505119
LITCHI014509	0.244595776142448
LITCHI014512	0.261109439244868
LITCHI014513	0.107384376954317
LITCHI014515	0.125439012799074
LITCHI014516	0.137215155655525
LITCHI014517	0.0812423105742907
LITCHI014518	0.202872547522423
LITCHI014519	9.33795591121307
LITCHI014522	0.23153499938761
LITCHI014529	0.300645488456463
LITCHI014530	0.147303690744638
LITCHI014532	0.185593179488975
LITCHI014533	0.27144483598476
LITCHI014535	0.350932389421609
LITCHI014536	0.192344168977798
LITCHI014537	0.072286042698228
LITCHI014540	0.0585459634363986
LITCHI014545	0.449302982788524
LITCHI014546	0.146194074493352
LITCHI014547	0.0545076600602145
LITCHI014548	0.212919407784658
LITCHI014549	0.201893754139416
LITCHI014550	0.216246350951455
LITCHI014551	0.0346799700603293
LITCHI014552	0.178327205202191
LITCHI014554	1.23402360792204
LITCHI014555	0.0740442849249167
LITCHI014556	0.277113876847671
LITCHI014557	0.0718594645854796
LITCHI014558	0.0381488969738041
LITCHI014560	0.0703311124930431
LITCHI014561	0.684818839433708
LITCHI014562	0.0211054137671884
LITCHI014564	0.209425580060458
LITCHI014565	0.0919303649086596
LITCHI014568	0.248214473742484
LITCHI014569	0.323248549588396
LITCHI014571	0.830207208847907
LITCHI014572	0.0237695437635081
LITCHI014573	0.185866376677629
LITCHI014575	0.240480459145116
LITCHI014578	0.63919988689018
LITCHI014580	0.133645011507367
LITCHI014581	0.215184562481903
LITCHI014583	0.186711114521628
LITCHI014584	0.645695631327921
LITCHI014585	0.124988722139474
LITCHI014586	0.283144112346294
LITCHI014587	0.346156794080761
LITCHI014589	0.0685676429804757
LITCHI014590	0.12927225543972
LITCHI014592	0.0415120838479293
LITCHI014593	0.159334507453195
LITCHI014594	0.748931158331109
LITCHI014596	0.168640704682033
LITCHI014597	0.163223932343049
LITCHI014598	0.192331351183906
LITCHI014599	0.10180883179277
LITCHI014600	0.294470541825436
LITCHI014601	0.119634880251157
LITCHI014602	0.131005797546114
LITCHI014603	0.214604706923737
LITCHI014604	1.15703533210804
LITCHI014609	0.102509209139415
LITCHI014610	0.98114741281941
LITCHI014611	0.126747181490133
LITCHI014612	0.141790040827588
LITCHI014613	1.653089536876
LITCHI014615	0.110118238499034
LITCHI014616	0.0753118353727187
LITCHI014617	0.115637430666046
LITCHI014618	1.61636696797112
LITCHI014619	0.391977716135124
LITCHI014620	0.40495217853217
LITCHI014622	0.388715336880662
LITCHI014623	0.0433271721770705
LITCHI014624	0.21397991271194
LITCHI014625	0.0829911622849591
LITCHI014628	0.238119387358681
LITCHI014629	0.158479884824409
LITCHI014630	0.125164237757532
LITCHI014631	0.43795097693513
LITCHI014632	0.0291149837709204
LITCHI014635	0.0296921025442212
LITCHI014636	0.0949810990018033
LITCHI014637	0.294334354400893
LITCHI014638	0.201366108996486
LITCHI014640	0.34452169002578
LITCHI014641	0.175494304839981
LITCHI014642	0.0779534788443955
LITCHI014649	0.15369556121716
LITCHI014650	0.406770794214729
LITCHI014651	0.161068744317135
LITCHI014655	0.154171712244252
LITCHI014656	0.162118769855551
LITCHI014657	0.185169535147493
LITCHI014661	0.115994816191415
LITCHI014662	0.230564021391214
LITCHI014663	0.377154610539178
LITCHI014664	0.0294952971561937
LITCHI014667	0.512468037673744
LITCHI014677	0.657216262548057
LITCHI014680	1.38802979587198
LITCHI014688	0.101428410241175
LITCHI014689	0.0322659199862956
LITCHI014691	0.0836960128166535
LITCHI014692	0.145658811484651
LITCHI014693	0.0718315306515012
LITCHI014694	0.124863372897151
LITCHI014696	1.00515712691485
LITCHI014697	0.392160280019562
LITCHI014698	0.145358601299296
LITCHI014699	0.20074568507963
LITCHI014700	0.205489079694844
LITCHI014702	0.198529644434567
LITCHI014703	0.457714813279764
LITCHI014704	0.142891126033163
LITCHI014705	0.0570126859901111
LITCHI014706	0.773262441592218
LITCHI014707	0.0651566134779971
LITCHI014708	0.527990620020296
LITCHI014709	0.0622303547081505
LITCHI014710	0.190340147345631
LITCHI014713	0.18324867585443
LITCHI014715	0.393781875804338
LITCHI014718	0.20444987397664
LITCHI014719	0.513816785414327
LITCHI014721	0.714436430769181
LITCHI014722	0.249969166671352
LITCHI014723	0.251026716992389
LITCHI014725	0.0790316700274636
LITCHI014727	0.114915722263727
LITCHI014728	0.619691056368363
LITCHI014729	0.610329578943448
LITCHI014730	0.352116673704174
LITCHI014731	0.280061632234435
LITCHI014732	0.090815050204666
LITCHI014734	0.057521742044732
LITCHI014735	0.0356596202705987
LITCHI014736	0.476485607216455
LITCHI014737	0.183026946733965
LITCHI014738	0.180608471317159
LITCHI014739	0.283354965792858
LITCHI014740	0.359101459487984
LITCHI014741	0.190450193106286
LITCHI014742	0.107019053632163
LITCHI014743	0.217309335050624
LITCHI014744	0.0999575630980803
LITCHI014745	0.0488470465258215
LITCHI014746	0.107951955749804
LITCHI014747	0.0384104081560983
LITCHI014748	0.212878715342201
LITCHI014749	0.272506173309734
LITCHI014750	0.817977386784177
LITCHI014751	0.304084226488013
LITCHI014754	0.264489692600617
LITCHI014755	0.167974027996356
LITCHI014758	0.33121606682537
LITCHI014759	0.0940510769234517
LITCHI014760	0.0698989179395746
LITCHI014762	0.079009054464538
LITCHI014764	1.10515778500872
LITCHI014765	0.236998454494708
LITCHI014766	0.172439576883142
LITCHI014767	0.0527508832940762
LITCHI014768	0.398670704148401
LITCHI014769	0.723395174667572
LITCHI014770	0.0271485321496639
LITCHI014771	1.41276387945043
LITCHI014775	5.09449059807384
LITCHI014778	0.226319235619112
LITCHI014780	0.177970455075091
LITCHI014782	3.48073198004362
LITCHI014784	0.417370209681293
LITCHI014785	0.281771802059508
LITCHI014786	0.140610997994963
LITCHI014789	0.101020648778981
LITCHI014790	0.560650271224811
LITCHI014791	0.194992449925618
LITCHI014792	0.0890493426237924
LITCHI014793	0.0536549930422652
LITCHI014794	0.0456974983748874
LITCHI014796	0.208207360317047
LITCHI014797	0.254169428205471
LITCHI014799	0.920352079298612
LITCHI014800	0.0615415921413823
LITCHI014801	0.039808212353412
LITCHI014802	0.112581567858902
LITCHI014803	0.0855088905785409
LITCHI014804	0.213112947790173
LITCHI014805	0.088055295063995
LITCHI014806	0.316285785108683
LITCHI014807	0.231223836381626
LITCHI014808	0.439087994569986
LITCHI014811	0.116791414037454
LITCHI014813	0.0816863533821765
LITCHI014814	0.831125185098536
LITCHI014816	0.0709695684520461
LITCHI014819	0.147431011238482
LITCHI014820	0.115424517359915
LITCHI014821	0.060235345141015
LITCHI014822	0.199294620582005
LITCHI014823	0.162683512513423
LITCHI014826	0.368701745627394
LITCHI014827	0.100901935165089
LITCHI014828	0.739149333472075
LITCHI014829	0.078796622516624
LITCHI014830	0.506489210719633
LITCHI014832	0.124715566195049
LITCHI014833	0.10747913384623
LITCHI014839	0.181822001088093
LITCHI014842	0.168337265285385
LITCHI014843	0.212814929947439
LITCHI014851	0.164074144077928
LITCHI014852	0.166887605013295
LITCHI014853	0.979372175413096
LITCHI014855	0.17605588038052
LITCHI014858	0.068247691334226
LITCHI014859	0.197333587801556
LITCHI014860	0.82614989506075
LITCHI014861	0.22253029992526
LITCHI014862	0.48567297696244
LITCHI014863	0.516647921123239
LITCHI014864	0.134453333603415
LITCHI014865	1.0633026140502
LITCHI014867	0.180844900800472
LITCHI014868	0.36863907757156
LITCHI014869	0.114708527843307
LITCHI014870	0.526753478147924
LITCHI014871	0.28099037655516
LITCHI014872	0.157227953514629
LITCHI014873	0.114661388943135
LITCHI014874	0.174138729710067
LITCHI014876	0.107557076193818
LITCHI014877	0.297655739878491
LITCHI014878	0.125614806527081
LITCHI014879	0.212998499099488
LITCHI014880	0.011618802371427
LITCHI014881	0.537208781884211
LITCHI014885	0.0202145045699995
LITCHI014886	0.0335315659800576
LITCHI014887	1.6725079196866
LITCHI014888	0.317975412051393
LITCHI014889	0.0674189428865227
LITCHI014890	0.199677533562002
LITCHI014891	0.455081978291045
LITCHI014892	1.92714117459348
LITCHI014895	0.194110111781593
LITCHI014898	0.026846500843878
LITCHI014900	0.292408704745864
LITCHI014901	0.303053595148129
LITCHI014903	0.150911423102749
LITCHI014905	0.142649891119079
LITCHI014906	2.33513811704888
LITCHI014908	0.19759761625915
LITCHI014909	0.197948949762807
LITCHI014910	0.0737968209713561
LITCHI014911	0.26568384471825
LITCHI014912	0.800146292122215
LITCHI014913	0.0764239459028315
LITCHI014914	0.0733008743955825
LITCHI014915	0.235578419700163
LITCHI014917	1.04283955868544
LITCHI014918	0.575990542303463
LITCHI014919	0.311651735815487
LITCHI014920	0.357662665259062
LITCHI014921	0.319574641380802
LITCHI014922	1.6653377793066
LITCHI014923	0.0987465783770042
LITCHI014924	0.242055691999411
LITCHI014925	0.115307136206177
LITCHI014926	0.175954410629776
LITCHI014927	0.267666584744862
LITCHI014928	0.15155877319809
LITCHI014930	0.753804691183517
LITCHI014931	0.0689974564785015
LITCHI014932	0.0870850553888359
LITCHI014933	0.427034106013879
LITCHI014934	0.192969708591061
LITCHI014935	0.256836026826946
LITCHI014937	0.0606926373489019
LITCHI014938	0.0779106850002044
LITCHI014939	0.0935051624177031
LITCHI014941	0.0821731046129561
LITCHI014942	0.156782806293758
LITCHI014943	0.367941786950043
LITCHI014944	0.26874884949469
LITCHI014945	0.0884583914237695
LITCHI014946	0.363336869986284
LITCHI014947	0.103885622415619
LITCHI014948	0.0894827365034391
LITCHI014949	0.0641537587500968
LITCHI014950	0.0345948849093494
LITCHI014951	0.282587776262115
LITCHI014952	0.178200361479079
LITCHI014953	1.44772988460484
LITCHI014954	0.89609018412148
LITCHI014955	0.379019097751809
LITCHI014957	0.0950233122514095
LITCHI014958	0.164746974683481
LITCHI014959	0.162811365959234
LITCHI014961	0.0598109568067527
LITCHI014966	0.449121518219713
LITCHI014967	0.410063882484493
LITCHI014969	0.195027195979945
LITCHI014970	0.111160101013323
LITCHI014971	0.0843650803892708
LITCHI014972	0.0778749013713475
LITCHI014973	0.0908336836083896
LITCHI014974	0.496401783899088
LITCHI014975	0.24212822455559
LITCHI014976	0.161606671630978
LITCHI014978	0.784347593331548
LITCHI014980	0.237203560164219
LITCHI014981	0.178952757221136
LITCHI014983	0.0955174718775498
LITCHI014984	0.281348378635769
LITCHI014985	0.272728386934134
LITCHI014986	0.357159531760945
LITCHI014987	0.504230524386651
LITCHI014989	0.244959954520993
LITCHI014991	0.183711370241075
LITCHI014992	0.133518868575818
LITCHI014993	0.294701411698806
LITCHI014994	0.416444915609365
LITCHI014995	0.172809104302373
LITCHI014996	0.387979579045254
LITCHI014999	0.595249334041686
LITCHI015000	0.191686956172826
LITCHI015001	0.123055654236623
LITCHI015002	0.0373324997385993
LITCHI015003	0.181918410128309
LITCHI015004	1.17896119288289
LITCHI015005	0.228133142102175
LITCHI015008	0.0730912164399948
LITCHI015009	0.0997303980232607
LITCHI015010	0.165711130458078
LITCHI015011	0.608705849634525
LITCHI015012	0.377940370028872
LITCHI015013	1.37173355159998
LITCHI015014	0.193792981487437
LITCHI015016	0.221112813855326
LITCHI015017	0.347818024197647
LITCHI015018	0.127168301638613
LITCHI015019	0.655846164470204
LITCHI015020	0.0429682170110998
LITCHI015021	0.0453348599474809
LITCHI015022	0.141610089547303
LITCHI015023	0.0721817445553364
LITCHI015025	0.466718506071727
LITCHI015026	0.301346287596952
LITCHI015027	0.116825613907255
LITCHI015028	0.310713530377519
LITCHI015029	0.164918057126014
LITCHI015030	0.0326207388795417
LITCHI015031	0.0767314136636488
LITCHI015037	0.0467328477726914
LITCHI015040	0.0650143230163403
LITCHI015042	1.24010980363226
LITCHI015046	0.151954341275476
LITCHI015048	0.162308809401094
LITCHI015049	0.835036875998957
LITCHI015050	0.116616266310775
LITCHI015053	0.584219890139614
LITCHI015059	0.358233399390276
LITCHI015061	0.057870667545198
LITCHI015062	0.869775733200818
LITCHI015064	0.250108293473699
LITCHI015065	0.202466581317321
LITCHI015066	0.20247228254074
LITCHI015068	0.097490901934899
LITCHI015070	0.115765130898033
LITCHI015071	0.18815198453399
LITCHI015072	0.0517408973572713
LITCHI015073	0.158616843048818
LITCHI015074	0.118371125097586
LITCHI015075	0.130610351320263
LITCHI015076	0.222040130778325
LITCHI015079	0.0471662966568416
LITCHI015080	0.169313289916641
LITCHI015081	0.0387448134130744
LITCHI015082	0.816199323505117
LITCHI015083	0.205522009151965
LITCHI015084	0.093387129756613
LITCHI015085	0.165682411211345
LITCHI015086	0.124169620829164
LITCHI015092	0.103258802560816
LITCHI015094	0.128415454188266
LITCHI015095	0.342221909720241
LITCHI015096	0.0864828787578495
LITCHI015099	0.117438425337556
LITCHI015100	0.109389599732852
LITCHI015101	0.147196714785847
LITCHI015102	0.487955163353445
LITCHI015103	0.0969261501343497
LITCHI015104	0.0275550171034507
LITCHI015105	0.128061326641755
LITCHI015108	0.132436855206116
LITCHI015111	0.277305562011382
LITCHI015112	0.0399909944893809
LITCHI015113	0.363302088375729
LITCHI015114	0.197648102837124
LITCHI015117	0.24939004270994
LITCHI015118	0.0450555302420115
LITCHI015119	0.110076117031793
LITCHI015120	0.789670581918774
LITCHI015121	0.859979029383754
LITCHI015122	0.0658381315749168
LITCHI015123	0.0854197879610625
LITCHI015124	0.678103967512137
LITCHI015126	0.137173862060936
LITCHI015133	0.045644112339296
LITCHI015134	0.164163907001697
LITCHI015135	0.0488506122915032
LITCHI015136	0.75841961651859
LITCHI015138	0.3196347092549
LITCHI015141	0.390864334356795
LITCHI015142	0.57347776987904
LITCHI015143	0.862523560877421
LITCHI015146	0.31382795669674
LITCHI015147	1.77737302885743
LITCHI015148	1.08418874384068
LITCHI015150	0.12114929893358
LITCHI015152	0.454352295784601
LITCHI015153	0.662507542608568
LITCHI015154	1.09303896881829
LITCHI015161	0.146808037312852
LITCHI015163	0.0392453813587212
LITCHI015164	0.220148539293344
LITCHI015166	0.165788641595488
LITCHI015167	0.136838716583398
LITCHI015171	0.426125705919676
LITCHI015172	0.0909591209338269
LITCHI015174	0.561984417614654
LITCHI015176	1.41829584222808
LITCHI015177	0.0927947403153759
LITCHI015178	0.234948956445295
LITCHI015179	0.0987626162208438
LITCHI015180	0.320548828574289
LITCHI015181	0.0429673304549053
LITCHI015182	0.514606371436958
LITCHI015190	0.038965235444912
LITCHI015191	0.242701008190869
LITCHI015192	0.542439047690386
LITCHI015193	0.309456719732404
LITCHI015197	0.096737783398314
LITCHI015198	0.0609199756086137
LITCHI015199	0.173810846676983
LITCHI015203	0.130222789942162
LITCHI015206	0.410675245915129
LITCHI015207	0.0419380134478337
LITCHI015208	0.172713382540995
LITCHI015213	0.868875064117324
LITCHI015216	0.3007179742782
LITCHI015217	0.24098978336922
LITCHI015218	0.125519122728619
LITCHI015222	0.0551238899248895
LITCHI015223	0.830369242522312
LITCHI015224	0.134304372471125
LITCHI015225	0.408065145828154
LITCHI015226	0.0974664829563472
LITCHI015227	0.14795750044016
LITCHI015228	0.0698568915798942
LITCHI015229	0.026098609334422
LITCHI015230	0.197470141425484
LITCHI015231	0.269470378072848
LITCHI015232	0.105837870969549
LITCHI015235	0.0322614241576478
LITCHI015236	0.240780894234652
LITCHI015238	0.221370361664601
LITCHI015239	0.250802260037571
LITCHI015241	0.671531364565488
LITCHI015243	0.130968043296439
LITCHI015251	0.504016591846445
LITCHI015255	0.988977741546021
LITCHI015257	0.115098326564679
LITCHI015258	0.118973612421237
LITCHI015259	0.0923255546007983
LITCHI015260	0.0525747673422173
LITCHI015263	0.160049342469801
LITCHI015264	0.251694859920601
LITCHI015265	1.38850325508432
LITCHI015267	0.159286662836761
LITCHI015268	0.0154761503220569
LITCHI015269	1.06139675825253
LITCHI015272	0.066245035644728
LITCHI015273	0.3283732984387
LITCHI015275	0.620244315991488
LITCHI015276	0.486650140956489
LITCHI015277	0.383885291667805
LITCHI015278	0.283412464875239
LITCHI015280	0.170594825722081
LITCHI015283	0.622345369501962
LITCHI015284	0.137640844185505
LITCHI015285	0.177443741583244
LITCHI015286	0.218343428698671
LITCHI015288	0.129822984936102
LITCHI015291	0.047587359143024
LITCHI015292	0.123220176816039
LITCHI015293	0.21022609212303
LITCHI015294	0.0439835983963322
LITCHI015295	0.196648012453832
LITCHI015296	0.103469005664272
LITCHI015297	0.147660933740532
LITCHI015298	0.142105047473895
LITCHI015299	0.183769192012755
LITCHI015300	0.283176677913398
LITCHI015301	0.48050169035683
LITCHI015302	0.211110186356086
LITCHI015303	0.119527541635797
LITCHI015304	0.204598355148146
LITCHI015305	0.526756032839313
LITCHI015306	0.220928906956019
LITCHI015307	0.0832745144493184
LITCHI015308	0.369618454327823
LITCHI015309	0.976222244428998
LITCHI015314	0.151588239708315
LITCHI015315	0.194065734853867
LITCHI015316	11.4623823268614
LITCHI015317	0.076241497018296
LITCHI015318	0.175141928777848
LITCHI015319	1.02854161564844
LITCHI015320	0.438249776466196
LITCHI015321	8.16708380185056
LITCHI015323	0.314709894747687
LITCHI015324	0.644946009919965
LITCHI015325	0.196634228564651
LITCHI015326	0.254870422452747
LITCHI015328	0.111292652582764
LITCHI015330	0.175117365216668
LITCHI015331	0.281982571759678
LITCHI015332	0.317780241814956
LITCHI015333	0.163059993676461
LITCHI015336	0.0786565964184325
LITCHI015337	0.160477833385267
LITCHI015339	0.0827687610435508
LITCHI015341	0.251978834257342
LITCHI015343	0.0484157705853588
LITCHI015344	0.257245737181569
LITCHI015346	0.691277465570508
LITCHI015348	0.249500642932534
LITCHI015351	0.402696820423961
LITCHI015352	1.95810400254144
LITCHI015353	0.653850448533392
LITCHI015354	0.577317564067283
LITCHI015355	0.205083534430901
LITCHI015359	0.136358820738812
LITCHI015360	0.585525994871398
LITCHI015361	0.151938921001997
LITCHI015362	0.111132408242279
LITCHI015363	0.0342692749629504
LITCHI015364	0.573779798179616
LITCHI015365	0.323295407563627
LITCHI015366	0.300707942412399
LITCHI015367	0.0807482034255716
LITCHI015368	0.156129989111986
LITCHI015369	0.549493884431805
LITCHI015371	3.67531280671436
LITCHI015374	0.251210506497652
LITCHI015376	0.295457452487693
LITCHI015377	0.395442912434796
LITCHI015380	0.16709151181931
LITCHI015381	0.179019996928892
LITCHI015382	0.0397518340454485
LITCHI015384	0.298810171254277
LITCHI015390	0.152884408572412
LITCHI015391	0.32975860478442
LITCHI015394	0.617984293612764
LITCHI015395	0.170993694000193
LITCHI015396	1.93366611709745
LITCHI015397	0.112943359239784
LITCHI015398	0.198874510589379
LITCHI015399	0.143540113549211
LITCHI015400	0.104374450298025
LITCHI015403	0.243323740487916
LITCHI015405	0.109747444631496
LITCHI015406	0.0892482115218084
LITCHI015407	0.0405821884552933
LITCHI015408	0.465635221688575
LITCHI015411	0.234877249745574
LITCHI015412	0.131434819722304
LITCHI015413	0.197286604463159
LITCHI015414	0.27159067107487
LITCHI015415	0.0779500329340382
LITCHI015416	0.215256077601732
LITCHI015417	0.332359526265959
LITCHI015420	0.469593867096025
LITCHI015421	0.353964516442731
LITCHI015422	0.222795795863879
LITCHI015425	0.364370678303973
LITCHI015426	0.113241081106573
LITCHI015427	0.199498510191267
LITCHI015428	0.262986502879226
LITCHI015432	0.249721632381232
LITCHI015433	0.773010985544441
LITCHI015434	0.248992755045553
LITCHI015435	0.110066133086695
LITCHI015438	0.574882779370967
LITCHI015439	0.197462052406392
LITCHI015450	0.269143681389958
LITCHI015457	0.169797023471233
LITCHI015458	0.092348379504489
LITCHI015459	0.0593995887171629
LITCHI015460	0.324343665957622
LITCHI015461	0.0859256916385352
LITCHI015462	0.132411976905546
LITCHI015463	0.1222223085045
LITCHI015464	0.165862719420436
LITCHI015465	0.25984991239209
LITCHI015466	0.0603259419470183
LITCHI015467	0.138671390527103
LITCHI015468	0.03498907889219
LITCHI015471	0.198381889288565
LITCHI015473	0.183407969893125
LITCHI015474	0.197826103605383
LITCHI015475	0.0852677003919782
LITCHI015476	0.0431006520447106
LITCHI015477	0.263375678189934
LITCHI015478	0.15632606066877
LITCHI015479	0.694646056309845
LITCHI015480	0.143718361577905
LITCHI015481	0.108533651674729
LITCHI015483	0.491204842407264
LITCHI015487	0.22111512651937
LITCHI015488	0.100404880920502
LITCHI015490	0.689780604033846
LITCHI015492	0.0916855947242151
LITCHI015493	0.398375796009746
LITCHI015495	0.18996509509456
LITCHI015498	0.439164340148388
LITCHI015499	0.17407781741388
LITCHI015500	0.536069527686322
LITCHI015503	1.68320433294974
LITCHI015505	2.15885737047219
LITCHI015507	0.35318510106727
LITCHI015508	0.321564862458386
LITCHI015509	0.0323686468741993
LITCHI015510	0.13384353930266
LITCHI015511	0.108345367483582
LITCHI015513	0.142404353668502
LITCHI015514	0.561331566136005
LITCHI015515	0.16636161891048
LITCHI015517	0.302556308758755
LITCHI015518	0.0851311009382054
LITCHI015520	0.380777816587772
LITCHI015521	0.0777330652292916
LITCHI015522	0.0156198976102625
LITCHI015523	0.132394212134602
LITCHI015524	0.769631865260893
LITCHI015525	1.13104343806945
LITCHI015528	0.0505748859573277
LITCHI015530	0.594621745836916
LITCHI015531	0.165259084356877
