gene_id	baseMean	lrt_model_log2fc	lrt_lfc_se	stat	lrt_p	lrt_q
LITCHI014440	73.1328971581352	-0.606053351131047	0.386519629253576	2.45731087851033	0.116978897951159	0.467557307288949
LITCHI014441	571.24041203687	0.180643670377102	0.153340927438896	1.38762587732901	0.238806441570996	0.617703884856738
LITCHI014442	2617.70509509719	0.391768596538391	0.22722861343363	2.97061924880427	0.0847893920641452	0.416135721526326
LITCHI014443	293.843295305953	-0.432186289446034	0.385885036110428	1.25298960815428	0.262982245593714	0.643460986845786
LITCHI014444	171.448132789141	-0.728270228244659	0.883127353600331	0.67861136718173	0.410065305286003	0.752026134919973
LITCHI014445	1083.84206948754	-0.0962612156998557	0.186596521435322	0.266117389752651	0.605948232481441	0.859609205559321
LITCHI014447	461.779516889003	0.254009760070032	0.207724340169122	1.49457046181168	0.221508678749999	0.600646528837502
LITCHI014449	66.1694449239916	-0.783535282264531	0.473112336575424	2.73943387977418	0.0978994440057081	0.438289096799523
LITCHI014450	11.0762829806786	0.176518188468307	0.958189884429249	0.033853232013854	0.854019355758793	0.957141577678947
LITCHI014452	107.580769855274	-0.744385889615043	0.435874835622161	2.91447295407797	0.0877880895623548	0.421699456902171
LITCHI014453	34.8967683057911	0.125275228968245	0.660244064244333	0.036065569566432	0.849380148339309	0.955555981038928
LITCHI014454	925.232885548652	0.230806471846426	0.158427000890392	2.12265377183189	0.145134875178103	0.510083799450532
LITCHI014457	56.0689009684972	0.333668056355434	0.538172625137107	0.384470316002748	0.535220455591215	0.827181120909486
LITCHI014458	1692.1695901026	-1.42228479593874	0.846496145058427	2.79544298909181	0.0945326376797624	0.432820141201549
LITCHI014459	243.808165826559	-0.310840543013472	0.336712686558019	0.852200981796784	0.355930435504668	0.712961814703008
LITCHI014461	922.724623703975	-0.294093408935146	0.174633519560622	2.83574452166056	0.0921880657401704	0.429056232244522
LITCHI014463	409.885288003944	0.000828920595190366	0.206832481728098	1.60680115754985e-05	0.996801694341672	0.998756078254824
LITCHI014464	291.820969504048	-1.72060431142266	1.07084127493983	2.54559929261063	0.110601937503236	0.457002693317134
LITCHI014465	593.468996813619	-0.604468426250195	0.49134577558173	1.5112291145073	0.218951630168063	0.597462033204882
LITCHI014466	1082.74619785997	-0.213429656333547	0.127407909594253	2.80622503812785	0.0938990956864733	0.431647261376708
LITCHI014467	35.2291881562387	1.05115785928962	0.718206097690213	2.1373672853465	0.143748399612254	0.508066716490335
LITCHI014468	3253.37151964189	0.156871115627259	0.166610467778703	0.886462659492906	0.346437697189729	0.70701941875045
LITCHI014469	269.84647242971	-1.36276545683568	0.55802119594687	5.91959712471726	0.014973381970056	0.204781959150975
LITCHI014471	14.1282257094501	-1.84561811331106	1.10959700593682	2.73014173205272	0.0984705458466473	0.439528834247568
LITCHI014472	1696.22239336171	-0.886604212756032	0.355733032106151	6.18852215877729	0.0128581520721383	0.19419074151159
LITCHI014474	1420.8834199277	0.318964943463054	0.261498481738628	1.48730190330477	0.222635557094031	0.601119720170359
LITCHI014476	264.822009392367	0.0756969346353523	0.235938431316491	0.102901626903744	0.748374968600113	0.920556127557515
LITCHI014478	239.193865266234	-0.364481143550607	0.327178857901073	1.24098141611756	0.265281994813624	0.645876410644
LITCHI014479	1227.97421510385	0.169664544089936	0.184886652716537	0.841946188847857	0.358840752453268	0.714265373267868
LITCHI014480	680.154463912961	-1.01836067537996	0.198601413350813	26.2052075439824	3.06993542637364e-07	0.00027340366144284
LITCHI014482	865.64527113319	-0.477262606080001	0.20093968227437	5.63568552215088	0.0175984624677955	0.220491045545285
LITCHI014483	42.2592024975564	0.514874578834917	0.846795297139008	0.369075275752678	0.543508754004625	0.830801481175864
LITCHI014487	143.123437611421	-0.623130488071179	0.385698574198642	2.60478767005448	0.106541426087314	0.452204637135852
LITCHI014488	4019.31598102616	-0.355906231747812	0.168849481202151	4.44048051054457	0.0350963682425021	0.292834271023325
LITCHI014489	809.925275973951	0.110428566656182	0.118398033749028	0.869870380357128	0.350991195330499	0.710126292082151
LITCHI014490	78.0062768466049	-0.426083192369701	0.446419097711691	0.910832277480011	0.339893687426594	0.70243732086408
LITCHI014491	81.6253804087721	-0.605144274997557	0.52218509741951	1.34136990226253	0.246792527626322	0.626485731030526
LITCHI014492	59.7794867261464	-0.386772836243145	0.432986630226158	0.797866331745624	0.371732067840924	0.723527950271412
LITCHI014493	18.3015430941118	-0.891060097687257	0.837439337853774	1.13304880478051	0.287125956456876	0.662926172322957
LITCHI014494	1520.66292904959	-0.066769660467113	0.124034319003085	0.28981235235878	0.59034080437633	0.852852969386349
LITCHI014495	259.565408320651	0.605813026785336	0.252690980515764	5.74115455705963	0.0165718957693534	0.213517593336316
LITCHI014496	87.0225299234959	0.335502582765571	0.746712255722149	0.201871793399533	0.653214211586527	0.881925569491406
