gene_id	baseMean	log2fc	lfc_se	stat	p	q	contrast
LITCHI014225	1194.07399953781	-0.129177078353043	0.11323432159624	-1.14079438576627	0.253955497484023	0.564397618985996	infection_in_Guiwei
LITCHI014226	391.771757277556	0.622384643176338	0.339993093745707	1.83058025185018	0.0671632183706347	0.280737055291701	infection_in_Guiwei
LITCHI014227	793.24727027422	-0.248467281863408	0.114347894568027	-2.1729064868404	0.0297873561566445	0.174410342849539	infection_in_Guiwei
LITCHI014229	46.1734356918692	0.190129964623118	0.550983221743635	0.345073964360358	0.730038766086209	0.897528069840142	infection_in_Guiwei
LITCHI014230	127.14094248051	0.211353805207861	0.617071777363356	0.342510892510658	0.731966448133748	0.898450841113228	infection_in_Guiwei
LITCHI014231	319.023060735075	-0.144774236030379	0.17040033017876	-0.849612414943688	0.395540607314947	0.69145976654919	infection_in_Guiwei
LITCHI014232	117.658044582807	-2.22862430667929	0.416696720140967	-5.34831257113171	8.87780479324039e-08	1.40348710735414e-05	infection_in_Guiwei
LITCHI014233	58.5889296223873	-2.52739952185624	0.642786384445644	-3.93194315096755	8.42619944908551e-05	0.003137558089385	infection_in_Guiwei
LITCHI014234	818.98170721832	-0.00371951217791143	0.100617003557191	-0.0369670338651783	0.970511290929421	0.9960200586965	infection_in_Guiwei
LITCHI014235	585.241847836603	-0.0303041059040761	0.148684297649354	-0.203815106121987	0.83849798764275	0.944986488204954	infection_in_Guiwei
LITCHI014236	210.72336990869	-0.0558789722758688	0.177664027136673	-0.314520464139217	0.753125776353005	0.908413294534097	infection_in_Guiwei
LITCHI014237	223.869984907507	-0.23720693485685	0.209316440980733	-1.13324559573744	0.25711113140692	0.566454333810056	infection_in_Guiwei
LITCHI014238	37.8354725863276	-0.112844607336323	0.304258350413891	-0.370884175184733	0.710723802275652	0.888482707105277	infection_in_Guiwei
LITCHI014241	26.402388506826	0.537869673831474	0.379214628420415	1.41837796730554	0.156080444648008	0.442934069786999	infection_in_Guiwei
LITCHI014242	440.492313178915	-0.00597850659153882	0.14556283298451	-0.0410716559231505	0.967238770826556	0.99476161732281	infection_in_Guiwei
LITCHI014243	343.759142396237	-0.154428633306569	0.21038809930716	-0.734017911731347	0.462937821533824	0.74413705379228	infection_in_Guiwei
LITCHI014247	668.395425347117	0.115417143898112	0.147666371282354	0.781607504104116	0.434445275437862	0.722432236997928	infection_in_Guiwei
LITCHI014249	1234.67379657584	-0.098186006137391	0.110599230077542	-0.887763920856878	0.374667754038713	0.675952354544699	infection_in_Guiwei
LITCHI014252	4676.77870291541	0.132425357601058	0.205034132726918	0.645869816112199	0.518363668799102	0.781423485525897	infection_in_Guiwei
LITCHI014253	1693.65784145839	0.26048745314868	0.214586493222881	1.21390423617261	0.224784295090853	0.535063118869094	infection_in_Guiwei
LITCHI014254	557.467035204943	0.508621600892506	0.179438153534451	2.83452315393368	0.00458941320727558	0.0549155464249204	infection_in_Guiwei
LITCHI014255	2906.9882240202	0.189681702372604	0.146066087440525	1.2986019253089	0.194080576908644	0.497194616279201	infection_in_Guiwei
LITCHI014256	541.082615875254	-0.339565199615121	0.159674307169433	-2.12661138560508	0.0334523857060423	0.18767502598211	infection_in_Guiwei
LITCHI014258	22.5000272841344	2.30434644720535	0.675856614724531	3.40951970728964	0.000650773759015855	0.0143310257577161	infection_in_Guiwei
LITCHI014259	147.760038473527	-0.766690879480585	0.373892200546657	-2.05056665627052	0.0403091663128974	0.208738146192887	infection_in_Guiwei
LITCHI014263	4.78788267483444	-1.87324972575609	1.68604671658264	-1.11103073677156	0.266555119253489	0.576227270026025	infection_in_Guiwei
LITCHI014268	600.188035525272	0.395659690011767	0.299353266651787	1.32171495717134	0.186263086111421	0.486812595354378	infection_in_Guiwei
LITCHI014269	206.263031419301	-0.189293535005725	0.152494347755664	-1.24131508997975	0.214489372347562	0.521416282725913	infection_in_Guiwei
LITCHI014272	2262.04479756173	0.742603542749141	0.400713514450743	1.85320313882357	0.0638532479621431	0.272204135102463	infection_in_Guiwei
LITCHI014275	402.158434521224	0.0827125394615442	0.155696450996868	0.531242291856786	0.595250889529021	0.825051931491325	infection_in_Guiwei
LITCHI014276	606.525003176744	-0.0642844829482136	0.116984077895936	-0.549514806667948	0.582652206114342	0.818736244247246	infection_in_Guiwei
LITCHI014277	112.033919443436	0.0659599635550153	0.21551194548473	0.306061751735654	0.759557629057497	0.910916374554276	infection_in_Guiwei
LITCHI014278	1951.40991081761	-0.0825472504501355	0.141897884326522	-0.581737006453075	0.560743840766218	0.80737978405769	infection_in_Guiwei
LITCHI014279	179.849732363518	-0.74426556004091	0.308460488361665	-2.41283920671315	0.0158288008888125	0.118335652934625	infection_in_Guiwei
LITCHI014282	15.8817877524547	-0.433568744132937	0.546731469073926	-0.793019551018953	0.427766432006339	0.717791510899795	infection_in_Guiwei
LITCHI014283	827.341067885172	-0.145447217584126	0.0958512967979998	-1.51742566290623	0.129159248710884	0.400958031642271	infection_in_Guiwei
LITCHI014285	896.68927581715	0.311511327677271	0.19390596935148	1.60650715766577	0.108162523547132	0.364630044491207	infection_in_Guiwei
LITCHI014286	255.71716136896	-3.13746980834124	0.997940989967369	-3.14394321897113	0.00166687779641824	0.027990016192878	infection_in_Guiwei
LITCHI014287	470.240539575813	-0.203281311175484	0.247325522766876	-0.821918049141629	0.411123539776719	0.704653788537532	infection_in_Guiwei
LITCHI014288	337.340468591187	-0.313307950349877	0.178475344069872	-1.7554690928469	0.0791791028086946	0.310183591588237	infection_in_Guiwei
LITCHI014289	1463.69266610711	-0.294245706519007	0.251268104817129	-1.1710428059827	0.241581571447583	0.5532391540217	infection_in_Guiwei
LITCHI014290	590.633554521185	-0.424242123766323	0.805346697708953	-0.526781974736105	0.598345001677597	0.826751836546069	infection_in_Guiwei
LITCHI014291	180.26807750101	-0.603436735602177	0.434432994390778	-1.38902142193044	0.164826236082387	0.455844995110513	infection_in_Guiwei
LITCHI014293	2032.79854066952	-0.0792968579990781	0.215933015309818	-0.367228966285235	0.713448234467124	0.88940895750822	infection_in_Guiwei
LITCHI014294	2619.90484388928	0.177889687369383	0.268599324375747	0.662286428987925	0.507787672541525	0.774365249201627	infection_in_Guiwei
LITCHI014295	99.7991287304298	-1.30532715445583	0.381981701207908	-3.41725048694244	0.000632570488850682	0.0140254653998877	infection_in_Guiwei
LITCHI014298	28.3891003960264	1.28413810536388	0.584268390241879	2.19785654471615	0.027959330447251	0.16794862351526	infection_in_Guiwei
LITCHI014299	2296.1255545323	-0.785904873164992	0.363412390808269	-2.16257038296645	0.0305742382569416	0.177720338488724	infection_in_Guiwei
LITCHI014300	487.020879438205	-0.498796590869155	0.264331526442579	-1.88701135116968	0.0591587989111668	0.260671390171683	infection_in_Guiwei
LITCHI014301	753.963921291441	-0.0488639106713447	0.219660320359237	-0.222452150627076	0.823961918311574	0.939842258325693	infection_in_Guiwei
LITCHI014303	1766.48180824516	0.238092176160966	0.206977676063694	1.15032780679061	0.250008882107639	0.561852141883384	infection_in_Guiwei
LITCHI014304	28.044651339534	-0.413039141923692	0.375229149459608	-1.10076507253911	0.270998916717852	0.581181640628502	infection_in_Guiwei
LITCHI014313	1315.35626309228	0.0975172532028211	0.123335607535085	0.790665851912073	0.429139008063527	0.718356762253753	infection_in_Guiwei
LITCHI014314	2749.78065057324	-0.00875038165358938	0.110006483425034	-0.079544235768181	0.936599748000515	0.984259282594662	infection_in_Guiwei
LITCHI014315	867.009870183565	-0.775128436603792	0.367996373321155	-2.10634803166206	0.0351741319357304	0.193482601270234	infection_in_Guiwei
LITCHI014316	1598.67370917717	-0.249782387891706	0.140521923887591	-1.77753322030743	0.0754805500785975	0.301132395625426	infection_in_Guiwei
LITCHI014317	2341.26749251755	-0.0140806490488857	0.198346341538721	-0.0709902130770428	0.943405544672303	0.986661436475739	infection_in_Guiwei
LITCHI014318	1295.08811885965	0.221485301364381	0.287911376160797	0.769282910310161	0.441725380188151	0.729067862203503	infection_in_Guiwei
LITCHI014319	401.615783454105	-0.330839030898586	0.199676870002427	-1.65687207984863	0.0975453402402113	0.346568452580104	infection_in_Guiwei
LITCHI014320	1118.35922991898	-0.122108496623437	0.13231594927922	-0.922855462917457	0.356082532855758	0.661145020973293	infection_in_Guiwei
LITCHI014323	666.331063203217	-0.038452299776855	0.127783815617236	-0.300916822612615	0.763477921938676	0.913196050445811	infection_in_Guiwei
LITCHI014326	48.2629435882918	-0.2010752290473	0.400753282639487	-0.501743186538498	0.615848181751583	0.836897609487702	infection_in_Guiwei
LITCHI014327	787.339682665182	0.176119883591225	0.163802160565927	1.07519878237711	0.282285740471577	0.592754946035266	infection_in_Guiwei
LITCHI014328	1639.90009346784	0.0568810381235675	0.292957338543865	0.194161506266725	0.846049422804887	0.9487774908806	infection_in_Guiwei
LITCHI014329	133.903044851202	-0.252043812788346	0.37616095731733	-0.670042458913993	0.502830724110113	0.771464685996619	infection_in_Guiwei
LITCHI014330	658.770578344498	-0.136961042798214	0.291560182025449	-0.469752220096568	0.638532054384825	0.850072789076075	infection_in_Guiwei
LITCHI014332	45.3619899907581	0.466965881134825	0.549807143839835	0.849326689125119	0.395699533851494	0.691567269076245	infection_in_Guiwei
LITCHI014333	3209.2965421341	0.00181503534563402	0.202012215583785	0.00898478015494674	0.992831279082979	0.999913676853226	infection_in_Guiwei
LITCHI014335	1583.63188529038	0.0695940753009319	0.1432834647184	0.485709048407697	0.627173467348612	0.844322076474229	infection_in_Guiwei
LITCHI014336	915.096640123576	-0.0248676678178728	0.165347714030292	-0.150396199691741	0.880452039377362	0.962619651304714	infection_in_Guiwei
LITCHI014338	187.761707868365	0.0819845028496478	0.216639594774335	0.37843729783121	0.705105765113303	0.885412486935834	infection_in_Guiwei
LITCHI014339	478.516456405335	-0.224470664762652	0.18606676770044	-1.20639847478858	0.227663883862141	0.53835877680887	infection_in_Guiwei
LITCHI014341	1095.21635035135	0.333533624114387	0.135935189527473	2.45362238632829	0.0141425405113667	0.111369882023881	infection_in_Guiwei
LITCHI014342	9.38450618092573	-0.456095338553405	0.746469616757052	-0.611003218771122	0.541197449410779	0.795351564160053	infection_in_Guiwei
LITCHI014343	9.01373864009688	0.0841480871139406	0.713406663794403	0.117952482622438	0.906105308334509	0.972953654015381	infection_in_Guiwei
LITCHI014344	73.7091921024419	-0.225404505448984	0.293047471537695	-0.769174032678831	0.441790003617581	0.729067862203503	infection_in_Guiwei
LITCHI014345	3089.0379856783	0.548068281422814	0.22225297584979	2.46596599810311	0.0136644304692182	0.10889543052211	infection_in_Guiwei
LITCHI014346	1388.63213518104	0.0322703257634373	0.130478903565477	0.247322171489917	0.804658901303508	0.930994437444507	infection_in_Guiwei
LITCHI014347	462.402631426403	0.256055604008841	0.135476017670423	1.89004377610033	0.0587521056118687	0.259585251902474	infection_in_Guiwei
LITCHI014348	587.924798066914	0.122632000874087	0.227140069098996	0.53989593892674	0.589268798710247	0.822033990309258	infection_in_Guiwei
LITCHI014349	70.5914613690706	0.0865376472246641	0.302688277105247	0.28589692356858	0.774957070086617	0.918232694463287	infection_in_Guiwei
LITCHI014352	368.257828031823	0.200980825593185	0.152799347694543	1.31532515436493	0.188400647717921	0.489606150849502	infection_in_Guiwei
LITCHI014355	28.6147947405681	0.0434152141294052	0.354915184461638	0.12232560349668	0.90264115560489	0.971218308473721	infection_in_Guiwei
LITCHI014356	160.334984191298	0.390765505281196	0.326020697586849	1.19859109612849	0.230686982045808	0.541621391678428	infection_in_Guiwei
LITCHI014359	17.5231543157601	-0.923000906880683	0.990465204161142	-0.931886252038914	0.351395313257378	0.656818404911056	infection_in_Guiwei
LITCHI014360	15.7068955586609	0.956363783399465	1.74388858455425	0.548408764109158	0.583411259986052	0.819092559597746	infection_in_Guiwei
LITCHI014361	127.285775253953	0.139156618396717	0.225264614354948	0.61774734924611	0.53674189482158	0.793528702576276	infection_in_Guiwei
LITCHI014362	949.866290073175	0.078164578321549	0.105985903147051	0.737499761766421	0.460818488029411	0.743434456129752	infection_in_Guiwei
LITCHI014363	800.571664662633	0.0712649642604276	0.1983759023854	0.359242042019679	0.719414027903538	0.892202585794419	infection_in_Guiwei
LITCHI014364	7432.25089866142	0.14438811378261	0.19192599722788	0.752311390161348	0.451863819724514	0.73713066544413	infection_in_Guiwei
LITCHI014365	695.547093946288	-0.2408975930718	0.217844323734828	-1.10582451239369	0.268802483113528	0.578491683946182	infection_in_Guiwei
LITCHI014369	407.253382532713	-0.328988600236048	0.23602338578265	-1.39388136961567	0.163353431078105	0.454142138647435	infection_in_Guiwei
LITCHI014370	1705.50626079495	-0.4352047311185	0.246638674551328	-1.76454374769164	0.0776404766849328	0.306791113419736	infection_in_Guiwei
LITCHI014372	823.636686131215	-0.0441099645285259	0.104603338631266	-0.421687922256635	0.673252821267685	0.869225224722802	infection_in_Guiwei
LITCHI014373	17.7178359520416	-0.666556279777774	0.606804679049396	-1.09846924849357	0.271999638561994	0.582107965203388	infection_in_Guiwei
LITCHI014374	599.342900115993	0.0155111970750802	0.146897836555856	0.105591732586084	0.915906284519737	0.977208353430605	infection_in_Guiwei
LITCHI014375	5.72617687064602	-1.46566439624929	1.00053981609474	-1.46487363388496	0.142955397500375	0.424133003416966	infection_in_Guiwei
LITCHI014376	4558.67948767212	0.606400923965759	0.187623754492321	3.23200506037511	0.0012292487920423	0.0226717341135613	infection_in_Guiwei
LITCHI014378	8.29521956922307	-0.281134593275385	0.974076422417191	-0.288616567248126	0.7728748159691	0.917718050593499	infection_in_Guiwei
LITCHI014379	6.72004264240565	0.0976381873542914	1.04114693492395	0.0937794504110254	0.925284355929636	0.980598979773229	infection_in_Guiwei
LITCHI014382	468.287354975519	-0.146797309975842	0.220214949033268	-0.666609195335167	0.505021794001694	0.773066608201937	infection_in_Guiwei
LITCHI014383	16.0948891086221	1.79937577573194	0.936733464908839	1.92090476441669	0.0547437150106194	0.250474130670818	infection_in_Guiwei
LITCHI014384	275.576339272701	5.49582485427124	0.963104748498148	5.70636253516697	1.15416036737444e-08	2.60961027251116e-06	infection_in_Guiwei
LITCHI014385	52.1868610617016	-0.213927793770652	0.406700216979061	-0.526008555785123	0.598882262416533	0.827182974734875	infection_in_Guiwei
LITCHI014386	1534.07387030179	-0.370432341556085	0.108756040037319	-3.40608522918795	0.000659016024882367	0.0144797362755227	infection_in_Guiwei
LITCHI014387	209.194675683586	0.225777423998492	0.162288009627807	1.39121444964598	0.164160406814582	0.455168845074797	infection_in_Guiwei
LITCHI014388	1230.78119513391	0.0258996692127499	0.104601436073047	0.247603380843291	0.804441294636529	0.930994437444507	infection_in_Guiwei
LITCHI014392	3033.53103460719	-0.0204638776356941	0.110827422585771	-0.184646337145094	0.853506439014329	0.952574890570345	infection_in_Guiwei
LITCHI014393	2453.61555268448	-0.310859970249496	0.114421032969192	-2.71680793454464	0.00659148463313683	0.0689464328624775	infection_in_Guiwei
LITCHI014394	1901.74885155598	0.224442861936462	0.213662647519384	1.05045437067375	0.293509259177542	0.60476929141342	infection_in_Guiwei
LITCHI014395	1115.79466859567	0.210377754805915	0.15123283843484	1.39108514382977	0.16419960929562	0.455212632271646	infection_in_Guiwei
LITCHI014396	1883.31005128215	0.161813933007221	0.146473814750487	1.10472942404665	0.269276849690252	0.578893127941068	infection_in_Guiwei
LITCHI014397	4162.94586870282	0.509607619201889	0.822980508099582	0.619221979362147	0.535770134277818	0.793151904151669	infection_in_Guiwei
LITCHI014398	948.154531841714	0.216603337614495	0.132665955208758	1.63269723022501	0.10253269026642	0.356599563983283	infection_in_Guiwei
LITCHI014399	2358.94571832023	0.0886967099368824	0.400236557109802	0.22161071586609	0.824616939853943	0.939951146186376	infection_in_Guiwei
LITCHI014400	2121.94475206425	0.328855933915643	0.177195372721611	1.85589459174142	0.0634685840176341	0.271752279595363	infection_in_Guiwei
LITCHI014401	606.046641989727	0.242486340395236	0.137058463774702	1.76921828624781	0.0768574537023825	0.304998609641393	infection_in_Guiwei
LITCHI014402	11.7625703805653	-1.77368670723936	1.31241594741676	-1.3514668963986	0.176545917184466	0.471816294619562	infection_in_Guiwei
LITCHI014404	539.433222888633	0.000143916321811525	0.113977242380502	0.00126267594131708	0.998992530628836	0.999913676853226	infection_in_Guiwei
LITCHI014405	29.2058112232495	-0.347792293840098	0.583855562953032	-0.595682076027553	0.55138763444113	0.801744750744617	infection_in_Guiwei
LITCHI014406	63.1115063011431	-1.4537195251163	0.434594237624192	-3.34500414240047	0.000822813414716102	0.0172038783324243	infection_in_Guiwei
LITCHI014408	9.60894144220285	-0.286514038577867	0.765758410386018	-0.374157220726359	0.708287349167626	0.887056059014501	infection_in_Guiwei
LITCHI014409	19.9995193665496	-0.38208516226547	0.437648098404419	-0.873041979751493	0.382640196575087	0.682274816371541	infection_in_Guiwei
LITCHI014410	421.141390214695	-0.1607384361225	0.126301429831686	-1.27265729561974	0.20313967755333	0.507595519849574	infection_in_Guiwei
LITCHI014411	771.936691354542	-0.114800276260715	0.179418106212825	-0.639847776146628	0.522271568667068	0.784213950017848	infection_in_Guiwei
LITCHI014413	1528.60434087103	0.572114535911782	0.161461083051056	3.54335871592581	0.000395064930324124	0.00995082586807331	infection_in_Guiwei
LITCHI014415	2149.84801676112	0.177250293626424	0.117417040483849	1.50957895801168	0.1311508938926	0.404913290253406	infection_in_Guiwei
LITCHI014416	327.425049947683	-1.30714263438245	0.553102648574605	-2.36329122225517	0.0181134294319233	0.128857367843313	infection_in_Guiwei
LITCHI014417	21.8424682915463	4.69658703328047	1.03877564549232	4.52127180075981	6.14692012085141e-06	0.000434737856037577	infection_in_Guiwei
LITCHI014419	6.95186493466091	0.163307940186091	0.915395680537092	0.178401475622294	0.858407690515542	0.953711098938823	infection_in_Guiwei
LITCHI014420	175.211226637177	-0.397727627500729	0.377342478896169	-1.05402293604524	0.291872416367276	0.602874350569542	infection_in_Guiwei
LITCHI014422	8.50658462234644	-0.220308354390525	0.79309140339411	-0.277784317731468	0.781177930226343	0.92077376815489	infection_in_Guiwei
LITCHI014423	356.216713351641	-0.215700724197696	0.172299562715311	-1.25189362525601	0.210608627941313	0.516364237841236	infection_in_Guiwei
LITCHI014425	46.6591052095392	1.11535652135836	0.532355273158957	2.09513566896768	0.0361589339551776	0.196235129991189	infection_in_Guiwei
LITCHI014426	84.1676670548344	-0.281858499192639	0.249296099712076	-1.13061736432367	0.258216175728618	0.567538548326324	infection_in_Guiwei
LITCHI014428	256.329334942193	-0.368174867748573	0.207876060017628	-1.77112683258164	0.0765396128874041	0.304109679729377	infection_in_Guiwei
LITCHI014430	6.69737860092498	-1.37701273018301	0.993746333003195	-1.38567830084117	0.165845156943123	0.456843614783826	infection_in_Guiwei
LITCHI014431	548.101106093872	0.178057948837933	0.197390160366085	0.90206091584151	0.367024509374068	0.669116030824935	infection_in_Guiwei
LITCHI014432	3043.24120238419	-0.0254214642601162	0.175473234080162	-0.144873743242817	0.884810557555039	0.96387346171752	infection_in_Guiwei
LITCHI014433	96.9310431726551	-0.308324944643378	0.221607955789738	-1.39130810328812	0.164132017637124	0.455168845074797	infection_in_Guiwei
LITCHI014434	500.67586756471	-0.240016305722105	0.175344344672508	-1.36882832560346	0.171052944432665	0.463894631031125	infection_in_Guiwei
LITCHI014435	279.540395731289	-0.336674517819557	0.231402530567429	-1.45493014702124	0.145688600806107	0.427611099173725	infection_in_Guiwei
LITCHI014437	249.035704153799	0.211799217533403	0.143052724367362	1.48056752131122	0.138721855505474	0.417664849420487	infection_in_Guiwei
LITCHI014440	73.1328971581352	-0.0159564562094157	0.272608900083027	-0.0585324111008697	0.953324546416199	0.990086834645249	infection_in_Guiwei
LITCHI014441	571.24041203687	-0.188428447715413	0.107777683998378	-1.74830670622176	0.080410932621659	0.312740234846275	infection_in_Guiwei
LITCHI014442	2617.70509509719	0.14976924814471	0.160527914941478	0.932979464657653	0.350830571183721	0.656231737171777	infection_in_Guiwei
LITCHI014443	293.843295305953	0.0230556326416102	0.27303685627699	0.0844414668260786	0.932705439236233	0.983295065621365	infection_in_Guiwei
LITCHI014444	171.448132789141	2.99894360468357	0.631903663916454	4.74588734949964	2.07594229787991e-06	0.000190408952746579	infection_in_Guiwei
LITCHI014445	1083.84206948754	-0.06923175800766	0.131751766418816	-0.525471193969303	0.599255673185404	0.827182974734875	infection_in_Guiwei
LITCHI014447	461.779516889003	0.0542348575447129	0.145485971466421	0.372784104185816	0.709309134492011	0.887435086874093	infection_in_Guiwei
LITCHI014449	66.1694449239916	0.164342334712035	0.346867607961526	0.473789800315582	0.635649808725622	0.849382251970157	infection_in_Guiwei
LITCHI014450	11.0762829806786	0.163661428024637	0.738753383480674	0.221537297404362	0.824674098836506	0.939951146186376	infection_in_Guiwei
LITCHI014452	107.580769855274	-0.0114406368608347	0.313779050409281	-0.0364608052893014	0.970914930762887	0.996223989693649	infection_in_Guiwei
LITCHI014453	34.8967683057911	-0.699488423288541	0.435851406569076	-1.60487820561314	0.108520610736497	0.364705025193774	infection_in_Guiwei
LITCHI014454	925.232885548652	0.00858938681510209	0.112409022397794	0.0764118985458824	0.939091403612247	0.984739860103711	infection_in_Guiwei
LITCHI014457	56.0689009684972	-0.230050233677385	0.375984769101773	-0.61186051293241	0.540630048986593	0.795075028196632	infection_in_Guiwei
LITCHI014458	1692.1695901026	0.60875269640613	0.599475908376048	1.01547483043182	0.309879538515249	0.621324770718603	infection_in_Guiwei
LITCHI014459	243.808165826559	0.294747504029199	0.24076760371549	1.22419918411239	0.220877096901378	0.529848895786737	infection_in_Guiwei
LITCHI014461	922.724623703975	0.561681905810192	0.123903039101856	4.53323752090094	5.80864347638977e-06	0.000421451762680593	infection_in_Guiwei
LITCHI014463	409.885288003944	0.189201927990472	0.146220325872831	1.29395093918079	0.195682367677376	0.499022116653976	infection_in_Guiwei
LITCHI014464	291.820969504048	-0.125301907267013	0.756488530115994	-0.165636228810766	0.8684432346195	0.957686082752576	infection_in_Guiwei
LITCHI014465	593.468996813619	0.0189885946101725	0.348648056082721	0.0544635034639838	0.956565885428011	0.991632081396589	infection_in_Guiwei
LITCHI014466	1082.74619785997	0.176821787336796	0.0901902293971622	1.96054260554259	0.0499324032511866	0.238091118494194	infection_in_Guiwei
LITCHI014467	35.2291881562387	-1.05336006319955	0.506725193171861	-2.0787600012662	0.0376394149928289	0.201107029325899	infection_in_Guiwei
LITCHI014468	3253.37151964189	0.0281738679510135	0.117753530136435	0.239261344592981	0.810902937529722	0.934123674186342	infection_in_Guiwei
LITCHI014469	269.84647242971	-0.0398101608253974	0.397657321576196	-0.100111726014755	0.920255626089276	0.97869014708521	infection_in_Guiwei
LITCHI014471	14.1282257094501	-1.7733793950208	0.835159898818411	-2.12340103677127	0.0337202604075453	0.188786473876877	infection_in_Guiwei
LITCHI014472	1696.22239336171	1.09041742252533	0.252373933830534	4.32064201708538	1.55575890212514e-05	0.00088455356291881	infection_in_Guiwei
LITCHI014474	1420.8834199277	0.201811175079825	0.184753879023945	1.09232442721091	0.274690527246051	0.584905530256182	infection_in_Guiwei
LITCHI014476	264.822009392367	-0.142352791311112	0.164845085206797	-0.86355496211811	0.387832414264534	0.685956093812431	infection_in_Guiwei
LITCHI014478	239.193865266234	-1.027984465154	0.23438299263057	-4.38591748324627	1.15497903177098e-05	0.000712970389612276	infection_in_Guiwei
LITCHI014479	1227.97421510385	-0.030641747773053	0.130479027129256	-0.234840406517582	0.814332604721309	0.935469811473141	infection_in_Guiwei
LITCHI014480	680.154463912961	0.460591225154702	0.140574387266573	3.27649463113987	0.00105104310964563	0.0202768002582107	infection_in_Guiwei
LITCHI014482	865.64527113319	0.135965207223169	0.142493880672802	0.954182780209178	0.339991129503563	0.646438595208446	infection_in_Guiwei
LITCHI014483	42.2592024975564	-2.14329907490328	0.596168395802959	-3.59512360935628	0.000324237591822194	0.0086082342195337	infection_in_Guiwei
LITCHI014487	143.123437611421	0.0910576046919795	0.272667638960643	0.333950904621735	0.738416606274835	0.901186075234557	infection_in_Guiwei
LITCHI014488	4019.31598102616	-0.0584881853960901	0.119411310100221	-0.489804402505938	0.624272315092967	0.842340931717628	infection_in_Guiwei
LITCHI014489	809.925275973951	-0.0109560963930482	0.0838468934351869	-0.130667886956566	0.896038036983723	0.968400623362696	infection_in_Guiwei
LITCHI014490	78.0062768466049	0.086584157503742	0.315052005259467	0.274824968761693	0.783450714162956	0.921895822832079	infection_in_Guiwei
LITCHI014491	81.6253804087721	-0.122765972225802	0.369240851328037	-0.332482096128457	0.739525256733588	0.901609484197049	infection_in_Guiwei
LITCHI014492	59.7794867261464	-0.184951986532756	0.308676853413203	-0.599176726364949	0.549055041032361	0.800349379861767	infection_in_Guiwei
LITCHI014493	18.3015430941118	0.183628272225593	0.599769187193231	0.306164898341856	0.7594790969699	0.910916374554276	infection_in_Guiwei
LITCHI014494	1520.66292904959	0.134772643374733	0.0876373876935018	1.53784414302808	0.124086727394574	0.393235062570519	infection_in_Guiwei
LITCHI014495	259.565408320651	-0.470414220196914	0.175610274602528	-2.67873973354713	0.00738998101358016	0.0742242669468317	infection_in_Guiwei
LITCHI014496	87.0225299234959	-0.952515930389137	0.521076400493499	-1.8279774894565	0.0675529301097733	0.281941774197154	infection_in_Guiwei
LITCHI014497	411.792979279516	-0.241998264243221	0.178447932709295	-1.35612814656393	0.175058398789603	0.470037360461727	infection_in_Guiwei
LITCHI014498	727.152321843774	-0.172028135525214	0.117138309157419	-1.46858988116374	0.141944061075986	0.422874562221932	infection_in_Guiwei
LITCHI014499	1009.63143636575	0.203004918227174	0.128062481111165	1.58520213309747	0.112920416032601	0.373784463765965	infection_in_Guiwei
LITCHI014500	594.922388071125	-0.279607256003226	0.148483858343733	-1.88308183207328	0.0596892789307176	0.262058710500746	infection_in_Guiwei
