gene_id	transcript_id	stage_gene_q	stage_transcript_q	Guiwei_infected	Guiwei_mock	Yurong1_infected	Yurong1_mock	usage_interaction_difference	drimseq_lr	drimseq_df	drimseq_p	drimseq_q	expected_direction	exact_sequence_duplicate_status	transcript_mappability_status	dtu_status	reason
LITCHI031450	LITCHI031450.m9	0.000119875341411584	1	0.101058589061342	0.104241717274801	0.120461655045392	0.11823141686053	0.00541336639832057	0.170234695600811	1	0.679903310478028	0.990708589337225	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI030477	LITCHI030477.m1	0.00100415668291478	0	0.583478243028502	0.678342143016325	0.499922164035777	0.369878937164221	0.224907126859379	23.08911125944	1	1.54664102104703e-06	0.00152634135764579	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI030477	LITCHI030477.m2	0.00100415668291478	0	0.416521756971498	0.321657856983675	0.500077835964223	0.630121062835779	-0.224907126859379	23.08911125944	1	1.54664102104703e-06	0.00152634135764579	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI025866	LITCHI025866.m7	0.00114009885352148	5.29924095693466e-06	0.238213532939637	0.24413401014203	0.0258197197784859	0.193482902828243	-0.161742705847364	28.6047800496745	1	8.87627961596679e-08	0.000140156455136116	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016668	LITCHI016668.m1	0.00114009885352148	0.000746465038572719	0.0391852455752594	0	0.0615730466556569	0.063783227005619	-0.0413954259252215	17.7640247416857	1	2.50067225089821e-05	0.00805828874320057	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016668	LITCHI016668.m4	0.00114009885352148	0.00693840170229889	0.817052125866383	0.937740311018149	0.876107561891468	0.83704261815873	0.159753128884504	13.5488177285006	1	0.000232437792876397	0.0284511065854133	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016668	LITCHI016668.m3	0.00114009885352148	0.179557982998809	0.143762628558358	0.0622596889818511	0.0623193914528754	0.0991741548356513	-0.118357702959282	7.54573531985807	1	0.00601522700073022	0.154980276928448	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI025866	LITCHI025866.m1	0.00114009885352148	1	0.460204205534783	0.489082714724482	0.47835609196424	0.46714937921246	0.0400852219414798	2.96998784382595	1	0.0848224917928723	0.544915147940716	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI025866	LITCHI025866.m11	0.00114009885352148	1	0.0132619557666921	0.00613982966924143	0.0844346503429715	0.0389200191031384	0.0383925051423824	0.0882361231488176	1	0.766431651088726	1	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI025866	LITCHI025866.m8	0.00114009885352148	1	0.288320305758888	0.260643445464247	0.411389537914303	0.300447698856159	0.083264978763502	3.18236304429593	1	0.074437008175411	0.521918454302727	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI025053	LITCHI025053.m4	0.00123009028897677	0.000982787776297894	0.135356563010793	0.0831196001973991	0	0.153587164570428	-0.205824127383822	18.5602470865415	1	1.64617898609774e-05	0.00684030689223247	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI025053	LITCHI025053.m3	0.00123009028897677	0.0559294286148265	0	0.0874811463046757	0.169653583199105	0	0.257134729503781	10.9484424565053	1	0.000936823313340374	0.0555572903477548	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI025053	LITCHI025053.m2	0.00123009028897677	1	0.832877635330838	0.779878502269394	0.811821986702887	0.793999674360553	-0.0351768207191093	2.80867482701433	1	0.0937557935168152	0.566429152668416	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI025053	LITCHI025053.m6	0.00123009028897677	1	0.0317658016583697	0.0495207512285311	0.0185244300980075	0.0524131610690188	-0.0161337814008499	0.0144718194314919	1	0.904246394914909	1	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI010783	LITCHI010783.m4	0.0013910666179055	7.0564103093777e-06	0.175962281937879	0.0735675908016334	0.00338409475465313	0.102180754471463	-0.201191350853056	28.8354149752704	1	7.87970346445719e-08	0.000138245019670866	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI004161	LITCHI004161.m6	0.0013910666179055	3.23523410063586e-05	0.173872529590512	0.161482885252257	0.0707956898704586	0	0.058406045532203	25.108605627378	1	5.41904826252059e-07	0.000666174204452931	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI025689	LITCHI025689.m7	0.0013910666179055	0.000630710492483117	0.0888575942174175	0.0620717620593624	0.0678841422283371	0.15721022718363	-0.116111917113349	19.406540880329	1	1.0564461464388e-05	0.00530016881825182	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI025689	LITCHI025689.m2	0.0013910666179055	0.0345230624534223	0.4922067417861	0.568732879243817	0.610064845429764	0.525621363349005	0.160969619538476	11.8446751589654	1	0.000578264619454706	0.0428675978459615	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI008071	LITCHI008071.m5	0.0013910666179055	0.111218206383172	0.241539533911252	0	0.21919388532786	0.228493484588123	-0.250839133171515	12.2481129320513	1	0.000465728915832496	0.0417832930738358	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI008071	LITCHI008071.m9	0.0013910666179055	0.379379025437714	0.0608630111173921	0.242806388705924	0.261326764762752	0.203920646102686	0.239349496248597	9.97284436636255	1	0.00158865879924341	0.0767123010399188	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI004161	LITCHI004161.m1	0.0013910666179055	1	0.485434042459992	0.485239201826422	0.573782558510833	0.525898209628134	0.0476895082491295	0.370774551585782	1	0.542582373617241	0.950768580558899	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI004161	LITCHI004161.m7	0.0013910666179055	1	0.30636161069119	0.315980330724125	0.239288780039563	0.365915217569259	-0.117007717496762	4.78107247306616	1	0.0287741949226069	0.340843614274541	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI004161	LITCHI004161.m8	0.0013910666179055	1	0.0343318172583053	0.0372975821971964	0.116132971579146	0.108186572802607	0.0109121637154298	0.0413372196489945	1	0.838888389182617	1	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI008071	LITCHI008071.m10	0.0013910666179055	1	0.0286923769009111	0.0529832714672094	0.0190749875213922	0.0506245415147549	-0.00725865942706443	0.0558029777312186	1	0.813256887038498	1	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI008071	LITCHI008071.m11	0.0013910666179055	1	0.176814889827044	0.218702377089064	0.201995330722365	0.241401309887482	0.00248150809690265	0.363379547081422	1	0.546635286118013	0.951240950843907	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI008071	LITCHI008071.m12	0.0013910666179055	1	0.135793562111847	0.0600724179550549	0.0661728734788724	0.0920900823864536	-0.101638353064373	3.45402383906185	1	0.0630979827325776	0.487847401960592	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI008071	LITCHI008071.m13	0.0013910666179055	1	0.00182982616651418	0.0125594025797692	0.0546065980047319	0.020746887966805	0.0445892864511819	0.780731268663658	1	0.376917585121697	0.876728617889397	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI008071	LITCHI008071.m14	0.0013910666179055	1	0.131813803979005	0.233898793854776	0.0146052874838233	0	0.116690277359594	3.78081125329481	1	0.0518435190646648	0.448792110718326	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI008071	LITCHI008071.m4	0.0013910666179055	1	0.149981357049336	0	0.0496952648851383	0.0957549166320758	-0.196041008796274	6.04649141337723	1	0.01393395788836	0.235572814557179	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI008071	LITCHI008071.m7	0.0013910666179055	1	0.0726716389366992	0.1020258796571	0.0473278985507246	0.0669681309216193	0.00971400834950607	0.610679399163928	1	0.434532118985388	0.904973797922209	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI008071	LITCHI008071.m8	0.0013910666179055	1	0	0.0769514686911033	0.0660011092623405	0	0.142952577953444	6.47344948427053	1	0.0109497798239186	0.210331773615709	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI010783	LITCHI010783.m1	0.0013910666179055	1	0.506715449875473	0.542370667157901	0.573607405855462	0.600205198771302	0.0090574243665883	-0.126171901123598	1	1	1	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI010783	LITCHI010783.m2	0.0013910666179055	1	0.168771525797569	0.125362899511836	0.189983863556321	0.175063842327711	-0.0284886050571227	0.0564675008354243	1	0.812168922538702	1	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI010783	LITCHI010783.m7	0.0013910666179055	1	0.125341583753421	0.204514138343926	0.109436115862848	0.0758600500696706	0.112748620383682	2.04602948698448	1	0.152603719496726	0.690229382515037	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI010783	LITCHI010783.m8	0.0013910666179055	1	0.0232091586356587	0.0541847041847042	0.123588519970715	0.0466901543598528	0.107873911159908	1.26500900657265	1	0.260705079260423	0.794659714612865	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI025689	LITCHI025689.m4	0.0013910666179055	1	0.218778009691897	0.233936688360015	0.218519420700243	0.205437404566546	0.0282406948018137	0.410562018514611	1	0.521684384736132	0.942625978222786	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI025689	LITCHI025689.m6	0.0013910666179055	1	0.200157654304585	0.135258670336807	0.103531591641655	0.111731004900818	-0.0730983972269407	5.14320900314488	1	0.0233374718595514	0.308029897909758	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI008136	LITCHI008136.m1	0.00184792085354731	0	0.453086419753086	0.88047138047138	0.503839011660979	0.494037362678615	0.437186609700658	20.296847622325	1	6.63097456517959e-06	0.00455230819061677	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI008136	LITCHI008136.m2	0.00184792085354731	0	0.546913580246914	0.11952861952862	0.496160988339021	0.505962637321385	-0.437186609700658	20.296847622325	1	6.63097456517959e-06	0.00455230819061677	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI010719	LITCHI010719.m1	0.00184792085354731	8.00116196439417e-05	0	0.416201511423335	0.277464414581989	0.379456231515471	0.314209694489853	22.0327303952654	1	2.68040466269655e-06	0.00248962291905756	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI007310	LITCHI007310.m6	0.00184792085354731	0.000297529564699334	0.163312851741986	0.154218110850576	0.157263444170772	0.0446153846153846	0.103553318663977	19.5176781336486	1	9.96729770074779e-06	0.00530016881825182	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI010719	LITCHI010719.m5	0.00184792085354731	0.00204526087016312	0.627307392938045	0.574139631198942	0.618527257301512	0.620543768484529	-0.0551842729221197	15.8513777776388	1	6.85166329242168e-05	0.0130346702876311	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI017382	LITCHI017382.m4	0.00184792085354731	0.005173763338949	0.134862492421841	0.0573951434878587	0.0407673860911271	0.089411711796649	-0.126111674639504	16.174254346508	1	5.77740226528768e-05	0.0120033133906437	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI017382	LITCHI017382.m6	0.00184792085354731	0.0250461403613349	0	0.0813593457758513	0.0727330005331266	0	0.154092346308978	13.2017789852398	1	0.000279683508078056	0.0302479629626884	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI007310	LITCHI007310.m3	0.00184792085354731	0.0469252058164059	0.60028246392299	0.585271463052705	0.403825431034483	0.63265387187754	-0.243839441713343	9.99225078869495	1	0.00157200342935207	0.0763751819983665	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI007310	LITCHI007310.m2	0.00184792085354731	1	0.236404684335024	0.260510426096719	0.438911124794746	0.322730743507075	0.140286123049365	1.81687388755381	1	0.177685837507545	0.718701244791261	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
LITCHI010719	LITCHI010719.m3	0.00184792085354731	1	0.372692607061955	0.00965885737772298	0.104008328116498	0	-0.259025421567734	0.502238655055407	1	0.478518124705296	0.926637379089602	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	NOT_DISCOVERED	stageR_OFDR_not_passed
