Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
GW_M1_R1	(0.0, 2.5356806185167403e-05)	(1.0, 4.014827645984839e-05)	(2.0, 4.8600545188237514e-05)	(3.0, 5.916588109872393e-05)	(4.0, 9.931415755857233e-05)	(5.0, 0.000141575501200518)	(6.0, 0.0001901760463887555)	(7.0, 0.0002577941962158686)	(8.0, 0.00035710835377444086)	(9.0, 0.0005472844001631964)	(10.0, 0.0008093047307432596)	(11.0, 0.0010692119941412253)	(12.0, 0.0016798884097673403)	(13.0, 0.0024997584764210865)	(14.0, 0.003765485718497359)	(15.0, 0.005365077575345003)	(16.0, 0.007822574708124143)	(17.0, 0.01175287966682509)	(18.0, 0.017320811691651433)	(19.0, 0.024834878591189373)	(20.0, 0.03742875899648918)	(21.0, 0.05439457540154827)	(22.0, 0.07418133649470723)	(23.0, 0.102521793540996)	(24.0, 0.14292575112987815)	(25.0, 0.1907465745279218)	(26.0, 0.2476641521448942)	(27.0, 0.3195676022173006)	(28.0, 0.41132754459987503)	(29.0, 0.5236095954549784)	(30.0, 0.6524116055397183)	(31.0, 0.8128356660045442)	(32.0, 1.0205184739969757)	(33.0, 1.2537081159445034)	(34.0, 1.5038973833720037)	(35.0, 1.804231848097855)	(36.0, 2.197682844337187)	(37.0, 2.663045742917654)	(38.0, 3.1676567513383955)	(39.0, 3.7423645373908507)	(40.0, 4.325137900877371)	(41.0, 4.859541043498502)	(42.0, 5.349273945890097)	(43.0, 5.708434087898354)	(44.0, 5.938976056666714)	(45.0, 5.9730513780452155)	(46.0, 5.782659798803886)	(47.0, 5.512793649776696)	(48.0, 5.157899790409092)	(49.0, 4.746113710230702)	(50.0, 4.369360170864303)	(51.0, 3.851246663149959)	(52.0, 3.1395719754211404)	(53.0, 2.519255747310298)	(54.0, 2.098345443039612)	(55.0, 1.7440115464752646)	(56.0, 1.4022736433833993)	(57.0, 1.143120744969442)	(58.0, 1.0266632733625145)	(59.0, 0.9209570875780979)	(60.0, 0.7742109109829878)	(61.0, 0.631443639891767)	(62.0, 0.4735700515157326)	(63.0, 0.36112740755478995)	(64.0, 0.27588205129462134)	(65.0, 0.2098127797119856)	(66.0, 0.16904114843341847)	(67.0, 0.13526376952759342)	(68.0, 0.10482503676948203)	(69.0, 0.08115023206126407)	(70.0, 0.06228054212513533)	(71.0, 0.04358412369793857)	(72.0, 0.02797700949096803)	(73.0, 0.01802234999610773)	(74.0, 0.012230432849979076)	(75.0, 0.008800924813435185)	(76.0, 0.006146912432720998)	(77.0, 0.005339720769159836)	(78.0, 0.0051537708571352744)	(79.0, 0.005639776309017649)	(80.0, 0.004221908229830372)	(81.0, 0.0020496751666343647)	(82.0, 0.001088229598780101)	(83.0, 0.00033386461477137076)	(84.0, 0.00017115844174987998)	(85.0, 0.00014580163556471255)	(86.0, 0.00011621869501535059)	(87.0, 8.87488216480859e-05)	(88.0, 9.297495601228047e-05)	(89.0, 8.240962010179405e-05)	(90.0, 6.127894828082122e-05)	(91.0, 8.663575446598863e-05)	(92.0, 0.00015214083711100442)	(93.0, 0.00018594991202456094)	(94.0, 0.00022187205412021476)	(95.0, 0.00036767368968492733)	(96.0, 0.0006550508264501579)	(97.0, 0.0012445965702553)	(98.0, 0.003032251406309602)	(99.0, 0.0030723996827694503)	(100.0, 0.0009318626273049019)
GW_M1_R2	(0.0, 0.00034657881485430036)	(1.0, 0.0005346612204764512)	(2.0, 0.0015807375214086383)	(3.0, 0.003812366963397304)	(4.0, 0.006847044878828861)	(5.0, 0.009632355110401836)	(6.0, 0.011832285270544071)	(7.0, 0.012891041284214831)	(8.0, 0.012174637514485515)	(9.0, 0.01095104523521332)	(10.0, 0.009718999814115411)	(11.0, 0.00866447037135751)	(12.0, 0.008057957445362484)	(13.0, 0.007745191197811042)	(14.0, 0.008068523872644628)	(15.0, 0.009015275757124668)	(16.0, 0.010693224409529025)	(17.0, 0.013679296759462722)	(18.0, 0.018740615427609367)	(19.0, 0.02598707125770324)	(20.0, 0.037356547013289436)	(21.0, 0.05378522815156585)	(22.0, 0.07466660174653744)	(23.0, 0.10299308000450721)	(24.0, 0.14282005771636175)	(25.0, 0.19151226791793455)	(26.0, 0.24894080019638337)	(27.0, 0.3233559209736058)	(28.0, 0.4170737911098476)	(29.0, 0.5278965937304231)	(30.0, 0.65838774409398)	(31.0, 0.820740899284112)	(32.0, 1.03139953343729)	(33.0, 1.2671766785255794)	(34.0, 1.5192662740520415)	(35.0, 1.8279644470998582)	(36.0, 2.220217700523951)	(37.0, 2.6810322740109593)	(38.0, 3.186948585709068)	(39.0, 3.7575081862338724)	(40.0, 4.332205599682365)	(41.0, 4.8674120478065745)	(42.0, 5.34512233851773)	(43.0, 5.681880715856006)	(44.0, 5.908088904397586)	(45.0, 5.937024008867008)	(46.0, 5.748151234484152)	(47.0, 5.482881077565946)	(48.0, 5.118952189114365)	(49.0, 4.70697141595451)	(50.0, 4.340998980466564)	(51.0, 3.8372022940812536)	(52.0, 3.141534081250416)	(53.0, 2.5232501552630824)	(54.0, 2.096298867929887)	(55.0, 1.7357977284886348)	(56.0, 1.3952565701833513)	(57.0, 1.1424336646035083)	(58.0, 1.0247595905331912)	(59.0, 0.9175822053249553)	(60.0, 0.7693204375582897)	(61.0, 0.6266377433965958)	(62.0, 0.47362742320933504)	(63.0, 0.3627475618814361)	(64.0, 0.27804074093140607)	(65.0, 0.21125035408097823)	(66.0, 0.16721582502537422)	(67.0, 0.1338724070938428)	(68.0, 0.10543392470668232)	(69.0, 0.08157704518905916)	(70.0, 0.06295688703246623)	(71.0, 0.044372654728632596)	(72.0, 0.027652340197369025)	(73.0, 0.017886848103212186)	(74.0, 0.012667033025833392)	(75.0, 0.009108260317207528)	(76.0, 0.006164453676402404)	(77.0, 0.0051268305172959315)	(78.0, 0.005019052959018069)	(79.0, 0.005638245597751668)	(80.0, 0.004349141469330184)	(81.0, 0.0021978168746858073)	(82.0, 0.0013503894066579142)	(83.0, 0.0006635716333185996)	(84.0, 0.00046069622950144803)	(85.0, 0.0003782780967007303)	(86.0, 0.00038673123852644493)	(87.0, 0.0003825046676135876)	(88.0, 0.0003782780967007303)	(89.0, 0.0003846179530700163)	(90.0, 0.0003846179530700163)	(91.0, 0.0004776025131528773)	(92.0, 0.0006128527823643117)	(93.0, 0.0006762513460571714)	(94.0, 0.0006825912024264575)	(95.0, 0.00071006391336003)	(96.0, 0.0006551184914928849)	(97.0, 0.0005536807895843091)	(98.0, 0.0005684737877793098)	(99.0, 0.000872786893505037)	(100.0, 0.010737603404114027)
GW_M2_R1	(0.0, 2.221129303208971e-05)	(1.0, 3.146599846212709e-05)	(2.0, 5.36772914942168e-05)	(3.0, 7.403764344029903e-05)	(4.0, 0.0001073545829884336)	(5.0, 0.00017954128534272516)	(6.0, 0.0002535789287830242)	(7.0, 0.00031095810244925596)	(8.0, 0.00044977868389981657)	(9.0, 0.00056453703123228)	(10.0, 0.0008384763119613866)	(11.0, 0.0014400321649138163)	(12.0, 0.001963848492253932)	(13.0, 0.002680162692538825)	(14.0, 0.004177574031118873)	(15.0, 0.00617473946292094)	(16.0, 0.00868276463446107)	(17.0, 0.012693753967839269)	(18.0, 0.018916617898996405)	(19.0, 0.027591978769113443)	(20.0, 0.04129264468774078)	(21.0, 0.058217649978193134)	(22.0, 0.07935539718039852)	(23.0, 0.11043454895555004)	(24.0, 0.15196596504338578)	(25.0, 0.20197839318730776)	(26.0, 0.2595241515512802)	(27.0, 0.33415964896235967)	(28.0, 0.42894449103571647)	(29.0, 0.5337003527393955)	(30.0, 0.6555977798405899)	(31.0, 0.8064735405843173)	(32.0, 0.9956989496890336)	(33.0, 1.2123238396899185)	(34.0, 1.458771092468556)	(35.0, 1.7580775207813946)	(36.0, 2.1526815018484147)	(37.0, 2.6176045857139445)	(38.0, 3.112679499870536)	(39.0, 3.68223998521024)	(40.0, 4.218855570160097)	(41.0, 4.689188954820027)	(42.0, 5.1940812604968025)	(43.0, 5.596733133405783)	(44.0, 5.810509425075303)	(45.0, 5.8368353601415865)	(46.0, 5.729552963855507)	(47.0, 5.555668154471621)	(48.0, 5.222252583825837)	(49.0, 4.803264304891754)	(50.0, 4.388196319177836)	(51.0, 3.852654280057863)	(52.0, 3.2546078114045027)	(53.0, 2.7363072885006896)	(54.0, 2.3113238113890295)	(55.0, 1.899021131657606)	(56.0, 1.4997953506988257)	(57.0, 1.2207770876297146)	(58.0, 1.0615295203539754)	(59.0, 0.9200602422093381)	(60.0, 0.7707448248011151)	(61.0, 0.6328941364796222)	(62.0, 0.4839007828203645)	(63.0, 0.3707657108203295)	(64.0, 0.27755416867007904)	(65.0, 0.20461783517595444)	(66.0, 0.16458938324995676)	(67.0, 0.13368051805471792)	(68.0, 0.10743972627838994)	(69.0, 0.08220399551176401)	(70.0, 0.06271173493501929)	(71.0, 0.044389269124631286)	(72.0, 0.028982035524705057)	(73.0, 0.02044364429495257)	(74.0, 0.014859355038468016)	(75.0, 0.011201895452517244)	(76.0, 0.006915115897323929)	(77.0, 0.005141914336928768)	(78.0, 0.005365878208335672)	(79.0, 0.007089104359408633)	(80.0, 0.0054510214982920165)	(81.0, 0.0022118745977789335)	(82.0, 0.0011883041772167994)	(83.0, 0.00035908257068545033)	(84.0, 0.0001462243457945906)	(85.0, 9.624893647238873e-05)	(86.0, 7.403764344029903e-05)	(87.0, 6.478293801026166e-05)	(88.0, 5.737917366623175e-05)	(89.0, 6.293199692425418e-05)	(90.0, 8.329234887033642e-05)	(91.0, 0.00011660928841847097)	(92.0, 0.0001462243457945906)	(93.0, 0.00019064693185877002)	(94.0, 0.0003202128078792933)	(95.0, 0.0005090087986520559)	(96.0, 0.0008810479569395586)	(97.0, 0.0017583940317071022)	(98.0, 0.004364519080805628)	(99.0, 0.004688433770856936)	(100.0, 0.0015955112161384441)
GW_M2_R2	(0.0, 0.00039613951308011946)	(1.0, 0.0005738469582001731)	(2.0, 0.001521619998840459)	(3.0, 0.0035097220411210582)	(4.0, 0.006123502379761846)	(5.0, 0.008463317073842553)	(6.0, 0.010493994858183165)	(7.0, 0.011428810064283446)	(8.0, 0.010580997461523191)	(9.0, 0.00937962108774283)	(10.0, 0.008404081258802536)	(11.0, 0.00775804065102234)	(12.0, 0.007432243668302242)	(13.0, 0.007250833984742187)	(14.0, 0.00772842274350233)	(15.0, 0.008950161428702698)	(16.0, 0.010790173933383254)	(17.0, 0.014236957921024293)	(18.0, 0.02026235098212611)	(19.0, 0.028629409856528634)	(20.0, 0.04192414809457264)	(21.0, 0.05898961618375779)	(22.0, 0.08016271782212418)	(23.0, 0.11097459723903348)	(24.0, 0.15484056939538668)	(25.0, 0.20623134118104217)	(26.0, 0.26336613590635943)	(27.0, 0.3385789609342021)	(28.0, 0.43310266166509065)	(29.0, 0.5408489069844431)	(30.0, 0.6670434064503212)	(31.0, 0.8162288066286062)	(32.0, 1.007447570935444)	(33.0, 1.229402318771171)	(34.0, 1.476199086539305)	(35.0, 1.7820576641407775)	(36.0, 2.1807443172676177)	(37.0, 2.6388148749720757)	(38.0, 3.1247484791759823)	(39.0, 3.688997384220453)	(40.0, 4.216753324961832)	(41.0, 4.680821508939092)	(42.0, 5.186484341789764)	(43.0, 5.577172308766982)	(44.0, 5.778622209002763)	(45.0, 5.798651318963169)	(46.0, 5.682806427056314)	(47.0, 5.509367662857581)	(48.0, 5.196576643777207)	(49.0, 4.783943658446883)	(50.0, 4.359959610059515)	(51.0, 3.8423144824977786)	(52.0, 3.262053396200304)	(53.0, 2.7360282519296253)	(54.0, 2.310635501815837)	(55.0, 1.897273175512832)	(56.0, 1.4944992511482307)	(57.0, 1.2188213213096477)	(58.0, 1.058534759169019)	(59.0, 0.9172591914177967)	(60.0, 0.7667224742089113)	(61.0, 0.6308947503221504)	(62.0, 0.487292325711387)	(63.0, 0.3737132037298127)	(64.0, 0.27682747487420345)	(65.0, 0.20266423444410112)	(66.0, 0.16227836642134894)	(67.0, 0.13290110439994007)	(68.0, 0.10782214120737253)	(69.0, 0.08384089171226529)	(70.0, 0.06428381715295939)	(71.0, 0.04516916008723362)	(72.0, 0.029460562386308887)	(73.0, 0.020749195336986256)	(74.0, 0.015388354075864641)	(75.0, 0.011521366025283475)	(76.0, 0.007232322792542181)	(77.0, 0.005619997951921695)	(78.0, 0.0055718688522016805)	(79.0, 0.006989826174722108)	(80.0, 0.005488568487301656)	(81.0, 0.002278727759820687)	(82.0, 0.0012328454005203719)	(83.0, 0.0004923977125201486)	(84.0, 0.00033320145960010053)	(85.0, 0.00036467048634011)	(86.0, 0.00036281936712010944)	(87.0, 0.00037947944010011445)	(88.0, 0.00041835294372012617)	(89.0, 0.00045167308968013624)	(90.0, 0.0005035044278401519)	(91.0, 0.0005831025543001759)	(92.0, 0.0006960208267202099)	(93.0, 0.0007904279069402384)	(94.0, 0.0009144528946802758)	(95.0, 0.0009607308751802897)	(96.0, 0.0008441103643202545)	(97.0, 0.00072934097268022)	(98.0, 0.0007071275420402133)	(99.0, 0.0010477334785203162)	(100.0, 0.010281116147883101)
GW_M3_R1	(0.0, 4.8239168312209835e-05)	(1.0, 4.452846305742447e-05)	(2.0, 4.2673110430031774e-05)	(3.0, 5.751593144917326e-05)	(4.0, 8.349086823267086e-05)	(5.0, 0.00010204439450659773)	(6.0, 0.00013544074179966606)	(7.0, 0.0002003780837584101)	(8.0, 0.0003024224782650078)	(9.0, 0.00043600786743728116)	(10.0, 0.000602989603902623)	(11.0, 0.0008757264401293479)	(12.0, 0.0012913254286653095)	(13.0, 0.0019815166060553886)	(14.0, 0.003094728182491)	(15.0, 0.004677343973656961)	(16.0, 0.006896345716018614)	(17.0, 0.00993355796706044)	(18.0, 0.014584927003933905)	(19.0, 0.021627845577516538)	(20.0, 0.03277109345763701)	(21.0, 0.047055453335933306)	(22.0, 0.06555146367841098)	(23.0, 0.09073602024263931)	(24.0, 0.12629199799399274)	(25.0, 0.17144571488684854)	(26.0, 0.22745510000257893)	(27.0, 0.29783975727534784)	(28.0, 0.38362755206073085)	(29.0, 0.49214898258955647)	(30.0, 0.6205226862314838)	(31.0, 0.7788436366321565)	(32.0, 0.9833832763338084)	(33.0, 1.212717848547936)	(34.0, 1.46001594490048)	(35.0, 1.7635163830420026)	(36.0, 2.1550681461743277)	(37.0, 2.628591243737489)	(38.0, 3.1460732111014655)	(39.0, 3.715629360658472)	(40.0, 4.298336249638438)	(41.0, 4.840459155246816)	(42.0, 5.314909929123674)	(43.0, 5.660541714728031)	(44.0, 5.904416685483035)	(45.0, 5.944976549270466)	(46.0, 5.762363466919341)	(47.0, 5.5000852534532285)	(48.0, 5.155626050709385)	(49.0, 4.790939793621706)	(50.0, 4.47145178188994)	(51.0, 3.969332134280775)	(52.0, 3.226144664441852)	(53.0, 2.568340522515539)	(54.0, 2.128417861034459)	(55.0, 1.775097494142188)	(56.0, 1.4373936303146808)	(57.0, 1.1699612472496717)	(58.0, 1.0511685845756003)	(59.0, 0.9473356301361958)	(60.0, 0.8016440650701852)	(61.0, 0.6564701433872171)	(62.0, 0.4895941620216368)	(63.0, 0.37333776638921107)	(64.0, 0.29264848062390314)	(65.0, 0.2265830842677044)	(66.0, 0.180306879035276)	(67.0, 0.14708679024180998)	(68.0, 0.11562928644436699)	(69.0, 0.08572100209079687)	(70.0, 0.06555517438366577)	(71.0, 0.0461927143641957)	(72.0, 0.02975800079075129)	(73.0, 0.02023262040171724)	(74.0, 0.016028391348045415)	(75.0, 0.012375202024709214)	(76.0, 0.007816600619205387)	(77.0, 0.006977981231623891)	(78.0, 0.007430687272707708)	(79.0, 0.00922852396865122)	(80.0, 0.007154239731226197)	(81.0, 0.0030743193035896806)	(82.0, 0.0015102570386976463)	(83.0, 0.0003989008148894275)	(84.0, 0.00015028356281880756)	(85.0, 0.00010018904187920505)	(86.0, 7.421410509570744e-05)	(87.0, 9.647833662441967e-05)	(88.0, 8.534622086006355e-05)	(89.0, 5.751593144917326e-05)	(90.0, 8.349086823267086e-05)	(91.0, 0.00011688721552573922)	(92.0, 0.00013915144705445144)	(93.0, 0.0001836799101118759)	(94.0, 0.0003321081203032908)	(95.0, 0.0005120773251603814)	(96.0, 0.0008516068559732428)	(97.0, 0.001628999606850778)	(98.0, 0.003966743917365562)	(99.0, 0.004037247317206484)	(100.0, 0.0012263880867065655)
GW_M3_R2	(0.0, 0.00039709246669201374)	(1.0, 0.000636461290071779)	(2.0, 0.0018574278465360084)	(3.0, 0.004308638820835776)	(4.0, 0.00809400626032974)	(5.0, 0.012090908939089541)	(6.0, 0.014731388285364007)	(7.0, 0.01556268466423327)	(8.0, 0.014764788586300717)	(9.0, 0.013170852002709878)	(10.0, 0.011762472646545213)	(11.0, 0.010606451119680144)	(12.0, 0.009335384111810847)	(13.0, 0.008535632461604034)	(14.0, 0.008402031257857188)	(15.0, 0.008750878845418397)	(16.0, 0.009893911366363634)	(17.0, 0.012534390712638099)	(18.0, 0.016894985557153203)	(19.0, 0.022855083702081933)	(20.0, 0.033244432865673454)	(21.0, 0.04699979013477578)	(22.0, 0.06588209359766332)	(23.0, 0.0926004787747582)	(24.0, 0.12894557291072303)	(25.0, 0.17439781576876454)	(26.0, 0.22954913490437218)	(27.0, 0.3007251762005042)	(28.0, 0.3902899387345702)	(29.0, 0.49874257144834655)	(30.0, 0.6274580533970611)	(31.0, 0.789445801795563)	(32.0, 0.9997415187821953)	(33.0, 1.2329182974827493)	(34.0, 1.4809804769674308)	(35.0, 1.784088207968087)	(36.0, 2.1730736793938514)	(37.0, 2.6472354849250523)	(38.0, 3.1642925547203626)	(39.0, 3.7339922099364786)	(40.0, 4.311398056807603)	(41.0, 4.832895511055221)	(42.0, 5.285070640708695)	(43.0, 5.6244622319602655)	(44.0, 5.867208196879187)	(45.0, 5.908689515070308)	(46.0, 5.727646894987413)	(47.0, 5.468280569207929)	(48.0, 5.122904757371864)	(49.0, 4.752818289559456)	(50.0, 4.449398822416724)	(51.0, 3.959251261742757)	(52.0, 3.222440623078903)	(53.0, 2.568655710254616)	(54.0, 2.122596546817109)	(55.0, 1.7647735561652964)	(56.0, 1.431633387905714)	(57.0, 1.1704560235865504)	(58.0, 1.0498735149159248)	(59.0, 0.9475368484181154)	(60.0, 0.800404811647353)	(61.0, 0.6522299432584555)	(62.0, 0.4864271382640713)	(63.0, 0.3707674628370624)	(64.0, 0.2908590984182545)	(65.0, 0.2251662731925659)	(66.0, 0.17850419721170577)	(67.0, 0.14474020410923905)	(68.0, 0.1145593210683717)	(69.0, 0.08661254704571554)	(70.0, 0.06637567582261694)	(71.0, 0.04709442432076313)	(72.0, 0.03036458469601922)	(73.0, 0.02086591022407334)	(74.0, 0.016458926072701694)	(75.0, 0.013111473689933503)	(76.0, 0.008633977792139907)	(77.0, 0.007023341058080711)	(78.0, 0.007463111687080745)	(79.0, 0.00934837311773068)	(80.0, 0.0074389892475153424)	(81.0, 0.003362296960962285)	(82.0, 0.001714548781417854)	(83.0, 0.0006327501455232556)	(84.0, 0.00040822590033758423)	(85.0, 0.0003377141539156379)	(86.0, 0.00030431385297892644)	(87.0, 0.0003748255994008728)	(88.0, 0.00041564818943463125)	(89.0, 0.0004286371953544635)	(90.0, 0.00042307047853167826)	(91.0, 0.0004898710804051011)	(92.0, 0.0005789385495696649)	(93.0, 0.0006680060187342288)	(94.0, 0.0007626402047215779)	(95.0, 0.0007756292106414101)	(96.0, 0.0007552179156245309)	(97.0, 0.0006976951751224168)	(98.0, 0.0006939840305738932)	(99.0, 0.0010205647508439606)	(100.0, 0.012925916462507327)
GW_P1_R1	(0.0, 6.540082521671245e-05)	(1.0, 7.085089398477182e-05)	(2.0, 9.628454823571553e-05)	(3.0, 0.00012716827125471865)	(4.0, 0.00015078523591630923)	(5.0, 0.00022345281949043419)	(6.0, 0.0003161039885474435)	(7.0, 0.0004923228787146965)	(8.0, 0.0007957100401366681)	(9.0, 0.0011535978892392336)	(10.0, 0.001473335256965383)	(11.0, 0.0020237922025393793)	(12.0, 0.003206457125208263)	(13.0, 0.004752459965747771)	(14.0, 0.007323075734682442)	(15.0, 0.009939108743350938)	(16.0, 0.013272734139813922)	(17.0, 0.018441216021523557)	(18.0, 0.025210201431453295)	(19.0, 0.03453890247278159)	(20.0, 0.04875994857823784)	(21.0, 0.06586226437240814)	(22.0, 0.0862564217024863)	(23.0, 0.11525260423815151)	(24.0, 0.15666767680663468)	(25.0, 0.20623968563131334)	(26.0, 0.2620756401600816)	(27.0, 0.33302281869308914)	(28.0, 0.42444590558769574)	(29.0, 0.5322391823719633)	(30.0, 0.6545387255272156)	(31.0, 0.8067028288418439)	(32.0, 1.0061535454777446)	(33.0, 1.2290758916080877)	(34.0, 1.4676272182756356)	(35.0, 1.7531218039320684)	(36.0, 2.117822238994708)	(37.0, 2.566726236523865)	(38.0, 3.0646735862071983)	(39.0, 3.6247444530880517)	(40.0, 4.2043247494689675)	(41.0, 4.735924457105479)	(42.0, 5.215813912270643)	(43.0, 5.573507375587147)	(44.0, 5.838322583647973)	(45.0, 5.902024804098641)	(46.0, 5.733245257799789)	(47.0, 5.503112470689303)	(48.0, 5.173782981931368)	(49.0, 4.8040775670500615)	(50.0, 4.491201835902898)	(51.0, 3.995245578009496)	(52.0, 3.2569411122067966)	(53.0, 2.6099053146836098)	(54.0, 2.172386510810929)	(55.0, 1.8065869785467308)	(56.0, 1.4530664512169704)	(57.0, 1.1908418425105618)	(58.0, 1.0799492932868577)	(59.0, 0.9663353430583029)	(60.0, 0.8145055106281156)	(61.0, 0.6700968551704357)	(62.0, 0.49876304330895327)	(63.0, 0.3776661486618528)	(64.0, 0.29373690632332783)	(65.0, 0.2255892464475135)	(66.0, 0.17856241973751852)	(67.0, 0.14558405362199126)	(68.0, 0.11479298177204517)	(69.0, 0.08677417823545194)	(70.0, 0.06853643144793593)	(71.0, 0.04921957104434418)	(72.0, 0.030075296151740958)	(73.0, 0.01848844995084674)	(74.0, 0.01291121291153265)	(75.0, 0.009871891228544873)	(76.0, 0.006832569545557097)	(77.0, 0.005549986695473792)	(78.0, 0.00528656670501759)	(79.0, 0.006585499761405073)	(80.0, 0.005201182294317992)	(81.0, 0.002299929020121054)	(82.0, 0.0011408810621137617)	(83.0, 0.0003578878491025653)	(84.0, 0.00019075240688207795)	(85.0, 0.000132618340022778)	(86.0, 0.00010173461700377492)	(87.0, 7.266758357412494e-05)	(88.0, 6.90342043954187e-05)	(89.0, 8.901778987830306e-05)	(90.0, 9.810123782506867e-05)	(91.0, 0.00010900137536118741)	(92.0, 0.00012898496084407177)	(93.0, 0.0001598686838630749)	(94.0, 0.00020710261318625608)	(95.0, 0.00034880440115579974)	(96.0, 0.0007339425940986619)	(97.0, 0.0020365090296648515)	(98.0, 0.00611316046817326)	(99.0, 0.006596399898941191)	(100.0, 0.00210554323406027)
GW_P1_R2	(0.0, 0.0007267250408555734)	(1.0, 0.0007321754786619902)	(2.0, 0.0016042455276886781)	(3.0, 0.003909780719802984)	(4.0, 0.007078301897933285)	(5.0, 0.010212303636622946)	(6.0, 0.01265591658649981)	(7.0, 0.013676965268901893)	(8.0, 0.013046531295959682)	(9.0, 0.01170390678297901)	(10.0, 0.01044303883709459)	(11.0, 0.0098089712389481)	(12.0, 0.009834406615378048)	(13.0, 0.010582933407459288)	(14.0, 0.012185362122545828)	(15.0, 0.013546154761547888)	(16.0, 0.01596069870979053)	(17.0, 0.020653525661115398)	(18.0, 0.02672531337746371)	(19.0, 0.03562406150274021)	(20.0, 0.048817754619473144)	(21.0, 0.06524900779321766)	(22.0, 0.08828800840094148)	(23.0, 0.1188177273672841)	(24.0, 0.1585804879776968)	(25.0, 0.20727651615282663)	(26.0, 0.2657106598754212)	(27.0, 0.33835772858454854)	(28.0, 0.4306826945874427)	(29.0, 0.5403600377533658)	(30.0, 0.6655565941667597)	(31.0, 0.8192244208682729)	(32.0, 1.0197932648940027)	(33.0, 1.24760884751401)	(34.0, 1.4913851288438078)	(35.0, 1.7796206313605474)	(36.0, 2.1468620466939003)	(37.0, 2.6019590690288865)	(38.0, 3.0981869118636953)	(39.0, 3.648931850450887)	(40.0, 4.215439455174237)	(41.0, 4.739580806828308)	(42.0, 5.217553316636826)	(43.0, 5.57286190679933)	(44.0, 5.830217045517514)	(45.0, 5.881331251266091)	(46.0, 5.702077252688655)	(47.0, 5.458435415491416)	(48.0, 5.12508300562576)	(49.0, 4.750081983668672)	(50.0, 4.437246838518971)	(51.0, 3.9679659601990864)	(52.0, 3.2459064941058062)	(53.0, 2.5927278441974186)	(54.0, 2.1571088697699645)	(55.0, 1.7946329538920214)	(56.0, 1.444838389977008)	(57.0, 1.1793112281744031)	(58.0, 1.062468376105644)	(59.0, 0.9568443418550928)	(60.0, 0.8105636751938766)	(61.0, 0.6660180645677031)	(62.0, 0.4956410123643181)	(63.0, 0.37707582194873135)	(64.0, 0.2930991098526656)	(65.0, 0.22536470241972187)	(66.0, 0.1787198556724069)	(67.0, 0.14538497804836173)	(68.0, 0.11548750986756344)	(69.0, 0.08804092188705058)	(70.0, 0.0686337296710025)	(71.0, 0.04934099664888915)	(72.0, 0.03129641388444527)	(73.0, 0.019868662616991377)	(74.0, 0.013876814655137173)	(75.0, 0.010337663706170532)	(76.0, 0.006905704700730085)	(77.0, 0.005495858121470274)	(78.0, 0.00562121819101786)	(79.0, 0.0066967712514841085)	(80.0, 0.005439536930803967)	(81.0, 0.0027906241568854016)	(82.0, 0.0014879695211517864)	(83.0, 0.0007612444802962131)	(84.0, 0.0005977313461037092)	(85.0, 0.0005541278436523747)	(86.0, 0.0005868304704908755)	(87.0, 0.0006449684737593214)	(88.0, 0.0006685870375871275)	(89.0, 0.0007012896644256282)	(90.0, 0.0008230161087689369)	(91.0, 0.0009265744270908561)	(92.0, 0.0010719194352619707)	(93.0, 0.0013026546357336154)	(94.0, 0.0014879695211517864)	(95.0, 0.001473435020334675)	(96.0, 0.0012136308182288077)	(97.0, 0.0009084063010694667)	(98.0, 0.0007993975449411307)	(99.0, 0.0009429257405101064)	(100.0, 0.0076542314928113265)
