sample_id	run	mate	path	bytes	expected_md5	observed_md5	status
GW_Mock3	SRR28413514	1	data/active_external/PRJNA1090613/fastq/GW_Mock3_R1.fastq.gz	1495066990	15219ff4c961c89ccdb1b68ea78ea9b5	15219ff4c961c89ccdb1b68ea78ea9b5	DOWNLOADED
GW_Mock3	SRR28413514	2	data/active_external/PRJNA1090613/fastq/GW_Mock3_R2.fastq.gz	1502702576	2e6d320d49aef020c9b8647f44f678fd	2e6d320d49aef020c9b8647f44f678fd	DOWNLOADED
