gene_id	baseMean	cpm_filter_log2fc	cpm_filter_lfc_se	cpm_filter_stat	cpm_filter_p	cpm_filter_q
LITCHI014252	4680.90222916335	-0.38760053043916	0.289302606434861	-1.33977545247741	0.180318358582285	0.542502288098084
LITCHI014253	1695.11825759081	-0.357684913048324	0.302705579447731	-1.18162642955211	0.237353961825645	0.605138821238512
LITCHI014254	557.908607033241	-0.120087353887373	0.252340102562306	-0.475894844568836	0.634149295232016	0.86700071179997
LITCHI014255	2909.52283423837	-0.132718309405415	0.206136922487512	-0.643835698155704	0.519681982335467	0.809777055376114
LITCHI014256	541.534979450572	0.978722173788561	0.226473821115594	4.32156868713322	1.54923807452521e-05	0.00400968997992608
LITCHI014258	22.5177314341187	-1.74732483671373	0.911108563755214	-1.91780091442888	0.0551362597887311	0.338630985921699
LITCHI014259	147.934462473326	0.822214492306093	1.74739475913823	0.470537345958156	0.637971158888557	0.868345020068003
LITCHI014268	600.683641631995	-0.506373206296691	0.422540778313127	-1.19840079889624	0.23076102161062	0.598428525700926
LITCHI014269	206.451474989333	-0.0257643001717689	0.216186637728273	-0.119176191657841	0.90513576850782	0.968654992842566
LITCHI014272	2263.94526843687	-0.770049077321772	0.56787101260161	-1.35602814764909	0.175090212394063	0.537089090210749
LITCHI014275	402.510400844048	-0.14611103679207	0.218902711305695	-0.667470201353642	0.504471837523176	0.800049580247336
LITCHI014276	607.073735291558	-0.0606371199367753	0.164920460335256	-0.367674937442633	0.713115630514022	0.901375716034289
LITCHI014277	112.129393284326	0.096680530391039	0.304510197834338	0.317495213883233	0.750867870535886	0.916589020479304
LITCHI014278	1953.17408903184	0.0611950624326392	0.200273583750365	0.3055573345555	0.759941709710153	0.919455506944461
LITCHI014279	180.042443388562	0.403750458664047	0.440940691439133	0.915657063416612	0.359846791685294	0.705037279455055
LITCHI014282	15.897170696566	-0.479916721421728	0.767526116273005	-0.625277383070864	0.531789021285156	0.818232860682913
LITCHI014283	828.079671145951	0.255764072143184	0.136386754139977	1.87528527792873	0.0607534876129747	0.354063372381554
LITCHI014285	897.433272746858	-0.00871144624661677	0.273600387616107	-0.0318400362021414	0.97459961853799	0.992356216911324
LITCHI014286	256.162581380846	2.77094555127254	1.4149635156201	1.95831590050446	0.0501929561600336	0.324025725109731
LITCHI014287	470.685997008162	0.266844203873526	0.351315839041411	0.75955642820326	0.447519772303316	0.766442446201226
LITCHI014288	337.649752482926	0.47468124220527	0.253821814811149	1.8701357192582	0.0614649733753348	0.355406026036863
LITCHI014289	1465.11039840928	0.415434944213463	0.356254675510123	1.16611787232996	0.243566791598588	0.611404010975021
LITCHI014290	591.20732115719	1.44623991513683	1.13963164956474	1.26904155012647	0.204426245171495	0.571365365425123
LITCHI014291	180.462719204653	0.726524813754982	0.620084698512936	1.17165415546829	0.241335935928707	0.609095828162894
LITCHI014293	2034.59920526576	0.441497098296572	0.305465067791006	1.44532761631074	0.148365884349536	0.502464336676571
LITCHI014294	2622.15235964287	-0.509792755365074	0.379782004587603	-1.342329939826	0.179489039871229	0.541235739526372
LITCHI014295	99.9119991400467	-0.024965222153505	0.521203252966358	-0.0478992063296207	0.961796571923614	0.987262529642963
LITCHI014298	28.4143496056918	-1.50381249582664	0.809119055348788	-1.85858000239333	0.0630866938176314	0.357031439973143
LITCHI014299	2298.61450466221	0.854966507454194	0.515603734551924	1.65818524995205	0.097280081015427	0.425839285002474
LITCHI014300	487.496475062143	0.622091924699113	0.375153144527134	1.65823460038763	0.0972701235241346	0.425839285002474
LITCHI014301	754.603331014255	0.152161091974112	0.311262708210134	0.488851018643027	0.624947175207169	0.862636068325009
LITCHI014303	1767.94614384666	-0.408724464909844	0.29200932836708	-1.39969660282922	0.16160419154315	0.519457908229402
LITCHI014304	28.0714167147398	0.217373767688012	0.535514951314413	0.405915403770653	0.684804759531288	0.890358417847159
LITCHI014313	1316.52665764916	-0.00273072416742395	0.174696532577951	-0.0156312442332275	0.987528579431316	0.995710572051021
LITCHI014314	2752.13503281812	0.112627697383145	0.154166822134697	0.730557300355722	0.465049601375079	0.776180878734646
LITCHI014315	867.925196939091	0.631815427822999	0.522492950174856	1.20923244535942	0.226573555974895	0.594108970404491
LITCHI014316	1600.13974638089	0.315460034726516	0.198622238113331	1.58824126504163	0.112231793298566	0.448146769590276
LITCHI014317	2343.51633404061	-0.534211199145586	0.280278056502046	-1.90600436513904	0.0566496393157586	0.34198218530433
LITCHI014318	1296.29428060693	-1.25822040432527	0.407696957586942	-3.08616579277993	0.00202755734468374	0.0771395316064358
LITCHI014319	401.989388497028	0.490747063485848	0.283942586906275	1.72833201540083	0.0839287163550299	0.400903065178069
LITCHI014320	1119.35553415293	0.179398589549458	0.186353708944238	0.96267785903386	0.335709211256306	0.690043900005132
LITCHI014323	666.889026813845	0.455815451983245	0.180788594220841	2.52126221760675	0.0116934677092471	0.179370614219716
LITCHI014326	48.3099734180408	-0.238134448465163	0.569732153609042	-0.417976143625859	0.675964559608929	0.887251767669549
LITCHI014327	788.073395286085	-0.752997070597395	0.23188132431926	-3.24733814940892	0.00116489897683897	0.0599612985949381
LITCHI014328	1641.4518734885	-0.190869337482991	0.415252450074254	-0.459646505273745	0.645769972776242	0.872299913585656
LITCHI014329	134.035801385234	0.108960775068877	0.537838779867849	0.202590030967364	0.8394554825644	0.949983615445463
LITCHI014330	659.430335572894	-0.0709239366202104	0.414306666848974	-0.171187051272009	0.86407668879362	0.956771291620486
LITCHI014332	45.4089402635592	-1.25203126055615	0.764248198383423	-1.63825215840157	0.101369103172269	0.432313347512999
LITCHI014333	3212.41183022348	-0.752416371909664	0.284442763276097	-2.64522944174651	0.00816355421049495	0.153388008355885
LITCHI014335	1584.97435104265	0.0248309069645732	0.201317878489126	0.123341787380868	0.901836451895541	0.967996105734292
LITCHI014336	915.9228449159	0.0213075339259962	0.234245708623737	0.0909623234986213	0.927522528395306	0.976018714306614
LITCHI014338	187.916439823788	0.327165729932883	0.307436947213522	1.06417180139919	0.287250878770799	0.652669212960043
LITCHI014339	478.95281463617	0.580534060410875	0.264996816560152	2.1907208846756	0.0284719968221314	0.257481010631637
LITCHI014341	1096.11216446413	-0.140434358240931	0.191636612911103	-0.732815906666417	0.463670718235851	0.775605288980561
LITCHI014344	73.7807630791176	-0.201857382999211	0.417655502891862	-0.483310722836268	0.628875127551785	0.864015651879746
LITCHI014345	3091.63226033402	-0.5403782004083	0.314147184434892	-1.72014338240964	0.0854063816081933	0.403859781016858
LITCHI014346	1389.86625810455	-0.0783471525845149	0.183803712910492	-0.42625446104382	0.669922437010292	0.884046916258082
LITCHI014347	462.784988703466	-0.0317256176562673	0.19110387929757	-0.166012420955971	0.868147175303659	0.957894419359358
LITCHI014348	588.413403753748	0.196809986207757	0.321594147555124	0.611982486945046	0.540549344618869	0.822539900560892
LITCHI014349	70.6500942337244	-0.0930640309135588	0.423525971072452	-0.219736302541028	0.826076530221841	0.944719793235183
LITCHI014352	368.574860734644	-0.219139710040512	0.216335327252505	-1.0129631291552	0.31107777263774	0.670432818363936
LITCHI014355	28.6392418984872	0.774342923621636	0.544196037162042	1.42291172802323	0.154761745965931	0.510680067372073
LITCHI014356	160.479087823294	-0.533992453054183	0.464923045705199	-1.14856094570279	0.250737068724089	0.618213387209694
LITCHI014359	17.5434728528187	-1.66548654569831	1.41090990429156	-1.18043437120428	0.237827498357931	0.605768626401965
LITCHI014360	15.7228144808785	-1.36059091148292	1.8339930076099	-0.741873554499574	0.458163949984171	0.773327890595125
LITCHI014361	127.396643513604	-0.0956175235339384	0.31611762813074	-0.302474506402385	0.762290364783732	0.920502918999783
LITCHI014362	950.708214079284	-0.168683132049101	0.149453761017998	-1.12866435009814	0.259039453515114	0.628281347686254
LITCHI014363	801.252049026141	-0.117916016716603	0.279919623950426	-0.421249553898677	0.67357286263139	0.885567355206011
LITCHI014364	7438.89788389992	-0.619181326727956	0.270657586753093	-2.2876924831699	0.0221554357592575	0.23091791166987
LITCHI014365	696.129066069085	0.700762560260325	0.308487226605846	2.27160964805745	0.0231100976404252	0.235274877695542
LITCHI014369	407.602653620391	0.988421842324234	0.335601354709335	2.94522602025939	0.00322718821795788	0.0979475290198253
LITCHI014370	1707.16796114635	0.269988938491953	0.349383589294174	0.772757927861995	0.439665656730608	0.762485476413896
LITCHI014372	824.365602929976	0.0849066765837698	0.146684237494754	0.578839812879053	0.562697264573422	0.833881043048485
LITCHI014373	17.7372265633066	0.320337922571851	0.835811780605087	0.383265622721831	0.701522825826219	0.896279180100299
LITCHI014374	599.863448741368	-0.194406634363221	0.207077663091139	-0.938810258244312	0.347828171126134	0.697069684953754
LITCHI014376	4562.26401347687	-0.297680014810857	0.264519970770387	-1.12535932143004	0.260436801409311	0.629625925891002
LITCHI014382	468.659465694518	0.885887340103625	0.312445146020373	2.8353371828214	0.00457773423286972	0.114139001713995
LITCHI014383	16.1073499153063	-0.730873001647443	1.28917630783366	-0.566930215212851	0.570761594782272	0.837900361104789
LITCHI014384	275.710611554098	-1.01324538221839	1.3138875801216	-0.771181185931151	0.440599544280813	0.762680899333332
LITCHI014385	52.2383427897056	-0.197959004202242	0.586673351197789	-0.337426276134882	0.735795579422103	0.909949309761453
LITCHI014386	1535.51533486272	0.263645059245271	0.153502297552662	1.7175316816012	0.0858820709086236	0.404855761322989
LITCHI014387	209.366687169022	-0.07426106665353	0.227394772913564	-0.326573323133323	0.743990623215203	0.913691886132631
LITCHI014388	1231.84464438338	0.0826640177553421	0.147046059330025	0.562164114645289	0.57400420857688	0.839132962355509
LITCHI014392	3036.16388340888	0.186369186474782	0.155785733166691	1.1963174206419	0.23157271309517	0.599433747828826
LITCHI014393	2455.88088201306	0.274406172988045	0.161299772769078	1.70121859614082	0.0889019471475319	0.41099402830816
LITCHI014394	1903.29351019011	0.264864715708583	0.30208216580957	0.876796930393934	0.380596946684658	0.720866779249359
LITCHI014395	1116.77722095868	-0.207601999166412	0.21397254357377	-0.970227281028881	0.331933215180594	0.687235655534098
LITCHI014396	1884.86785726421	0.131184568017981	0.206144815778644	0.636370929448185	0.5245346840172	0.812924799991571
LITCHI014397	4167.80383372379	-2.24044739837504	1.1638454263119	-1.92503862430837	0.0542245263382974	0.335793609589107
LITCHI014398	948.981290262632	-0.188460136613833	0.186659356966149	-1.00964741161093	0.312664245992332	0.671048608310568
LITCHI014399	2361.26827801132	-0.824622988818175	0.566021097827034	-1.4568767701132	0.145150399434694	0.498512647270391
LITCHI014400	2123.82773386482	-0.876056068274212	0.249449322340307	-3.51196010498304	0.000444814766316926	0.0358797510984683
LITCHI014401	606.554087979259	0.209364900125125	0.19408800722188	1.07871116367216	0.280716507476782	0.646792712046603
LITCHI014402	11.7777058105855	-0.113280113607652	1.77250909601012	-0.0639094681447012	0.949042313203944	0.983672269963314
LITCHI014404	539.922259747151	-0.112495044124504	0.161153096436756	-0.698063187192016	0.485137678833259	0.788370179186414
LITCHI014405	29.2343675685006	-0.797660764473393	0.838175830242428	-0.95166280831873	0.341268016962606	0.693757936063764
LITCHI014406	63.1790666679407	1.23910866304281	0.628867857615678	1.9703800218711	0.0487948334742238	0.321036111680035
LITCHI014409	20.019875240397	-0.851217815969281	0.629643303110768	-1.35190481938554	0.176405765626947	0.537851725429032
LITCHI014410	421.51616056306	0.129310268859489	0.177270449605505	0.729451914559103	0.465725271482631	0.7765246202227
LITCHI014411	772.618731781013	0.268858542778862	0.253352031910567	1.0612053937415	0.288596568706562	0.653883511561661
LITCHI014413	1529.92910631934	-0.727036698925396	0.228431509595852	-3.18273385406283	0.00145891649498822	0.0671600156489714
LITCHI014415	2151.77895156751	-0.282709193190239	0.165746516526893	-1.70567200514509	0.0880691647146864	0.40965937034819
LITCHI014416	327.826696234701	1.244927839237	0.786767359777056	1.58233285070414	0.113573605130643	0.45017872473699
LITCHI014417	21.8495295937761	-0.272681237691388	1.32729826259992	-0.205440815659067	0.837227733999859	0.948896033601322
LITCHI014420	175.399409370755	-0.940951048377432	0.535824024581091	-1.75608223075304	0.0790743687385173	0.391452209035289
LITCHI014423	356.546887168573	0.0530325638530322	0.241546810830107	0.219553980740954	0.826218534886952	0.944719793235183
LITCHI014425	46.6970291601706	-0.337386172624996	0.74026531147237	-0.455763855736997	0.648559797931687	0.873941104846571
LITCHI014426	84.2425754180626	0.374911493365324	0.361006180676723	1.03851821224372	0.299028860852729	0.661854016838315
LITCHI014428	256.55465136352	0.750285217125719	0.295974112425548	2.53496905853363	0.0112457258601565	0.177079227426081
LITCHI014431	548.545596763902	0.0731633699689647	0.280449726482099	0.26087873533239	0.794186023902546	0.933212155053232
LITCHI014432	3046.03783934234	0.0219758805071754	0.248346696896664	0.0884887167084789	0.929488251921833	0.976853080772983
LITCHI014433	97.0179259762926	0.456243386975187	0.306695145931379	1.48761202460396	0.136853240449603	0.486801228513724
LITCHI014434	501.116920920807	0.278339018122529	0.246086405727398	1.13106214583368	0.258028935479544	0.627211352254604
LITCHI014435	279.779436320088	1.17600518530586	0.331916711363032	3.54307314168225	0.000395492995921741	0.0330344513320814
LITCHI014437	249.256120859402	-0.314537767720373	0.209193773186118	-1.50357136797055	0.132691768023085	0.481125479319693
LITCHI014440	73.1994233455017	-0.606256097705406	0.386694157017686	-1.56779223762017	0.116929627050298	0.4563695104807
LITCHI014441	571.754531306362	0.180375485347557	0.152101154896074	1.18589162239302	0.235665102019344	0.603329920125138
LITCHI014442	2619.79575333505	0.391510641648768	0.226211604524256	1.73072748620546	0.0835003804928101	0.400153806345517
LITCHI014443	294.130369766287	-0.432361931944183	0.386933086245061	-1.11740749838681	0.263820130509876	0.632845036003968
LITCHI014444	171.548124796231	-0.729143301757661	0.887894725267395	-0.821204677770864	0.411529692496078	0.743147565773184
LITCHI014445	1084.82333989853	-0.0966232069784853	0.185725971139435	-0.520246072133577	0.602892077475801	0.851901688025667
LITCHI014447	462.184002180167	0.253840579258384	0.207242318040794	1.22484916043266	0.220632058518329	0.588061735687165
LITCHI014449	66.233817397875	-0.783823828455881	0.474529202894906	-1.65179260554271	0.098576836613548	0.427732691761643
LITCHI014450	11.0851725527613	0.176070759897957	0.960997191525936	0.183216726802687	0.854627970422585	0.954178206018709
LITCHI014452	107.688799952253	-0.744943109642411	0.437091446261627	-1.70431866378029	0.0883215700190387	0.410069587295828
LITCHI014453	34.9331769967452	0.124863601740859	0.663376766518509	0.188224261148247	0.850700854733794	0.952684729419465
LITCHI014454	925.998446778712	0.230526545326177	0.156724490290659	1.47090314282501	0.141317312613763	0.493363752014937
LITCHI014457	56.1208842228254	0.333457454022091	0.540209456308707	0.617274374093026	0.537053766453217	0.821525811942141
LITCHI014458	1693.92198236373	-1.42309748369509	0.846641050585275	-1.68087465486267	0.0927872638986769	0.418029340030531
LITCHI014459	244.012164277007	-0.311327857740836	0.336759739511528	-0.924480634746953	0.355236129412361	0.702659514815763
LITCHI014461	923.45738789997	-0.294450192853115	0.173278403949092	-1.69928961799314	0.0892646277669766	0.411398002116531
LITCHI014463	410.227638354742	0.000486232769670094	0.205808926798125	0.00236254460501139	0.998114963889045	0.998991211697631
LITCHI014464	292.12130155703	-1.72149392301104	1.07068002997399	-1.60785096837274	0.107867822582118	0.443490743148205
LITCHI014465	594.00935083313	-0.605120665878283	0.492263016783183	-1.22926290468172	0.218973250688436	0.587423716007402
LITCHI014466	1083.68347260137	-0.21370324659382	0.12597223071165	-1.69643139116101	0.0898042130577713	0.412683631323934
LITCHI014467	35.2653197238721	1.05124025560064	0.72156664605409	1.45688587651519	0.145147885284795	0.498512647270391
LITCHI014468	3256.16809401219	0.156544825761495	0.165557593997301	0.945561130612028	0.344372477390225	0.696067201129456
LITCHI014469	270.108573755723	-1.36315846861278	0.559630609512224	-2.43581827984876	0.0148581467238487	0.19449476738577
LITCHI014471	14.147019722808	-1.84643745949289	1.1145424214733	-1.65667759604171	0.0975846749025304	0.426448510346944
LITCHI014472	1697.62775861303	-0.887230822809519	0.356095125654116	-2.49155565154045	0.0127185040641219	0.184609186952847
LITCHI014474	1421.99279572726	0.318640631204595	0.260481037749062	1.22327764799356	0.221224846536494	0.588432701773708
LITCHI014476	265.060867096002	0.0755072586229371	0.235198746629343	0.321035973639483	0.748183129585308	0.915416467534293
LITCHI014478	239.446940555299	-0.364853922100852	0.327087867002531	-1.11546149798956	0.264652708716017	0.633566724252934
LITCHI014479	1229.06171782749	0.169507349652118	0.18422790351218	0.920095959518486	0.357522615626951	0.70328797651714
LITCHI014480	680.758133588382	-1.01875010615751	0.197380263573154	-5.16135751222125	2.45165460115478e-07	0.000215488404976499
LITCHI014482	866.437809963926	-0.477602452083151	0.200383380553556	-2.38344343110582	0.0171515203019478	0.207561155580768
LITCHI014483	42.3143683337122	0.514936051312844	0.851172595423345	0.604972545029757	0.545197239155567	0.825459763186025
LITCHI014487	143.261710770195	-0.623211769043864	0.386700292489714	-1.61161442374766	0.107045870000241	0.441803642148421
LITCHI014488	4023.07484830389	-0.356247073247908	0.168090754242085	-2.11937339953177	0.0340589230099548	0.278414316134274
LITCHI014489	810.623755054717	0.110131547267685	0.116712731752849	0.943612111666615	0.345367900724167	0.696067201129456
LITCHI014490	78.0708115590459	-0.426357340361927	0.446979546436023	-0.953863199695541	0.340152893418195	0.692976670671037
LITCHI014491	81.6978757253182	-0.605472316003204	0.523645678213179	-1.15626336890479	0.247573446802209	0.615346670480062
LITCHI014492	59.8329164568771	-0.387210941117641	0.433376029928913	-0.893475675572447	0.371602492685634	0.71399213147239
LITCHI014493	18.316625022394	-0.891827961722977	0.841034154079044	-1.06039446483544	0.288965179303508	0.65398647027069
LITCHI014494	1521.9685385334	-0.0670098167366033	0.122537200539293	-0.546852845027384	0.584479834198417	0.844652777915854
LITCHI014495	259.810982611761	0.605669448199842	0.252391242245813	2.39972450236589	0.0164074152094926	0.202895465605408
LITCHI014496	87.112715336403	0.335261472201713	0.750485966588312	0.446725837827191	0.655073023897546	0.876591323102759
LITCHI014497	412.16894224741	0.297587658492282	0.254184396608451	1.17075502061871	0.241697262286846	0.609521239689
LITCHI014498	727.77270120305	0.51622905128208	0.165320908238943	3.12258780078778	0.00179268625433432	0.0719266432525053
LITCHI014499	1010.46738427001	0.0717269425440893	0.180225763769423	0.397983845616296	0.690642093638569	0.893397854418511
LITCHI014500	595.444721082326	0.560074319079533	0.209593662290962	2.67219110042568	0.00753577195323273	0.1476304322096
LITCHI014501	637.443063198957	-0.463505982662367	0.22888287821993	-2.02507931684166	0.0428592203515695	0.306141524610607
LITCHI014503	51.8700898253155	-0.544492849582107	0.535438579654781	-1.01691000662142	0.309196242592146	0.669481294762937
LITCHI014504	317.405174164305	-0.994284550822923	0.42281637749271	-2.35157530254387	0.0186941053344785	0.214970512907621
LITCHI014505	38.3986065137582	0.557191603012214	0.534101127934255	1.043232402761	0.296840669709318	0.660319635325732
LITCHI014507	27.0585525471483	-0.379912036103824	0.626906060704148	-0.606011107433071	0.544507377433685	0.824954041365437
LITCHI014509	141.6853886638	-0.547413774667206	0.426575601613395	-1.28327492851625	0.199395773132425	0.566058508741146
LITCHI014512	1620.0899341538	-1.32344876489876	0.360613519972067	-3.66999208737731	0.000242557976710523	0.0247624743335143
LITCHI014513	172.733941572545	0.271713797953294	0.254485618497637	1.06769804736851	0.285656739534664	0.651181112616649
LITCHI014515	174.515097041376	-0.0955078149994206	0.260755309125106	-0.366273712009436	0.714160843482507	0.901519520494233
LITCHI014516	116.339219544185	-0.425818861376089	0.366298646846788	-1.1624909484151	0.245036099309507	0.613197540520583
LITCHI014517	177.712586031106	0.533701178393673	0.266840773617861	2.00007356880916	0.045492320378551	0.312238054223819
LITCHI014518	155.518681420212	0.551886520718032	0.427604000751797	1.29064863693447	0.196825542651513	0.562411160280549
LITCHI014519	48.8636483738906	1.46694083088332	1.11575612213175	1.31475042062114	0.188593795063342	0.551583571237304
LITCHI014529	971.097268599432	-0.169043818250622	0.302745839873268	-0.558368756846949	0.576592602778254	0.840597421586654
LITCHI014530	242.93247848295	0.139041658307063	0.316436199945881	0.439398710801239	0.660372660495534	0.879401383450476
LITCHI014532	262.412298488387	-0.258238584694172	0.246528643437406	-1.04749931323798	0.294869348755695	0.658786523128833
LITCHI014533	96.3167507277571	0.0998535899750829	0.331635945098163	0.301093990114752	0.763342823708649	0.920898886957456
LITCHI014535	145.669280545783	-0.686221545205808	0.346503434705469	-1.98041772887216	0.0476566094495759	0.318334371226974
LITCHI014536	92.7419546516501	-0.722958553621095	0.605175330674179	-1.1946266098053	0.232232947880235	0.600137151100481
LITCHI014537	310.115627012329	0.127949610049689	0.202556263711277	0.631674418284432	0.527599647483717	0.815331829634961
LITCHI014540	1328.39445812602	0.214085568936991	0.166914759934286	1.28260418084821	0.199630784696469	0.566214088930851
LITCHI014545	30.8734829752937	-0.567372820383693	0.536654474705524	-1.05724045382278	0.290401861566992	0.654930884426698
LITCHI014546	155.841369712771	0.343693942228154	0.271641290930137	1.2652492596074	0.205781989287746	0.572884473484269
LITCHI014547	1017.95259981221	0.243123169723938	0.153143533604588	1.58755099873609	0.112387906139942	0.448380408863998
LITCHI014548	217.389340288961	0.0350140927064469	0.278363560009261	0.125785475316101	0.899901739465729	0.966960640839127
LITCHI014549	1878.59651425698	0.118957707808831	0.193721515781745	0.61406554315244	0.539172016524653	0.82215791018646
LITCHI014550	217.652221323725	0.314518207787813	0.243894749633629	1.28956530741344	0.197201627638707	0.562873114241826
LITCHI014551	22.579712029028	1.30187893289292	0.83202269706048	1.56471564717217	0.117649597939712	0.456858385018534
LITCHI014552	66.1932704226216	-0.0222573897249579	0.34933842847536	-0.0637129726096761	0.949198775086498	0.983672269963314
LITCHI014554	144.24883968798	0.98176493051322	0.427658382159119	2.29567564081542	0.0216944342463054	0.229738812504707
LITCHI014555	528.545543963723	0.0761189863595702	0.155193309935947	0.490478528945524	0.623795319623008	0.861994022274404
LITCHI014557	307.364778401045	0.246782780634735	0.191047033634184	1.29173835332756	0.196447770548781	0.561815083409072
LITCHI014558	995.533760008765	0.0984781614417919	0.145769668515578	0.675573748946737	0.49931131311537	0.79642444590728
LITCHI014560	1389.60411858316	0.112293174835933	0.178399824743257	0.62944666564297	0.529056675152778	0.816665391948272
LITCHI014561	432.174338353233	-0.195990024639778	0.427480669493301	-0.458476929195624	0.646609833781318	0.87283389506067
LITCHI014562	1340.78659997987	0.0402718289608839	0.127446035472134	0.315991225711289	0.752009168055203	0.916936392445892
LITCHI014564	179.640595345239	-0.181553910041203	0.330860003307254	-0.548733325957814	0.583188472205121	0.844031768547004
LITCHI014565	21.0704275608979	0.141054498642591	0.618834138753051	0.227935871357737	0.819696095335792	0.943119869229099
LITCHI014568	99.3396175955975	0.126245097843867	0.386216678074774	0.326876349496809	0.743761409712703	0.913592540932238
LITCHI014569	86.5256193335959	0.441011146154282	0.367805829922989	1.19903250649023	0.230515306084907	0.59829791873111
LITCHI014571	27.1561746702462	-0.867027980311703	0.732606700064648	-1.18348355295576	0.236617561005324	0.604510889496875
LITCHI014572	1919.99640483497	-0.130541488981926	0.117003968137346	-1.11570138227012	0.264549978702796	0.633503000238285
LITCHI014573	265.745953313036	-0.0195159997768505	0.28806276282944	-0.067749123785242	0.945985343986705	0.982534051697618
LITCHI014575	135.403332254615	0.0837552204832232	0.381249392178807	0.219686174460684	0.826115572826229	0.944719793235183
LITCHI014578	54.6571356683857	1.73921019245741	1.03992486857539	1.6724383126254	0.0944379225098885	0.421518402730559
LITCHI014580	1250.55742594045	0.0708760964987796	0.195947460838188	0.36170969603586	0.717568980613151	0.903059883501554
LITCHI014581	429.822192294077	0.231512428299838	0.217265163983927	1.0655754657335	0.286615594729195	0.652182950096475
LITCHI014583	481.872879810371	0.307831089131291	0.21891869584559	1.40614344490895	0.159681533861343	0.517163417178158
LITCHI014584	55.3066980003176	1.98902830193822	0.795059151109393	2.50173625341311	0.0123585954489728	0.182889806045574
LITCHI014585	25.791159491559	0.390177266891501	0.733615793960144	0.53185505288167	0.594826389677789	0.849096358071304
LITCHI014586	813.608439733838	0.880572337481148	0.290466279508703	3.03158197561023	0.00243275852740021	0.0844016308055081
