gene_id	edgeR_interaction_log2fc	logCPM	edgeR_F	edgeR_p	edgeR_q	edgeR_signed_stat
LITCHI014232	-1.09217823794687	2.82165005017081	3.1041004461612	0.104122493657908	0.454673678234451	-1.76184574982068
LITCHI014233	-0.0818421786434489	1.84047937891332	0.00873659879270219	0.927164300586904	0.981141338508524	-0.0934697747547419
LITCHI014234	0.170090804681131	5.59732653598496	1.66337785185303	0.221807082325493	0.578853672771334	1.28972006724445
LITCHI014235	-0.135073629729285	5.11366526525795	0.518807267628911	0.48534891388585	0.774348764062566	-0.720282769215612
LITCHI014236	0.196285181440812	3.6493927384204	0.710740730079624	0.415929166152743	0.730798105705258	0.843054405171828
LITCHI014237	0.134455327604604	3.73584773459271	0.24704715062764	0.628276085555319	0.854562711191235	0.497038379431247
LITCHI014238	0.00206750481150338	1.23151499544633	3.06689741796341e-05	0.995673722577221	0.999964228144083	0.00553795758196414
LITCHI014241	-1.23836140325397	0.753960923189587	5.81528186447438	0.0331029584289931	0.348881857263832	-2.41148955305106
LITCHI014242	0.16765939253465	4.70590823743751	0.821395196482764	0.382872854564758	0.707296502421956	0.90630855478847
LITCHI014243	0.713329472903872	4.35185154122026	6.52005550859875	0.0255553810017967	0.32910645110857	2.55343993636012
LITCHI014247	-0.0573957995438767	5.30413529676561	0.101942183399435	0.755082329924804	0.913918616662621	-0.319283860223838
LITCHI014249	0.24027449021044	6.18780256076118	3.04046224535448	0.107131191615006	0.45887862474769	1.74369213032418
LITCHI014252	-0.37106690638311	8.1073444786938	1.86724605771282	0.197217306481398	0.555378787042836	-1.36647212108876
LITCHI014253	-0.340834648770997	6.64317008230642	1.48751890550446	0.246375112553817	0.603674907208792	-1.21963884224161
LITCHI014254	-0.10542055862228	5.043452536274	0.214669846723128	0.651544980563972	0.866254514919487	-0.463324774562215
LITCHI014255	-0.118358942425666	7.42239935291822	0.390975978804983	0.54366797536395	0.807526304104644	-0.625280720001011
LITCHI014256	0.992561960437057	5.00206506360969	23.978042893836	0.000384272290554435	0.13410714964574	4.89673798500961
LITCHI014258	-1.69989747804633	0.522333311401689	3.96959187192968	0.0699341352702997	0.409400044039797	-1.99238346508138
LITCHI014259	0.76992274625632	3.14810815225499	2.51432977816218e-07	0.999612659084462	0.999964228144083	0.000501430930254823
LITCHI014263	1.73738637609222	-1.35922698971475	2.33036298535297	0.193860941558569	0.551480531065917	1.52655264742261
LITCHI014268	-0.487363917363395	5.14956073977609	1.40905498913633	0.259768857464812	0.613916965975881	-1.18703622065054
LITCHI014269	-0.00996283895953147	3.61807619365504	0.00257676187932973	0.960362883447007	0.996056793778166	-0.0507618151697684
LITCHI014272	-0.75100506118453	7.06037515101996	1.52259854601063	0.244495788842278	0.601647761837268	-1.23393620013785
LITCHI014275	-0.132239894731498	4.57407090099656	0.458736748597094	0.511251533151284	0.789313000013345	-0.677301076772431
LITCHI014276	-0.0477770635569178	5.16500518675355	0.104733825668665	0.751874246223005	0.91260922546714	-0.323626058389409
LITCHI014277	0.111165599719586	2.7481622505694	0.158885354638277	0.697290074702058	0.888416148203527	0.398604258178807
LITCHI014278	0.0747335720412721	6.84763330296254	0.176263936646033	0.682132717439574	0.881139172574373	0.41983798856944
LITCHI014279	0.413196614342299	3.42276534012448	1.03155762748093	0.330128666757401	0.669992581097088	1.01565625458663
LITCHI014282	-0.465000045303812	0.0742564313147021	0.477292139760836	0.502990975295847	0.784388564285114	-0.690863329292296
LITCHI014283	0.268469002554575	5.61244601738602	4.55017649987993	0.0545864679000554	0.38583564824303	2.13311427257893
LITCHI014285	0.00450502692758916	5.72738609191663	0.00034028165017509	0.985590142034971	0.999964228144083	0.0184467246462642
LITCHI014286	2.76353223215162	3.91969654022454	3.57074698386157	0.0883871756583893	0.431120577629578	1.88964202532161
LITCHI014287	0.277036077104946	4.79864109931651	0.774124612458142	0.396476675201204	0.716888850642526	0.879843515892537
LITCHI014288	0.487267861858106	4.32261683668749	4.79591109490862	0.0493348937622417	0.377769599646157	2.18995687055901
LITCHI014289	0.424786402837625	6.43260707174237	1.7011990808628	0.217663134879729	0.574114572530761	1.30430022650569
LITCHI014290	1.45046222490667	5.12560396528923	1.79897952394613	0.209769718641144	0.566003470617413	1.34126042361136
LITCHI014291	0.730874369658685	3.42407905156586	1.41048792011557	0.259542595665247	0.613593407016502	1.18763964236446
LITCHI014293	0.452686047200397	6.90569814679331	2.75172223626861	0.123422504489988	0.478013712611454	1.65883158767508
LITCHI014294	-0.4923619333855	7.2730963626293	1.76962208303762	0.209589999026474	0.565921295355077	-1.33027143209107
LITCHI014295	-0.00964005751474325	2.57886997633921	0.000204129549530321	0.988838975496609	0.999964228144083	-0.0142873912779878
LITCHI014298	-1.48066463912987	0.835807134807399	3.89290201446069	0.0723325672960836	0.411499933022921	-1.97304384504265
LITCHI014299	0.861949008914116	7.08105497747437	2.66019029363407	0.132250410164655	0.486862784106725	1.63100898024323
LITCHI014300	0.63061117346678	4.84893074822051	3.42298737676769	0.0896094398754158	0.432536740767614	1.85013171876158
LITCHI014301	0.166257696064807	5.47917720857045	0.343154359158236	0.569028532911332	0.823310505227061	0.585793785523742
LITCHI014303	-0.39279392352305	6.70476872924967	2.11339670948193	0.172041377335882	0.529991876448557	-1.45375263008599
LITCHI014304	0.232166522388763	0.822444511730155	0.245583746496621	0.629285202050455	0.854792570407128	0.495564069012899
LITCHI014313	0.0100983861556375	6.2793322226812	0.00449006805202186	0.947695233027157	0.990513259144928	0.0670079700634325
LITCHI014314	0.127218292655958	7.34233759448736	0.705322258098942	0.417661532184745	0.731837978022919	0.839834661167865
LITCHI014315	0.640208702432329	5.67879717938021	1.43729546477818	0.256858925391282	0.6117537480068	1.19887258070997
LITCHI014316	0.328187415453675	6.56047033792697	3.61305631742525	0.0819785033927644	0.423395119392889	1.90080412389737
LITCHI014317	-0.518689261477114	7.11000597930945	4.06870142441796	0.0669758911433947	0.404235411805756	-2.01710223449828
LITCHI014318	-1.24309439458613	6.25675155157435	9.83472589995809	0.00937839218307762	0.275560860650901	-3.13603665475359
LITCHI014319	0.501386726241827	4.57263011885823	4.06675810544501	0.067032419670793	0.404419919484508	2.01662046638553
LITCHI014320	0.19199503432976	6.04542779380218	1.41721915568777	0.257217326855638	0.611815403144696	1.19047014061159
LITCHI014323	0.4687604941209	5.3008994021198	8.45856277532649	0.0133019337143385	0.2932069533994	2.90836083994516
LITCHI014326	-0.225300458817364	1.56347495825747	0.183096594746539	0.67641661417453	0.878736041062515	-0.427897878875952
LITCHI014327	-0.739314454977142	5.54018468501161	13.0371261579324	0.00365802372048706	0.233953930388612	-3.61069607664954
LITCHI014328	-0.180866567782832	6.59609813838387	0.206366169475574	0.658379163268855	0.869418188778464	-0.454275433493353
LITCHI014329	0.119656568222503	3.00109505278654	0.055992743384576	0.816995724288982	0.940389629740155	0.236627858428749
LITCHI014330	-0.0622022588606595	5.2829784687913	0.0256375415380451	0.875629152947932	0.963094381351943	-0.160117274327429
LITCHI014332	-1.23342460688348	1.47362921098937	2.88564694911873	0.115509617554547	0.469793874366903	-1.69871920843874
LITCHI014333	-0.734975066442495	7.56295043721572	7.71612554080878	0.0169240547329881	0.306128599332981	-2.77779148620064
LITCHI014335	0.0400657333237796	6.5467123873192	0.0486342451555389	0.829219504559253	0.945422061926396	0.220531732763199
LITCHI014336	0.0328750200057169	5.75685398047362	0.0264346143504004	0.873589329236042	0.962378590844419	0.162587251500234
LITCHI014338	0.340396384263941	3.48464044872977	1.44374260609537	0.253052344023729	0.608383139161895	1.20155840727589
LITCHI014339	0.592589781136713	4.8243462297964	6.67190537302698	0.0242090533488747	0.326314376101002	2.58300316937997
LITCHI014341	-0.126191496911959	6.01587610899354	0.549533539487549	0.472977246421695	0.767133515201083	-0.741305294387912
LITCHI014342	0.282822930910599	-0.571061153350182	0.0733445443583569	0.791198252342765	0.929935325000307	0.270821979090245
LITCHI014343	-0.251747403374861	-0.608867179678751	0.0572447987156314	0.815002369320613	0.940015485582735	-0.239258852951425
LITCHI014344	-0.188089095597287	2.15735400775481	0.245715269321694	0.629194353269281	0.854792570407128	-0.495696751372948
LITCHI014345	-0.523671035900116	7.50940303717892	3.24834180887458	0.0970280807293675	0.443544799670495	-1.80231567958407
LITCHI014346	-0.0639949113141614	6.35726805788263	0.155279155296617	0.700555800957642	0.889280711728266	-0.394054761799191
LITCHI014347	-0.0191106437786357	4.77537259559423	0.0119676079686319	0.914722903348529	0.977276676349763	-0.10939656287394
LITCHI014348	0.207090687146929	5.12048940694333	0.504647444065414	0.491241513755077	0.778372819016255	0.710385419378392
LITCHI014349	-0.0774754691609816	2.09734183800869	0.0384915100461747	0.847791406913168	0.954121073470688	-0.196192533105046
LITCHI014352	-0.203774339340853	4.44850597095553	1.06483616660925	0.322763540079524	0.665126858504275	-1.03190899143735
LITCHI014355	0.77912780035021	0.860323918581906	2.59965160937371	0.133244682939476	0.488212334606768	1.61234351469335
LITCHI014356	-0.521258992901727	3.25790702700806	1.44779061875637	0.252424726192033	0.607851244681619	-1.20324171252345
LITCHI014359	-1.62918599032636	0.208483598577349	1.33706099667343	0.271072931747395	0.622536099897023	-1.1563135373563
LITCHI014360	-2.21085579488125	0.0315257155437944	1.93482157147917	0.197526205182779	0.555481310140019	-1.3909786380384
LITCHI014361	-0.0792029728607076	2.92797805265888	0.0753838113704053	0.788392294627804	0.928789690538421	-0.274561125016644
LITCHI014362	-0.154222100339255	5.81045544062493	1.35306126161196	0.267684579018157	0.620905594380218	-1.1632116151466
LITCHI014363	-0.102303021327708	5.56469875123155	0.163758574782294	0.69294513689488	0.886362594909957	-0.404670946303653
LITCHI014364	-0.602561859378111	8.77607149942138	5.24180310896744	0.0412728342851444	0.359856463803745	-2.28949844048155
LITCHI014365	0.714869687329379	5.36278342732388	6.592919775087	0.0248985339197766	0.326436931272299	2.56766815906709
LITCHI014369	0.998421406799765	4.59360578793922	10.5879047377566	0.00703172652948773	0.254864139863019	3.25390607389897
LITCHI014370	0.28120858395684	6.65325467869027	0.768967536796235	0.398405038453283	0.71864433884268	0.876907940890168
LITCHI014372	0.098792544377635	5.60509357642348	0.556765404361082	0.470144219772868	0.765256414971686	0.746167142375676
LITCHI014373	0.32849668879558	0.205610701124677	0.195990339776549	0.665968259746883	0.874044532898753	0.442707962178848
LITCHI014374	-0.180166701400871	5.14843458242284	0.916457008885922	0.357574974567513	0.690966489844378	-0.957317611289964
LITCHI014375	-2.11126047436899	-1.13673056260585	2.40936661944725	0.146957702384955	0.503806862284105	-1.55221345808083
LITCHI014376	-0.28159835965449	8.07095297932524	1.25767719100525	0.284353616566716	0.63248906660371	-1.12146207738169
LITCHI014378	-0.424137843802822	-0.729045264118634	0.111029585616249	0.744809949260597	0.908641035408263	-0.333211022651186
LITCHI014379	1.62598317927803	-0.95260721343622	1.37801618410121	0.263545486515502	0.617141005246336	1.17388934065405
LITCHI014382	0.900542475303448	4.79502868750789	9.89193378937724	0.00859222350565464	0.269781093015859	3.14514447829941
LITCHI014383	-0.698634390711064	0.0717943773879472	0.328728972449779	0.577190798005734	0.828003910702621	-0.573348909870577
LITCHI014384	-0.99155938425409	4.02852285781551	0.422709679126678	0.530230841996302	0.799923988432649	-0.650161271629338
LITCHI014385	-0.187390233198064	1.67661358980202	0.120755444500109	0.734324667951321	0.905227762550142	-0.347498841005418
LITCHI014386	0.276492979634317	6.50111338651486	4.04001943747529	0.0678161174126521	0.405595973277653	2.00997995947106
LITCHI014387	-0.0637854338039111	3.63802114303594	0.0917266067747254	0.767256363805583	0.91889994044873	-0.302864007063773
LITCHI014388	0.0957708157021583	6.18381399971592	0.502120189832566	0.492306483227384	0.778888948690737	0.708604395860318
LITCHI014392	0.198500514866582	7.48359431779758	1.75252664796638	0.210586626600548	0.566609099639587	1.32383029424711
LITCHI014393	0.286753528307504	7.17829955057789	3.58295994391082	0.0831068350677324	0.424777985978715	1.89287082071409
LITCHI014394	0.27847722359591	6.8112319215175	1.00437948246249	0.33632490737569	0.674678920157444	1.00218734898346
LITCHI014395	-0.193761093861925	6.04230057465618	1.08015109509101	0.319453137949228	0.661952927048459	-1.03930317765848
LITCHI014396	0.144653266439067	6.79671789755583	0.59290716360731	0.45640814784468	0.755595991766959	0.770004651679008
LITCHI014397	-2.21392687384923	7.93735543744211	3.95343067168052	0.0750940537321774	0.413558360276239	-1.98832358324306
LITCHI014398	-0.174741598089298	5.80724896871245	1.19645348509102	0.295817854223902	0.641735436705704	-1.09382516203049
LITCHI014399	-0.80270061806941	7.11850416048854	1.75343982018075	0.213925583531739	0.570229359176068	-1.32417514709375
LITCHI014400	-0.859711080540372	6.96812462131081	13.8250747197557	0.00300932312616758	0.231130709591962	-3.71820853634592
LITCHI014401	0.222051233922714	5.16406325881576	1.67255071326863	0.220616738341421	0.577455580408425	1.29327132237154
LITCHI014402	-0.152408414956672	-0.310628862162456	0.00293910177391353	0.957708018541769	0.994694801732815	-0.0542134833220808
LITCHI014404	-0.0986569993614325	4.99662437084505	0.45451972332118	0.513163347867667	0.79079534559533	-0.674180779406518
LITCHI014405	-0.778909291179717	0.88349710922502	0.953366497224483	0.348420810320631	0.683657180291087	-0.976404883859397
LITCHI014406	1.24801288545878	1.94554263704056	4.29953937721192	0.060653272487225	0.396171610182764	2.07353306634158
LITCHI014408	-0.397610357675633	-0.560441385247403	0.177385531489551	0.681185464855239	0.880892729013	-0.421171617621073
LITCHI014409	-0.826390595609803	0.371338105832561	2.26891320263661	0.158236815540043	0.516489441313261	-1.50629120778043
LITCHI014410	0.144717668775139	4.64065325619134	0.808465943180641	0.386521688909987	0.710791965278485	0.899147342308613
LITCHI014411	0.281519585033337	5.51168245112653	1.62181369549155	0.227308570908414	0.584499394402489	1.27350449370685
LITCHI014413	-0.712888059566346	6.49549330055899	12.5787269059899	0.00411089366057902	0.234411125125589	-3.54665009635711
LITCHI014415	-0.269871649580324	6.98689361968467	3.26121562835616	0.0964418481646581	0.443544799670495	-1.80588361428863
LITCHI014416	1.24607691107236	4.27709884276181	2.02578605972112	0.184463394623329	0.542481958325868	1.42330111351081
LITCHI014417	-0.167471378655121	0.474199410270316	0.0280092946913249	0.869918413917309	0.961166177545433	-0.167359776204813
LITCHI014419	-1.85764556148046	-0.93139070280329	2.45007106792098	0.143880216694812	0.500313092566277	-1.56527028589984
LITCHI014420	-0.924244299402618	3.38187103910581	3.29129139163703	0.0954419378214213	0.441151671380501	-1.81419166342397
LITCHI014422	0.0607569524036122	-0.704047617825159	0.00422842300382878	0.949239657205749	0.991247923990152	0.065026325467681
LITCHI014423	0.0665389384123529	4.39921347967022	0.0993896569223961	0.758058567699644	0.915195770339434	0.315261251856926
LITCHI014425	-0.316927439968146	1.51332243528591	0.207533625275503	0.656961231733847	0.868962053674216	-0.455558585996909
LITCHI014426	0.388234524751847	2.34612331644586	1.42434394219123	0.256089455859112	0.61107614053018	1.19345881461877
LITCHI014428	0.761324270710879	3.92990140768676	8.00677325806077	0.0153818024131021	0.297467884811989	2.82962422559264
LITCHI014430	1.37380180761332	-0.96278307321585	1.1914738899324	0.296778471481581	0.642419835017181	1.09154655875615
LITCHI014431	0.0864993020597626	5.02044474612863	0.118737748879498	0.736459703930584	0.906153516894866	0.344583442549839
LITCHI014432	0.033851154587297	7.48824797225292	0.0231776860018043	0.881563181198177	0.965148136839061	0.152242195208176
LITCHI014433	0.46965094663622	2.54113339506338	2.86052146271001	0.116944987522341	0.471426221244767	1.69130761918405
LITCHI014434	0.290004938797042	4.88841652223489	1.82499394548751	0.202008811539292	0.559210091148552	1.35092336773316
LITCHI014435	1.1861471704101	4.0547289892589	15.1480213629157	0.00219951350938408	0.219651334928665	3.89204590966187
LITCHI014437	-0.299271444098289	3.88910565419387	2.37675156644071	0.149483735678492	0.506458510001107	-1.54167167919785
LITCHI014440	-0.590670522288024	2.14686669268958	2.64403307534307	0.130280199886226	0.48474904071712	-1.62604830043362
LITCHI014441	0.192731916755951	5.07900342528828	1.96434171350642	0.186752821318636	0.544357459232631	1.40154975420298
LITCHI014442	0.404772286229099	7.27185489360773	3.69849960539425	0.0788755687836909	0.419053397540675	1.92314835761421
LITCHI014443	-0.419793450814525	4.12320448420823	1.40368046788924	0.259379171300842	0.613484637031816	-1.1847702173372
LITCHI014444	-0.714130370425585	3.35128974110212	0.53388193772017	0.481071777333781	0.772099357478078	-0.730672250547515
LITCHI014445	-0.0820242496787656	6.00075571490755	0.244563909368516	0.629990692890066	0.854981087607994	-0.494534032568555
LITCHI014447	0.267099212335247	4.77334515030657	2.16429130134047	0.167360347967061	0.525314280261422	1.47115305163687
LITCHI014449	-0.767242287802028	1.9999632969718	3.12131935405558	0.103054083149747	0.453162968531623	-1.76672560236602
LITCHI014450	0.188365882332071	-0.400941077148867	0.0519815224661963	0.823546017600851	0.943172897172313	0.227994566747097
LITCHI014452	-0.727096946322741	2.68869289176737	3.22608249098205	0.0980520760173946	0.445056633557012	-1.79612986473196
LITCHI014453	0.138356929560034	1.13358861341695	0.0434411784107935	0.8384444004401	0.950256534741374	0.208425474476594
LITCHI014454	0.243680675285945	5.77280415491206	2.85071741890246	0.117511077108428	0.471426221244767	1.68840676938422
LITCHI014457	0.344127467550484	1.77816601834064	0.460920666295867	0.510266541892746	0.788721378524897	0.678911383242222
LITCHI014458	-1.40104069868672	6.63832466368859	3.2878250294038	0.0998539510325844	0.448411735757164	-1.81323606554795
LITCHI014459	-0.295614801933459	3.85556596627104	0.9084898388291	0.359597630218368	0.691894400793622	-0.953147333222467
LITCHI014461	-0.280765687075315	5.76850815950947	3.24651664929341	0.097111546927037	0.443544799670495	-1.80180927106434
LITCHI014463	0.014394170740273	4.60196349850262	0.00602979296007675	0.939403818426213	0.98636381428072	0.0776517415134828
LITCHI014464	-1.69557409478797	4.11688533780205	2.9190470639013	0.118155566158963	0.472293646167926	-1.70852189447525
LITCHI014465	-0.583998744155366	5.13267910067372	1.39914946423777	0.262117291127827	0.615469993011037	-1.18285648505547
LITCHI014466	-0.20041321769722	5.99891333279794	2.73508919454254	0.124451767881895	0.479145699507248	-1.65381050744713
LITCHI014467	1.05522520045503	1.13555896095228	2.44739589548733	0.144079965688996	0.500477589272293	1.56441551241584
LITCHI014468	0.170619571598646	7.58482703194679	1.1176267946045	0.311554159812869	0.65434666777424	1.05717869568229
LITCHI014469	-1.34224244349456	4.00071890695219	5.72027748833412	0.0355654134465227	0.351998626411127	-2.3917101597673
LITCHI014471	-1.83875104081266	-0.0830540306820542	2.64757868652441	0.130046945778982	0.484530151498814	-1.62713818912974
LITCHI014472	-0.872579480751308	6.64409897004591	6.90735953704513	0.0227520431360039	0.321070286205708	-2.62818559790688
LITCHI014474	0.332462657900213	6.39126779860011	1.96836619613003	0.186334775210564	0.543935743943577	1.40298474550867
LITCHI014476	0.0896987394474242	3.975862125967	0.183810761338062	0.675826549724061	0.878545983270791	0.428731572592995
LITCHI014478	-0.349813104348637	3.82830934904622	1.37758735687279	0.263615873183455	0.617219825894316	-1.17370667411956
LITCHI014479	0.181847837824479	6.18015779701232	1.31389190725224	0.274362633519872	0.624124638078433	1.14625124089452
LITCHI014480	-1.00443952962583	5.3295183936642	31.027868995218	0.000128636113278062	0.100053168907676	-5.57026651025048
LITCHI014482	-0.464049390642073	5.67620944621585	7.02720997499986	0.0213747389252816	0.317819347530368	-2.65088852557022
LITCHI014483	0.514272332435237	1.38262666993165	0.392726951853717	0.542781501629761	0.807095381141753	0.626679305429593
LITCHI014487	-0.610677831026253	3.09473926841681	2.97239590313503	0.110718853215881	0.463943590186619	-1.72406377583169
LITCHI014488	-0.341930899854924	7.88925459725096	4.26287267603976	0.0616076908489615	0.397972765030346	-2.06467253481993
LITCHI014489	0.123802226574083	5.58108209047324	1.19421046313384	0.296250017691509	0.642133719096132	1.09279937002811
LITCHI014490	-0.410812080348421	2.23829807114416	0.966450027675544	0.345258611108083	0.681472836913674	-0.983081902831877
LITCHI014491	-0.588318726342121	2.30138456177551	1.40470337881471	0.259214974367189	0.613390782084282	-1.18520183041316
LITCHI014492	-0.371698416119625	1.86335942099294	0.849996146063041	0.374985178251398	0.700947967709312	-0.921952355636147
LITCHI014493	-0.865933664424484	0.259697809229066	1.18886725057853	0.297283062324401	0.643046112338643	-1.09035189300452
LITCHI014494	-0.0538901924452015	6.48828541515942	0.195843527675655	0.666084860093602	0.874044532898753	-0.442542119662812
LITCHI014495	0.617275624328588	3.94765257435903	7.86150095814497	0.0161308460602427	0.303579120068831	2.8038368280171
LITCHI014496	0.346633455099314	2.39553616440159	0.215416220610527	0.651312276559216	0.866254514919487	0.464129529991927
LITCHI014497	0.309015923476613	4.60914336903835	1.90145160811858	0.193446064230376	0.551119512677707	1.37893132828237
LITCHI014498	0.529407901246081	5.42668744198495	12.4794647576954	0.0042174598622304	0.234411125125589	3.53262859039773
LITCHI014499	0.0848229334636997	5.8986211245986	0.276934385664017	0.60844868411477	0.844616897012958	0.526245556431612
LITCHI014500	0.572072276239329	5.13758512986324	9.56306535808291	0.00946999650747092	0.27690839411695	3.09242063084615
LITCHI014501	-0.449654410302862	5.23442785768988	5.3312702873837	0.0398513421189222	0.357296021081476	-2.30895437100513
LITCHI014503	-0.529537895628844	1.66525009178687	1.14163271724126	0.306639298845763	0.650853909231007	-1.06847214153728
LITCHI014504	-0.976615098594614	4.23457965245799	5.82093331923398	0.0332949045177824	0.349283872897742	-2.41266104524319
LITCHI014505	0.56813256865415	1.24694975656616	1.40769246347477	0.258735976765105	0.613200973838798	1.18646216268146
LITCHI014507	-0.363647635994661	0.774840938025978	0.398313669275154	0.539971629793378	0.805908245887435	-0.631120962474828
LITCHI014508	-0.553455392837471	-0.145355900623692	0.718781364391533	0.413379369159097	0.729283418009312	-0.84780974539783
LITCHI014509	-0.53241725017142	3.07950579865633	1.7855954709258	0.206614399135853	0.563085773117964	-1.3362617523995
LITCHI014512	-1.30569263963228	6.5772351392333	14.4206739798621	0.00278390573658622	0.231130709591962	-3.79745625121107
LITCHI014513	0.286676313151507	3.3630464106451	1.54978207871495	0.237279847830286	0.593805719027985	1.24490243742831
LITCHI014515	-0.0805770533772434	3.37867592329025	0.114746038853114	0.74074460186443	0.906867643597169	-0.338741846917551
LITCHI014516	-0.411970158357966	2.8021384855787	1.51018131855966	0.243011388164756	0.600808193625388	-1.22889434800542
LITCHI014517	0.54432708398552	3.40411652380433	4.96306201124944	0.0461083527979875	0.368809921907391	2.22779308088733
LITCHI014518	0.561562072781566	3.21317840785652	2.05528056249022	0.177593683069383	0.535081066957266	1.43362497274923
LITCHI014519	1.46091868898231	1.57518067495962	1.45887738273644	0.252662533571385	0.608084167734203	1.20783996569763
LITCHI014522	0.312126135602126	-0.632095077444977	0.27374486367191	0.610497145045214	0.845403766490788	0.523206329923396
LITCHI014529	-0.15312411412574	5.83912718268623	0.328414921789119	0.577331651429723	0.828075087560002	-0.573074970478662
LITCHI014530	0.152279645265186	3.85233855186537	0.271701404170575	0.611817657337425	0.846204875661585	0.52124984812523
LITCHI014532	-0.243060607289341	3.96134777287177	1.17374560205876	0.300234157255593	0.646081315662048	-1.08339540430019
LITCHI014533	0.115463206504294	2.5360967142781	0.142254659321672	0.71273287343878	0.895880802191216	0.377166620105322
LITCHI014535	-0.672413272008479	3.12163777513402	4.23016566933498	0.062474406485828	0.399728133666055	-2.05673665531953
LITCHI014536	-0.708137259429099	2.48388492081555	1.51723613354252	0.241976850938769	0.599088345620621	-1.2317613947281
LITCHI014537	0.139131482795169	4.20033635404358	0.567040766201126	0.466168436944769	0.762375547215394	0.753021092799615
LITCHI014540	0.227587203330696	6.2925414008286	2.21243765977362	0.163080773129563	0.521490237218594	1.48742652247888
LITCHI014545	-0.550041017263412	0.953749743252895	1.37007574412616	0.26485297796473	0.618707714540005	-1.17050234691186
LITCHI014546	0.358431918197382	3.21735851760246	2.08182540810478	0.175029558965474	0.53324413683176	1.44285321779618
LITCHI014547	0.256191474291459	5.90909682194517	3.46827127896477	0.0875844145574252	0.429877043813435	1.86232953017579
LITCHI014548	0.0478185480481437	3.69216563779109	0.0365387799739646	0.851650564094359	0.955533161318725	0.191151196632311
LITCHI014549	0.130695402929229	6.79150969568339	0.589629991276425	0.45762562964321	0.756491830012527	0.767873681849056
LITCHI014550	0.32719594058789	3.69368542135892	2.2986101676187	0.155762964669365	0.514316666326339	1.51611680540079
LITCHI014551	1.30338539813994	0.531453744736775	3.0100581300301	0.108715691400165	0.460862572329675	1.73495191000503
LITCHI014552	-0.00579654155828164	2.00261043113526	0.000348883738895276	0.985409165759737	0.999964228144083	-0.0186784297759548
LITCHI014554	0.990144962006359	3.10590497203613	6.36905980700469	0.0269833888236729	0.330988418139607	2.52369962693754
LITCHI014555	0.088571939384263	4.96601913487956	0.381729919796749	0.548395953050156	0.810849624575203	0.617842957228412
LITCHI014556	1.89072050015217	-0.515841985303676	5.15948230042739	0.0426347680164689	0.361766691602566	2.2714493831973
LITCHI014557	0.260850020031657	4.18823087447515	2.33022844493139	0.153182723348826	0.51117866063462	1.52650858003858
LITCHI014558	0.111835166594293	5.8773451610799	0.702823127637288	0.418464407403574	0.731945704953	0.838345470338624
LITCHI014560	0.126952069314843	6.35758960738597	0.612093772368897	0.449387489231398	0.750790955893428	0.782364219765255
LITCHI014561	-0.180072628586297	4.67908237936631	0.192895133664877	0.668716357960737	0.875918535938683	-0.439198285134262
