gene_id	omitted_sample	primary_interaction_log2fc	loo_log2fc	loo_p	loo_q	sign_agrees
LITCHI011536	GW_P3	1.28566991562519	1.40554292924394	2.94265045681731e-05	0.00750724338253036	TRUE
LITCHI017561	GW_P3	3.02538115857601	3.66545172451178	1.88536261058841e-06	0.00107515575460879	TRUE
LITCHI030216	GW_P3	1.11016595345081	1.10203677453496	0.000315291185976416	0.0323448719835806	TRUE
LITCHI029066	GW_P3	-1.73638501526778	-1.86778493346175	4.07311389012752e-05	0.00963092746532712	TRUE
LITCHI005012	GW_P3	-0.603717446828414	-0.648049727685114	7.93401222131135e-05	0.0160242253082298	TRUE
LITCHI017310	GW_P3	-1.8443511902293	-1.58188880287865	0.000598694914404944	0.0458818011675789	TRUE
LITCHI013379	GW_P3	0.929987136454016	0.8841113434591	0.000570472749250301	0.0452582484146555	TRUE
LITCHI025819	GW_P3	-1.180436171034	-1.15870258257906	0.0004410133708202	0.0386914400309179	TRUE
LITCHI010845	GW_P3	-0.589437260790394	-0.598876002387583	0.000417191303188085	0.0376228938489013	TRUE
LITCHI009696	GW_P3	0.877317013434791	0.781991062470194	0.000497256015111808	0.0421017330873487	TRUE
LITCHI020862	GW_P3	1.68182036176105	1.76522520770106	0.000135554045146622	0.02025003778842	TRUE
LITCHI014813	GW_P3	1.19184717471856	1.33543741304496	2.06767915604435e-05	0.00612152441886249	TRUE
LITCHI010541	GW_P3	-1.93771431424803	-2.063770458696	8.75699518407503e-05	0.0165056204689042	TRUE
LITCHI017753	GW_P3	-1.48680468278964	-1.41508717125931	0.000581535333327178	0.045372701707809	TRUE
LITCHI027669	GW_P3	-1.1700691646389	-1.13480543689438	0.000585031483158092	0.045372701707809	TRUE
LITCHI021828	GW_P3	-0.87216298559225	-0.827919986826217	0.000755214580464441	0.0526721420885793	TRUE
LITCHI029443	GW_P3	-6.13477361654741	-6.48097958270956	3.62041692621569e-05	0.00877453297279951	TRUE
LITCHI003742	GW_P3	0.963236541966524	0.945973471751063	0.000574911365376517	0.0452582484146555	TRUE
LITCHI014759	GW_P3	0.849969569756354	0.866345691469928	0.000410534790930114	0.0375191987321291	TRUE
LITCHI013276	GW_P3	-3.6536389628409	-3.53091634686436	0.000565983187168594	0.0452582484146555	TRUE
LITCHI029667	GW_P3	-2.45463725882432	-2.31154998481344	0.000854535682167268	0.0576508911846071	TRUE
LITCHI016983	GW_P3	-0.746760905700001	-0.775987688838171	0.000288268670306182	0.0304567185392823	TRUE
LITCHI013088	GW_P3	-1.011668265781	-0.994319177537067	0.000660884516319191	0.0485374616928515	TRUE
LITCHI015950	GW_P3	0.883765913569474	0.876553868185115	0.000609695868929066	0.0459969629588032	TRUE
LITCHI011424	GW_P3	1.11630166760944	1.23279828654481	6.86587523057588e-05	0.0141619632814506	TRUE
LITCHI016395	GW_P3	2.43386897971149	2.4450173702515	0.000409372540402797	0.0375191987321291	TRUE
LITCHI027135	GW_P3	-1.05820066585026	-1.04338964539986	0.000856251800929959	0.0576508911846071	TRUE
LITCHI007293	GW_P3	-0.730037782635866	-0.699486743862819	0.00111307042227263	0.0658446743212719	TRUE
LITCHI014914	GW_P3	3.40666375247417	3.07331472907429	0.000529000499183692	0.0442465829329526	TRUE
LITCHI014858	GW_P3	2.19092478072678	2.38748930008526	9.09781684958573e-05	0.0169613048939056	TRUE
LITCHI027763	GW_P3	-1.31900810871656	-1.25531523761698	0.00109628608386434	0.0657923937670508	TRUE
LITCHI006466	GW_P3	-2.90585812748376	-3.0805152411843	0.00015786140349009	0.0219532220346459	TRUE
LITCHI031448	GW_P3	5.0400074040038	4.83350775964732	0.000326601159363858	0.0330042766748248	TRUE
LITCHI021120	GW_P3	-0.690888890755379	-0.708524582732817	0.000684707019440907	0.0492584534337279	TRUE
LITCHI031200	GW_P3	-2.00322323132095	-2.01939547160756	0.000771089396479064	0.053511716815728	TRUE
LITCHI018073	GW_P3	-3.27682717125617	-3.67331093567712	1.02885222143171e-05	0.00391145406300773	TRUE
LITCHI007955	GW_P3	-1.69097855203688	-1.7649638965011	0.000326825577470027	0.0330042766748248	TRUE
LITCHI028428	GW_P3	1.38959554514111	1.53989728278942	9.5669058216926e-05	0.0173357698109157	TRUE
LITCHI003497	GW_P3	1.1305649144961	1.21081770985001	0.000290602554529229	0.0304567185392823	TRUE
LITCHI008905	GW_P3	2.1368656141355	2.183396484124	0.000488279412988921	0.0416462507364637	TRUE
LITCHI028081	GW_P3	0.72960609595432	0.708641118184535	0.00145272231094639	0.0737596091714275	TRUE
LITCHI002040	GW_P3	-0.723185622564108	-0.714693754523434	0.00120494027809611	0.0691200800355192	TRUE
LITCHI005048	GW_P3	1.11009307709941	1.24420049247366	6.85067444449353e-05	0.0141619632814506	TRUE
LITCHI001963	GW_P3	-1.40869605221674	-1.48211759492184	0.000401509659079272	0.0374272633648462	TRUE
LITCHI010704	GW_P3	-1.43552465463083	-1.55486189282232	0.000159647444782355	0.0219532220346459	TRUE
LITCHI024820	GW_P3	1.9919935225984	2.01928849124709	0.000609346972862153	0.0459969629588032	TRUE
LITCHI030334	GW_P3	-3.63502003196055	-3.5562342025788	0.000729359359614135	0.0513237134917088	TRUE
LITCHI021264	GW_P3	-0.892337358971538	-0.795679925679664	0.00196543579645747	0.0860222001298281	TRUE
LITCHI031005	GW_P3	-2.63208593626992	-2.59274055261738	0.00112622931247188	0.0659711786692365	TRUE
LITCHI016994	GW_P3	1.31490156469587	1.19761037422503	0.00149421499709532	0.0738324386537704	TRUE
LITCHI006920	GW_P3	-0.803295207735255	-0.801764711394439	0.00112510932782895	0.0659711786692365	TRUE
LITCHI028340	GW_P3	0.855400255500143	0.877853222575877	0.000856837400157126	0.0576508911846071	TRUE
LITCHI004929	GW_P3	-0.681206531769031	-0.753592555650537	9.36676769945215e-05	0.0171332319740262	TRUE
LITCHI005518	GW_P3	0.641695934895725	0.719074515759341	8.16282037097105e-05	0.0161497831951702	TRUE
LITCHI016297	GW_P3	0.678850117835252	0.686666569188554	0.00116371292762592	0.067381651547732	TRUE
LITCHI015702	GW_P3	1.06295289132018	1.03712731585115	0.00140277332923178	0.073395094624583	TRUE
LITCHI008330	GW_P3	-2.09059823672944	-2.269331006158	0.00015772153418421	0.0219532220346459	TRUE
LITCHI001603	GW_P3	1.37592070302234	1.2677807696456	0.00170010900554019	0.079814560553072	TRUE
LITCHI001879	GW_P3	1.01190079100949	1.05544944038326	0.000621548522110806	0.0459969629588032	TRUE
LITCHI028584	GW_P3	-0.670279437700654	-0.720676372644603	0.000344698644300363	0.0337543536077765	TRUE
LITCHI030862	GW_P3	7.38186016098182	7.14018778296996	0.00147077571214163	0.0737596091714275	TRUE
LITCHI016911	GW_P3	0.622077699791301	0.638837556927775	0.00110086399717058	0.0657923937670508	TRUE
LITCHI029789	GW_P3	-0.702223969804124	-0.783489032190364	8.32935334218897e-05	0.0161497831951702	TRUE
LITCHI002015	GW_P3	1.29967922262935	1.2765097780693	0.00148202727074489	0.0738324386537704	TRUE
LITCHI023078	GW_P3	-2.33502259632456	-1.96077393542721	0.00213322114847904	0.0897202274357053	TRUE
LITCHI017634	GW_P3	0.823683127651957	0.796078078227585	0.0018853198615659	0.0854166077510631	TRUE
LITCHI028716	GW_P3	0.992473409466396	1.09522949320431	0.000232150005603174	0.0266340618854435	TRUE
LITCHI013895	GW_P3	-0.757894468723173	-0.777633081322375	0.00100869906600862	0.0625391111260618	TRUE
LITCHI016917	GW_P3	-1.59509565553956	-1.64403643837135	0.000904465088534891	0.0597090302687993	TRUE
LITCHI023464	GW_P3	2.36454357605204	2.37773845310803	0.0011521821067251	0.0670860626645432	TRUE
LITCHI021860	GW_P3	-0.652689384570268	-0.627201856998753	0.00246248898355347	0.0980468556156091	TRUE
LITCHI022789	GW_P3	1.27403475292407	1.25715789681777	0.00146363728292534	0.0737596091714275	TRUE
LITCHI010765	GW_P3	-3.42056372242776	-3.71903753542164	0.000105021566375908	0.017960913678961	TRUE
LITCHI030869	GW_P3	-2.96746007383302	-3.32831273345159	2.0412793777252e-05	0.00612152441886249	TRUE
LITCHI030763	GW_P3	0.76963037086022	0.862030838375631	0.000210912176096957	0.0258821277363538	TRUE
LITCHI001700	GW_P3	3.7029482582072	3.4363412409103	0.00169252011791844	0.0797895396676241	TRUE
LITCHI019913	GW_P3	0.713260301753304	0.758315847804799	0.000685944732946852	0.0492584534337279	TRUE
LITCHI006481	GW_P3	1.08203171495676	1.28977692171494	7.45122184025274e-06	0.00302370024579367	TRUE
LITCHI010273	GW_P3	-1.95528721108059	-2.00624895856224	0.000809340851715185	0.0554498578583241	TRUE
LITCHI021650	GW_P3	1.51730692249576	1.39712272963753	0.00219208680467587	0.0910115011902795	TRUE
LITCHI013925	GW_P3	0.732979856813129	0.759996160240915	0.00118521569755525	0.0683932951187462	TRUE
LITCHI007341	GW_P3	1.12275410016893	1.10386715728073	0.00184257662830388	0.0844740611423197	TRUE
LITCHI018722	GW_P3	-3.83852740010122	-4.26912374784996	1.19420432617051e-05	0.0040621802947579	TRUE
LITCHI029021	GW_P3	-1.04867717991123	-1.00351252288768	0.00275697781066058	0.104551126803383	TRUE
LITCHI019823	GW_P3	-0.961984101388718	-0.885743450041119	0.00275758173557495	0.104551126803383	TRUE
LITCHI006703	GW_P3	-1.90056623259285	-1.97856805395027	0.000729522174293217	0.0513237134917088	TRUE
LITCHI001375	GW_P3	-2.04166764689842	-2.03342372778878	0.0013625162670662	0.0729375507252519	TRUE
LITCHI030690	GW_P3	-4.03219418715923	-4.53858313011022	1.13530487331654e-06	0.000687888318397951	TRUE
LITCHI017301	GW_P3	-1.86819256371346	-1.87902919641416	0.00111388174621575	0.0658446743212719	TRUE
LITCHI030689	GW_P3	-1.49712121452028	-1.52556523701644	0.00124819601810707	0.0699494121882904	TRUE
LITCHI003414	GW_P3	-0.608173285218738	-0.634225727845114	0.00124825914782343	0.0699494121882904	TRUE
LITCHI017954	GW_P3	-0.846025597742071	-0.928985932399911	0.000289017301177386	0.0304567185392823	TRUE
LITCHI001129	GW_P3	1.05936680769701	1.02921179771906	0.00224003833764468	0.0927283343348013	TRUE
LITCHI017559	GW_P3	2.76766703574257	2.90967448077665	0.000919266257463811	0.0602150454931278	TRUE
LITCHI017862	GW_P3	-2.56254810275721	-2.76065343525254	0.000372802745089311	0.0360784734395293	TRUE
LITCHI029020	GW_P3	-0.704909390242629	-0.775227077479285	0.000303324709915422	0.0314757545483584	TRUE
LITCHI014400	GW_P3	-0.875612335036969	-0.8958682931942	0.00137502259341281	0.0729375507252519	TRUE
LITCHI022018	GW_P3	1.63238451721972	1.5301439661697	0.00273476244671929	0.104551126803383	TRUE
LITCHI016846	GW_P3	-2.10118439707094	-2.23481213298339	0.000547076901517795	0.0443818997637177	TRUE
LITCHI030761	GW_P3	-0.915015563003086	-1.01343422374653	0.00021992874045921	0.0263222120294051	TRUE
LITCHI021309	GW_P3	1.64921595565161	1.55873197827072	0.00238004234484588	0.0959389626283092	TRUE
LITCHI027173	GW_P3	-2.75525454245333	-2.57374199347299	0.00315188274061132	0.110828179686663	TRUE
LITCHI006923	GW_P3	-0.906502784197291	-0.831186608386769	0.00354823663341894	0.116014772487959	TRUE
LITCHI027034	GW_P3	0.815071820040122	0.775870839966466	0.00317164591066304	0.110828179686663	TRUE
LITCHI007095	GW_P3	0.849220256921297	0.841244926966692	0.00234452253606694	0.0949017692104423	TRUE
LITCHI010138	GW_P3	-0.649750521024091	-0.578803671781721	0.00402803736238394	0.123637206213894	TRUE
LITCHI030858	GW_P3	-1.0251629884946	-1.16857101962988	6.12552563084279e-05	0.0133446984782484	TRUE
LITCHI025047	GW_P3	1.27862217879166	1.18733679065308	0.00289898392435078	0.10686007473239	TRUE
LITCHI019824	GW_P3	1.08315105254643	1.24517409314498	0.000109559258028692	0.0180020716433756	TRUE
LITCHI019041	GW_P3	-1.36099353783095	-1.3562542396542	0.00187891015093586	0.0854166077510631	TRUE
LITCHI019626	GW_P3	-1.87452672348075	-2.09215658004742	0.000163598897924756	0.0221819512717698	TRUE
LITCHI023129	GW_P3	0.887765046512915	1.01773328285479	0.000120269060374203	0.0187804029319593	TRUE
LITCHI008313	GW_P3	0.901739665346397	1.01068718296955	0.000281802286798749	0.0303548029930053	TRUE
LITCHI000271	GW_P3	0.779378053254629	0.805604428292677	0.00167245637733069	0.0792842462104272	TRUE
LITCHI031732	GW_P3	0.85872192382025	0.896136424842949	0.00144399177936348	0.0737596091714275	TRUE
LITCHI019186	GW_P3	1.10279907681684	1.3448201070214	7.48556458807035e-06	0.00302370024579367	TRUE
LITCHI027423	GW_P3	2.84018792838925	2.58632100317323	0.00264976259482895	0.103165154520359	TRUE
LITCHI031372	GW_P3	-0.887401731293767	-0.906076134831767	0.00177069917587871	0.0823311422568639	TRUE
LITCHI002571	GW_P3	-2.13628278313117	-2.22040399083761	0.00123197716939549	0.069819646008514	TRUE
LITCHI011195	GW_P3	2.04354932662864	2.39198708190243	0.000135773114265542	0.02025003778842	TRUE
LITCHI027783	GW_P3	0.666614824234021	0.644970521567864	0.00372815767269321	0.118956724822394	TRUE
LITCHI026128	GW_P3	-1.37410098340452	-1.47104067484546	0.000728435400391089	0.0513237134917088	TRUE
LITCHI020645	GW_P3	-0.620473196350287	-0.634142386281609	0.00235840480183957	0.0952648139643069	TRUE
LITCHI016665	GW_P3	0.798179190399944	0.747272343788261	0.00409722137585211	0.123637206213894	TRUE
LITCHI014624	GW_P3	-0.909684474941511	-0.970196948811756	0.000887482589241104	0.0589800686422881	TRUE
LITCHI027341	GW_P3	-1.78477134217729	-2.01384114510714	0.000129017577886987	0.0196970221862266	TRUE
LITCHI011255	GW_P3	0.761256886454984	0.666541706137207	0.00393711612257328	0.122727885049153	TRUE
LITCHI005008	GW_P3	1.21112859870225	1.31918294990573	0.000620220506254371	0.0459969629588032	TRUE
LITCHI008721	GW_M1	-1.91058272270929	-1.98938317698461	7.51071510660176e-14	7.27788293829711e-10	TRUE
LITCHI005805	GW_M1	2.07255591145601	2.03291498629788	2.15736784830818e-09	5.36145295660677e-06	TRUE
LITCHI015740	GW_M1	-1.96299486758937	-1.98132828559025	2.14586787474273e-09	5.36145295660677e-06	TRUE
LITCHI010877	GW_M1	-2.77434466350923	-2.98162423639865	6.00529415187431e-12	3.87942002211081e-08	TRUE
LITCHI009437	GW_M1	1.03949061099977	1.02765694045633	2.012429877139e-08	3.00006853991952e-05	TRUE
LITCHI023626	GW_M1	-1.40847760833401	-1.42530812303058	1.4031546116927e-08	2.26609469788371e-05	TRUE
LITCHI015982	GW_M1	3.42612366371821	3.17915267389523	3.24517829552279e-08	4.49225395480226e-05	TRUE
LITCHI025204	GW_M1	2.85870852391512	2.90691838104056	4.1684690362934e-08	5.38566199489107e-05	TRUE
LITCHI014613	GW_M1	3.69273027953801	3.00713347805347	1.39728152276e-09	5.36145295660677e-06	TRUE
LITCHI028717	GW_M1	-0.907362306726487	-0.928680045808886	2.91636209258727e-07	0.00024573520588844	TRUE
LITCHI020058	GW_M1	-0.941598616265346	-0.93441070838745	9.28458480871966e-07	0.000692058667665335	TRUE
LITCHI013915	GW_M1	1.58253973508206	1.66037518741844	1.08079143985928e-07	0.000110240726865646	TRUE
LITCHI016077	GW_M1	1.81072779153467	1.89909205909276	9.48379850738684e-08	0.000103383613173427	TRUE
LITCHI028926	GW_M1	1.90078618581322	1.87318874595477	1.52757443313079e-06	0.00109645898200277	TRUE
LITCHI021546	GW_M1	1.31268337866113	1.39758535055261	5.1309577005405e-08	6.21487251477968e-05	TRUE
LITCHI005234	GW_M1	2.41562318712994	2.58600353723155	9.60219317400248e-08	0.000103383613173427	TRUE
LITCHI014480	GW_M1	-1.01836067537996	-1.10251506914319	1.73289404254108e-07	0.000161834417709541	TRUE
LITCHI022605	GW_M1	0.744942891873029	0.742198404887945	1.03751753300073e-05	0.00488948622752746	TRUE
LITCHI009639	GW_M1	-1.77880934382893	-1.7279583915255	1.21998337417869e-05	0.00517476580193523	TRUE
LITCHI012815	GW_M1	-2.54894194259723	-2.48898064598438	3.63899535657958e-06	0.00213708272759128	TRUE
LITCHI004438	GW_M1	1.46471169048401	1.49847811996155	4.96067502904826e-06	0.00274679663037015	TRUE
LITCHI002263	GW_M1	-1.27206412023338	-1.27120917886205	1.08487052519959e-05	0.00488948622752746	TRUE
LITCHI029373	GW_M1	-0.761291752666979	-0.704370554909673	1.5893489556077e-05	0.00560028777448679	TRUE
LITCHI019822	GW_M1	-0.730865538412879	-0.750052427326225	1.03296242572353e-05	0.00488948622752746	TRUE
LITCHI011122	GW_M1	1.53140442080389	1.66837953668594	1.75362372131082e-07	0.000161834417709541	TRUE
LITCHI008817	GW_M1	-1.23258869770076	-1.40865187108016	2.21319007496667e-09	5.36145295660677e-06	TRUE
LITCHI023108	GW_M1	1.2004305898851	1.19093178252613	2.36463998739382e-05	0.00746410454003303	TRUE
LITCHI010325	GW_M1	-1.77220035077222	-1.87909844206742	3.89430449437377e-06	0.00221975356179305	TRUE
LITCHI031010	GW_M1	-1.99719086698081	-2.39072861478699	1.28336502065099e-08	2.26105582729239e-05	TRUE
LITCHI019857	GW_M1	1.03246151283045	0.983323518410854	5.62451224799098e-05	0.0137978540969703	TRUE
LITCHI006337	GW_M1	-1.42715758717594	-1.45942659113005	1.72230733931032e-05	0.00580433119304016	TRUE
LITCHI025608	GW_M1	-1.09304877967237	-1.13792421213976	1.33090452526585e-05	0.00526386320401065	TRUE
LITCHI017733	GW_M1	1.33483169311659	1.43071641428136	2.25782385297823e-06	0.00145855420902393	TRUE
LITCHI015464	GW_M1	1.2669359040326	1.35228600928093	3.27984116526494e-06	0.00198635380571358	TRUE
LITCHI028928	GW_M1	0.996114849840184	0.992798748148575	4.15286197610873e-05	0.0110959931045552	TRUE
LITCHI030441	GW_M1	0.598066185040018	0.599463264961743	5.15891117923541e-05	0.0129843764485172	TRUE
LITCHI018512	GW_M1	1.65757689760108	1.73112413612006	1.22827258456667e-05	0.00517476580193523	TRUE
LITCHI024578	GW_M1	-2.70143238765074	-2.74910765091719	3.07707399329782e-05	0.00890055134180772	TRUE
LITCHI011520	GW_M1	0.837288768501431	0.82748140252391	7.31128238983115e-05	0.0157436280794364	TRUE
LITCHI019664	GW_M1	-0.598464438355614	-0.608864396712852	5.37082545892611e-05	0.0133444355633318	TRUE
LITCHI011959	GW_M1	-0.680445151877315	-0.684206732459908	7.05474976029315e-05	0.0154993682426528	TRUE
LITCHI023124	GW_M1	2.54975817056461	2.50948712494398	6.04320913905704e-05	0.0144329061103409	TRUE
LITCHI029534	GW_M1	1.47658737766418	1.64421721386368	2.58021151605394e-07	0.000227293178096024	TRUE
LITCHI018384	GW_M1	-1.55878636749034	-1.52372103464809	8.23834515730251e-05	0.0173542531683177	TRUE
LITCHI023296	GW_M1	-1.28183078401472	-1.37580559559677	9.98904301296843e-06	0.00488948622752746	TRUE
LITCHI019420	GW_M1	1.15055575620242	1.11512673693116	0.000133194505932922	0.0220624745724788	TRUE
LITCHI028799	GW_M1	-1.88299748759307	-1.82807602621074	0.000109037936065646	0.0202724692226324	TRUE
LITCHI018309	GW_M1	-0.968358072646313	-1.03845715887176	1.84757140114557e-05	0.00606880233122053	TRUE
LITCHI030745	GW_M1	3.65243254800581	3.65220733884385	9.02871842061239e-05	0.0182604068698483	TRUE
LITCHI030349	GW_M1	-2.96865853282443	-2.94901686998445	3.9029892298588e-05	0.0106535114471357	TRUE
LITCHI005866	GW_M1	1.41599296208824	1.49058648163553	2.7606802280127e-05	0.00823107427982864	TRUE
LITCHI020557	GW_M1	2.23462873550162	2.29022890316881	7.11787292877246e-05	0.0154993682426528	TRUE
LITCHI004207	GW_M1	1.55910583538726	1.64281420564724	2.67622206266274e-05	0.0081039349335006	TRUE
LITCHI025875	GW_M1	2.47578590652985	2.58051059891934	3.65349175032143e-05	0.0101149528744613	TRUE
LITCHI016340	GW_M1	-2.14737102487156	-2.32362104374523	1.26942632752197e-05	0.00523435792071826	TRUE
LITCHI019319	GW_M1	1.06614809876166	1.12183476551376	3.60292196991764e-05	0.0101149528744613	TRUE
LITCHI026181	GW_M1	-0.916849109844451	-0.938335348016185	9.65244941056155e-05	0.0188954009673417	TRUE
LITCHI001999	GW_M1	1.28092269464462	1.18692776629958	0.000238817652374087	0.0297042650731967	TRUE
LITCHI014256	GW_M1	0.979015900279916	0.960268562894295	0.000197830353983462	0.0269996638042218	TRUE
LITCHI012432	GW_M1	-0.885309383928994	-0.967488120676964	1.08336647057817e-05	0.00488948622752746	TRUE
LITCHI010987	GW_M1	2.66019759477751	2.90824775600726	5.26561868223968e-06	0.00283465805727236	TRUE
LITCHI026129	GW_M1	1.44767864959702	1.48746786579827	9.63609803158811e-05	0.0188954009673417	TRUE
LITCHI022817	GW_M1	1.02582847907163	0.938250393881909	0.000304517566867526	0.0339501144540474	TRUE
LITCHI030520	GW_M1	1.0176252004121	1.05919680257728	8.13150397377457e-05	0.0173174227485441	TRUE
LITCHI025238	GW_M1	-1.36203951160081	-1.3204434392219	0.000252355238133267	0.030566528218892	TRUE
LITCHI019095	GW_M1	0.884172567831689	0.798977356079296	0.000302269535086795	0.0339501144540474	TRUE
LITCHI016580	GW_M1	-1.30569271248066	-1.29867946242491	0.000215359451948968	0.0283830384172352	TRUE
LITCHI026900	GW_M1	1.05444528370577	1.21636213393312	5.45284290998871e-09	1.1741788399509e-05	TRUE
LITCHI031097	GW_M1	-0.738820690518999	-0.703303982219364	0.000342459247652671	0.0359209736646917	TRUE
LITCHI010434	GW_M1	0.765623699485611	0.722486666259259	0.000404998964586932	0.0399935893164803	TRUE
LITCHI029495	GW_M1	-5.65907469563451	-5.67897302995606	0.000396033214897525	0.0397674803353058	TRUE
LITCHI019076	GW_M1	-6.09732812414933	-6.11785604689746	0.000330264992232131	0.0353620748588878	TRUE
LITCHI021914	GW_M1	-0.794019395701095	-0.816859744665834	0.000167453765872813	0.0245968491606123	TRUE
LITCHI005254	GW_M1	-4.78969999903453	-4.22060471874045	0.000346510311936117	0.0361041389533438	TRUE
LITCHI008095	GW_M1	-1.02465519702955	-1.00598476707766	0.00034039192686022	0.0359209736646917	TRUE
LITCHI005454	GW_M1	-0.885430279901579	-0.844490933636378	0.000452690239616199	0.0430055727635389	TRUE
LITCHI019897	GW_M1	0.843069201971418	0.870284300582938	0.000183485922272552	0.0257624011699423	TRUE
LITCHI004751	GW_M1	0.74242220088451	0.773293435551775	0.000152470205087718	0.0230849419890623	TRUE
LITCHI011536	GW_M1	1.28566991562519	1.32911926458657	0.000164906700498276	0.0245837835050506	TRUE
LITCHI017561	GW_M1	3.02538115857601	3.09099775039016	0.000210015184815635	0.0278773580940206	TRUE
LITCHI030216	GW_M1	1.11016595345081	1.1296110032044	0.000246230695626665	0.0300833768079545	TRUE
LITCHI029066	GW_M1	-1.73638501526778	-1.94832587083461	1.38800716091927e-05	0.00527442721149322	TRUE
LITCHI005012	GW_M1	-0.603717446828414	-0.584262868589278	0.000571306742253655	0.0498735345264677	TRUE
LITCHI017310	GW_M1	-1.8443511902293	-1.98581733630457	6.42749463465087e-05	0.014654687767004	TRUE
LITCHI013379	GW_M1	0.929987136454016	0.980751269015228	0.000119370829535065	0.0209239380824359	TRUE
LITCHI025819	GW_M1	-1.180436171034	-1.248260286247	0.000130394565167991	0.0220624745724788	TRUE
LITCHI010845	GW_M1	-0.589437260790394	-0.535123563244309	0.000535005432299714	0.0477806694837256	TRUE
LITCHI009696	GW_M1	0.877317013434791	0.916440712242629	0.000180533619599595	0.0257260407929423	TRUE
LITCHI020862	GW_M1	1.68182036176105	1.86700464984315	1.52258023247015e-05	0.00556747262363615	TRUE
LITCHI014813	GW_M1	1.19184717471856	1.15938428372675	0.00062215172742861	0.0519711227481313	TRUE
LITCHI010541	GW_M1	-1.93771431424803	-1.89421271953175	0.0004976189000949	0.0458581538033573	TRUE
LITCHI017753	GW_M1	-1.48680468278964	-1.46794277462744	0.000487744958059984	0.0452272597473803	TRUE
LITCHI027669	GW_M1	-1.1700691646389	-1.11580936175667	0.000674525984569694	0.0535171327655934	TRUE
LITCHI021828	GW_M1	-0.87216298559225	-0.830630471041067	0.000760951937265065	0.0585336752939355	TRUE
LITCHI029443	GW_M1	-6.13477361654741	-6.1543914326915	0.00060221163237919	0.0514813276361514	TRUE
LITCHI003742	GW_M1	0.963236541966524	1.06976547020338	2.11648906611714e-05	0.00683625968355836	TRUE
LITCHI014759	GW_M1	0.849969569756354	0.87887595291149	0.000304815269092066	0.0339501144540474	TRUE
LITCHI013276	GW_M1	-3.6536389628409	-3.92672812098536	0.000111043583596764	0.0202800290446465	TRUE
LITCHI029667	GW_M1	-2.45463725882432	-2.2033779336791	0.000529670942538265	0.0477442924018213	TRUE
LITCHI016983	GW_M1	-0.746760905700001	-0.735340595996336	0.000676558179957192	0.0535171327655934	TRUE
LITCHI013088	GW_M1	-1.011668265781	-1.03807395784892	0.000370121233171187	0.0379521137505694	TRUE
LITCHI015950	GW_M1	0.883765913569474	0.953227529859597	9.04540278382578e-05	0.0182604068698483	TRUE
LITCHI011424	GW_M1	1.11630166760944	1.08630245675677	0.000749594972336693	0.0583419701360848	TRUE
LITCHI016395	GW_M1	2.43386897971149	2.73983894068524	8.04792487817647e-06	0.00410444168787	TRUE
LITCHI027135	GW_M1	-1.05820066585026	-1.04164848690507	0.000774827690910205	0.0588869045091756	TRUE
LITCHI007293	GW_M1	-0.730037782635866	-0.706182559907849	0.000991375160068101	0.0661461484981073	TRUE
LITCHI014914	GW_M1	3.40666375247417	2.88797109942116	0.00320423729769996	0.116994457651421	TRUE
LITCHI014858	GW_M1	2.19092478072678	2.24820108427988	0.000407165691631806	0.0399935893164803	TRUE
LITCHI027763	GW_M1	-1.31900810871656	-1.53189168390531	1.19214365647126e-05	0.00517476580193523	TRUE
LITCHI006466	GW_M1	-2.90585812748376	-2.74010953749216	0.000930417449542886	0.0643981791862183	TRUE
LITCHI031448	GW_M1	5.0400074040038	5.23964979865344	0.000114102349041633	0.0204750326335819	TRUE
LITCHI021120	GW_M1	-0.690888890755379	-0.778747681453484	3.17994407990129e-05	0.00906284062771867	TRUE
LITCHI031200	GW_M1	-2.00322323132095	-1.96580436546627	0.000949375206870181	0.0651000811263545	TRUE
LITCHI018073	GW_M1	-3.27682717125617	-3.27889143766698	0.000638513223419196	0.0524638163415055	TRUE
LITCHI007955	GW_M1	-1.69097855203688	-1.80746515021177	0.000246814082170525	0.0300833768079545	TRUE
LITCHI028428	GW_M1	1.38959554514111	1.47015594449535	0.000309914282617136	0.033956891759218	TRUE
LITCHI003497	GW_M1	1.1305649144961	1.24886239805433	6.84682785544849e-05	0.0152518992917921	TRUE
LITCHI008905	GW_M1	2.1368656141355	2.40966596805964	2.3878972212696e-05	0.00746410454003303	TRUE
LITCHI028081	GW_M1	0.72960609595432	0.729049485724265	0.00105179309507535	0.0686321554968358	TRUE
LITCHI002040	GW_M1	-0.723185622564108	-0.781821627747501	0.000239105539288889	0.0297042650731967	TRUE
LITCHI005048	GW_M1	1.11009307709941	1.17661231186545	0.000348982914287423	0.0361673202079693	TRUE
LITCHI001963	GW_M1	-1.40869605221674	-1.4878930799413	0.000404315041990947	0.0399935893164803	TRUE
LITCHI010704	GW_M1	-1.43552465463083	-1.48849289812591	0.000560266318868518	0.0492150974605737	TRUE
LITCHI024820	GW_M1	1.9919935225984	2.04223695945122	0.000601082587214522	0.0514813276361514	TRUE
LITCHI030334	GW_M1	-3.63502003196055	-3.8629982619896	0.000207574075066521	0.0277433487916496	TRUE
LITCHI021264	GW_M1	-0.892337358971538	-0.871059074167525	0.00139764942248951	0.0769501301359282	TRUE
LITCHI031005	GW_M1	-2.63208593626992	-2.59948949935514	0.00115236520883826	0.0730427490690052	TRUE
