sample_id	run	mate	path	bytes	expected_md5	observed_md5	status
HC_6hpi_2	SRR8297708	1	data/active_external/PRJNA450886/fastq/HC_6hpi_2_R1.fastq.gz	910660130	e5ecb6226c971742d73215cb5cdb0cbe	e5ecb6226c971742d73215cb5cdb0cbe	DOWNLOADED
HC_6hpi_2	SRR8297708	2	data/active_external/PRJNA450886/fastq/HC_6hpi_2_R2.fastq.gz	954520488	e1cf635b33ece65edc2d2fefcdf3c700	e1cf635b33ece65edc2d2fefcdf3c700	DOWNLOADED
