sample_id	run	mate	path	bytes	expected_md5	observed_md5	status
HC_24hpi_2	SRR8297732	1	data/active_external/PRJNA450886/fastq/HC_24hpi_2_R1.fastq.gz	934463808	46db2a33b997e5e30da53526cc377249	46db2a33b997e5e30da53526cc377249	DOWNLOADED
HC_24hpi_2	SRR8297732	2	data/active_external/PRJNA450886/fastq/HC_24hpi_2_R2.fastq.gz	896420351	659e831863f7f01848d742c04d5a72cc	659e831863f7f01848d742c04d5a72cc	DOWNLOADED
