sample_id	run	mate	path	bytes	expected_md5	observed_md5	status
GC_6hpi_1	SRR8297703	1	data/active_external/PRJNA450886/fastq/GC_6hpi_1_R1.fastq.gz	914869835	00a33dc67f4365a58a9b2e120cebb6bc	00a33dc67f4365a58a9b2e120cebb6bc	DOWNLOADED
GC_6hpi_1	SRR8297703	2	data/active_external/PRJNA450886/fastq/GC_6hpi_1_R2.fastq.gz	889564556	974d886a9022fdc9c3c8bc35c6c8d467	974d886a9022fdc9c3c8bc35c6c8d467	DOWNLOADED
