sample_id	run	mate	path	bytes	expected_md5	observed_md5	status
HC_24hpi_3	SRR8297733	1	data/active_external/PRJNA450886/fastq/HC_24hpi_3_R1.fastq.gz	845777300	91341d0bad911fd200e0135c8de875b1	91341d0bad911fd200e0135c8de875b1	DOWNLOADED
HC_24hpi_3	SRR8297733	2	data/active_external/PRJNA450886/fastq/HC_24hpi_3_R2.fastq.gz	819470079	f9d618904cb5205aceea40d7a4986d51	f9d618904cb5205aceea40d7a4986d51	DOWNLOADED
