sample_id	run	mate	path	bytes	expected_md5	observed_md5	status
RNA-Seq_FZX_Fr_M3	SRR23050939	1	data/active_external/PRJNA922966/fastq/RNA-Seq_FZX_Fr_M3_R1.fastq.gz	2532759467	d00865b59156aead58d33f6bf1d49d0f	d00865b59156aead58d33f6bf1d49d0f	DOWNLOADED
RNA-Seq_FZX_Fr_M3	SRR23050939	2	data/active_external/PRJNA922966/fastq/RNA-Seq_FZX_Fr_M3_R2.fastq.gz	2601593855	a364a6684910157a0f634f7b7de89bf4	a364a6684910157a0f634f7b7de89bf4	DOWNLOADED
