sample_id	run	mate	path	bytes	expected_md5	observed_md5	status
RNA-Seq_FZX_Le_M1	SRR23050947	1	data/active_external/PRJNA922966/fastq/RNA-Seq_FZX_Le_M1_R1.fastq.gz	2372614270	4ae7f04e50f31d19cc0de7d37358850a	4ae7f04e50f31d19cc0de7d37358850a	DOWNLOADED
RNA-Seq_FZX_Le_M1	SRR23050947	2	data/active_external/PRJNA922966/fastq/RNA-Seq_FZX_Le_M1_R2.fastq.gz	2575633186	e2ced6b96ee13f598564e255ac9e6c1e	e2ced6b96ee13f598564e255ac9e6c1e	DOWNLOADED
